Player,Nation,Pos,Age,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Team,Championship,Player_Team
Emmanuel Echeverría,MEX,DF,20,0.2,8.0,9.0,88.9,128.0,59.0,3.0,3.0,100.0,5.0,6.0,83.3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Santos,Brasileiro,Emmanuel Echeverría (Santos)
Alberto Ocejo,MEX,"FW,DF",25,0.2,2.0,3.0,66.7,32.0,3.0,1.0,1.0,100.0,1.0,2.0,50.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Santos,Brasileiro,Alberto Ocejo (Santos)
Diego Barbosa,MEX,DF,27,16.5,545.0,790.0,69.0,10138.0,4046.0,214.0,268.0,79.9,268.0,371.0,72.2,57.0,123.0,46.3,2,0.9,1.2,1.1,16.0,58.0,16.0,12.0,45.0,Tijuana,Brasileiro,Diego Barbosa (Tijuana)
Kevin Balanta,COL,DF,26,15.7,642.0,786.0,81.7,13404.0,5494.0,173.0,188.0,92.0,385.0,432.0,89.1,81.0,152.0,53.3,0,0.2,0.6,-0.2,3.0,52.0,4.0,1.0,75.0,Tijuana,Brasileiro,Kevin Balanta (Tijuana)
Christian Rivera,COL,MF,27,15.3,772.0,885.0,87.2,16289.0,4491.0,225.0,256.0,87.9,420.0,454.0,92.5,120.0,156.0,76.9,0,0.7,0.6,-0.7,13.0,90.0,5.0,0.0,104.0,Tijuana,Brasileiro,Christian Rivera (Tijuana)
Carlos González Espínola,PAR,FW,30,15.1,234.0,383.0,61.1,3695.0,551.0,134.0,203.0,66.0,72.0,121.0,59.5,18.0,26.0,69.2,1,1.0,1.5,0.0,14.0,20.0,7.0,0.0,27.0,Tijuana,Brasileiro,Carlos González Espínola (Tijuana)
Nicolás Díaz Huincales,CHI,DF,24,14.9,635.0,784.0,81.0,13851.0,5114.0,175.0,200.0,87.5,344.0,383.0,89.8,113.0,184.0,61.4,0,0.4,0.7,-0.4,3.0,46.0,4.0,1.0,49.0,Tijuana,Brasileiro,Nicolás Díaz Huincales (Tijuana)
Fernando Madrigal,MEX,MF,32,12.1,316.0,391.0,80.8,5394.0,1535.0,144.0,164.0,87.8,139.0,170.0,81.8,25.0,35.0,71.4,0,0.9,0.8,-0.9,11.0,38.0,4.0,1.0,46.0,Tijuana,Brasileiro,Fernando Madrigal (Tijuana)
José Antonio Rodríguez,MEX,GK,31,14.0,355.0,475.0,74.7,10939.0,8303.0,46.0,46.0,100.0,172.0,174.0,98.9,136.0,252.0,54.0,0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,Tijuana,Brasileiro,José Antonio Rodríguez (Tijuana)
Lucas Rodríguez,ARG,"MF,FW",26,11.8,273.0,342.0,79.8,4528.0,1192.0,140.0,163.0,85.9,103.0,129.0,79.8,24.0,34.0,70.6,3,1.1,0.6,1.9,16.0,42.0,7.0,1.0,50.0,Tijuana,Brasileiro,Lucas Rodríguez (Tijuana)
Alejandro Martínez,ARG,"MF,FW",26,10.7,191.0,318.0,60.1,3103.0,959.0,105.0,136.0,77.2,55.0,92.0,59.8,19.0,63.0,30.2,0,1.2,1.1,-1.2,13.0,11.0,13.0,9.0,24.0,Tijuana,Brasileiro,Alejandro Martínez (Tijuana)
Francisco Contreras,MEX,DF,24,9.7,323.0,417.0,77.5,5681.0,1976.0,144.0,159.0,90.6,148.0,179.0,82.7,28.0,61.0,45.9,0,0.5,0.6,-0.5,9.0,38.0,7.0,3.0,38.0,Tijuana,Brasileiro,Francisco Contreras (Tijuana)
Kevin Castañeda,MEX,"MF,FW",24,8.0,289.0,377.0,76.7,5173.0,1633.0,121.0,141.0,85.8,127.0,150.0,84.7,32.0,67.0,47.8,1,1.4,1.5,-0.4,23.0,38.0,10.0,1.0,68.0,Tijuana,Brasileiro,Kevin Castañeda (Tijuana)
Domingo Blanco,ARG,"MF,FW",28,7.8,135.0,196.0,68.9,2194.0,949.0,64.0,80.0,80.0,51.0,69.0,73.9,13.0,27.0,48.1,2,1.2,1.2,0.8,17.0,7.0,9.0,4.0,13.0,Tijuana,Brasileiro,Domingo Blanco (Tijuana)
Eduardo Armenta,MEX,"MF,FW",22,4.9,108.0,162.0,66.7,1879.0,748.0,44.0,58.0,75.9,52.0,70.0,74.3,9.0,22.0,40.9,1,0.8,0.8,0.2,5.0,11.0,7.0,2.0,26.0,Tijuana,Brasileiro,Eduardo Armenta (Tijuana)
Rafael Fernández,MEX,DF,23,4.5,138.0,180.0,76.7,2680.0,1153.0,50.0,58.0,86.2,70.0,82.0,85.4,17.0,37.0,45.9,0,0.1,0.3,-0.1,3.0,9.0,3.0,0.0,13.0,Tijuana,Brasileiro,Rafael Fernández (Tijuana)
Jesús Vega,MEX,DF,23,4.2,120.0,187.0,64.2,2017.0,1033.0,55.0,72.0,76.4,56.0,79.0,70.9,9.0,30.0,30.0,0,0.3,0.6,-0.3,3.0,15.0,6.0,2.0,22.0,Tijuana,Brasileiro,Jesús Vega (Tijuana)
José Corona,MEX,GK,42,3.0,65.0,86.0,75.6,1924.0,1508.0,9.0,9.0,100.0,33.0,34.0,97.1,23.0,42.0,54.8,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Tijuana,Brasileiro,José Corona (Tijuana)
Alexis Canelo,ARG,FW,31,2.7,60.0,94.0,63.8,880.0,269.0,32.0,36.0,88.9,24.0,38.0,63.2,2.0,11.0,18.2,1,0.6,0.3,0.4,5.0,9.0,2.0,2.0,5.0,Tijuana,Brasileiro,Alexis Canelo (Tijuana)
Rodrigo Godínez,MEX,DF,31,2.4,103.0,121.0,85.1,2126.0,934.0,30.0,34.0,88.2,58.0,62.0,93.5,15.0,24.0,62.5,0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,7.0,Tijuana,Brasileiro,Rodrigo Godínez (Tijuana)
Lucas Cavallini,CAN,"FW,MF",31,4.2,52.0,83.0,62.7,712.0,119.0,35.0,44.0,79.5,9.0,22.0,40.9,5.0,7.0,71.4,0,0.2,0.1,-0.2,7.0,3.0,3.0,1.0,5.0,Tijuana,Brasileiro,Lucas Cavallini (Tijuana)
Aaron Mejía Montoya,MEX,DF,22,2.0,75.0,98.0,76.5,1148.0,313.0,36.0,45.0,80.0,34.0,42.0,81.0,4.0,8.0,50.0,0,0.3,0.0,-0.3,4.0,6.0,1.0,0.0,7.0,Tijuana,Brasileiro,Aaron Mejía Montoya (Tijuana)
Iván Tona,MEX,MF,23,2.5,110.0,140.0,78.6,2261.0,480.0,38.0,46.0,82.6,55.0,62.0,88.7,16.0,28.0,57.1,0,0.1,0.1,-0.1,3.0,12.0,0.0,0.0,15.0,Tijuana,Brasileiro,Iván Tona (Tijuana)
Daniel Vázquez,MEX,FW,20,0.8,18.0,18.0,100.0,253.0,11.0,10.0,10.0,100.0,7.0,7.0,100.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Tijuana,Brasileiro,Daniel Vázquez (Tijuana)
Efrain Alvarez,MEX,MF,21,1.4,28.0,56.0,50.0,538.0,181.0,14.0,22.0,63.6,9.0,13.0,69.2,5.0,14.0,35.7,1,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,Tijuana,Brasileiro,Efrain Alvarez (Tijuana)
Braian Romero,ARG,"FW,MF",32,0.6,7.0,12.0,58.3,84.0,13.0,5.0,7.0,71.4,2.0,5.0,40.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tijuana,Brasileiro,Braian Romero (Tijuana)
Rodrigo Parra,MEX,DF,20,0.3,22.0,22.0,100.0,441.0,134.0,7.0,7.0,100.0,14.0,14.0,100.0,1.0,1.0,100.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,Tijuana,Brasileiro,Rodrigo Parra (Tijuana)
Abraham Flores,MEX,DF,21,0.3,11.0,15.0,73.3,181.0,31.0,5.0,7.0,71.4,5.0,5.0,100.0,1.0,3.0,33.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tijuana,Brasileiro,Abraham Flores (Tijuana)
Carlos Galicia,MEX,MF,19,0.2,10.0,11.0,90.9,234.0,39.0,2.0,2.0,100.0,4.0,4.0,100.0,4.0,5.0,80.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Tijuana,Brasileiro,Carlos Galicia (Tijuana)
Tiago Volpi,BRA,GK,33,17.0,447.0,585.0,76.4,12498.0,8884.0,71.0,71.0,100.0,226.0,229.0,98.7,150.0,284.0,52.8,0,0.0,0.1,0.0,0.0,12.0,2.0,0.0,1.0,Toluca,Brasileiro,Tiago Volpi (Toluca)
Andrés Mosquera Guardia,COL,DF,33,15.6,959.0,1057.0,90.7,18366.0,7426.0,311.0,332.0,93.7,545.0,576.0,94.6,89.0,127.0,70.1,1,0.7,0.6,0.3,6.0,47.0,7.0,0.0,62.0,Toluca,Brasileiro,Andrés Mosquera Guardia (Toluca)
Valber Huerta,CHI,DF,30,15.3,1024.0,1149.0,89.1,21282.0,8752.0,285.0,308.0,92.5,584.0,621.0,94.0,145.0,199.0,72.9,1,0.3,0.3,0.7,3.0,102.0,7.0,1.0,103.0,Toluca,Brasileiro,Valber Huerta (Toluca)
Maximiliano Araújo,URU,"DF,FW",23,13.9,522.0,637.0,81.9,8172.0,2408.0,281.0,318.0,88.4,207.0,252.0,82.1,25.0,42.0,59.5,1,2.5,2.7,-1.5,18.0,24.0,23.0,2.0,62.0,Toluca,Brasileiro,Maximiliano Araújo (Toluca)
Marcel Ruiz,MEX,MF,23,13.2,648.0,748.0,86.6,11150.0,2668.0,296.0,332.0,89.2,282.0,303.0,93.1,54.0,73.0,74.0,4,2.2,1.3,1.8,12.0,76.0,11.0,1.0,80.0,Toluca,Brasileiro,Marcel Ruiz (Toluca)
Brian García,MEX,DF,26,14.2,817.0,983.0,83.1,14921.0,4128.0,374.0,413.0,90.6,354.0,424.0,83.5,84.0,126.0,66.7,0,0.9,1.8,-0.9,13.0,40.0,22.0,6.0,55.0,Toluca,Brasileiro,Brian García (Toluca)
Juan Domínguez,MEX,"FW,MF",25,10.9,370.0,455.0,81.3,5441.0,1359.0,216.0,241.0,89.6,126.0,154.0,81.8,17.0,31.0,54.8,2,1.9,1.7,0.1,19.0,15.0,15.0,2.0,39.0,Toluca,Brasileiro,Juan Domínguez (Toluca)
Claudio Baeza,CHI,MF,30,10.7,667.0,731.0,91.2,12070.0,3782.0,276.0,288.0,95.8,310.0,333.0,93.1,68.0,82.0,82.9,0,0.2,0.3,-0.2,8.0,57.0,3.0,0.0,66.0,Toluca,Brasileiro,Claudio Baeza (Toluca)
Jean Meneses,CHI,"FW,MF",30,10.5,426.0,566.0,75.3,7130.0,2189.0,205.0,241.0,85.1,187.0,238.0,78.6,27.0,56.0,48.2,3,2.4,3.8,0.6,23.0,31.0,31.0,4.0,78.0,Toluca,Brasileiro,Jean Meneses (Toluca)
Edgar López,MEX,"FW,MF",24,9.7,202.0,254.0,79.5,2708.0,478.0,131.0,152.0,86.2,60.0,74.0,81.1,5.0,6.0,83.3,0,2.7,2.4,-2.7,15.0,12.0,6.0,1.0,18.0,Toluca,Brasileiro,Edgar López (Toluca)
Robert Morales,PAR,FW,24,8.4,126.0,172.0,73.3,1650.0,311.0,89.0,105.0,84.8,27.0,36.0,75.0,6.0,10.0,60.0,1,1.2,0.7,-0.2,8.0,12.0,4.0,1.0,16.0,Toluca,Brasileiro,Robert Morales (Toluca)
Jesús Angulo,MEX,"MF,FW",26,8.3,437.0,505.0,86.5,7207.0,2043.0,226.0,248.0,91.1,148.0,159.0,93.1,45.0,67.0,67.2,2,1.6,2.6,0.4,25.0,64.0,15.0,1.0,68.0,Toluca,Brasileiro,Jesús Angulo (Toluca)
Jesús Venegas,MEX,MF,28,6.7,349.0,403.0,86.6,6091.0,1750.0,147.0,161.0,91.3,178.0,194.0,91.8,22.0,41.0,53.7,0,0.0,0.1,0.0,0.0,21.0,0.0,0.0,20.0,Toluca,Brasileiro,Jesús Venegas (Toluca)
Pedro Raul,BRA,"FW,MF",27,5.9,85.0,128.0,66.4,1130.0,261.0,56.0,71.0,78.9,23.0,41.0,56.1,2.0,3.0,66.7,0,0.6,0.5,-0.6,6.0,8.0,4.0,1.0,11.0,Toluca,Brasileiro,Pedro Raul (Toluca)
Mauricio Isais,MEX,"DF,MF",22,5.5,252.0,331.0,76.1,4393.0,1313.0,110.0,121.0,90.9,122.0,154.0,79.2,17.0,38.0,44.7,0,0.1,0.2,-0.1,1.0,26.0,4.0,1.0,24.0,Toluca,Brasileiro,Mauricio Isais (Toluca)
Tomás Belmonte,ARG,MF,25,5.5,304.0,351.0,86.6,4757.0,1156.0,149.0,159.0,93.7,128.0,142.0,90.1,14.0,27.0,51.9,1,0.2,0.2,0.8,3.0,16.0,3.0,0.0,28.0,Toluca,Brasileiro,Tomás Belmonte (Toluca)
Carlos Orrantía,MEX,"DF,MF",32,2.9,137.0,170.0,80.6,2477.0,948.0,62.0,67.0,92.5,61.0,73.0,83.6,13.0,25.0,52.0,0,0.3,0.3,-0.3,3.0,15.0,4.0,4.0,10.0,Toluca,Brasileiro,Carlos Orrantía (Toluca)
Abraham Villegas,,DF,21,2.8,128.0,151.0,84.8,1950.0,481.0,68.0,73.0,93.2,55.0,64.0,85.9,3.0,6.0,50.0,0,0.0,0.1,0.0,1.0,9.0,1.0,0.0,10.0,Toluca,Brasileiro,Abraham Villegas (Toluca)
Juan Gamboa,MEX,"MF,FW",22,1.7,35.0,50.0,70.0,464.0,75.0,16.0,18.0,88.9,14.0,20.0,70.0,0.0,2.0,0.0,0,0.0,0.3,0.0,0.0,4.0,3.0,0.0,5.0,Toluca,Brasileiro,Juan Gamboa (Toluca)
Jesús Piñuelas,MEX,DF,25,1.7,94.0,105.0,89.5,1621.0,493.0,36.0,39.0,92.3,54.0,55.0,98.2,3.0,10.0,30.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Toluca,Brasileiro,Jesús Piñuelas (Toluca)
Adrián Mora,MEX,DF,26,1.7,75.0,86.0,87.2,1431.0,596.0,27.0,31.0,87.1,39.0,40.0,97.5,8.0,14.0,57.1,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Toluca,Brasileiro,Adrián Mora (Toluca)
Everardo Del Villar,MEX,DF,18,1.2,56.0,74.0,75.7,948.0,357.0,30.0,34.0,88.2,21.0,28.0,75.0,4.0,9.0,44.4,0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,6.0,Toluca,Brasileiro,Everardo Del Villar (Toluca)
Fernando Navarro Morán,MEX,MF,34,1.0,76.0,88.0,86.4,1263.0,257.0,35.0,38.0,92.1,34.0,38.0,89.5,5.0,8.0,62.5,0,0.0,0.1,0.0,0.0,5.0,1.0,0.0,7.0,Toluca,Brasileiro,Fernando Navarro Morán (Toluca)
Isaías Violante,MEX,"MF,FW",20,1.1,42.0,54.0,77.8,642.0,145.0,25.0,30.0,83.3,12.0,13.0,92.3,5.0,8.0,62.5,0,0.0,0.1,0.0,0.0,3.0,2.0,0.0,4.0,Toluca,Brasileiro,Isaías Violante (Toluca)
Sait Tlaxcalteco,MEX,"MF,FW",20,0.2,8.0,12.0,66.7,138.0,30.0,4.0,4.0,100.0,3.0,3.0,100.0,1.0,4.0,25.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Toluca,Brasileiro,Sait Tlaxcalteco (Toluca)
Víctor Arteaga,MEX,MF,19,0.0,1.0,1.0,100.0,12.0,9.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,Toluca,Brasileiro,Víctor Arteaga (Toluca)
Nahuel Guzmán,ARG,GK,37,16.0,550.0,694.0,79.3,14721.0,10115.0,89.0,91.0,97.8,283.0,294.0,96.3,177.0,305.0,58.0,0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,UANL,Brasileiro,Nahuel Guzmán (UANL)
Javier Aquino,MEX,DF,33,15.3,869.0,1081.0,80.4,14178.0,5671.0,426.0,471.0,90.4,344.0,424.0,81.1,70.0,134.0,52.2,0,1.6,1.3,-1.6,17.0,90.0,21.0,9.0,119.0,UANL,Brasileiro,Javier Aquino (UANL)
Jesús Alberto Angulo,MEX,DF,25,14.6,636.0,791.0,80.4,12445.0,4623.0,235.0,254.0,92.5,315.0,371.0,84.9,79.0,139.0,56.8,0,0.7,1.0,-0.7,13.0,78.0,13.0,6.0,68.0,UANL,Brasileiro,Jesús Alberto Angulo (UANL)
Luis Enrique Quiñones,COL,"FW,MF",32,14.6,504.0,692.0,72.8,7198.0,2419.0,302.0,362.0,83.4,154.0,212.0,72.6,25.0,67.0,37.3,4,2.8,3.1,1.2,26.0,38.0,40.0,12.0,90.0,UANL,Brasileiro,Luis Enrique Quiñones (UANL)
Rafael Carioca,BRA,MF,34,14.9,878.0,970.0,90.5,16952.0,4980.0,300.0,312.0,96.2,476.0,509.0,93.5,92.0,118.0,78.0,3,1.2,0.8,1.8,15.0,96.0,13.0,3.0,115.0,UANL,Brasileiro,Rafael Carioca (UANL)
Guido Pizarro,ARG,DF,33,14.6,876.0,1011.0,86.6,16427.0,6083.0,320.0,351.0,91.2,451.0,493.0,91.5,93.0,144.0,64.6,0,0.4,0.3,-0.4,5.0,75.0,3.0,0.0,77.0,UANL,Brasileiro,Guido Pizarro (UANL)
Fernando Gorriarán,URU,"MF,FW",29,12.9,591.0,737.0,80.2,9816.0,2394.0,294.0,323.0,91.0,221.0,272.0,81.3,53.0,98.0,54.1,3,2.9,2.8,0.1,30.0,50.0,15.0,5.0,71.0,UANL,Brasileiro,Fernando Gorriarán (UANL)
André-Pierre Gignac,FRA,FW,38,11.2,180.0,241.0,74.7,3195.0,583.0,78.0,96.0,81.3,68.0,88.0,77.3,23.0,33.0,69.7,4,1.5,1.3,2.5,10.0,19.0,9.0,3.0,24.0,UANL,Brasileiro,André-Pierre Gignac (UANL)
Francisco Sebastián Córdova,MEX,"MF,FW",26,8.7,214.0,286.0,74.8,3202.0,929.0,115.0,132.0,87.1,65.0,84.0,77.4,17.0,35.0,48.6,2,1.5,0.9,0.5,11.0,30.0,10.0,5.0,30.0,UANL,Brasileiro,Francisco Sebastián Córdova (UANL)
Samir Santos,BRA,DF,29,11.6,562.0,627.0,89.6,11390.0,3427.0,159.0,167.0,95.2,340.0,353.0,96.3,58.0,91.0,63.7,0,0.0,0.1,0.0,0.0,25.0,2.0,0.0,36.0,UANL,Brasileiro,Samir Santos (UANL)
Diego Reyes,MEX,DF,31,9.5,418.0,473.0,88.4,8216.0,3067.0,114.0,128.0,89.1,263.0,285.0,92.3,39.0,52.0,75.0,0,0.1,0.1,-0.1,2.0,27.0,0.0,0.0,29.0,UANL,Brasileiro,Diego Reyes (UANL)
Diego Lainez,MEX,FW,23,8.0,211.0,281.0,75.1,3030.0,699.0,120.0,136.0,88.2,64.0,82.0,78.0,11.0,20.0,55.0,2,1.1,0.9,0.9,12.0,19.0,7.0,5.0,25.0,UANL,Brasileiro,Diego Lainez (UANL)
Juan Pablo Vigón,MEX,MF,32,8.4,362.0,420.0,86.2,5615.0,1609.0,187.0,207.0,90.3,142.0,160.0,88.8,19.0,29.0,65.5,0,0.9,0.6,-0.9,9.0,46.0,6.0,1.0,57.0,UANL,Brasileiro,Juan Pablo Vigón (UANL)
Nicolás Ibáñez,ARG,FW,29,7.0,89.0,123.0,72.4,1276.0,198.0,52.0,61.0,85.2,32.0,45.0,71.1,2.0,7.0,28.6,1,1.0,0.5,0.0,7.0,5.0,1.0,1.0,10.0,UANL,Brasileiro,Nicolás Ibáñez (UANL)
Raymundo Fulgencio,MEX,FW,23,5.4,145.0,189.0,76.7,2872.0,688.0,53.0,64.0,82.8,65.0,77.0,84.4,23.0,39.0,59.0,1,0.4,0.6,0.6,8.0,22.0,6.0,4.0,18.0,UANL,Brasileiro,Raymundo Fulgencio (UANL)
Ozziel Herrera,MEX,"MF,FW",22,3.2,94.0,121.0,77.7,1471.0,362.0,45.0,52.0,86.5,37.0,44.0,84.1,8.0,12.0,66.7,1,0.2,0.2,0.8,3.0,10.0,2.0,2.0,9.0,UANL,Brasileiro,Ozziel Herrera (UANL)
Sebastián Fierro,MEX,MF,22,1.9,108.0,119.0,90.8,1971.0,438.0,42.0,47.0,89.4,56.0,60.0,93.3,10.0,10.0,100.0,0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,12.0,UANL,Brasileiro,Sebastián Fierro (UANL)
Marcelo Flores,MEX,"FW,MF",20,2.0,63.0,82.0,76.8,964.0,133.0,38.0,43.0,88.4,13.0,20.0,65.0,7.0,11.0,63.6,0,0.1,0.1,-0.1,1.0,8.0,1.0,0.0,5.0,UANL,Brasileiro,Marcelo Flores (UANL)
Fernando Ordóñez,MEX,DF,22,1.7,83.0,98.0,84.7,1472.0,505.0,35.0,37.0,94.6,41.0,49.0,83.7,7.0,10.0,70.0,0,0.1,0.1,-0.1,1.0,5.0,3.0,1.0,8.0,UANL,Brasileiro,Fernando Ordóñez (UANL)
Jesús Garza,MEX,"DF,MF",23,1.5,68.0,77.0,88.3,1113.0,504.0,32.0,36.0,88.9,31.0,33.0,93.9,3.0,6.0,50.0,0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,5.0,UANL,Brasileiro,Jesús Garza (UANL)
Carlos Felipe Rodríguez,MEX,GK,34,1.0,26.0,32.0,81.3,813.0,582.0,2.0,2.0,100.0,14.0,14.0,100.0,10.0,16.0,62.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,UANL,Brasileiro,Carlos Felipe Rodríguez (UANL)
Vladimir Loroña,MEX,DF,25,1.1,60.0,70.0,85.7,943.0,371.0,33.0,38.0,86.8,24.0,29.0,82.8,3.0,3.0,100.0,0,0.1,0.1,-0.1,2.0,7.0,1.0,1.0,6.0,UANL,Brasileiro,Vladimir Loroña (UANL)
Nicolás López,URU,FW,30,0.8,28.0,41.0,68.3,516.0,127.0,15.0,17.0,88.2,11.0,15.0,73.3,2.0,6.0,33.3,0,0.2,0.4,-0.2,2.0,2.0,5.0,1.0,6.0,UANL,Brasileiro,Nicolás López (UANL)
Fernando González,MEX,"FW,MF",22,0.4,26.0,28.0,92.9,434.0,111.0,16.0,16.0,100.0,5.0,6.0,83.3,4.0,5.0,80.0,0,0.1,0.1,-0.1,1.0,3.0,0.0,0.0,5.0,UANL,Brasileiro,Fernando González (UANL)
Eugenio Pizzuto,MEX,MF,21,0.3,23.0,26.0,88.5,478.0,110.0,7.0,8.0,87.5,15.0,15.0,100.0,1.0,3.0,33.3,0,0.0,0.1,0.0,0.0,4.0,1.0,1.0,2.0,UANL,Brasileiro,Eugenio Pizzuto (UANL)
Leonel Prieto,MEX,MF,22,0.2,8.0,10.0,80.0,125.0,25.0,4.0,4.0,100.0,4.0,4.0,100.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UANL,Brasileiro,Leonel Prieto (UANL)
Julio José González,MEX,GK,32,17.0,366.0,512.0,71.5,11677.0,9445.0,58.0,59.0,98.3,155.0,157.0,98.7,151.0,292.0,51.7,0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,UNAM,Brasileiro,Julio José González (UNAM)
Nathan Silva,BRA,DF,26,15.6,632.0,753.0,83.9,12383.0,5122.0,192.0,207.0,92.8,378.0,426.0,88.7,57.0,102.0,55.9,1,0.2,0.4,0.8,5.0,71.0,5.0,2.0,73.0,UNAM,Brasileiro,Nathan Silva (UNAM)
Eduardo Salvio,ARG,"FW,MF",33,15.0,414.0,596.0,69.5,7174.0,2203.0,199.0,246.0,80.9,156.0,203.0,76.8,48.0,94.0,51.1,2,4.1,3.5,-2.1,37.0,51.0,21.0,6.0,55.0,UNAM,Brasileiro,Eduardo Salvio (UNAM)
César Huerta,MEX,"MF,FW",23,14.0,270.0,359.0,75.2,4628.0,1309.0,131.0,153.0,85.6,114.0,142.0,80.3,20.0,41.0,48.8,2,3.0,2.5,-1.0,23.0,29.0,19.0,3.0,45.0,UNAM,Brasileiro,César Huerta (UNAM)
Lisandro Magallán,ARG,DF,30,14.0,520.0,648.0,80.2,11313.0,5161.0,119.0,134.0,88.8,328.0,372.0,88.2,71.0,133.0,53.4,0,0.0,0.1,0.0,0.0,28.0,0.0,0.0,35.0,UNAM,Brasileiro,Lisandro Magallán (UNAM)
Gabriel Fernández,URU,FW,29,12.7,179.0,284.0,63.0,2730.0,589.0,88.0,136.0,64.7,65.0,95.0,68.4,13.0,15.0,86.7,1,1.7,1.1,-0.7,17.0,22.0,7.0,0.0,26.0,UNAM,Brasileiro,Gabriel Fernández (UNAM)
Adrián Aldrete,MEX,DF,35,12.7,447.0,640.0,69.8,9233.0,4600.0,150.0,174.0,86.2,215.0,284.0,75.7,73.0,161.0,45.3,1,1.6,1.9,-0.6,19.0,44.0,7.0,4.0,52.0,UNAM,Brasileiro,Adrián Aldrete (UNAM)
Ulises Rivas,MEX,MF,27,12.6,244.0,316.0,77.2,3972.0,1309.0,127.0,153.0,83.0,91.0,109.0,83.5,20.0,36.0,55.6,0,0.2,0.2,-0.2,7.0,25.0,5.0,1.0,38.0,UNAM,Brasileiro,Ulises Rivas (UNAM)
José Caicedo,COL,MF,21,9.2,375.0,451.0,83.1,6774.0,2155.0,148.0,166.0,89.2,182.0,208.0,87.5,37.0,59.0,62.7,0,0.4,0.4,-0.4,8.0,47.0,4.0,0.0,55.0,UNAM,Brasileiro,José Caicedo (UNAM)
Gustavo Del Prete,ARG,"MF,FW",27,7.7,183.0,245.0,74.7,2879.0,621.0,83.0,103.0,80.6,77.0,92.0,83.7,12.0,20.0,60.0,1,1.8,1.0,-0.8,16.0,17.0,9.0,0.0,35.0,UNAM,Brasileiro,Gustavo Del Prete (UNAM)
Pablo Bennevendo Peña,MEX,DF,23,9.0,336.0,434.0,77.4,5557.0,2285.0,162.0,184.0,88.0,140.0,173.0,80.9,27.0,59.0,45.8,2,0.5,0.7,1.5,10.0,18.0,12.0,10.0,35.0,UNAM,Brasileiro,Pablo Bennevendo Peña (UNAM)
Juan Ignacio Dinenno,ARG,"FW,MF",29,8.8,138.0,198.0,69.7,2103.0,535.0,65.0,80.0,81.3,57.0,77.0,74.0,5.0,11.0,45.5,0,0.4,0.3,-0.4,8.0,23.0,3.0,0.0,25.0,UNAM,Brasileiro,Juan Ignacio Dinenno (UNAM)
Pablo Monroy,MEX,DF,21,7.3,242.0,318.0,76.1,4114.0,1424.0,112.0,130.0,86.2,111.0,134.0,82.8,15.0,38.0,39.5,0,0.1,0.2,-0.1,2.0,24.0,3.0,1.0,33.0,UNAM,Brasileiro,Pablo Monroy (UNAM)
Arturo Ortiz,MEX,DF,31,5.4,236.0,312.0,75.6,5568.0,2659.0,48.0,55.0,87.3,136.0,163.0,83.4,52.0,91.0,57.1,0,0.0,0.5,0.0,0.0,32.0,4.0,0.0,24.0,UNAM,Brasileiro,Arturo Ortiz (UNAM)
Jesús Molina,MEX,MF,35,4.1,140.0,171.0,81.9,2617.0,942.0,47.0,58.0,81.0,75.0,84.0,89.3,14.0,20.0,70.0,0,0.1,0.1,-0.1,3.0,18.0,2.0,0.0,19.0,UNAM,Brasileiro,Jesús Molina (UNAM)
