Player,Nation,Pos,Age,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Team,Championship,Player_Team
José Antonio Rodríguez,MEX,GK,31,14.0,507.0,391.0,504.0,3.0,0.0,0.0,507.0,0.0,0.0,0.0,0.0,0.0,249.0,1237.0,760.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,Tijuana,Brasileiro,José Antonio Rodríguez (Tijuana)
Lucas Rodríguez,ARG,"MF,FW",26,11.8,513.0,5.0,58.0,274.0,197.0,28.0,512.0,49.0,27.0,55.1,19.0,38.8,291.0,1922.0,936.0,29.0,20.0,4.0,43.0,21.0,307.0,47.0,Tijuana,Brasileiro,Lucas Rodríguez (Tijuana)
Alejandro Martínez,ARG,"MF,FW",26,10.7,440.0,2.0,41.0,135.0,273.0,33.0,440.0,34.0,15.0,44.1,19.0,55.9,244.0,1617.0,807.0,35.0,28.0,14.0,27.0,8.0,271.0,81.0,Tijuana,Brasileiro,Alejandro Martínez (Tijuana)
Francisco Contreras,MEX,DF,24,9.7,506.0,18.0,152.0,227.0,131.0,6.0,506.0,8.0,2.0,25.0,6.0,75.0,251.0,1276.0,686.0,19.0,10.0,2.0,10.0,5.0,278.0,43.0,Tijuana,Brasileiro,Francisco Contreras (Tijuana)
Kevin Castañeda,MEX,"MF,FW",24,8.0,457.0,4.0,45.0,232.0,188.0,12.0,457.0,15.0,9.0,60.0,6.0,40.0,237.0,1410.0,802.0,16.0,19.0,3.0,12.0,9.0,294.0,29.0,Tijuana,Brasileiro,Kevin Castañeda (Tijuana)
Domingo Blanco,ARG,"MF,FW",28,7.8,309.0,4.0,37.0,114.0,166.0,24.0,309.0,38.0,15.0,39.5,19.0,50.0,161.0,1163.0,594.0,22.0,16.0,13.0,27.0,16.0,167.0,56.0,Tijuana,Brasileiro,Domingo Blanco (Tijuana)
Eduardo Armenta,MEX,"MF,FW",22,4.9,233.0,6.0,29.0,94.0,112.0,12.0,233.0,14.0,5.0,35.7,9.0,64.3,133.0,796.0,354.0,8.0,9.0,1.0,15.0,4.0,149.0,39.0,Tijuana,Brasileiro,Eduardo Armenta (Tijuana)
Rafael Fernández,MEX,DF,23,4.5,232.0,13.0,92.0,116.0,26.0,10.0,232.0,2.0,0.0,0.0,1.0,50.0,111.0,575.0,283.0,5.0,1.0,0.0,4.0,5.0,119.0,4.0,Tijuana,Brasileiro,Rafael Fernández (Tijuana)
Jesús Vega,MEX,DF,23,4.2,230.0,1.0,36.0,109.0,89.0,2.0,230.0,8.0,3.0,37.5,5.0,62.5,110.0,673.0,398.0,16.0,15.0,0.0,5.0,2.0,120.0,24.0,Tijuana,Brasileiro,Jesús Vega (Tijuana)
José Corona,MEX,GK,42,3.0,92.0,75.0,91.0,1.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,49.0,215.0,147.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,Tijuana,Brasileiro,José Corona (Tijuana)
Alexis Canelo,ARG,FW,31,2.7,134.0,5.0,10.0,64.0,61.0,11.0,134.0,5.0,2.0,40.0,3.0,60.0,72.0,419.0,143.0,6.0,9.0,1.0,5.0,8.0,92.0,15.0,Tijuana,Brasileiro,Alexis Canelo (Tijuana)
Rodrigo Godínez,MEX,DF,31,2.4,143.0,16.0,91.0,45.0,7.0,1.0,143.0,0.0,0.0,0.0,0.0,0.0,78.0,486.0,292.0,4.0,1.0,0.0,0.0,0.0,87.0,0.0,Tijuana,Brasileiro,Rodrigo Godínez (Tijuana)
Lucas Cavallini,CAN,"FW,MF",31,4.2,155.0,3.0,8.0,55.0,97.0,29.0,155.0,12.0,3.0,25.0,9.0,75.0,96.0,600.0,152.0,7.0,5.0,5.0,21.0,9.0,125.0,31.0,Tijuana,Brasileiro,Lucas Cavallini (Tijuana)
Aaron Mejía Montoya,MEX,DF,22,2.0,123.0,3.0,37.0,55.0,34.0,2.0,123.0,3.0,1.0,33.3,2.0,66.7,55.0,354.0,153.0,2.0,5.0,0.0,5.0,1.0,70.0,6.0,Tijuana,Brasileiro,Aaron Mejía Montoya (Tijuana)
Iván Tona,MEX,MF,23,2.5,174.0,4.0,39.0,104.0,35.0,2.0,174.0,5.0,2.0,40.0,3.0,60.0,93.0,430.0,178.0,2.0,4.0,0.0,7.0,6.0,102.0,4.0,Tijuana,Brasileiro,Iván Tona (Tijuana)
Daniel Vázquez,MEX,FW,20,0.8,27.0,1.0,3.0,15.0,10.0,4.0,27.0,1.0,0.0,0.0,1.0,100.0,18.0,82.0,26.0,2.0,1.0,1.0,3.0,1.0,19.0,3.0,Tijuana,Brasileiro,Daniel Vázquez (Tijuana)
Efrain Alvarez,MEX,MF,21,1.4,74.0,1.0,10.0,32.0,33.0,4.0,74.0,7.0,4.0,57.1,3.0,42.9,51.0,273.0,50.0,0.0,2.0,0.0,6.0,3.0,44.0,12.0,Tijuana,Brasileiro,Efrain Alvarez (Tijuana)
Braian Romero,ARG,"FW,MF",32,0.6,17.0,0.0,3.0,10.0,5.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,8.0,52.0,32.0,1.0,1.0,0.0,1.0,0.0,12.0,4.0,Tijuana,Brasileiro,Braian Romero (Tijuana)
Rodrigo Parra,MEX,DF,20,0.3,25.0,2.0,14.0,11.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,17.0,63.0,27.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,Tijuana,Brasileiro,Rodrigo Parra (Tijuana)
Abraham Flores,MEX,DF,21,0.3,20.0,3.0,5.0,9.0,6.0,0.0,20.0,1.0,0.0,0.0,1.0,100.0,9.0,29.0,7.0,0.0,0.0,0.0,1.0,0.0,13.0,2.0,Tijuana,Brasileiro,Abraham Flores (Tijuana)
Carlos Galicia,MEX,MF,19,0.2,14.0,1.0,3.0,10.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,7.0,43.0,6.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,Tijuana,Brasileiro,Carlos Galicia (Tijuana)
Tiago Volpi,BRA,GK,33,17.0,645.0,574.0,630.0,12.0,4.0,4.0,641.0,1.0,0.0,0.0,1.0,100.0,335.0,1537.0,918.0,0.0,0.0,0.0,0.0,0.0,296.0,0.0,Toluca,Brasileiro,Tiago Volpi (Toluca)
Andrés Mosquera Guardia,COL,DF,33,15.6,1197.0,150.0,649.0,512.0,40.0,15.0,1197.0,4.0,2.0,50.0,1.0,25.0,653.0,2399.0,1051.0,6.0,11.0,0.0,3.0,1.0,856.0,4.0,Toluca,Brasileiro,Andrés Mosquera Guardia (Toluca)
Valber Huerta,CHI,DF,30,15.3,1283.0,168.0,643.0,596.0,45.0,12.0,1283.0,3.0,3.0,100.0,0.0,0.0,733.0,3397.0,2060.0,12.0,8.0,1.0,3.0,0.0,933.0,1.0,Toluca,Brasileiro,Valber Huerta (Toluca)
Maximiliano Araújo,URU,"DF,FW",23,13.9,830.0,19.0,178.0,352.0,321.0,67.0,830.0,68.0,30.0,44.1,32.0,47.1,492.0,3167.0,1905.0,55.0,48.0,18.0,27.0,26.0,578.0,119.0,Toluca,Brasileiro,Maximiliano Araújo (Toluca)
Marcel Ruiz,MEX,MF,23,13.2,887.0,24.0,150.0,557.0,186.0,26.0,887.0,17.0,5.0,29.4,10.0,58.8,495.0,2156.0,1075.0,13.0,17.0,2.0,15.0,5.0,695.0,57.0,Toluca,Brasileiro,Marcel Ruiz (Toluca)
Brian García,MEX,DF,26,14.2,1143.0,52.0,356.0,509.0,287.0,36.0,1143.0,17.0,9.0,52.9,8.0,47.1,673.0,3977.0,1892.0,32.0,25.0,1.0,21.0,7.0,758.0,77.0,Toluca,Brasileiro,Brian García (Toluca)
Juan Domínguez,MEX,"FW,MF",25,10.9,575.0,6.0,60.0,247.0,273.0,49.0,575.0,38.0,19.0,50.0,18.0,47.4,362.0,2068.0,939.0,24.0,23.0,14.0,28.0,26.0,434.0,98.0,Toluca,Brasileiro,Juan Domínguez (Toluca)
Claudio Baeza,CHI,MF,30,10.7,804.0,21.0,204.0,553.0,51.0,2.0,804.0,10.0,6.0,60.0,3.0,30.0,486.0,1863.0,796.0,5.0,4.0,0.0,9.0,6.0,613.0,10.0,Toluca,Brasileiro,Claudio Baeza (Toluca)
Jean Meneses,CHI,"FW,MF",30,10.5,672.0,5.0,54.0,313.0,313.0,43.0,672.0,34.0,23.0,67.6,9.0,26.5,419.0,2834.0,1499.0,61.0,35.0,20.0,30.0,24.0,499.0,94.0,Toluca,Brasileiro,Jean Meneses (Toluca)
Edgar López,MEX,"FW,MF",24,9.7,320.0,6.0,15.0,132.0,175.0,42.0,320.0,14.0,7.0,50.0,5.0,35.7,202.0,964.0,365.0,16.0,8.0,5.0,20.0,14.0,248.0,71.0,Toluca,Brasileiro,Edgar López (Toluca)
Robert Morales,PAR,FW,24,8.4,244.0,2.0,15.0,104.0,128.0,34.0,244.0,16.0,9.0,56.3,3.0,18.8,143.0,790.0,264.0,10.0,11.0,4.0,18.0,16.0,181.0,46.0,Toluca,Brasileiro,Robert Morales (Toluca)
Jesús Angulo,MEX,"MF,FW",26,8.3,592.0,2.0,42.0,320.0,234.0,18.0,592.0,18.0,8.0,44.4,10.0,55.6,373.0,2112.0,930.0,14.0,23.0,1.0,23.0,17.0,449.0,48.0,Toluca,Brasileiro,Jesús Angulo (Toluca)
Jesús Venegas,MEX,MF,28,6.7,478.0,34.0,195.0,275.0,15.0,0.0,478.0,4.0,2.0,50.0,2.0,50.0,257.0,1008.0,461.0,4.0,6.0,0.0,5.0,1.0,321.0,4.0,Toluca,Brasileiro,Jesús Venegas (Toluca)
Pedro Raul,BRA,"FW,MF",27,5.9,216.0,7.0,13.0,98.0,109.0,29.0,216.0,14.0,10.0,71.4,3.0,21.4,125.0,580.0,184.0,6.0,4.0,3.0,29.0,8.0,163.0,36.0,Toluca,Brasileiro,Pedro Raul (Toluca)
Mauricio Isais,MEX,"DF,MF",22,5.5,419.0,19.0,137.0,201.0,92.0,4.0,419.0,30.0,14.0,46.7,15.0,50.0,208.0,1161.0,523.0,19.0,12.0,0.0,12.0,4.0,264.0,25.0,Toluca,Brasileiro,Mauricio Isais (Toluca)
Tomás Belmonte,ARG,MF,25,5.5,418.0,19.0,98.0,261.0,63.0,15.0,418.0,7.0,3.0,42.9,4.0,57.1,218.0,871.0,407.0,5.0,1.0,2.0,5.0,6.0,283.0,14.0,Toluca,Brasileiro,Tomás Belmonte (Toluca)
Carlos Orrantía,MEX,"DF,MF",32,2.9,202.0,11.0,53.0,102.0,48.0,6.0,202.0,2.0,1.0,50.0,1.0,50.0,101.0,449.0,204.0,5.0,1.0,0.0,3.0,3.0,123.0,20.0,Toluca,Brasileiro,Carlos Orrantía (Toluca)
Abraham Villegas,,DF,21,2.8,195.0,9.0,64.0,94.0,37.0,5.0,195.0,2.0,0.0,0.0,2.0,100.0,100.0,496.0,234.0,5.0,2.0,2.0,2.0,1.0,117.0,13.0,Toluca,Brasileiro,Abraham Villegas (Toluca)
Juan Gamboa,MEX,"MF,FW",22,1.7,68.0,0.0,8.0,30.0,30.0,10.0,68.0,2.0,0.0,0.0,2.0,100.0,38.0,309.0,149.0,6.0,1.0,2.0,4.0,2.0,44.0,12.0,Toluca,Brasileiro,Juan Gamboa (Toluca)
Jesús Piñuelas,MEX,DF,25,1.7,119.0,10.0,60.0,57.0,4.0,1.0,119.0,0.0,0.0,0.0,0.0,0.0,81.0,389.0,211.0,0.0,1.0,0.0,0.0,0.0,94.0,0.0,Toluca,Brasileiro,Jesús Piñuelas (Toluca)
Adrián Mora,MEX,DF,26,1.7,99.0,23.0,79.0,19.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,58.0,240.0,114.0,1.0,0.0,0.0,0.0,0.0,67.0,0.0,Toluca,Brasileiro,Adrián Mora (Toluca)
Everardo Del Villar,MEX,DF,18,1.2,90.0,1.0,33.0,47.0,12.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,46.0,176.0,102.0,1.0,0.0,0.0,1.0,0.0,51.0,3.0,Toluca,Brasileiro,Everardo Del Villar (Toluca)
Fernando Navarro Morán,MEX,MF,34,1.0,105.0,4.0,15.0,63.0,27.0,3.0,105.0,2.0,1.0,50.0,1.0,50.0,57.0,276.0,157.0,3.0,4.0,0.0,2.0,2.0,75.0,4.0,Toluca,Brasileiro,Fernando Navarro Morán (Toluca)
Isaías Violante,MEX,"MF,FW",20,1.1,67.0,2.0,9.0,27.0,31.0,3.0,67.0,6.0,2.0,33.3,4.0,66.7,42.0,306.0,165.0,5.0,5.0,1.0,2.0,0.0,49.0,10.0,Toluca,Brasileiro,Isaías Violante (Toluca)
Sait Tlaxcalteco,MEX,"MF,FW",20,0.2,14.0,0.0,1.0,10.0,3.0,0.0,14.0,1.0,1.0,100.0,0.0,0.0,7.0,57.0,17.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,Toluca,Brasileiro,Sait Tlaxcalteco (Toluca)
Víctor Arteaga,MEX,MF,19,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,43.0,43.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,Toluca,Brasileiro,Víctor Arteaga (Toluca)
Nahuel Guzmán,ARG,GK,37,16.0,740.0,542.0,724.0,17.0,0.0,0.0,740.0,2.0,1.0,50.0,1.0,50.0,425.0,2163.0,1290.0,0.0,0.0,0.0,1.0,0.0,421.0,0.0,UANL,Brasileiro,Nahuel Guzmán (UANL)
Javier Aquino,MEX,DF,33,15.3,1226.0,38.0,307.0,581.0,350.0,12.0,1226.0,33.0,18.0,54.5,8.0,24.2,677.0,3060.0,1669.0,31.0,28.0,4.0,22.0,16.0,839.0,95.0,UANL,Brasileiro,Javier Aquino (UANL)
Jesús Alberto Angulo,MEX,DF,25,14.6,942.0,45.0,284.0,510.0,159.0,11.0,942.0,10.0,2.0,20.0,7.0,70.0,432.0,1825.0,890.0,16.0,9.0,4.0,16.0,4.0,510.0,26.0,UANL,Brasileiro,Jesús Alberto Angulo (UANL)
Luis Enrique Quiñones,COL,"FW,MF",32,14.6,880.0,15.0,61.0,320.0,509.0,53.0,880.0,64.0,29.0,45.3,32.0,50.0,537.0,2767.0,1139.0,35.0,23.0,16.0,38.0,17.0,653.0,184.0,UANL,Brasileiro,Luis Enrique Quiñones (UANL)
Rafael Carioca,BRA,MF,34,14.9,1085.0,32.0,225.0,730.0,147.0,1.0,1085.0,27.0,17.0,63.0,9.0,33.3,642.0,2706.0,1264.0,12.0,10.0,0.0,11.0,20.0,744.0,17.0,UANL,Brasileiro,Rafael Carioca (UANL)
Guido Pizarro,ARG,DF,33,14.6,1112.0,99.0,474.0,580.0,69.0,16.0,1112.0,5.0,3.0,60.0,2.0,40.0,675.0,3839.0,2554.0,33.0,16.0,2.0,12.0,4.0,798.0,14.0,UANL,Brasileiro,Guido Pizarro (UANL)
Fernando Gorriarán,URU,"MF,FW",29,12.9,864.0,12.0,86.0,446.0,334.0,36.0,864.0,20.0,7.0,35.0,12.0,60.0,463.0,2053.0,847.0,25.0,13.0,4.0,15.0,16.0,633.0,75.0,UANL,Brasileiro,Fernando Gorriarán (UANL)
André-Pierre Gignac,FRA,FW,38,11.2,350.0,9.0,12.0,168.0,172.0,61.0,347.0,14.0,7.0,50.0,7.0,50.0,220.0,1116.0,404.0,14.0,9.0,6.0,29.0,9.0,268.0,76.0,UANL,Brasileiro,André-Pierre Gignac (UANL)
Francisco Sebastián Córdova,MEX,"MF,FW",26,8.7,406.0,7.0,33.0,199.0,183.0,23.0,406.0,31.0,14.0,45.2,14.0,45.2,273.0,1436.0,544.0,12.0,19.0,1.0,32.0,30.0,314.0,53.0,UANL,Brasileiro,Francisco Sebastián Córdova (UANL)
Samir Santos,BRA,DF,29,11.6,725.0,69.0,344.0,353.0,28.0,6.0,725.0,6.0,2.0,33.3,4.0,66.7,414.0,1991.0,1301.0,6.0,5.0,1.0,5.0,2.0,499.0,3.0,UANL,Brasileiro,Samir Santos (UANL)
Diego Reyes,MEX,DF,31,9.5,569.0,65.0,294.0,260.0,16.0,5.0,569.0,2.0,1.0,50.0,1.0,50.0,336.0,1751.0,967.0,7.0,3.0,1.0,3.0,2.0,367.0,2.0,UANL,Brasileiro,Diego Reyes (UANL)
Diego Lainez,MEX,FW,23,8.0,384.0,2.0,48.0,162.0,183.0,19.0,384.0,33.0,12.0,36.4,17.0,51.5,257.0,1936.0,986.0,33.0,24.0,8.0,10.0,13.0,266.0,63.0,UANL,Brasileiro,Diego Lainez (UANL)
Juan Pablo Vigón,MEX,MF,32,8.4,491.0,7.0,61.0,311.0,125.0,25.0,491.0,18.0,14.0,77.8,4.0,22.2,308.0,1453.0,651.0,14.0,11.0,5.0,14.0,7.0,367.0,33.0,UANL,Brasileiro,Juan Pablo Vigón (UANL)
Nicolás Ibáñez,ARG,FW,29,7.0,210.0,4.0,4.0,85.0,121.0,45.0,210.0,16.0,5.0,31.3,11.0,68.8,91.0,464.0,172.0,5.0,3.0,5.0,10.0,3.0,131.0,39.0,UANL,Brasileiro,Nicolás Ibáñez (UANL)
Raymundo Fulgencio,MEX,FW,23,5.4,235.0,2.0,27.0,121.0,89.0,15.0,235.0,15.0,9.0,60.0,6.0,40.0,164.0,938.0,347.0,9.0,7.0,5.0,6.0,10.0,183.0,37.0,UANL,Brasileiro,Raymundo Fulgencio (UANL)
Ozziel Herrera,MEX,"MF,FW",22,3.2,169.0,1.0,21.0,73.0,76.0,13.0,169.0,10.0,2.0,20.0,7.0,70.0,115.0,548.0,205.0,4.0,6.0,0.0,8.0,5.0,135.0,32.0,UANL,Brasileiro,Ozziel Herrera (UANL)
Sebastián Fierro,MEX,MF,22,1.9,122.0,2.0,15.0,98.0,9.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,76.0,366.0,134.0,5.0,0.0,0.0,1.0,1.0,92.0,3.0,UANL,Brasileiro,Sebastián Fierro (UANL)
Marcelo Flores,MEX,"FW,MF",20,2.0,116.0,0.0,13.0,41.0,62.0,10.0,116.0,11.0,5.0,45.5,6.0,54.5,77.0,486.0,237.0,8.0,6.0,2.0,9.0,4.0,73.0,19.0,UANL,Brasileiro,Marcelo Flores (UANL)
Fernando Ordóñez,MEX,DF,22,1.7,114.0,6.0,33.0,59.0,22.0,1.0,114.0,0.0,0.0,0.0,0.0,0.0,62.0,251.0,91.0,3.0,3.0,0.0,3.0,0.0,73.0,5.0,UANL,Brasileiro,Fernando Ordóñez (UANL)
Jesús Garza,MEX,"DF,MF",23,1.5,94.0,4.0,26.0,34.0,34.0,1.0,94.0,1.0,1.0,100.0,0.0,0.0,48.0,232.0,84.0,2.0,1.0,0.0,3.0,0.0,49.0,12.0,UANL,Brasileiro,Jesús Garza (UANL)
Carlos Felipe Rodríguez,MEX,GK,34,1.0,35.0,29.0,35.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,21.0,51.0,36.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,UANL,Brasileiro,Carlos Felipe Rodríguez (UANL)
Vladimir Loroña,MEX,DF,25,1.1,83.0,2.0,20.0,29.0,34.0,4.0,83.0,4.0,3.0,75.0,1.0,25.0,43.0,232.0,125.0,2.0,4.0,0.0,2.0,1.0,55.0,10.0,UANL,Brasileiro,Vladimir Loroña (UANL)
Nicolás López,URU,FW,30,0.8,54.0,0.0,3.0,17.0,34.0,3.0,54.0,4.0,0.0,0.0,4.0,100.0,32.0,198.0,70.0,1.0,2.0,1.0,1.0,2.0,38.0,13.0,UANL,Brasileiro,Nicolás López (UANL)
Fernando González,MEX,"FW,MF",22,0.4,34.0,1.0,4.0,15.0,16.0,1.0,34.0,1.0,1.0,100.0,0.0,0.0,17.0,82.0,28.0,1.0,1.0,0.0,1.0,0.0,24.0,5.0,UANL,Brasileiro,Fernando González (UANL)
Eugenio Pizzuto,MEX,MF,21,0.3,30.0,0.0,5.0,18.0,7.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,13.0,95.0,67.0,1.0,0.0,0.0,0.0,0.0,25.0,1.0,UANL,Brasileiro,Eugenio Pizzuto (UANL)
Leonel Prieto,MEX,MF,22,0.2,14.0,0.0,1.0,9.0,4.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,5.0,25.0,13.0,0.0,0.0,0.0,1.0,1.0,8.0,1.0,UANL,Brasileiro,Leonel Prieto (UANL)
Julio José González,MEX,GK,32,17.0,572.0,483.0,570.0,2.0,0.0,0.0,572.0,0.0,0.0,0.0,0.0,0.0,237.0,1372.0,922.0,0.0,0.0,0.0,1.0,0.0,168.0,0.0,UNAM,Brasileiro,Julio José González (UNAM)
Nathan Silva,BRA,DF,26,15.6,893.0,87.0,402.0,473.0,24.0,15.0,893.0,7.0,5.0,71.4,1.0,14.3,478.0,2457.0,1697.0,19.0,3.0,0.0,6.0,3.0,550.0,7.0,UNAM,Brasileiro,Nathan Silva (UNAM)
Eduardo Salvio,ARG,"FW,MF",33,15.0,815.0,6.0,54.0,374.0,408.0,43.0,815.0,96.0,44.0,45.8,50.0,52.1,492.0,3797.0,1975.0,76.0,47.0,12.0,54.0,26.0,559.0,117.0,UNAM,Brasileiro,Eduardo Salvio (UNAM)
César Huerta,MEX,"MF,FW",23,14.0,647.0,6.0,71.0,268.0,331.0,80.0,644.0,117.0,43.0,36.8,60.0,51.3,415.0,3729.0,1940.0,78.0,51.0,24.0,51.0,31.0,429.0,119.0,UNAM,Brasileiro,César Huerta (UNAM)
Lisandro Magallán,ARG,DF,30,14.0,778.0,86.0,404.0,363.0,15.0,10.0,778.0,1.0,1.0,100.0,0.0,0.0,358.0,1940.0,977.0,0.0,1.0,0.0,5.0,0.0,431.0,0.0,UNAM,Brasileiro,Lisandro Magallán (UNAM)
Gabriel Fernández,URU,FW,29,12.7,477.0,22.0,32.0,223.0,227.0,58.0,477.0,36.0,12.0,33.3,22.0,61.1,242.0,1544.0,562.0,22.0,16.0,9.0,55.0,21.0,341.0,89.0,UNAM,Brasileiro,Gabriel Fernández (UNAM)
Adrián Aldrete,MEX,DF,35,12.7,753.0,45.0,258.0,365.0,138.0,3.0,753.0,2.0,2.0,100.0,0.0,0.0,291.0,1191.0,652.0,5.0,6.0,0.0,3.0,2.0,332.0,12.0,UNAM,Brasileiro,Adrián Aldrete (UNAM)
Ulises Rivas,MEX,MF,27,12.6,432.0,18.0,88.0,248.0,100.0,13.0,432.0,9.0,4.0,44.4,4.0,44.4,160.0,780.0,308.0,7.0,9.0,0.0,15.0,5.0,230.0,17.0,UNAM,Brasileiro,Ulises Rivas (UNAM)
José Caicedo,COL,MF,21,9.2,552.0,25.0,108.0,376.0,75.0,14.0,552.0,7.0,1.0,14.3,4.0,57.1,236.0,1189.0,556.0,5.0,7.0,0.0,10.0,3.0,318.0,8.0,UNAM,Brasileiro,José Caicedo (UNAM)
Gustavo Del Prete,ARG,"MF,FW",27,7.7,353.0,8.0,33.0,165.0,163.0,45.0,353.0,27.0,13.0,48.1,13.0,48.1,213.0,1169.0,518.0,23.0,19.0,13.0,27.0,17.0,261.0,47.0,UNAM,Brasileiro,Gustavo Del Prete (UNAM)
Pablo Bennevendo Peña,MEX,DF,23,9.0,543.0,25.0,152.0,284.0,113.0,7.0,543.0,13.0,5.0,38.5,7.0,53.8,212.0,843.0,424.0,8.0,5.0,1.0,14.0,8.0,262.0,34.0,UNAM,Brasileiro,Pablo Bennevendo Peña (UNAM)
Juan Ignacio Dinenno,ARG,"FW,MF",29,8.8,303.0,4.0,18.0,149.0,138.0,37.0,299.0,18.0,8.0,44.4,9.0,50.0,159.0,750.0,233.0,8.0,2.0,2.0,23.0,20.0,231.0,51.0,UNAM,Brasileiro,Juan Ignacio Dinenno (UNAM)
Pablo Monroy,MEX,DF,21,7.3,390.0,14.0,97.0,214.0,86.0,7.0,390.0,10.0,8.0,80.0,2.0,20.0,174.0,1120.0,635.0,11.0,10.0,1.0,12.0,4.0,213.0,29.0,UNAM,Brasileiro,Pablo Monroy (UNAM)
Arturo Ortiz,MEX,DF,31,5.4,374.0,36.0,179.0,187.0,11.0,3.0,374.0,2.0,1.0,50.0,1.0,50.0,188.0,876.0,512.0,3.0,3.0,0.0,2.0,0.0,222.0,2.0,UNAM,Brasileiro,Arturo Ortiz (UNAM)
Jesús Molina,MEX,MF,35,4.1,226.0,19.0,47.0,153.0,26.0,5.0,226.0,0.0,0.0,0.0,0.0,0.0,103.0,369.0,195.0,1.0,5.0,0.0,8.0,1.0,124.0,2.0,UNAM,Brasileiro,Jesús Molina (UNAM)
Jesús Rivas,MEX,DF,21,3.9,205.0,8.0,68.0,93.0,46.0,5.0,205.0,5.0,4.0,80.0,1.0,20.0,77.0,429.0,176.0,6.0,3.0,1.0,4.0,0.0,95.0,9.0,UNAM,Brasileiro,Jesús Rivas (UNAM)
Rodrigo López,MEX,MF,22,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNAM,Brasileiro,Rodrigo López (UNAM)
Santiago Trigos,MEX,MF,21,4.4,261.0,15.0,47.0,170.0,49.0,2.0,261.0,6.0,4.0,66.7,2.0,33.3,142.0,707.0,321.0,6.0,9.0,1.0,3.0,5.0,170.0,12.0,UNAM,Brasileiro,Santiago Trigos (UNAM)
Christian Tabó,URU,"MF,FW",30,2.8,124.0,1.0,17.0,50.0,60.0,10.0,124.0,15.0,7.0,46.7,6.0,40.0,70.0,446.0,226.0,7.0,4.0,3.0,6.0,1.0,74.0,24.0,UNAM,Brasileiro,Christian Tabó (UNAM)
Robert Ergas,URU,"FW,DF",25,3.5,225.0,9.0,51.0,88.0,90.0,5.0,225.0,14.0,8.0,57.1,6.0,42.9,111.0,739.0,446.0,11.0,8.0,1.0,7.0,8.0,115.0,24.0,UNAM,Brasileiro,Robert Ergas (UNAM)
Carlos Gutiérrez,MEX,"MF,FW",24,1.3,68.0,1.0,7.0,32.0,30.0,2.0,68.0,4.0,0.0,0.0,3.0,75.0,32.0,207.0,56.0,3.0,3.0,0.0,3.0,4.0,39.0,6.0,UNAM,Brasileiro,Carlos Gutiérrez (UNAM)
Jorge Ruvalcaba,MEX,"MF,FW",22,0.7,35.0,0.0,1.0,11.0,23.0,3.0,35.0,6.0,2.0,33.3,4.0,66.7,23.0,163.0,92.0,4.0,2.0,2.0,1.0,2.0,27.0,9.0,UNAM,Brasileiro,Jorge Ruvalcaba (UNAM)
Emanuel Montejano Arroyo,MEX,FW,22,0.6,13.0,0.0,1.0,4.0,8.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,2.0,1.0,11.0,5.0,UNAM,Brasileiro,Emanuel Montejano Arroyo (UNAM)
Marco Hernández,MEX,MF,18,0.3,20.0,0.0,5.0,11.0,4.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,13.0,48.0,23.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,UNAM,Brasileiro,Marco Hernández (UNAM)
José Galindo,MEX,DF,25,0.1,7.0,0.0,1.0,5.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,UNAM,Brasileiro,José Galindo (UNAM)
