Player,Nation,Pos,Age,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Team,Championship,Player_Team
Antonio Napolitano,ARG,"MF,FW",23.0,6.7,203.0,274.0,74.1,3132.0,1211.0,119.0,139.0,85.6,62.0,85.0,72.9,16.0,34.0,47.1,0,0.1,0.2,-0.1,4.0,25.0,5.0,0.0,34.0,Gimnasia ELP,Brasileiro,Antonio Napolitano (Gimnasia ELP)
Maximiliano Comba,ARG,MF,29.0,5.9,213.0,291.0,73.2,3564.0,1374.0,110.0,135.0,81.5,81.0,105.0,77.1,20.0,32.0,62.5,1,0.7,1.0,0.3,12.0,35.0,9.0,2.0,44.0,Gimnasia ELP,Brasileiro,Maximiliano Comba (Gimnasia ELP)
Ivo Mammini,ARG,"FW,MF",19.0,7.3,100.0,163.0,61.3,1442.0,285.0,60.0,78.0,76.9,34.0,57.0,59.6,4.0,8.0,50.0,0,0.5,0.5,-0.5,10.0,2.0,7.0,5.0,10.0,Gimnasia ELP,Brasileiro,Ivo Mammini (Gimnasia ELP)
Alan Sosa,,MF,,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gimnasia ELP,Brasileiro,Alan Sosa (Gimnasia ELP)
Alexis Steimbach,ARG,FW,20.0,5.4,75.0,152.0,49.3,1469.0,600.0,31.0,54.0,57.4,30.0,58.0,51.7,12.0,28.0,42.9,0,0.4,0.5,-0.4,7.0,10.0,4.0,3.0,17.0,Gimnasia ELP,Brasileiro,Alexis Steimbach (Gimnasia ELP)
Rodrigo Castillo,ARG,FW,23.0,4.7,93.0,133.0,69.9,1336.0,299.0,52.0,62.0,83.9,33.0,54.0,61.1,4.0,5.0,80.0,1,0.3,0.4,0.7,3.0,5.0,3.0,0.0,15.0,Gimnasia ELP,Brasileiro,Rodrigo Castillo (Gimnasia ELP)
Franco Torres,ARG,"FW,MF",23.0,5.9,72.0,137.0,52.6,1078.0,433.0,39.0,57.0,68.4,24.0,48.0,50.0,6.0,20.0,30.0,1,0.4,0.6,0.6,6.0,5.0,5.0,2.0,8.0,Gimnasia ELP,Brasileiro,Franco Torres (Gimnasia ELP)
Tomás Muro,ARG,"MF,FW",20.0,3.7,73.0,119.0,61.3,1523.0,514.0,37.0,44.0,84.1,17.0,26.0,65.4,18.0,42.0,42.9,1,0.6,0.6,0.4,11.0,10.0,3.0,1.0,11.0,Gimnasia ELP,Brasileiro,Tomás Muro (Gimnasia ELP)
Bruno Palazzo,ARG,DF,22.0,3.5,58.0,92.0,63.0,1210.0,567.0,13.0,20.0,65.0,35.0,44.0,79.5,8.0,24.0,33.3,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,Gimnasia ELP,Brasileiro,Bruno Palazzo (Gimnasia ELP)
Matías Bazzo,ARG,DF,21.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gimnasia ELP,Brasileiro,Matías Bazzo (Gimnasia ELP)
Leandro Contín,ARG,FW,27.0,2.4,21.0,46.0,45.7,250.0,59.0,15.0,24.0,62.5,5.0,11.0,45.5,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,Gimnasia ELP,Brasileiro,Leandro Contín (Gimnasia ELP)
Leandro Mamut,ARG,MF,19.0,3.6,107.0,140.0,76.4,1571.0,519.0,63.0,76.0,82.9,32.0,40.0,80.0,7.0,12.0,58.3,0,0.5,0.6,-0.5,8.0,14.0,2.0,2.0,19.0,Gimnasia ELP,Brasileiro,Leandro Mamut (Gimnasia ELP)
Diego Mastrángelo,ARG,DF,20.0,1.2,15.0,26.0,57.7,268.0,148.0,6.0,7.0,85.7,8.0,8.0,100.0,1.0,8.0,12.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Gimnasia ELP,Brasileiro,Diego Mastrángelo (Gimnasia ELP)
Nelson Insfrán,ARG,GK,27.0,1.0,21.0,34.0,61.8,840.0,690.0,2.0,2.0,100.0,5.0,5.0,100.0,14.0,26.0,53.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gimnasia ELP,Brasileiro,Nelson Insfrán (Gimnasia ELP)
Germán Guiffrey,ARG,DF,25.0,0.9,29.0,45.0,64.4,605.0,448.0,11.0,16.0,68.8,13.0,18.0,72.2,5.0,10.0,50.0,0,0.0,0.1,0.0,0.0,6.0,2.0,2.0,4.0,Gimnasia ELP,Brasileiro,Germán Guiffrey (Gimnasia ELP)
Rodrigo Gallo,ARG,DF,22.0,0.8,24.0,47.0,51.1,512.0,345.0,8.0,12.0,66.7,11.0,16.0,68.8,5.0,14.0,35.7,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,Gimnasia ELP,Brasileiro,Rodrigo Gallo (Gimnasia ELP)
Gonzalo Ezequiel González,ARG,FW,27.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gimnasia ELP,Brasileiro,Gonzalo Ezequiel González (Gimnasia ELP)
Agustín Ramírez,ARG,"FW,DF",22.0,0.5,10.0,17.0,58.8,136.0,59.0,7.0,8.0,87.5,2.0,4.0,50.0,0.0,1.0,0.0,0,0.1,0.0,-0.1,1.0,1.0,0.0,0.0,2.0,Gimnasia ELP,Brasileiro,Agustín Ramírez (Gimnasia ELP)
Sebastián Cocimano,ARG,"FW,MF",22.0,0.3,3.0,6.0,50.0,22.0,0.0,2.0,3.0,66.7,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gimnasia ELP,Brasileiro,Sebastián Cocimano (Gimnasia ELP)
Tomás Fernández,ARG,DF,23.0,0.2,11.0,17.0,64.7,270.0,144.0,3.0,5.0,60.0,6.0,9.0,66.7,2.0,3.0,66.7,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Gimnasia ELP,Brasileiro,Tomás Fernández (Gimnasia ELP)
Diego Matías Rodríguez,ARG,GK,33.0,26.0,528.0,793.0,66.6,20337.0,15961.0,29.0,29.0,100.0,184.0,188.0,97.9,315.0,574.0,54.9,0,0.1,0.1,-0.1,1.0,24.0,2.0,0.0,0.0,Godoy Cruz,Brasileiro,Diego Matías Rodríguez (Godoy Cruz)
Federico Rasmussen,ARG,DF,30.0,26.0,760.0,950.0,80.0,16050.0,5896.0,211.0,248.0,85.1,404.0,463.0,87.3,135.0,199.0,67.8,1,0.2,0.5,0.8,5.0,23.0,0.0,0.0,45.0,Godoy Cruz,Brasileiro,Federico Rasmussen (Godoy Cruz)
Gonzalo Abrego,ARG,MF,23.0,23.7,660.0,851.0,77.6,12199.0,3688.0,300.0,365.0,82.2,257.0,308.0,83.4,91.0,129.0,70.5,1,0.8,1.1,0.2,17.0,87.0,14.0,3.0,113.0,Godoy Cruz,Brasileiro,Gonzalo Abrego (Godoy Cruz)
Roberto Nicolás Fernández,URU,MF,24.0,23.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Godoy Cruz,Brasileiro,Roberto Nicolás Fernández (Godoy Cruz)
Pier Barrios,ARG,DF,32.0,23.1,706.0,969.0,72.9,15228.0,6569.0,186.0,222.0,83.8,387.0,468.0,82.7,126.0,243.0,51.9,1,0.4,0.6,0.6,6.0,57.0,6.0,4.0,65.0,Godoy Cruz,Brasileiro,Pier Barrios (Godoy Cruz)
Lucas Arce,ARG,DF,25.0,23.3,850.0,1182.0,71.9,14585.0,6772.0,384.0,456.0,84.2,377.0,509.0,74.1,72.0,154.0,46.8,1,2.9,2.4,-1.9,26.0,69.0,26.0,13.0,113.0,Godoy Cruz,Brasileiro,Lucas Arce (Godoy Cruz)
Salomón Rodríguez,URU,FW,22.0,19.7,207.0,335.0,61.8,3091.0,755.0,114.0,178.0,64.0,72.0,108.0,66.7,8.0,17.0,47.1,5,2.2,1.4,2.8,23.0,25.0,9.0,1.0,34.0,Godoy Cruz,Brasileiro,Salomón Rodríguez (Godoy Cruz)
Hernán López Muñoz,ARG,MF,22.0,17.0,396.0,590.0,67.1,7027.0,2728.0,189.0,249.0,75.9,128.0,175.0,73.1,58.0,116.0,50.0,3,3.7,3.3,-0.7,37.0,95.0,19.0,5.0,94.0,Godoy Cruz,Brasileiro,Hernán López Muñoz (Godoy Cruz)
Tadeo Allende,ARG,"FW,MF",23.0,18.2,290.0,491.0,59.1,4343.0,1370.0,162.0,237.0,68.4,94.0,149.0,63.1,19.0,44.0,43.2,2,3.0,2.1,-1.0,21.0,28.0,9.0,6.0,41.0,Godoy Cruz,Brasileiro,Tadeo Allende (Godoy Cruz)
Bruno Leyes,ARG,MF,21.0,14.6,485.0,633.0,76.6,8930.0,2970.0,207.0,238.0,87.0,204.0,251.0,81.3,60.0,107.0,56.1,1,0.6,0.4,0.4,9.0,56.0,4.0,1.0,61.0,Godoy Cruz,Brasileiro,Bruno Leyes (Godoy Cruz)
Thomas Galdames,CHI,DF,24.0,14.4,349.0,538.0,64.9,7533.0,3978.0,133.0,157.0,84.7,146.0,195.0,74.9,67.0,162.0,41.4,1,0.5,0.6,0.5,13.0,44.0,9.0,6.0,36.0,Godoy Cruz,Brasileiro,Thomas Galdames (Godoy Cruz)
Tomás Conechny,ARG,"FW,MF",24.0,15.9,327.0,516.0,63.4,5484.0,1684.0,165.0,222.0,74.3,110.0,163.0,67.5,38.0,67.0,56.7,3,2.6,1.9,0.4,21.0,28.0,17.0,5.0,52.0,Godoy Cruz,Brasileiro,Tomás Conechny (Godoy Cruz)
Juan Meli,ARG,DF,22.0,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Godoy Cruz,Brasileiro,Juan Meli (Godoy Cruz)
Juan Andrada,ARG,MF,28.0,6.8,187.0,250.0,74.8,4010.0,1185.0,46.0,63.0,73.0,98.0,117.0,83.8,36.0,58.0,62.1,0,0.2,0.3,-0.2,2.0,20.0,2.0,1.0,19.0,Godoy Cruz,Brasileiro,Juan Andrada (Godoy Cruz)
Brian Salvareschi,ARG,DF,23.0,5.3,106.0,162.0,65.4,2336.0,964.0,27.0,33.0,81.8,55.0,69.0,79.7,22.0,52.0,42.3,0,0.1,0.1,-0.1,3.0,7.0,1.0,0.0,9.0,Godoy Cruz,Brasileiro,Brian Salvareschi (Godoy Cruz)
Matías Ramírez,ARG,"MF,FW",23.0,5.7,111.0,191.0,58.1,2058.0,842.0,49.0,75.0,65.3,36.0,55.0,65.5,20.0,40.0,50.0,1,0.8,1.1,0.2,14.0,18.0,7.0,3.0,27.0,Godoy Cruz,Brasileiro,Matías Ramírez (Godoy Cruz)
Gianluca Ferrari,ARG,DF,25.0,2.5,56.0,76.0,73.7,1488.0,414.0,7.0,12.0,58.3,31.0,36.0,86.1,18.0,28.0,64.3,1,0.6,0.0,0.4,1.0,1.0,0.0,0.0,1.0,Godoy Cruz,Brasileiro,Gianluca Ferrari (Godoy Cruz)
Cristian Núñez,PAR,MF,25.0,5.2,218.0,267.0,81.6,4345.0,1553.0,77.0,88.0,87.5,106.0,116.0,91.4,34.0,47.0,72.3,0,0.1,0.4,-0.1,3.0,25.0,0.0,0.0,34.0,Godoy Cruz,Brasileiro,Cristian Núñez (Godoy Cruz)
Enzo Larrosa,URU,"FW,MF",21.0,3.9,51.0,80.0,63.8,866.0,64.0,25.0,39.0,64.1,18.0,22.0,81.8,5.0,9.0,55.6,1,0.7,0.4,0.3,10.0,1.0,1.0,0.0,4.0,Godoy Cruz,Brasileiro,Enzo Larrosa (Godoy Cruz)
Luciano Cingolani,ARG,FW,21.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Godoy Cruz,Brasileiro,Luciano Cingolani (Godoy Cruz)
Mateo Mendoza,ARG,DF,18.0,1.2,25.0,42.0,59.5,426.0,276.0,13.0,15.0,86.7,9.0,13.0,69.2,3.0,10.0,30.0,0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,Godoy Cruz,Brasileiro,Mateo Mendoza (Godoy Cruz)
Silvio Ulariaga,ARG,FW,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Godoy Cruz,Brasileiro,Silvio Ulariaga (Godoy Cruz)
Claudio Valverde,ARG,MF,20.0,1.0,32.0,40.0,80.0,431.0,113.0,16.0,17.0,94.1,11.0,13.0,84.6,1.0,5.0,20.0,0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,4.0,Godoy Cruz,Brasileiro,Claudio Valverde (Godoy Cruz)
Rodrigo Saracho,ARG,GK,29.0,1.0,18.0,27.0,66.7,753.0,662.0,1.0,1.0,100.0,4.0,4.0,100.0,13.0,22.0,59.1,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Godoy Cruz,Brasileiro,Rodrigo Saracho (Godoy Cruz)
Julián Eseiza,ARG,"DF,MF",20.0,1.9,44.0,77.0,57.1,726.0,324.0,18.0,21.0,85.7,19.0,26.0,73.1,4.0,19.0,21.1,0,0.2,0.1,-0.2,2.0,2.0,1.0,0.0,5.0,Godoy Cruz,Brasileiro,Julián Eseiza (Godoy Cruz)
Gastón Pedernera,ARG,MF,22.0,0.5,7.0,11.0,63.6,160.0,27.0,2.0,2.0,100.0,4.0,5.0,80.0,1.0,4.0,25.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Godoy Cruz,Brasileiro,Gastón Pedernera (Godoy Cruz)
Facundo Altamira,,GK,,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Godoy Cruz,Brasileiro,Facundo Altamira (Godoy Cruz)
Enzo Rivamar,ARG,MF,20.0,0.2,6.0,7.0,85.7,54.0,16.0,5.0,6.0,83.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Godoy Cruz,Brasileiro,Enzo Rivamar (Godoy Cruz)
Rodrigo Rey,ARG,GK,31.0,27.0,376.0,678.0,55.5,11536.0,9067.0,69.0,69.0,100.0,171.0,173.0,98.8,135.0,435.0,31.0,0,0.2,0.0,-0.2,1.0,18.0,0.0,0.0,0.0,Independiente,Brasileiro,Rodrigo Rey (Independiente)
Ayrton Costa,ARG,DF,23.0,24.0,685.0,1089.0,62.9,11991.0,6510.0,310.0,393.0,78.9,281.0,430.0,65.3,74.0,174.0,42.5,1,1.6,1.4,-0.6,22.0,59.0,22.0,11.0,99.0,Independiente,Brasileiro,Ayrton Costa (Independiente)
Martín Cauteruccio,URU,FW,35.0,23.8,304.0,420.0,72.4,4271.0,842.0,179.0,237.0,75.5,97.0,117.0,82.9,12.0,12.0,100.0,1,1.9,1.7,-0.9,20.0,26.0,14.0,4.0,32.0,Independiente,Brasileiro,Martín Cauteruccio (Independiente)
Cristian Báez,PAR,DF,32.0,22.5,617.0,915.0,67.4,14624.0,7322.0,162.0,205.0,79.0,303.0,376.0,80.6,147.0,308.0,47.7,0,0.0,0.3,0.0,1.0,57.0,4.0,2.0,66.0,Independiente,Brasileiro,Cristian Báez (Independiente)
Iván Marcone,ARG,MF,32.0,20.3,722.0,921.0,78.4,13086.0,4535.0,293.0,364.0,80.5,340.0,401.0,84.8,74.0,117.0,63.2,0,0.3,0.4,-0.3,11.0,87.0,1.0,0.0,103.0,Independiente,Brasileiro,Iván Marcone (Independiente)
Mateo Barcia,URU,"DF,MF",21.0,18.0,309.0,501.0,61.7,5065.0,2138.0,171.0,223.0,76.7,101.0,159.0,63.5,30.0,78.0,38.5,2,2.3,2.7,-0.3,10.0,28.0,12.0,7.0,37.0,Independiente,Brasileiro,Mateo Barcia (Independiente)
Matías Giménez,ARG,"FW,MF",23.0,18.4,300.0,467.0,64.2,4155.0,857.0,190.0,261.0,72.8,84.0,121.0,69.4,13.0,31.0,41.9,2,2.1,1.6,-0.1,24.0,22.0,22.0,0.0,50.0,Independiente,Brasileiro,Matías Giménez (Independiente)
Sergio Ortíz,ARG,MF,21.0,16.2,336.0,522.0,64.4,5651.0,2155.0,147.0,212.0,69.3,139.0,197.0,70.6,33.0,71.0,46.5,0,0.4,0.7,-0.4,10.0,44.0,8.0,1.0,53.0,Independiente,Brasileiro,Sergio Ortíz (Independiente)
Sergio Barreto,ARG,DF,23.0,12.9,335.0,465.0,72.0,6457.0,3121.0,105.0,122.0,86.1,183.0,220.0,83.2,38.0,105.0,36.2,0,0.6,0.1,-0.6,5.0,16.0,0.0,0.0,24.0,Independiente,Brasileiro,Sergio Barreto (Independiente)
Javier Vallejo,ARG,"MF,FW",19.0,12.7,177.0,291.0,60.8,2828.0,726.0,96.0,122.0,78.7,58.0,92.0,63.0,15.0,50.0,30.0,0,0.7,0.5,-0.7,10.0,11.0,1.0,1.0,19.0,Independiente,Brasileiro,Javier Vallejo (Independiente)
Edgar Elizalde,URU,DF,22.0,12.6,366.0,555.0,65.9,7429.0,3606.0,105.0,131.0,80.2,201.0,268.0,75.0,52.0,137.0,38.0,0,0.2,0.3,-0.2,4.0,44.0,2.0,1.0,58.0,Independiente,Brasileiro,Edgar Elizalde (Independiente)
Brian Martínez,ARG,"FW,MF",23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Independiente,Brasileiro,Brian Martínez (Independiente)
Luciano Gómez,ARG,DF,26.0,7.8,218.0,336.0,64.9,4185.0,2207.0,91.0,104.0,87.5,97.0,151.0,64.2,28.0,57.0,49.1,1,0.7,0.7,0.3,8.0,18.0,13.0,9.0,28.0,Independiente,Brasileiro,Luciano Gómez (Independiente)
Joaquín Laso,ARG,DF,32.0,10.3,312.0,433.0,72.1,6682.0,2717.0,92.0,117.0,78.6,156.0,188.0,83.0,60.0,116.0,51.7,0,0.0,0.1,0.0,1.0,16.0,2.0,0.0,27.0,Independiente,Brasileiro,Joaquín Laso (Independiente)
Kevin Lopez,ARG,MF,21.0,8.3,325.0,408.0,79.7,5234.0,1574.0,175.0,198.0,88.4,103.0,131.0,78.6,35.0,50.0,70.0,0,0.4,0.7,-0.4,5.0,36.0,12.0,0.0,59.0,Independiente,Brasileiro,Kevin Lopez (Independiente)
Martín Sarrafiore,ARG,MF,25.0,7.9,224.0,324.0,69.1,3551.0,962.0,111.0,132.0,84.1,85.0,125.0,68.0,17.0,33.0,51.5,2,0.9,0.8,1.1,12.0,24.0,5.0,1.0,27.0,Independiente,Brasileiro,Martín Sarrafiore (Independiente)
Agustín Mulet,ARG,MF,22.0,6.3,141.0,193.0,73.1,2634.0,817.0,54.0,75.0,72.0,71.0,92.0,77.2,13.0,15.0,86.7,0,0.3,0.1,-0.3,2.0,13.0,3.0,0.0,24.0,Independiente,Brasileiro,Agustín Mulet (Independiente)
Juan Cazares,ECU,"MF,FW",30.0,7.4,242.0,336.0,72.0,4168.0,1394.0,122.0,136.0,89.7,88.0,119.0,73.9,28.0,59.0,47.5,0,2.3,2.6,-2.3,15.0,32.0,11.0,4.0,46.0,Independiente,Brasileiro,Juan Cazares (Independiente)
Damián Pérez,ARG,DF,34.0,4.8,161.0,222.0,72.5,2814.0,1525.0,74.0,88.0,84.1,67.0,94.0,71.3,16.0,30.0,53.3,0,0.1,0.4,-0.1,4.0,23.0,6.0,5.0,26.0,Independiente,Brasileiro,Damián Pérez (Independiente)
Javier Osatchuk,ARG,DF,22.0,4.8,141.0,234.0,60.3,2751.0,1169.0,55.0,65.0,84.6,67.0,97.0,69.1,16.0,55.0,29.1,0,0.0,0.1,0.0,0.0,18.0,2.0,0.0,17.0,Independiente,Brasileiro,Javier Osatchuk (Independiente)
Mauricio Cuero,COL,"MF,FW",30.0,4.5,68.0,121.0,56.2,999.0,355.0,38.0,45.0,84.4,19.0,33.0,57.6,6.0,24.0,25.0,0,0.3,0.3,-0.3,8.0,6.0,2.0,0.0,9.0,Independiente,Brasileiro,Mauricio Cuero (Independiente)
Rodrigo Márquez,ARG,"FW,MF",20.0,3.0,56.0,98.0,57.1,653.0,161.0,42.0,55.0,76.4,11.0,24.0,45.8,1.0,13.0,7.7,0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,4.0,Independiente,Brasileiro,Rodrigo Márquez (Independiente)
Santiago Salle,ARG,"DF,MF",18.0,2.8,60.0,90.0,66.7,730.0,308.0,42.0,47.0,89.4,13.0,26.0,50.0,1.0,4.0,25.0,0,0.0,0.1,0.0,1.0,3.0,1.0,0.0,4.0,Independiente,Brasileiro,Santiago Salle (Independiente)
Tomás Pozzo,ARG,"FW,MF",22.0,2.2,65.0,85.0,76.5,1002.0,271.0,31.0,41.0,75.6,24.0,25.0,96.0,5.0,8.0,62.5,0,0.1,0.2,-0.1,3.0,7.0,4.0,1.0,13.0,Independiente,Brasileiro,Tomás Pozzo (Independiente)
Tomás Rambert,ARG,"MF,DF",19.0,0.9,1.0,4.0,25.0,37.0,8.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,100.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Independiente,Brasileiro,Tomás Rambert (Independiente)
Santiago Hidalgo,ARG,"FW,MF",17.0,1.9,19.0,36.0,52.8,260.0,41.0,13.0,19.0,68.4,5.0,10.0,50.0,1.0,3.0,33.3,0,0.0,0.1,0.0,1.0,3.0,0.0,0.0,0.0,Independiente,Brasileiro,Santiago Hidalgo (Independiente)
Rodrigo Atencio,ARG,"MF,FW",20.0,1.0,41.0,56.0,73.2,824.0,185.0,15.0,19.0,78.9,16.0,18.0,88.9,8.0,15.0,53.3,0,0.1,0.2,-0.1,2.0,0.0,0.0,0.0,2.0,Independiente,Brasileiro,Rodrigo Atencio (Independiente)
David Martínez,,MF,,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Independiente,Brasileiro,David Martínez (Independiente)
Agustin Quiroga,ARG,DF,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Independiente,Brasileiro,Agustin Quiroga (Independiente)
Santiago López,ARG,MF,16.0,0.0,1.0,1.0,100.0,12.0,5.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Independiente,Brasileiro,Santiago López (Independiente)
Gastón Lodico,ARG,MF,24.0,25.9,1219.0,1547.0,78.8,21058.0,6762.0,593.0,682.0,87.0,463.0,545.0,85.0,131.0,233.0,56.2,2,3.3,4.2,-1.3,42.0,160.0,33.0,5.0,199.0,Instituto Atlético Central Córdoba,Brasileiro,Gastón Lodico (Instituto Atlético Central Córdoba)
Fernando Alarcón,ARG,DF,28.0,26.0,682.0,975.0,69.9,14809.0,7406.0,208.0,281.0,74.0,344.0,414.0,83.1,122.0,243.0,50.2,1,0.6,0.5,0.4,7.0,72.0,4.0,1.0,77.0,Instituto Atlético Central Córdoba,Brasileiro,Fernando Alarcón (Instituto Atlético Central Córdoba)
Adrián Martínez,ARG,FW,30.0,25.3,402.0,596.0,67.4,5447.0,803.0,240.0,341.0,70.4,117.0,158.0,74.1,19.0,27.0,70.4,1,2.9,2.2,-1.9,30.0,23.0,12.0,1.0,39.0,Instituto Atlético Central Córdoba,Brasileiro,Adrián Martínez (Instituto Atlético Central Córdoba)
Sebastián Corda,ARG,DF,27.0,22.4,676.0,1014.0,66.7,11034.0,6243.0,352.0,416.0,84.6,247.0,387.0,63.8,59.0,160.0,36.9,1,1.5,1.3,-0.5,13.0,72.0,13.0,4.0,87.0,Instituto Atlético Central Córdoba,Brasileiro,Sebastián Corda (Instituto Atlético Central Córdoba)
Gabriel Graciani,ARG,"MF,FW",29.0,19.6,386.0,683.0,56.5,5056.0,1986.0,254.0,366.0,69.4,100.0,197.0,50.8,13.0,47.0,27.7,4,3.3,2.4,0.7,19.0,59.0,18.0,10.0,75.0,Instituto Atlético Central Córdoba,Brasileiro,Gabriel Graciani (Instituto Atlético Central Córdoba)
Santiago Rodriguez,ARG,"FW,MF",25.0,19.2,422.0,649.0,65.0,6756.0,1956.0,241.0,302.0,79.8,126.0,183.0,68.9,38.0,102.0,37.3,4,3.5,2.7,0.5,30.0,46.0,20.0,4.0,62.0,Instituto Atlético Central Córdoba,Brasileiro,Santiago Rodriguez (Instituto Atlético Central Córdoba)
Nicolás Linares,ARG,MF,26.0,17.9,489.0,639.0,76.5,8832.0,2966.0,212.0,248.0,85.5,212.0,261.0,81.2,55.0,94.0,58.5,0,0.1,0.7,-0.1,3.0,50.0,4.0,1.0,54.0,Instituto Atlético Central Córdoba,Brasileiro,Nicolás Linares (Instituto Atlético Central Córdoba)
Leonel Mosevich,ARG,DF,25.0,17.6,474.0,622.0,76.2,9515.0,3819.0,145.0,173.0,83.8,259.0,304.0,85.2,64.0,128.0,50.0,0,0.2,0.2,-0.2,2.0,26.0,1.0,0.0,29.0,Instituto Atlético Central Córdoba,Brasileiro,Leonel Mosevich (Instituto Atlético Central Córdoba)
Jorge Carranza,ARG,GK,41.0,16.9,299.0,470.0,63.6,9615.0,7851.0,54.0,54.0,100.0,98.0,102.0,96.1,142.0,308.0,46.1,0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,Instituto Atlético Central Córdoba,Brasileiro,Jorge Carranza (Instituto Atlético Central Córdoba)
Giuliano Cerato,ARG,DF,24.0,17.0,608.0,967.0,62.9,11449.0,5790.0,250.0,312.0,80.1,259.0,400.0,64.8,88.0,191.0,46.1,0,1.5,2.1,-1.5,15.0,72.0,22.0,14.0,81.0,Instituto Atlético Central Córdoba,Brasileiro,Giuliano Cerato (Instituto Atlético Central Córdoba)
Franco Watson,ARG,MF,23.0,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Instituto Atlético Central Córdoba,Brasileiro,Franco Watson (Instituto Atlético Central Córdoba)
Roberto Bochi,ARG,MF,33.0,12.5,464.0,603.0,76.9,7938.0,2879.0,217.0,265.0,81.9,185.0,224.0,82.6,47.0,82.0,57.3,0,0.2,0.3,-0.2,4.0,53.0,4.0,1.0,70.0,Instituto Atlético Central Córdoba,Brasileiro,Roberto Bochi (Instituto Atlético Central Córdoba)
