Player,Nation,Pos,Age,MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Team,Championship,Player_Team
Mateo Pellegrino,ARG,"FW,MF",21.0,9,219.0,24.0,9.0,2.4,1,61.0,0,8,20.0,17,1.33,2.0,3.0,-1.0,-0.41,-0.9,3.7,1.9,1.8,0.75,0.43,Estudiantes,Brasileiro,Mateo Pellegrino (Estudiantes)
Nicolás Fernández,ARG,"DF,FW",20.0,2,97.0,49.0,4.0,1.1,1,77.0,0,1,20.0,1,1.5,1.0,4.0,-3.0,-2.78,-3.32,1.2,2.7,-1.5,-1.43,-1.86,Estudiantes,Brasileiro,Nicolás Fernández (Estudiantes)
Nicolás Palavecino,ARG,"MF,FW",19.0,2,62.0,31.0,2.6,0.7,1,45.0,0,1,17.0,8,2.0,1.0,0.0,1.0,1.45,1.07,1.3,0.1,1.2,1.7,1.38,Estudiantes,Brasileiro,Nicolás Palavecino (Estudiantes)
Martiniano Moreno,ARG,"FW,MF",19.0,3,66.0,22.0,2.7,0.7,0,0.0,0,3,22.0,1,2.0,2.0,1.0,1.0,1.36,0.98,2.3,1.7,0.6,0.84,0.5,Estudiantes,Brasileiro,Martiniano Moreno (Estudiantes)
Deian Verón,ARG,MF,22.0,2,38.0,19.0,1.6,0.4,0,0.0,0,2,19.0,25,0.5,0.0,2.0,-2.0,-4.74,-5.23,0.3,1.1,-0.7,-1.73,-2.12,Estudiantes,Brasileiro,Deian Verón (Estudiantes)
Axel Atum,ARG,"FW,MF",17.0,2,33.0,17.0,1.4,0.4,0,0.0,0,2,17.0,4,2.0,1.0,0.0,1.0,2.73,2.35,0.4,0.2,0.2,0.61,0.25,Estudiantes,Brasileiro,Axel Atum (Estudiantes)
Gonzalo Piñeiro,ARG,MF,22.0,1,9.0,9.0,0.4,0.1,0,0.0,0,1,9.0,7,3.0,0.0,0.0,0.0,0.0,-0.41,0.0,0.0,0.0,-0.42,-0.78,Estudiantes,Brasileiro,Gonzalo Piñeiro (Estudiantes)
Bautista Biffi,ARG,DF,21.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Estudiantes,Brasileiro,Bautista Biffi (Estudiantes)
Mateo Burdisso,ARG,DF,21.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Estudiantes,Brasileiro,Mateo Burdisso (Estudiantes)
Fabricio Iacovich,ARG,GK,21.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Estudiantes,Brasileiro,Fabricio Iacovich (Estudiantes)
Ezequiel Orbe,ARG,DF,17.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Estudiantes,Brasileiro,Ezequiel Orbe (Estudiantes)
Carlos Pachamé,ARG,MF,21.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Estudiantes,Brasileiro,Carlos Pachamé (Estudiantes)
Blas Palavecino,ARG,FW,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Estudiantes,Brasileiro,Blas Palavecino (Estudiantes)
Tomás Durso,ARG,GK,23.0,26,2340.0,90.0,96.3,26.0,26,90.0,26,0,0.0,1,1.15,24.0,35.0,-11.0,-0.42,2.58,27.6,30.4,-2.8,-0.11,1.54,Gimnasia ELP,Brasileiro,Tomás Durso (Gimnasia ELP)
Felipe Sánchez,,DF,,26,2323.0,89.0,95.6,25.8,26,89.0,25,0,0.0,0,1.15,24.0,35.0,-11.0,-0.43,2.1,0.0,0.0,0.0,0.0,0.0,Gimnasia ELP,Brasileiro,Felipe Sánchez (Gimnasia ELP)
Leonardo Morales,ARG,DF,31.0,24,2152.0,90.0,88.6,23.9,24,90.0,23,0,0.0,0,0.96,17.0,35.0,-18.0,-0.75,-2.05,24.7,28.3,-3.6,-0.15,0.13,Gimnasia ELP,Brasileiro,Leonardo Morales (Gimnasia ELP)
Ignacio Miramon,ARG,MF,19.0,21,1691.0,81.0,69.6,18.8,20,82.0,16,1,45.0,1,0.95,17.0,27.0,-10.0,-0.53,-0.05,20.6,19.0,1.6,0.09,0.83,Gimnasia ELP,Brasileiro,Ignacio Miramon (Gimnasia ELP)
Matías Melluso,ARG,DF,24.0,16,1415.0,88.0,58.2,15.7,16,88.0,14,0,0.0,2,1.19,13.0,20.0,-7.0,-0.45,0.18,16.1,19.7,-3.5,-0.22,-0.14,Gimnasia ELP,Brasileiro,Matías Melluso (Gimnasia ELP)
Franco Soldano,ARG,"FW,MF",28.0,20,1346.0,67.0,55.4,15.0,16,78.0,7,4,26.0,4,1.15,13.0,20.0,-7.0,-0.47,0.11,12.7,18.8,-6.1,-0.41,-0.54,Gimnasia ELP,Brasileiro,Franco Soldano (Gimnasia ELP)
Alan Lescano,,"MF,FW",,20,1226.0,61.0,50.5,13.6,16,71.0,3,4,22.0,5,1.1,10.0,19.0,-9.0,-0.66,-0.29,11.7,16.0,-4.4,-0.32,-0.31,Gimnasia ELP,Brasileiro,Alan Lescano (Gimnasia ELP)
Cristian Tarragona,ARG,FW,31.0,19,1364.0,72.0,56.1,15.2,15,82.0,8,4,35.0,0,1.26,12.0,16.0,-4.0,-0.26,0.58,14.4,16.0,-1.6,-0.11,0.13,Gimnasia ELP,Brasileiro,Cristian Tarragona (Gimnasia ELP)
Guillermo Enrique,ARG,DF,22.0,17,1230.0,72.0,50.6,13.7,15,81.0,11,2,9.0,4,0.94,8.0,18.0,-10.0,-0.73,-0.43,12.8,16.4,-3.6,-0.26,-0.2,Gimnasia ELP,Brasileiro,Guillermo Enrique (Gimnasia ELP)
Benjamín Domínguez,ARG,FW,19.0,15,1142.0,76.0,47.0,12.7,14,79.0,6,1,34.0,2,0.8,10.0,20.0,-10.0,-0.79,-0.51,14.0,12.2,1.8,0.14,0.58,Gimnasia ELP,Brasileiro,Benjamín Domínguez (Gimnasia ELP)
Bautista Barros Schelotto,ARG,DF,23.0,14,1143.0,82.0,47.0,12.7,13,88.0,11,1,1.0,10,1.14,14.0,18.0,-4.0,-0.31,0.38,14.5,15.9,-1.4,-0.11,0.11,Gimnasia ELP,Brasileiro,Bautista Barros Schelotto (Gimnasia ELP)
Agustín Bolívar,ARG,MF,27.0,16,1075.0,67.0,44.2,11.9,12,79.0,7,4,32.0,9,1.13,10.0,17.0,-7.0,-0.59,-0.12,11.1,17.8,-6.7,-0.56,-0.7,Gimnasia ELP,Brasileiro,Agustín Bolívar (Gimnasia ELP)
Nicolás Colazo,ARG,"DF,MF",32.0,13,871.0,67.0,35.8,9.7,11,77.0,5,2,13.0,4,1.31,11.0,10.0,1.0,0.1,0.97,8.3,11.8,-3.5,-0.36,-0.31,Gimnasia ELP,Brasileiro,Nicolás Colazo (Gimnasia ELP)
Erik Ramírez,ARG,"FW,MF",26.0,21,1001.0,48.0,41.2,11.1,10,73.0,0,11,25.0,0,1.1,10.0,16.0,-6.0,-0.54,-0.04,0.0,0.0,0.0,0.0,0.0,Gimnasia ELP,Brasileiro,Erik Ramírez (Gimnasia ELP)
Nicolás Sánchez,ARG,MF,18.0,9,580.0,64.0,23.9,6.4,8,70.0,0,1,18.0,7,1.44,8.0,9.0,-1.0,-0.16,0.48,5.3,8.9,-3.7,-0.57,-0.53,Gimnasia ELP,Brasileiro,Nicolás Sánchez (Gimnasia ELP)
Antonio Napolitano,ARG,"MF,FW",23.0,13,602.0,46.0,24.8,6.7,6,70.0,1,7,26.0,5,1.23,2.0,8.0,-6.0,-0.9,-0.5,5.2,9.1,-3.9,-0.58,-0.55,Gimnasia ELP,Brasileiro,Antonio Napolitano (Gimnasia ELP)
Maximiliano Comba,ARG,MF,29.0,12,532.0,44.0,21.9,5.9,6,66.0,0,6,23.0,5,0.83,5.0,9.0,-4.0,-0.68,-0.2,8.0,7.2,0.8,0.14,0.39,Gimnasia ELP,Brasileiro,Maximiliano Comba (Gimnasia ELP)
Ivo Mammini,ARG,"FW,MF",19.0,17,657.0,39.0,27.0,7.3,5,69.0,0,12,26.0,10,0.82,8.0,12.0,-4.0,-0.55,-0.04,8.1,7.8,0.3,0.04,0.28,Gimnasia ELP,Brasileiro,Ivo Mammini (Gimnasia ELP)
Alan Sosa,,MF,,12,498.0,42.0,20.5,5.5,5,72.0,1,7,20.0,3,1.0,6.0,9.0,-3.0,-0.54,-0.03,0.0,0.0,0.0,0.0,0.0,Gimnasia ELP,Brasileiro,Alan Sosa (Gimnasia ELP)
Alexis Steimbach,ARG,FW,20.0,12,487.0,41.0,20.0,5.4,5,72.0,1,7,18.0,14,1.42,6.0,9.0,-3.0,-0.55,-0.04,6.6,8.5,-1.9,-0.36,-0.24,Gimnasia ELP,Brasileiro,Alexis Steimbach (Gimnasia ELP)
Rodrigo Castillo,ARG,FW,23.0,9,423.0,47.0,17.4,4.7,5,70.0,1,4,19.0,12,0.44,5.0,8.0,-3.0,-0.64,-0.15,7.0,6.2,0.9,0.18,0.42,Gimnasia ELP,Brasileiro,Rodrigo Castillo (Gimnasia ELP)
Franco Torres,ARG,"FW,MF",23.0,14,530.0,38.0,21.8,5.9,4,80.0,2,10,21.0,2,1.14,8.0,10.0,-2.0,-0.34,0.23,7.4,6.8,0.5,0.09,0.32,Gimnasia ELP,Brasileiro,Franco Torres (Gimnasia ELP)
Tomás Muro,ARG,"MF,FW",20.0,9,333.0,37.0,13.7,3.7,3,65.0,0,6,23.0,9,1.11,3.0,9.0,-6.0,-1.62,-1.28,4.2,5.1,-0.9,-0.26,-0.11,Gimnasia ELP,Brasileiro,Tomás Muro (Gimnasia ELP)
Bruno Palazzo,ARG,DF,22.0,5,315.0,63.0,13.0,3.5,3,90.0,3,2,23.0,14,2.0,8.0,3.0,5.0,1.43,2.24,3.9,4.7,-0.9,-0.24,-0.09,Gimnasia ELP,Brasileiro,Bruno Palazzo (Gimnasia ELP)
Matías Bazzo,ARG,DF,21.0,5,308.0,62.0,12.7,3.4,3,90.0,3,2,19.0,5,0.4,2.0,10.0,-8.0,-2.34,-2.08,0.0,0.0,0.0,0.0,0.0,Gimnasia ELP,Brasileiro,Matías Bazzo (Gimnasia ELP)
Leandro Contín,ARG,FW,27.0,6,214.0,36.0,8.8,2.4,3,59.0,0,3,13.0,8,0.5,2.0,2.0,0.0,0.0,0.57,2.7,3.5,-0.8,-0.34,-0.19,Gimnasia ELP,Brasileiro,Leandro Contín (Gimnasia ELP)
Leandro Mamut,ARG,MF,19.0,12,322.0,27.0,13.3,3.6,2,55.0,0,10,21.0,6,1.25,4.0,4.0,0.0,0.0,0.6,5.6,3.4,2.1,0.59,0.88,Gimnasia ELP,Brasileiro,Leandro Mamut (Gimnasia ELP)
Diego Mastrángelo,ARG,DF,20.0,2,104.0,52.0,4.3,1.2,1,90.0,1,1,14.0,11,1.5,1.0,3.0,-2.0,-1.73,-1.27,0.9,2.5,-1.5,-1.34,-1.22,Gimnasia ELP,Brasileiro,Diego Mastrángelo (Gimnasia ELP)
Nelson Insfrán,ARG,GK,27.0,1,90.0,90.0,3.7,1.0,1,90.0,1,0,0.0,26,0.0,0.0,3.0,-3.0,-3.0,-2.58,0.7,2.4,-1.7,-1.65,-1.54,Gimnasia ELP,Brasileiro,Nelson Insfrán (Gimnasia ELP)
Germán Guiffrey,ARG,DF,25.0,1,77.0,77.0,3.2,0.9,1,77.0,0,0,0.0,2,1.0,1.0,0.0,1.0,1.17,1.74,1.7,0.3,1.4,1.66,1.89,Gimnasia ELP,Brasileiro,Germán Guiffrey (Gimnasia ELP)
Rodrigo Gallo,ARG,DF,22.0,1,76.0,76.0,3.1,0.8,1,76.0,0,0,0.0,4,3.0,0.0,0.0,0.0,0.0,0.54,0.4,0.4,0.0,0.0,0.17,Gimnasia ELP,Brasileiro,Rodrigo Gallo (Gimnasia ELP)
Gonzalo Ezequiel González,ARG,FW,27.0,1,53.0,53.0,2.2,0.6,1,53.0,0,0,0.0,3,3.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,Gimnasia ELP,Brasileiro,Gonzalo Ezequiel González (Gimnasia ELP)
Agustín Ramírez,ARG,"FW,DF",22.0,3,49.0,16.0,2.0,0.5,0,0.0,0,3,16.0,7,1.33,1.0,0.0,1.0,1.84,2.4,1.2,1.1,0.1,0.14,0.31,Gimnasia ELP,Brasileiro,Agustín Ramírez (Gimnasia ELP)
Sebastián Cocimano,ARG,"FW,MF",22.0,3,25.0,8.0,1.0,0.3,0,0.0,0,3,8.0,3,1.33,0.0,0.0,0.0,0.0,0.52,0.1,0.5,-0.4,-1.55,-1.4,Gimnasia ELP,Brasileiro,Sebastián Cocimano (Gimnasia ELP)
Tomás Fernández,ARG,DF,23.0,1,17.0,17.0,0.7,0.2,0,0.0,0,1,17.0,4,0.0,0.0,0.0,0.0,0.0,0.52,0.3,0.0,0.3,1.53,1.71,Gimnasia ELP,Brasileiro,Tomás Fernández (Gimnasia ELP)
Valentin Peñalva,ARG,FW,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gimnasia ELP,Brasileiro,Valentin Peñalva (Gimnasia ELP)
Zago Zegarra,ARG,MF,21.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gimnasia ELP,Brasileiro,Zago Zegarra (Gimnasia ELP)
Diego Matías Rodríguez,ARG,GK,33.0,26,2340.0,90.0,96.3,26.0,26,90.0,26,0,0.0,0,1.46,33.0,30.0,3.0,0.12,-1.88,29.6,33.6,-3.9,-0.15,-0.46,Godoy Cruz,Brasileiro,Diego Matías Rodríguez (Godoy Cruz)
Federico Rasmussen,ARG,DF,30.0,26,2340.0,90.0,96.3,26.0,26,90.0,26,0,0.0,1,1.46,35.0,32.0,3.0,0.12,-1.88,30.6,34.0,-3.4,-0.13,0.08,Godoy Cruz,Brasileiro,Federico Rasmussen (Godoy Cruz)
Gonzalo Abrego,ARG,MF,23.0,26,2134.0,82.0,87.8,23.7,26,82.0,15,0,0.0,0,1.58,32.0,26.0,6.0,0.25,0.56,26.4,30.6,-4.2,-0.18,-0.37,Godoy Cruz,Brasileiro,Gonzalo Abrego (Godoy Cruz)
Roberto Nicolás Fernández,URU,MF,24.0,26,2099.0,81.0,86.4,23.3,25,83.0,15,1,28.0,0,1.46,30.0,30.0,0.0,0.0,-1.36,0.0,0.0,0.0,0.0,0.0,Godoy Cruz,Brasileiro,Roberto Nicolás Fernández (Godoy Cruz)
Pier Barrios,ARG,DF,32.0,24,2081.0,87.0,85.6,23.1,24,87.0,20,0,0.0,2,1.54,30.0,25.0,5.0,0.22,0.22,26.5,29.4,-2.9,-0.13,0.05,Godoy Cruz,Brasileiro,Pier Barrios (Godoy Cruz)
Lucas Arce,ARG,DF,25.0,26,2094.0,81.0,86.2,23.3,23,87.0,20,3,34.0,0,1.54,35.0,28.0,7.0,0.3,0.84,28.0,29.2,-1.3,-0.05,0.57,Godoy Cruz,Brasileiro,Lucas Arce (Godoy Cruz)
Salomón Rodríguez,URU,FW,22.0,26,1774.0,68.0,73.0,19.7,21,77.0,5,5,29.0,0,1.58,25.0,25.0,0.0,0.0,-0.69,19.6,27.1,-7.5,-0.38,-0.92,Godoy Cruz,Brasileiro,Salomón Rodríguez (Godoy Cruz)
Hernán López Muñoz,ARG,MF,22.0,21,1526.0,73.0,62.8,17.0,20,75.0,6,1,28.0,5,1.62,28.0,21.0,7.0,0.41,0.61,21.7,21.9,-0.2,-0.01,0.33,Godoy Cruz,Brasileiro,Hernán López Muñoz (Godoy Cruz)
Tadeo Allende,ARG,"FW,MF",23.0,22,1639.0,75.0,67.4,18.2,18,81.0,11,4,44.0,1,1.64,26.0,20.0,6.0,0.33,0.44,24.8,25.1,-0.3,-0.01,0.37,Godoy Cruz,Brasileiro,Tadeo Allende (Godoy Cruz)
Bruno Leyes,ARG,MF,21.0,20,1318.0,66.0,54.2,14.6,18,69.0,1,2,43.0,4,1.45,23.0,17.0,6.0,0.41,0.49,17.4,19.8,-2.4,-0.17,-0.07,Godoy Cruz,Brasileiro,Bruno Leyes (Godoy Cruz)
Thomas Galdames,CHI,DF,24.0,21,1296.0,62.0,53.3,14.4,18,71.0,4,3,8.0,5,1.62,23.0,14.0,9.0,0.62,0.94,14.2,16.8,-2.6,-0.18,-0.1,Godoy Cruz,Brasileiro,Thomas Galdames (Godoy Cruz)
Tomás Conechny,ARG,"FW,MF",24.0,24,1430.0,60.0,58.8,15.9,16,79.0,8,8,22.0,3,1.42,21.0,18.0,3.0,0.19,0.01,17.2,19.9,-2.7,-0.17,-0.08,Godoy Cruz,Brasileiro,Tomás Conechny (Godoy Cruz)
Juan Meli,ARG,DF,22.0,20,1068.0,53.0,44.0,11.9,10,83.0,3,10,24.0,7,1.5,14.0,14.0,0.0,0.0,-0.33,0.0,0.0,0.0,0.0,0.0,Godoy Cruz,Brasileiro,Juan Meli (Godoy Cruz)
Juan Andrada,ARG,MF,28.0,12,608.0,51.0,25.0,6.8,7,72.0,3,5,21.0,9,1.92,7.0,7.0,0.0,0.0,-0.25,5.3,7.0,-1.7,-0.25,-0.15,Godoy Cruz,Brasileiro,Juan Andrada (Godoy Cruz)
Brian Salvareschi,ARG,DF,23.0,10,478.0,48.0,19.7,5.3,4,82.0,3,6,25.0,10,1.91,9.0,9.0,0.0,0.0,-0.23,6.5,7.2,-0.7,-0.13,0.0,Godoy Cruz,Brasileiro,Brian Salvareschi (Godoy Cruz)
Matías Ramírez,ARG,"MF,FW",23.0,16,514.0,32.0,21.2,5.7,3,66.0,0,13,24.0,6,1.5,8.0,4.0,4.0,0.7,0.65,8.0,6.0,2.0,0.34,0.61,Godoy Cruz,Brasileiro,Matías Ramírez (Godoy Cruz)
Gianluca Ferrari,ARG,DF,25.0,3,223.0,74.0,9.2,2.5,3,74.0,2,0,0.0,0,2.0,2.0,0.0,2.0,0.81,0.68,2.5,2.2,0.3,0.11,0.27,Godoy Cruz,Brasileiro,Gianluca Ferrari (Godoy Cruz)
Cristian Núñez,PAR,MF,25.0,20,468.0,23.0,19.3,5.2,2,75.0,0,18,18.0,6,1.65,4.0,8.0,-4.0,-0.77,-1.18,6.3,7.0,-0.7,-0.14,0.0,Godoy Cruz,Brasileiro,Cristian Núñez (Godoy Cruz)
Enzo Larrosa,URU,"FW,MF",21.0,17,350.0,21.0,14.4,3.9,2,74.0,1,15,13.0,9,1.41,9.0,6.0,3.0,0.77,0.68,7.0,3.3,3.6,0.93,1.25,Godoy Cruz,Brasileiro,Enzo Larrosa (Godoy Cruz)
Luciano Cingolani,ARG,FW,21.0,10,183.0,18.0,7.5,2.0,1,47.0,0,9,15.0,17,1.2,3.0,4.0,-1.0,-0.49,-0.73,0.0,0.0,0.0,0.0,0.0,Godoy Cruz,Brasileiro,Luciano Cingolani (Godoy Cruz)
Mateo Mendoza,ARG,DF,18.0,2,104.0,52.0,4.3,1.2,1,90.0,1,1,14.0,19,2.0,2.0,2.0,0.0,0.0,-0.19,1.2,1.9,-0.7,-0.6,-0.49,Godoy Cruz,Brasileiro,Mateo Mendoza (Godoy Cruz)
Silvio Ulariaga,ARG,FW,20.0,5,93.0,19.0,3.8,1.0,1,33.0,0,4,15.0,6,1.2,1.0,1.0,0.0,0.0,-0.19,0.0,0.0,0.0,0.0,0.0,Godoy Cruz,Brasileiro,Silvio Ulariaga (Godoy Cruz)
Claudio Valverde,ARG,MF,20.0,3,92.0,31.0,3.8,1.0,1,71.0,0,2,11.0,10,1.33,0.0,2.0,-2.0,-1.96,-2.23,0.4,1.5,-1.1,-1.03,-0.94,Godoy Cruz,Brasileiro,Claudio Valverde (Godoy Cruz)
Rodrigo Saracho,ARG,GK,29.0,1,90.0,90.0,3.7,1.0,1,90.0,1,0,0.0,26,3.0,4.0,2.0,2.0,2.0,1.88,1.5,1.2,0.3,0.31,0.46,Godoy Cruz,Brasileiro,Rodrigo Saracho (Godoy Cruz)
Julián Eseiza,ARG,"DF,MF",20.0,10,175.0,18.0,7.2,1.9,0,0.0,0,10,18.0,13,1.4,3.0,3.0,0.0,0.0,-0.2,3.8,3.3,0.6,0.3,0.47,Godoy Cruz,Brasileiro,Julián Eseiza (Godoy Cruz)
Gastón Pedernera,ARG,MF,22.0,1,45.0,45.0,1.9,0.5,0,0.0,0,1,45.0,9,0.0,0.0,1.0,-1.0,-2.0,-2.23,0.2,0.8,-0.7,-1.37,-1.26,Godoy Cruz,Brasileiro,Gastón Pedernera (Godoy Cruz)
Facundo Altamira,,GK,,1,20.0,20.0,0.8,0.2,0,0.0,0,1,20.0,9,1.0,1.0,0.0,1.0,4.5,4.35,0.0,0.0,0.0,0.0,0.0,Godoy Cruz,Brasileiro,Facundo Altamira (Godoy Cruz)
Enzo Rivamar,ARG,MF,20.0,1,19.0,19.0,0.8,0.2,0,0.0,0,1,19.0,2,0.0,0.0,1.0,-1.0,-4.74,-4.96,0.1,0.9,-0.9,-4.05,-3.95,Godoy Cruz,Brasileiro,Enzo Rivamar (Godoy Cruz)
Nicolás Canela,ARG,DF,18.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Godoy Cruz,Brasileiro,Nicolás Canela (Godoy Cruz)
Lucio Cruceño,ARG,DF,16.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Godoy Cruz,Brasileiro,Lucio Cruceño (Godoy Cruz)
Edilson Salinas,,GK,,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Godoy Cruz,Brasileiro,Edilson Salinas (Godoy Cruz)
Agustín Villalobos,ARG,DF,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Godoy Cruz,Brasileiro,Agustín Villalobos (Godoy Cruz)
Rodrigo Rey,ARG,GK,31.0,27,2430.0,90.0,100.0,27.0,27,90.0,27,0,0.0,0,1.04,23.0,32.0,-9.0,-0.33,0.0,29.8,30.5,-0.6,-0.02,0.0,Independiente,Brasileiro,Rodrigo Rey (Independiente)
Ayrton Costa,ARG,DF,23.0,24,2160.0,90.0,88.9,24.0,24,90.0,24,0,0.0,0,1.13,22.0,28.0,-6.0,-0.25,0.75,29.1,25.9,3.1,0.13,1.38,Independiente,Brasileiro,Ayrton Costa (Independiente)
Martín Cauteruccio,URU,FW,35.0,27,2146.0,79.0,88.3,23.8,24,87.0,17,3,23.0,0,1.04,22.0,29.0,-7.0,-0.29,0.34,27.7,25.9,1.8,0.07,0.82,Independiente,Brasileiro,Martín Cauteruccio (Independiente)
Cristian Báez,PAR,DF,32.0,23,2025.0,88.0,83.3,22.5,23,88.0,22,0,0.0,4,1.04,21.0,28.0,-7.0,-0.31,0.13,24.3,25.5,-1.2,-0.05,-0.19,Independiente,Brasileiro,Cristian Báez (Independiente)
Iván Marcone,ARG,MF,32.0,22,1824.0,83.0,75.1,20.3,20,88.0,17,2,31.0,0,1.09,15.0,22.0,-7.0,-0.35,-0.05,20.8,23.0,-2.3,-0.11,-0.36,Independiente,Brasileiro,Iván Marcone (Independiente)
Mateo Barcia,URU,"DF,MF",21.0,25,1617.0,65.0,66.5,18.0,19,75.0,5,6,31.0,0,0.88,16.0,24.0,-8.0,-0.45,-0.33,21.9,20.7,1.2,0.07,0.26,Independiente,Brasileiro,Mateo Barcia (Independiente)
Matías Giménez,ARG,"FW,MF",23.0,26,1655.0,64.0,68.1,18.4,18,83.0,9,8,19.0,1,1.04,21.0,23.0,-2.0,-0.11,0.7,23.2,18.4,4.8,0.26,0.9,Independiente,Brasileiro,Matías Giménez (Independiente)
Sergio Ortíz,ARG,MF,21.0,21,1461.0,70.0,60.1,16.2,17,79.0,8,4,31.0,5,1.19,15.0,19.0,-4.0,-0.25,0.22,18.6,19.2,-0.6,-0.04,-0.04,Independiente,Brasileiro,Sergio Ortíz (Independiente)
Sergio Barreto,ARG,DF,23.0,14,1164.0,83.0,47.9,12.9,14,83.0,12,0,0.0,0,1.07,12.0,16.0,-4.0,-0.31,0.05,15.2,17.6,-2.4,-0.19,-0.32,Independiente,Brasileiro,Sergio Barreto (Independiente)
Javier Vallejo,ARG,"MF,FW",19.0,20,1145.0,57.0,47.1,12.7,13,74.0,2,7,27.0,5,1.05,10.0,15.0,-5.0,-0.39,-0.11,14.1,15.9,-1.8,-0.14,-0.22,Independiente,Brasileiro,Javier Vallejo (Independiente)
Edgar Elizalde,URU,DF,22.0,15,1131.0,75.0,46.5,12.6,13,84.0,11,2,22.0,6,1.13,9.0,16.0,-7.0,-0.56,-0.42,11.8,12.2,-0.4,-0.03,-0.02,Independiente,Brasileiro,Edgar Elizalde (Independiente)
Brian Martínez,ARG,"FW,MF",23.0,17,1076.0,63.0,44.3,12.0,13,76.0,1,4,21.0,8,1.18,11.0,14.0,-3.0,-0.25,0.15,0.0,0.0,0.0,0.0,0.0,Independiente,Brasileiro,Brian Martínez (Independiente)
Luciano Gómez,ARG,DF,26.0,13,705.0,54.0,29.0,7.8,11,63.0,3,2,4.0,9,1.15,6.0,9.0,-3.0,-0.38,-0.07,7.7,7.5,0.2,0.02,0.07,Independiente,Brasileiro,Luciano Gómez (Independiente)
Joaquín Laso,ARG,DF,32.0,12,923.0,77.0,38.0,10.3,10,88.0,7,2,23.0,13,0.92,7.0,11.0,-4.0,-0.39,-0.09,10.7,12.0,-1.3,-0.13,-0.17,Independiente,Brasileiro,Joaquín Laso (Independiente)
Kevin Lopez,ARG,MF,21.0,17,749.0,44.0,30.8,8.3,9,65.0,1,8,20.0,10,0.76,7.0,9.0,-2.0,-0.24,0.13,9.8,8.4,1.5,0.18,0.29,Independiente,Brasileiro,Kevin Lopez (Independiente)
Martín Sarrafiore,ARG,MF,25.0,16,714.0,45.0,29.4,7.9,9,70.0,1,7,12.0,8,1.0,8.0,10.0,-2.0,-0.25,0.12,7.8,9.3,-1.5,-0.19,-0.24,Independiente,Brasileiro,Martín Sarrafiore (Independiente)
Agustín Mulet,ARG,MF,22.0,11,570.0,52.0,23.5,6.3,8,67.0,2,3,13.0,8,1.36,4.0,6.0,-2.0,-0.32,0.02,5.3,5.5,-0.2,-0.03,-0.01,Independiente,Brasileiro,Agustín Mulet (Independiente)
Juan Cazares,ECU,"MF,FW",30.0,14,662.0,47.0,27.2,7.4,6,64.0,1,8,35.0,6,1.0,8.0,7.0,1.0,0.14,0.65,10.9,10.3,0.6,0.08,0.14,Independiente,Brasileiro,Juan Cazares (Independiente)
