Player,Nation,Pos,Age,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Team,Championship,Player_Team
Ronaldo Martínez,PAR,"FW,MF",26.0,16.4,6,0,0,18,14,1,23,11,8,0.0,0.0,0,74.0,57.0,62.0,47.9,Platense,Brasileiro,Ronaldo Martínez (Platense)
Ignacio Vázquez,ARG,DF,25.0,17.9,3,0,0,11,18,0,5,33,23,0.0,0.0,0,0.0,0.0,0.0,0.0,Platense,Brasileiro,Ignacio Vázquez (Platense)
Marco Pellegrino,,DF,,16.9,3,0,0,13,2,0,2,20,19,0.0,0.0,0,106.0,52.0,37.0,58.4,Platense,Brasileiro,Marco Pellegrino (Platense)
Nicolás Morgantini,ARG,DF,28.0,16.7,4,0,0,17,10,3,48,13,22,0.0,0.0,0,89.0,11.0,26.0,29.7,Platense,Brasileiro,Nicolás Morgantini (Platense)
Iván Rossi,ARG,MF,29.0,14.6,2,0,0,24,18,0,2,32,37,0.0,0.0,0,137.0,32.0,19.0,62.7,Platense,Brasileiro,Iván Rossi (Platense)
Franco Díaz,ARG,MF,22.0,14.1,7,0,0,30,16,0,25,17,28,0.0,0.0,0,133.0,16.0,16.0,50.0,Platense,Brasileiro,Franco Díaz (Platense)
Juan Infante,ARG,DF,27.0,12.0,2,0,0,16,7,1,32,16,15,0.0,0.0,0,55.0,30.0,17.0,63.8,Platense,Brasileiro,Juan Infante (Platense)
Franco Baldassarra,ARG,"MF,FW",24.0,11.5,3,0,0,25,28,0,9,4,12,0.0,0.0,0,67.0,9.0,22.0,29.0,Platense,Brasileiro,Franco Baldassarra (Platense)
Gastón Suso,ARG,DF,31.0,11.2,7,0,0,11,4,0,0,27,10,0.0,0.0,0,60.0,35.0,26.0,57.4,Platense,Brasileiro,Gastón Suso (Platense)
Mauro Quiroga,ARG,FW,33.0,9.3,0,0,0,7,6,6,2,0,0,0.0,0.0,0,20.0,73.0,70.0,51.0,Platense,Brasileiro,Mauro Quiroga (Platense)
Jerónimo Cacciabue,ARG,MF,25.0,8.8,4,0,0,12,3,0,5,6,14,0.0,0.0,0,0.0,0.0,0.0,0.0,Platense,Brasileiro,Jerónimo Cacciabue (Platense)
Miguel Jacquet Duarte,PAR,DF,27.0,8.5,1,1,0,12,8,0,1,8,4,0.0,0.0,0,28.0,52.0,14.0,78.8,Platense,Brasileiro,Miguel Jacquet Duarte (Platense)
Ignacio Arce,ARG,GK,30.0,5.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,Platense,Brasileiro,Ignacio Arce (Platense)
Raúl Lozano,ARG,DF,25.0,4.9,1,1,0,9,5,0,22,0,10,0.0,0.0,0,37.0,9.0,4.0,69.2,Platense,Brasileiro,Raúl Lozano (Platense)
Gonzalo Asis,ARG,DF,26.0,4.8,1,0,0,7,3,1,17,8,7,0.0,0.0,0,19.0,6.0,10.0,37.5,Platense,Brasileiro,Gonzalo Asis (Platense)
Maximiliano Zalazar,ARG,"MF,FW",21.0,4.6,1,0,0,6,2,2,19,4,4,0.0,0.0,0,17.0,2.0,3.0,40.0,Platense,Brasileiro,Maximiliano Zalazar (Platense)
Ignacio Schor,ARG,"MF,FW",22.0,5.6,2,0,0,23,9,3,7,2,6,1.0,0.0,0,21.0,8.0,19.0,29.6,Platense,Brasileiro,Ignacio Schor (Platense)
Gonzalo Valdivia,ARG,"MF,DF",21.0,2.5,1,0,0,2,2,0,6,3,2,0.0,0.0,0,11.0,4.0,5.0,44.4,Platense,Brasileiro,Gonzalo Valdivia (Platense)
Juan Pignani,ARG,"DF,FW",21.0,2.4,0,0,0,4,1,0,0,0,6,0.0,2.0,0,12.0,6.0,3.0,66.7,Platense,Brasileiro,Juan Pignani (Platense)
Agustín Alonso,,MF,,2.6,0,0,0,4,2,0,3,1,3,0.0,0.0,0,0.0,0.0,0.0,0.0,Platense,Brasileiro,Agustín Alonso (Platense)
Alexis Sabella,ARG,MF,22.0,1.9,2,0,0,4,5,0,8,0,1,0.0,0.0,0,16.0,1.0,4.0,20.0,Platense,Brasileiro,Alexis Sabella (Platense)
Nadir Zeineddin,ARG,FW,22.0,1.5,2,0,0,6,4,0,0,0,2,0.0,0.0,0,3.0,7.0,9.0,43.8,Platense,Brasileiro,Nadir Zeineddin (Platense)
Alejo Monje,ARG,FW,21.0,0.1,0,0,0,0,0,0,0,1,1,0.0,0.0,0,2.0,0.0,0.0,0.0,Platense,Brasileiro,Alejo Monje (Platense)
Gabriel Arias,CHI,GK,35.0,23.7,2,0,0,0,7,0,0,0,0,0.0,0.0,0,25.0,5.0,1.0,83.3,Racing Club,Brasileiro,Gabriel Arias (Racing Club)
Juan Nardoni,ARG,MF,20.0,21.1,3,1,0,36,47,3,11,27,35,1.0,0.0,0,158.0,31.0,31.0,50.0,Racing Club,Brasileiro,Juan Nardoni (Racing Club)
Leonardo Sigali,ARG,DF,35.0,18.3,6,0,0,8,22,3,9,23,17,0.0,1.0,0,117.0,41.0,44.0,48.2,Racing Club,Brasileiro,Leonardo Sigali (Racing Club)
Gonzalo Piovi,ARG,"DF,MF",28.0,17.7,4,1,0,32,12,0,21,29,29,0.0,0.0,0,135.0,27.0,34.0,44.3,Racing Club,Brasileiro,Gonzalo Piovi (Racing Club)
Jonathan David Gómez,ARG,MF,33.0,17.3,5,0,0,34,48,0,23,11,22,0.0,0.0,0,97.0,9.0,14.0,39.1,Racing Club,Brasileiro,Jonathan David Gómez (Racing Club)
Facundo Mura,ARG,"DF,MF",23.0,17.0,5,0,0,12,8,0,44,18,14,1.0,0.0,0,102.0,7.0,14.0,33.3,Racing Club,Brasileiro,Facundo Mura (Racing Club)
Gabriel Hauche,ARG,"FW,MF",36.0,16.8,4,1,0,19,17,5,51,4,10,1.0,0.0,0,57.0,1.0,14.0,6.7,Racing Club,Brasileiro,Gabriel Hauche (Racing Club)
Maximiliano Romero,ARG,FW,24.0,16.1,0,0,0,18,18,8,4,3,5,0.0,0.0,0,24.0,24.0,38.0,38.7,Racing Club,Brasileiro,Maximiliano Romero (Racing Club)
Aníbal Moreno,ARG,MF,23.0,15.5,4,0,0,11,18,0,5,15,27,0.0,0.0,0,134.0,24.0,14.0,63.2,Racing Club,Brasileiro,Aníbal Moreno (Racing Club)
Gabriel Rojas,ARG,"DF,MF",25.0,14.9,3,1,1,18,23,1,56,10,16,0.0,0.0,0,78.0,15.0,22.0,40.5,Racing Club,Brasileiro,Gabriel Rojas (Racing Club)
Nicolás Oróz,ARG,"MF,FW",28.0,14.4,3,0,0,9,11,2,58,14,16,1.0,0.0,0,113.0,9.0,12.0,42.9,Racing Club,Brasileiro,Nicolás Oróz (Racing Club)
Matías Rojas,PAR,FW,27.0,11.3,3,0,0,15,22,3,67,2,13,1.0,0.0,0,52.0,2.0,2.0,50.0,Racing Club,Brasileiro,Matías Rojas (Racing Club)
Emiliano Insúa,ARG,DF,34.0,9.2,3,0,0,6,2,0,6,16,14,0.0,0.0,0,85.0,15.0,11.0,57.7,Racing Club,Brasileiro,Emiliano Insúa (Racing Club)
Tomás Avilés,ARG,"DF,MF",18.0,7.6,2,0,0,16,2,0,1,17,21,0.0,0.0,0,85.0,18.0,19.0,48.6,Racing Club,Brasileiro,Tomás Avilés (Racing Club)
Santiago Quiros,ARG,DF,19.0,7.3,1,0,0,9,2,0,0,5,3,0.0,0.0,0,55.0,6.0,4.0,60.0,Racing Club,Brasileiro,Santiago Quiros (Racing Club)
Maximiliano Moralez,ARG,"MF,FW",35.0,7.3,2,0,0,9,18,4,31,3,5,0.0,0.0,0,37.0,7.0,12.0,36.8,Racing Club,Brasileiro,Maximiliano Moralez (Racing Club)
Jonathan Galván,ARG,DF,30.0,6.5,2,0,0,9,5,1,4,13,10,0.0,0.0,0,56.0,25.0,10.0,71.4,Racing Club,Brasileiro,Jonathan Galván (Racing Club)
Johan Carbonero,COL,FW,23.0,5.0,3,0,0,4,9,9,8,3,0,0.0,0.0,0,14.0,2.0,4.0,33.3,Racing Club,Brasileiro,Johan Carbonero (Racing Club)
Paolo Guerrero,PER,FW,39.0,6.5,4,0,0,17,14,9,2,0,0,0.0,0.0,0,12.0,35.0,36.0,49.3,Racing Club,Brasileiro,Paolo Guerrero (Racing Club)
Baltasar Gallego,ARG,"FW,MF",19.0,5.2,1,0,0,12,2,1,1,1,11,0.0,0.0,0,29.0,7.0,10.0,41.2,Racing Club,Brasileiro,Baltasar Gallego (Racing Club)
Emiliano Saliadarre,ARG,"FW,MF",20.0,3.8,0,0,0,4,0,3,16,1,3,0.0,0.0,0,15.0,2.0,9.0,18.2,Racing Club,Brasileiro,Emiliano Saliadarre (Racing Club)
Nicolás Reniero,ARG,"FW,MF",27.0,5.0,2,0,0,9,15,2,7,1,6,0.0,0.0,0,9.0,16.0,26.0,38.1,Racing Club,Brasileiro,Nicolás Reniero (Racing Club)
Óscar Opazo,CHI,DF,32.0,4.9,2,0,0,5,9,2,15,6,11,0.0,0.0,0,32.0,10.0,8.0,55.6,Racing Club,Brasileiro,Óscar Opazo (Racing Club)
Matías Tagliamonte,ARG,GK,24.0,3.3,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2.0,0.0,0.0,0.0,Racing Club,Brasileiro,Matías Tagliamonte (Racing Club)
Tobías Rubio,ARG,"MF,DF",18.0,3.0,0,0,0,5,2,0,7,2,2,0.0,0.0,0,20.0,5.0,3.0,62.5,Racing Club,Brasileiro,Tobías Rubio (Racing Club)
Iván Pillud,ARG,"DF,MF",36.0,4.5,1,0,0,2,9,0,15,4,6,0.0,0.0,0,36.0,2.0,6.0,25.0,Racing Club,Brasileiro,Iván Pillud (Racing Club)
Agustin Ojeda,ARG,FW,18.0,1.9,0,0,0,2,3,0,2,1,2,0.0,0.0,0,9.0,3.0,5.0,37.5,Racing Club,Brasileiro,Agustin Ojeda (Racing Club)
Héctor Fértoli,ARG,"FW,MF",28.0,1.6,1,0,0,3,4,0,25,0,1,0.0,0.0,0,11.0,1.0,3.0,25.0,Racing Club,Brasileiro,Héctor Fértoli (Racing Club)
Edwin Cardona,COL,"FW,MF",30.0,1.0,1,0,0,3,0,0,5,0,1,0.0,1.0,0,7.0,3.0,4.0,42.9,Racing Club,Brasileiro,Edwin Cardona (Racing Club)
Juan Cáceres,PAR,DF,22.0,0.4,0,1,0,1,0,0,0,1,2,0.0,0.0,0,4.0,1.0,2.0,33.3,Racing Club,Brasileiro,Juan Cáceres (Racing Club)
Catriel Cabellos,PER,"MF,FW",18.0,1.3,1,0,0,3,3,0,1,0,1,0.0,0.0,0,5.0,0.0,3.0,0.0,Racing Club,Brasileiro,Catriel Cabellos (Racing Club)
Tomás Pérez,ARG,FW,16.0,0.6,0,0,0,2,0,0,0,0,0,0.0,0.0,0,3.0,2.0,4.0,33.3,Racing Club,Brasileiro,Tomás Pérez (Racing Club)
Santino Vera,ARG,"MF,FW",16.0,0.5,0,0,0,1,0,0,0,0,3,0.0,0.0,0,4.0,0.0,0.0,0.0,Racing Club,Brasileiro,Santino Vera (Racing Club)
Román Fernández,ARG,FW,17.0,0.4,0,0,0,0,1,0,2,0,0,0.0,0.0,0,2.0,1.0,1.0,50.0,Racing Club,Brasileiro,Román Fernández (Racing Club)
Ignacio Galván,ARG,DF,20.0,0.1,0,0,0,0,1,0,1,0,0,0.0,0.0,0,1.0,0.0,1.0,0.0,Racing Club,Brasileiro,Ignacio Galván (Racing Club)
Ramiro Degregorio,ARG,FW,19.0,0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,Racing Club,Brasileiro,Ramiro Degregorio (Racing Club)
Franco Armani,ARG,GK,36.0,26.0,2,0,0,1,1,0,0,0,2,0.0,1.0,0,21.0,5.0,0.0,100.0,River Plate,Brasileiro,Franco Armani (River Plate)
Ignacio Fernández,ARG,"MF,FW",33.0,19.8,4,0,0,25,60,1,80,10,23,1.0,0.0,0,119.0,9.0,13.0,40.9,River Plate,Brasileiro,Ignacio Fernández (River Plate)
Milton Casco,ARG,DF,34.0,19.7,3,0,0,23,12,2,48,14,22,0.0,0.0,0,144.0,24.0,20.0,54.5,River Plate,Brasileiro,Milton Casco (River Plate)
Enzo Díaz,ARG,DF,27.0,20.8,7,0,0,36,44,4,43,21,36,2.0,0.0,0,144.0,33.0,31.0,51.6,River Plate,Brasileiro,Enzo Díaz (River Plate)
Leandro González Pirez,ARG,DF,30.0,19.6,3,0,0,18,20,0,1,41,31,0.0,0.0,0,105.0,44.0,27.0,62.0,River Plate,Brasileiro,Leandro González Pirez (River Plate)
Rodrigo Aliendro,ARG,MF,31.0,18.0,3,0,0,19,26,0,7,17,36,1.0,0.0,0,152.0,20.0,34.0,37.0,River Plate,Brasileiro,Rodrigo Aliendro (River Plate)
Enzo Pérez,ARG,MF,36.0,17.0,7,0,0,21,19,1,2,28,26,1.0,0.0,0,125.0,28.0,26.0,51.9,River Plate,Brasileiro,Enzo Pérez (River Plate)
Ezequiel Barco,ARG,"FW,MF",23.0,16.7,2,0,0,9,43,1,48,4,6,0.0,0.0,0,111.0,2.0,8.0,20.0,River Plate,Brasileiro,Ezequiel Barco (River Plate)
Lucas Beltrán,ARG,FW,21.0,15.2,1,0,0,13,23,6,12,4,13,0.0,0.0,0,68.0,20.0,47.0,29.9,River Plate,Brasileiro,Lucas Beltrán (River Plate)
Nicolás De La Cruz,URU,"MF,FW",25.0,12.2,3,0,0,17,32,2,49,5,18,0.0,0.0,0,81.0,12.0,8.0,60.0,River Plate,Brasileiro,Nicolás De La Cruz (River Plate)
Pablo Solari,ARG,"FW,MF",21.0,13.6,5,0,0,16,10,12,48,7,14,1.0,0.0,0,62.0,9.0,17.0,34.6,River Plate,Brasileiro,Pablo Solari (River Plate)
Paulo Díaz,CHI,DF,28.0,12.7,3,0,0,11,3,0,3,19,10,0.0,0.0,0,87.0,34.0,25.0,57.6,River Plate,Brasileiro,Paulo Díaz (River Plate)
José Paradela,ARG,"MF,FW",24.0,11.4,4,1,1,15,27,0,52,8,12,0.0,0.0,0,70.0,4.0,17.0,19.0,River Plate,Brasileiro,José Paradela (River Plate)
Robert Rojas,PAR,DF,26.0,9.7,1,0,0,4,5,0,15,4,8,0.0,1.0,0,41.0,28.0,16.0,63.6,River Plate,Brasileiro,Robert Rojas (River Plate)
Marcelo Herrera,ARG,DF,24.0,9.3,3,0,0,19,3,0,35,17,16,0.0,0.0,0,54.0,14.0,16.0,46.7,River Plate,Brasileiro,Marcelo Herrera (River Plate)
Miguel Borja,COL,FW,30.0,9.1,2,0,0,10,9,12,4,0,4,0.0,0.0,0,21.0,22.0,29.0,43.1,River Plate,Brasileiro,Miguel Borja (River Plate)
Salomón Rondón,VEN,FW,33.0,8.7,1,0,0,15,10,7,7,0,4,2.0,0.0,0,22.0,30.0,25.0,54.5,River Plate,Brasileiro,Salomón Rondón (River Plate)
Agustín Palavecino,ARG,"MF,FW",26.0,8.7,4,1,0,23,20,2,39,5,19,0.0,0.0,0,62.0,8.0,11.0,42.1,River Plate,Brasileiro,Agustín Palavecino (River Plate)
Emanuel Mammana,ARG,DF,26.0,6.0,1,0,0,4,1,0,1,10,5,0.0,0.0,0,41.0,9.0,11.0,45.0,River Plate,Brasileiro,Emanuel Mammana (River Plate)
Jonatan Maidana,ARG,DF,37.0,5.1,1,0,0,5,0,0,0,5,1,0.0,0.0,0,23.0,18.0,16.0,52.9,River Plate,Brasileiro,Jonatan Maidana (River Plate)
Elías Gómez,ARG,"DF,FW",28.0,4.8,0,1,0,5,5,0,13,6,8,0.0,0.0,0,27.0,6.0,3.0,66.7,River Plate,Brasileiro,Elías Gómez (River Plate)
Matías Kranevitter,ARG,MF,29.0,4.1,0,0,0,1,7,0,0,1,5,0.0,0.0,0,28.0,6.0,9.0,40.0,River Plate,Brasileiro,Matías Kranevitter (River Plate)
Santiago Simón,ARG,"MF,FW",20.0,3.1,1,0,0,8,3,0,10,3,3,0.0,0.0,0,23.0,5.0,3.0,62.5,River Plate,Brasileiro,Santiago Simón (River Plate)
Ezequiel Centurión,ARG,GK,25.0,1.0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,2.0,0.0,0.0,0.0,River Plate,Brasileiro,Ezequiel Centurión (River Plate)
Matías Suárez,ARG,"FW,MF",34.0,2.0,0,0,0,1,2,4,3,0,2,0.0,0.0,0,6.0,1.0,4.0,20.0,River Plate,Brasileiro,Matías Suárez (River Plate)
Franco Alfonso,ARG,"FW,MF",20.0,0.9,0,0,0,2,2,0,2,0,1,0.0,0.0,0,6.0,2.0,2.0,50.0,River Plate,Brasileiro,Franco Alfonso (River Plate)
Claudio Echeverri,ARG,"MF,DF",17.0,0.8,0,0,0,1,3,0,2,0,2,0.0,0.0,0,4.0,0.0,0.0,0.0,River Plate,Brasileiro,Claudio Echeverri (River Plate)
Bruno Zuculini,ARG,MF,29.0,0.2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,River Plate,Brasileiro,Bruno Zuculini (River Plate)
Héctor David Martínez,PAR,DF,25.0,0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,1.0,0.0,100.0,River Plate,Brasileiro,Héctor David Martínez (River Plate)
Facundo Mallo,URU,DF,28.0,26.0,9,0,0,21,5,1,1,52,20,0.0,0.0,0,152.0,80.0,38.0,67.8,Rosario Cent,Brasileiro,Facundo Mallo (Rosario Cent)
Alan Rodríguez,PAR,DF,22.0,25.0,1,1,0,13,10,0,94,29,31,0.0,1.0,0,144.0,18.0,15.0,54.5,Rosario Cent,Brasileiro,Alan Rodríguez (Rosario Cent)
Víctor Malcorra,ARG,"MF,FW",35.0,23.0,2,0,0,14,30,7,124,2,9,0.0,0.0,0,114.0,5.0,13.0,27.8,Rosario Cent,Brasileiro,Víctor Malcorra (Rosario Cent)
Damián Martínez,ARG,DF,33.0,22.4,10,1,1,39,22,2,51,22,32,0.0,0.0,0,0.0,0.0,0.0,0.0,Rosario Cent,Brasileiro,Damián Martínez (Rosario Cent)
Carlos Quintana,ARG,DF,34.0,22.3,5,0,0,31,7,1,0,44,41,0.0,1.0,0,95.0,105.0,33.0,76.1,Rosario Cent,Brasileiro,Carlos Quintana (Rosario Cent)
Jorge Broun,ARG,GK,36.0,23.0,3,0,0,0,4,0,0,1,0,0.0,0.0,0,12.0,1.0,1.0,50.0,Rosario Cent,Brasileiro,Jorge Broun (Rosario Cent)
Kevin Ortíz,ARG,MF,22.0,21.1,12,1,1,34,31,1,3,47,47,0.0,0.0,0,166.0,28.0,40.0,41.2,Rosario Cent,Brasileiro,Kevin Ortíz (Rosario Cent)
Jaminton Campaz,COL,"FW,MF",22.0,20.3,5,0,0,18,27,4,87,6,27,1.0,0.0,0,130.0,9.0,40.0,18.4,Rosario Cent,Brasileiro,Jaminton Campaz (Rosario Cent)
Alejo Véliz,ARG,FW,19.0,19.8,1,0,0,24,56,9,3,2,3,1.0,0.0,0,40.0,98.0,71.0,58.0,Rosario Cent,Brasileiro,Alejo Véliz (Rosario Cent)
Francis Mac Allister,ARG,MF,27.0,13.7,6,0,0,29,14,1,26,19,35,0.0,0.0,0,89.0,22.0,15.0,59.5,Rosario Cent,Brasileiro,Francis Mac Allister (Rosario Cent)
Laurtaro Giaccone,ARG,MF,21.0,12.5,1,0,0,5,17,0,20,5,11,0.0,0.0,0,0.0,0.0,0.0,0.0,Rosario Cent,Brasileiro,Laurtaro Giaccone (Rosario Cent)
Juan Cruz Komar,ARG,DF,26.0,11.8,1,0,0,5,9,0,0,14,8,0.0,1.0,0,54.0,29.0,24.0,54.7,Rosario Cent,Brasileiro,Juan Cruz Komar (Rosario Cent)
Walter Montoya,ARG,MF,29.0,10.3,3,0,0,7,25,0,23,13,19,0.0,0.0,0,97.0,3.0,6.0,33.3,Rosario Cent,Brasileiro,Walter Montoya (Rosario Cent)
Gino Infantino,ARG,"MF,FW",19.0,9.0,2,0,0,22,16,1,3,5,11,0.0,0.0,0,54.0,11.0,20.0,35.5,Rosario Cent,Brasileiro,Gino Infantino (Rosario Cent)
Jhonatan Candia,URU,FW,27.0,6.2,1,0,0,8,5,2,5,3,3,0.0,0.0,0,15.0,26.0,15.0,63.4,Rosario Cent,Brasileiro,Jhonatan Candia (Rosario Cent)
Agustín Toledo,ARG,MF,22.0,5.4,1,0,0,10,6,0,2,12,11,0.0,0.0,0,41.0,12.0,7.0,63.2,Rosario Cent,Brasileiro,Agustín Toledo (Rosario Cent)
Gaspar Servio,ARG,GK,30.0,4.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,100.0,Rosario Cent,Brasileiro,Gaspar Servio (Rosario Cent)
Fabricio Oviedo,ARG,FW,18.0,2.1,0,0,0,2,6,3,0,2,2,0.0,0.0,0,6.0,1.0,5.0,16.7,Rosario Cent,Brasileiro,Fabricio Oviedo (Rosario Cent)
Ismael Cortéz,ARG,MF,21.0,4.5,2,0,0,7,6,0,6,5,15,0.0,0.0,0,0.0,0.0,0.0,0.0,Rosario Cent,Brasileiro,Ismael Cortéz (Rosario Cent)
Lucas Rodríguez,ARG,DF,29.0,2.3,0,0,0,4,4,0,7,2,2,0.0,0.0,0,19.0,2.0,2.0,50.0,Rosario Cent,Brasileiro,Lucas Rodríguez (Rosario Cent)
Luciano Ferreyra,ARG,"MF,FW",20.0,1.6,2,0,0,4,1,0,5,0,2,0.0,0.0,0,12.0,1.0,3.0,25.0,Rosario Cent,Brasileiro,Luciano Ferreyra (Rosario Cent)
Tomás O'Connor,ARG,"MF,FW",18.0,1.5,1,0,0,4,1,0,2,0,3,0.0,0.0,0,15.0,5.0,1.0,83.3,Rosario Cent,Brasileiro,Tomás O'Connor (Rosario Cent)
Facundo Aguero,ARG,DF,28.0,1.4,0,0,0,4,1,0,1,3,1,0.0,0.0,0,7.0,4.0,6.0,40.0,Rosario Cent,Brasileiro,Facundo Aguero (Rosario Cent)
Octavio Bianchi,ARG,"FW,MF",27.0,3.8,1,0,0,6,2,3,9,0,2,0.0,0.0,0,10.0,18.0,29.0,38.3,Rosario Cent,Brasileiro,Octavio Bianchi (Rosario Cent)
Luca Martínez,MEX,FW,22.0,1.7,2,0,0,6,4,1,2,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,Rosario Cent,Brasileiro,Luca Martínez (Rosario Cent)
Francesco Lo Celso,ARG,"MF,FW",22.0,1.5,0,0,0,1,2,0,8,1,5,0.0,0.0,0,10.0,0.0,0.0,0.0,Rosario Cent,Brasileiro,Francesco Lo Celso (Rosario Cent)
Kevin Silva,ARG,DF,19.0,0.2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,Rosario Cent,Brasileiro,Kevin Silva (Rosario Cent)
Malcom Braida,ARG,"DF,MF",25.0,24.4,5,0,0,24,38,2,116,24,54,1.0,0.0,0,176.0,31.0,25.0,55.4,San Lorenzo,Brasileiro,Malcom Braida (San Lorenzo)
Rafa Pérez,COL,DF,33.0,23.6,6,1,1,25,15,0,1,25,22,0.0,2.0,0,103.0,34.0,22.0,60.7,San Lorenzo,Brasileiro,Rafa Pérez (San Lorenzo)
Jalil Elías,ARG,MF,26.0,23.2,4,0,0,17,11,1,24,20,20,0.0,0.0,0,190.0,33.0,23.0,58.9,San Lorenzo,Brasileiro,Jalil Elías (San Lorenzo)
Gastón Hernández,ARG,DF,25.0,22.6,4,2,1,30,13,1,7,45,30,0.0,0.0,0,123.0,40.0,35.0,53.3,San Lorenzo,Brasileiro,Gastón Hernández (San Lorenzo)
Augusto Batalla,ARG,GK,26.0,22.0,5,0,0,1,4,0,0,0,1,0.0,1.0,0,20.0,7.0,1.0,87.5,San Lorenzo,Brasileiro,Augusto Batalla (San Lorenzo)
Adam Bareiro,PAR,FW,26.0,19.5,8,0,0,59,31,10,6,2,14,0.0,0.0,0,51.0,98.0,104.0,48.5,San Lorenzo,Brasileiro,Adam Bareiro (San Lorenzo)
Nahuel Barrios,ARG,"MF,FW",24.0,18.8,5,2,1,12,55,5,93,8,15,0.0,0.0,0,104.0,1.0,16.0,5.9,San Lorenzo,Brasileiro,Nahuel Barrios (San Lorenzo)
Federico Gattoni,ARG,DF,23.0,19.0,4,0,0,13,11,0,1,14,8,1.0,0.0,0,118.0,37.0,29.0,56.1,San Lorenzo,Brasileiro,Federico Gattoni (San Lorenzo)
Carlos Sánchez,COL,"MF,DF",36.0,16.6,2,0,0,18,6,0,6,15,13,0.0,0.0,0,105.0,28.0,30.0,48.3,San Lorenzo,Brasileiro,Carlos Sánchez (San Lorenzo)
Andrés Vombergar,SVN,"FW,MF",28.0,15.2,5,0,0,27,26,7,14,3,19,2.0,0.0,0,55.0,74.0,81.0,47.7,San Lorenzo,Brasileiro,Andrés Vombergar (San Lorenzo)
Agustín Giay,ARG,"DF,MF",19.0,10.8,2,1,0,15,23,0,28,7,12,0.0,0.0,0,68.0,6.0,6.0,50.0,San Lorenzo,Brasileiro,Agustín Giay (San Lorenzo)
Gonzalo Luján,ARG,"DF,MF",21.0,13.8,0,0,0,17,5,0,37,16,18,0.0,0.0,0,66.0,27.0,12.0,69.2,San Lorenzo,Brasileiro,Gonzalo Luján (San Lorenzo)
Ivan Leguizamon,PAR,"MF,FW",20.0,15.2,2,0,0,20,21,15,63,8,8,0.0,0.0,0,53.0,12.0,23.0,34.3,San Lorenzo,Brasileiro,Ivan Leguizamon (San Lorenzo)
Ezequiel Cerutti,ARG,"FW,MF",31.0,6.9,2,0,0,15,17,3,50,2,6,0.0,0.0,0,26.0,4.0,6.0,40.0,San Lorenzo,Brasileiro,Ezequiel Cerutti (San Lorenzo)
Agustín Martegani,ARG,MF,22.0,8.4,2,0,0,14,15,0,73,4,7,0.0,0.0,0,61.0,6.0,5.0,54.5,San Lorenzo,Brasileiro,Agustín Martegani (San Lorenzo)
Gastón Campi,ARG,"DF,MF",31.0,7.5,3,0,0,10,2,0,4,17,7,0.0,1.0,0,34.0,11.0,11.0,50.0,San Lorenzo,Brasileiro,Gastón Campi (San Lorenzo)
Facundo Altamirano,ARG,GK,26.0,5.0,1,0,0,0,2,0,0,0,0,0.0,0.0,0,7.0,5.0,0.0,100.0,San Lorenzo,Brasileiro,Facundo Altamirano (San Lorenzo)
Francisco Perruzzi,ARG,MF,21.0,4.9,2,0,0,10,4,0,0,4,7,0.0,0.0,0,33.0,0.0,3.0,0.0,San Lorenzo,Brasileiro,Francisco Perruzzi (San Lorenzo)
Gonzalo Maroni,ARG,"MF,FW",23.0,4.4,1,0,0,11,5,1,22,0,3,0.0,0.0,0,31.0,4.0,4.0,50.0,San Lorenzo,Brasileiro,Gonzalo Maroni (San Lorenzo)
Nicolás Blandi,ARG,FW,33.0,3.0,2,0,0,9,4,5,0,0,1,0.0,0.0,0,3.0,3.0,20.0,13.0,San Lorenzo,Brasileiro,Nicolás Blandi (San Lorenzo)
Elian Irala,ARG,"MF,DF",18.0,3.1,0,0,0,6,2,0,3,11,11,0.0,0.0,0,23.0,5.0,7.0,41.7,San Lorenzo,Brasileiro,Elian Irala (San Lorenzo)
Diego Calcaterra,ARG,DF,21.0,2.0,0,0,0,0,0,0,0,1,4,0.0,0.0,0,3.0,8.0,0.0,100.0,San Lorenzo,Brasileiro,Diego Calcaterra (San Lorenzo)
Diego Perea,COL,"MF,FW",20.0,1.7,0,1,0,4,4,3,2,2,1,0.0,0.0,0,7.0,6.0,14.0,30.0,San Lorenzo,Brasileiro,Diego Perea (San Lorenzo)
