Player,Nation,Pos,Age,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Team,Championship,Player_Team
Alexis Steimbach,ARG,FW,20.0,5.4,240.0,13.0,47.0,106.0,94.0,13.0,240.0,23.0,10.0,43.5,11.0,47.8,130.0,544.0,247.0,7.0,9.0,1.0,14.0,6.0,129.0,25.0,Gimnasia ELP,Brasileiro,Alexis Steimbach (Gimnasia ELP)
Rodrigo Castillo,ARG,FW,23.0,4.7,195.0,7.0,14.0,88.0,97.0,32.0,195.0,13.0,4.0,30.8,8.0,61.5,99.0,485.0,225.0,7.0,4.0,3.0,13.0,7.0,134.0,30.0,Gimnasia ELP,Brasileiro,Rodrigo Castillo (Gimnasia ELP)
Franco Torres,ARG,"FW,MF",23.0,5.9,209.0,2.0,22.0,71.0,120.0,18.0,209.0,22.0,10.0,45.5,9.0,40.9,124.0,699.0,355.0,12.0,10.0,1.0,21.0,11.0,144.0,52.0,Gimnasia ELP,Brasileiro,Franco Torres (Gimnasia ELP)
Tomás Muro,ARG,"MF,FW",20.0,3.7,204.0,3.0,24.0,92.0,92.0,4.0,204.0,38.0,15.0,39.5,19.0,50.0,108.0,695.0,310.0,7.0,5.0,1.0,15.0,15.0,95.0,15.0,Gimnasia ELP,Brasileiro,Tomás Muro (Gimnasia ELP)
Bruno Palazzo,ARG,DF,22.0,3.5,142.0,31.0,85.0,55.0,4.0,1.0,142.0,0.0,0.0,0.0,0.0,0.0,44.0,206.0,101.0,1.0,1.0,0.0,4.0,0.0,34.0,0.0,Gimnasia ELP,Brasileiro,Bruno Palazzo (Gimnasia ELP)
Matías Bazzo,ARG,DF,21.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gimnasia ELP,Brasileiro,Matías Bazzo (Gimnasia ELP)
Leandro Contín,ARG,FW,27.0,2.4,78.0,5.0,7.0,37.0,34.0,10.0,78.0,4.0,2.0,50.0,2.0,50.0,49.0,163.0,29.0,0.0,0.0,1.0,11.0,4.0,59.0,12.0,Gimnasia ELP,Brasileiro,Leandro Contín (Gimnasia ELP)
Leandro Mamut,ARG,MF,19.0,3.6,187.0,3.0,30.0,92.0,70.0,8.0,187.0,19.0,12.0,63.2,6.0,31.6,103.0,638.0,277.0,7.0,5.0,0.0,8.0,5.0,106.0,10.0,Gimnasia ELP,Brasileiro,Leandro Mamut (Gimnasia ELP)
Diego Mastrángelo,ARG,DF,20.0,1.2,41.0,10.0,27.0,14.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,17.0,114.0,58.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,Gimnasia ELP,Brasileiro,Diego Mastrángelo (Gimnasia ELP)
Nelson Insfrán,ARG,GK,27.0,1.0,38.0,36.0,38.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,14.0,117.0,93.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,Gimnasia ELP,Brasileiro,Nelson Insfrán (Gimnasia ELP)
Germán Guiffrey,ARG,DF,25.0,0.9,55.0,2.0,14.0,28.0,13.0,1.0,55.0,2.0,1.0,50.0,1.0,50.0,18.0,104.0,74.0,2.0,1.0,0.0,0.0,0.0,14.0,0.0,Gimnasia ELP,Brasileiro,Germán Guiffrey (Gimnasia ELP)
Rodrigo Gallo,ARG,DF,22.0,0.8,59.0,6.0,15.0,31.0,14.0,1.0,59.0,1.0,1.0,100.0,0.0,0.0,19.0,42.0,32.0,0.0,1.0,0.0,1.0,1.0,23.0,1.0,Gimnasia ELP,Brasileiro,Rodrigo Gallo (Gimnasia ELP)
Gonzalo Ezequiel González,ARG,FW,27.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gimnasia ELP,Brasileiro,Gonzalo Ezequiel González (Gimnasia ELP)
Agustín Ramírez,ARG,"FW,DF",22.0,0.5,34.0,1.0,6.0,12.0,17.0,2.0,34.0,7.0,0.0,0.0,6.0,85.7,20.0,186.0,44.0,2.0,4.0,0.0,1.0,3.0,18.0,7.0,Gimnasia ELP,Brasileiro,Agustín Ramírez (Gimnasia ELP)
Sebastián Cocimano,ARG,"FW,MF",22.0,0.3,14.0,0.0,0.0,5.0,9.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,3.0,0.0,0.0,0.0,4.0,0.0,9.0,0.0,Gimnasia ELP,Brasileiro,Sebastián Cocimano (Gimnasia ELP)
Tomás Fernández,ARG,DF,23.0,0.2,17.0,1.0,9.0,7.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,7.0,53.0,36.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,Gimnasia ELP,Brasileiro,Tomás Fernández (Gimnasia ELP)
Diego Matías Rodríguez,ARG,GK,33.0,26.0,856.0,688.0,846.0,7.0,3.0,3.0,853.0,1.0,1.0,100.0,0.0,0.0,388.0,2415.0,1556.0,0.0,0.0,0.0,1.0,0.0,282.0,0.0,Godoy Cruz,Brasileiro,Diego Matías Rodríguez (Godoy Cruz)
Federico Rasmussen,ARG,DF,30.0,26.0,1308.0,185.0,804.0,478.0,32.0,17.0,1308.0,15.0,10.0,66.7,5.0,33.3,547.0,2606.0,1492.0,10.0,4.0,1.0,17.0,8.0,605.0,2.0,Godoy Cruz,Brasileiro,Federico Rasmussen (Godoy Cruz)
Gonzalo Abrego,ARG,MF,23.0,23.7,1146.0,28.0,187.0,691.0,286.0,30.0,1146.0,69.0,37.0,53.6,32.0,46.4,622.0,3086.0,1238.0,24.0,22.0,4.0,54.0,24.0,698.0,78.0,Godoy Cruz,Brasileiro,Gonzalo Abrego (Godoy Cruz)
Roberto Nicolás Fernández,URU,MF,24.0,23.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Godoy Cruz,Brasileiro,Roberto Nicolás Fernández (Godoy Cruz)
Pier Barrios,ARG,DF,32.0,23.1,1189.0,115.0,614.0,494.0,88.0,24.0,1189.0,16.0,8.0,50.0,5.0,31.3,548.0,2776.0,1534.0,17.0,4.0,3.0,14.0,5.0,640.0,21.0,Godoy Cruz,Brasileiro,Pier Barrios (Godoy Cruz)
Lucas Arce,ARG,DF,25.0,23.3,1442.0,64.0,395.0,660.0,400.0,18.0,1442.0,30.0,16.0,53.3,10.0,33.3,573.0,2946.0,1809.0,43.0,35.0,4.0,22.0,14.0,649.0,105.0,Godoy Cruz,Brasileiro,Lucas Arce (Godoy Cruz)
Salomón Rodríguez,URU,FW,22.0,19.7,540.0,13.0,25.0,242.0,283.0,76.0,540.0,53.0,18.0,34.0,34.0,64.2,268.0,1449.0,467.0,19.0,15.0,6.0,46.0,17.0,335.0,99.0,Godoy Cruz,Brasileiro,Salomón Rodríguez (Godoy Cruz)
Hernán López Muñoz,ARG,MF,22.0,17.0,890.0,4.0,49.0,513.0,345.0,31.0,890.0,159.0,85.0,53.5,67.0,42.1,561.0,3533.0,1874.0,58.0,42.0,13.0,71.0,32.0,605.0,84.0,Godoy Cruz,Brasileiro,Hernán López Muñoz (Godoy Cruz)
Tadeo Allende,ARG,"FW,MF",23.0,18.2,744.0,11.0,70.0,324.0,361.0,62.0,744.0,64.0,33.0,51.6,28.0,43.8,437.0,2532.0,1079.0,43.0,32.0,14.0,58.0,32.0,520.0,140.0,Godoy Cruz,Brasileiro,Tadeo Allende (Godoy Cruz)
Bruno Leyes,ARG,MF,21.0,14.6,750.0,19.0,203.0,509.0,47.0,0.0,750.0,9.0,8.0,88.9,0.0,0.0,376.0,1661.0,725.0,9.0,6.0,0.0,10.0,12.0,387.0,6.0,Godoy Cruz,Brasileiro,Bruno Leyes (Godoy Cruz)
Thomas Galdames,CHI,DF,24.0,14.4,693.0,37.0,242.0,325.0,130.0,7.0,693.0,16.0,2.0,12.5,14.0,87.5,260.0,1198.0,570.0,7.0,7.0,0.0,3.0,2.0,283.0,18.0,Godoy Cruz,Brasileiro,Thomas Galdames (Godoy Cruz)
Tomás Conechny,ARG,"FW,MF",24.0,15.9,747.0,9.0,78.0,336.0,345.0,72.0,747.0,63.0,27.0,42.9,34.0,54.0,426.0,2426.0,865.0,21.0,21.0,3.0,53.0,28.0,510.0,109.0,Godoy Cruz,Brasileiro,Tomás Conechny (Godoy Cruz)
Juan Meli,ARG,DF,22.0,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Godoy Cruz,Brasileiro,Juan Meli (Godoy Cruz)
Juan Andrada,ARG,MF,28.0,6.8,333.0,15.0,89.0,224.0,27.0,3.0,333.0,14.0,9.0,64.3,5.0,35.7,137.0,894.0,335.0,4.0,6.0,0.0,8.0,6.0,161.0,0.0,Godoy Cruz,Brasileiro,Juan Andrada (Godoy Cruz)
Brian Salvareschi,ARG,DF,23.0,5.3,237.0,39.0,148.0,81.0,9.0,8.0,237.0,1.0,1.0,100.0,0.0,0.0,87.0,389.0,151.0,1.0,1.0,0.0,3.0,1.0,87.0,1.0,Godoy Cruz,Brasileiro,Brian Salvareschi (Godoy Cruz)
Matías Ramírez,ARG,"MF,FW",23.0,5.7,310.0,5.0,29.0,125.0,161.0,19.0,310.0,53.0,19.0,35.8,31.0,58.5,188.0,1470.0,550.0,23.0,17.0,7.0,28.0,11.0,197.0,50.0,Godoy Cruz,Brasileiro,Matías Ramírez (Godoy Cruz)
Gianluca Ferrari,ARG,DF,25.0,2.5,100.0,8.0,76.0,23.0,2.0,2.0,100.0,2.0,1.0,50.0,1.0,50.0,30.0,142.0,87.0,0.0,0.0,0.0,2.0,0.0,48.0,0.0,Godoy Cruz,Brasileiro,Gianluca Ferrari (Godoy Cruz)
Cristian Núñez,PAR,MF,25.0,5.2,321.0,12.0,84.0,219.0,22.0,2.0,321.0,6.0,4.0,66.7,2.0,33.3,129.0,601.0,292.0,3.0,1.0,0.0,1.0,4.0,161.0,6.0,Godoy Cruz,Brasileiro,Cristian Núñez (Godoy Cruz)
Enzo Larrosa,URU,"FW,MF",21.0,3.9,122.0,6.0,7.0,46.0,71.0,23.0,122.0,7.0,4.0,57.1,2.0,28.6,59.0,351.0,86.0,4.0,0.0,3.0,7.0,6.0,73.0,20.0,Godoy Cruz,Brasileiro,Enzo Larrosa (Godoy Cruz)
Luciano Cingolani,ARG,FW,21.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Godoy Cruz,Brasileiro,Luciano Cingolani (Godoy Cruz)
Mateo Mendoza,ARG,DF,18.0,1.2,63.0,8.0,31.0,19.0,13.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,19.0,85.0,49.0,0.0,2.0,0.0,1.0,0.0,18.0,0.0,Godoy Cruz,Brasileiro,Mateo Mendoza (Godoy Cruz)
Silvio Ulariaga,ARG,FW,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Godoy Cruz,Brasileiro,Silvio Ulariaga (Godoy Cruz)
Claudio Valverde,ARG,MF,20.0,1.0,53.0,2.0,11.0,24.0,18.0,4.0,53.0,1.0,0.0,0.0,1.0,100.0,25.0,98.0,30.0,2.0,2.0,1.0,3.0,1.0,31.0,6.0,Godoy Cruz,Brasileiro,Claudio Valverde (Godoy Cruz)
Rodrigo Saracho,ARG,GK,29.0,1.0,32.0,27.0,32.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,14.0,119.0,73.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,Godoy Cruz,Brasileiro,Rodrigo Saracho (Godoy Cruz)
Julián Eseiza,ARG,"DF,MF",20.0,1.9,106.0,12.0,38.0,38.0,33.0,5.0,106.0,3.0,1.0,33.3,1.0,33.3,39.0,250.0,137.0,3.0,2.0,0.0,2.0,3.0,44.0,6.0,Godoy Cruz,Brasileiro,Julián Eseiza (Godoy Cruz)
Gastón Pedernera,ARG,MF,22.0,0.5,15.0,0.0,1.0,3.0,11.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,9.0,42.0,29.0,1.0,1.0,0.0,1.0,0.0,10.0,5.0,Godoy Cruz,Brasileiro,Gastón Pedernera (Godoy Cruz)
Facundo Altamira,,GK,,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Godoy Cruz,Brasileiro,Facundo Altamira (Godoy Cruz)
Enzo Rivamar,ARG,MF,20.0,0.2,8.0,1.0,1.0,3.0,4.0,1.0,8.0,1.0,0.0,0.0,1.0,100.0,5.0,24.0,3.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,Godoy Cruz,Brasileiro,Enzo Rivamar (Godoy Cruz)
Rodrigo Rey,ARG,GK,31.0,27.0,738.0,610.0,734.0,5.0,0.0,0.0,738.0,0.0,0.0,0.0,0.0,0.0,320.0,2130.0,1500.0,0.0,0.0,0.0,1.0,0.0,173.0,0.0,Independiente,Brasileiro,Rodrigo Rey (Independiente)
Ayrton Costa,ARG,DF,23.0,24.0,1427.0,54.0,427.0,642.0,371.0,42.0,1427.0,55.0,21.0,38.2,29.0,52.7,527.0,2828.0,1414.0,39.0,40.0,7.0,31.0,15.0,555.0,88.0,Independiente,Brasileiro,Ayrton Costa (Independiente)
Martín Cauteruccio,URU,FW,35.0,23.8,606.0,25.0,55.0,271.0,286.0,87.0,599.0,35.0,21.0,60.0,14.0,40.0,318.0,1413.0,502.0,20.0,13.0,6.0,45.0,30.0,406.0,115.0,Independiente,Brasileiro,Martín Cauteruccio (Independiente)
Cristian Báez,PAR,DF,32.0,22.5,1127.0,119.0,564.0,506.0,61.0,10.0,1127.0,9.0,6.0,66.7,3.0,33.3,494.0,2064.0,1062.0,8.0,7.0,1.0,13.0,6.0,502.0,12.0,Independiente,Brasileiro,Cristian Báez (Independiente)
Iván Marcone,ARG,MF,32.0,20.3,1103.0,41.0,237.0,787.0,100.0,12.0,1103.0,25.0,16.0,64.0,9.0,36.0,601.0,2659.0,1106.0,11.0,8.0,0.0,32.0,9.0,588.0,12.0,Independiente,Brasileiro,Iván Marcone (Independiente)
Mateo Barcia,URU,"DF,MF",21.0,18.0,792.0,38.0,196.0,362.0,254.0,33.0,792.0,74.0,46.0,62.2,24.0,32.4,366.0,2540.0,1266.0,38.0,24.0,11.0,51.0,20.0,363.0,60.0,Independiente,Brasileiro,Mateo Barcia (Independiente)
Matías Giménez,ARG,"FW,MF",23.0,18.4,727.0,23.0,48.0,334.0,354.0,73.0,726.0,51.0,32.0,62.7,17.0,33.3,451.0,2274.0,826.0,28.0,25.0,10.0,79.0,50.0,548.0,124.0,Independiente,Brasileiro,Matías Giménez (Independiente)
Sergio Ortíz,ARG,MF,21.0,16.2,743.0,26.0,139.0,454.0,165.0,8.0,743.0,31.0,20.0,64.5,10.0,32.3,320.0,1478.0,655.0,12.0,21.0,2.0,28.0,22.0,324.0,14.0,Independiente,Brasileiro,Sergio Ortíz (Independiente)
Sergio Barreto,ARG,DF,23.0,12.9,606.0,75.0,315.0,275.0,22.0,14.0,606.0,0.0,0.0,0.0,0.0,0.0,279.0,1537.0,949.0,0.0,2.0,0.0,3.0,1.0,282.0,3.0,Independiente,Brasileiro,Sergio Barreto (Independiente)
Javier Vallejo,ARG,"MF,FW",19.0,12.7,458.0,10.0,49.0,173.0,250.0,52.0,458.0,59.0,23.0,39.0,27.0,45.8,279.0,1844.0,721.0,31.0,23.0,14.0,31.0,21.0,282.0,97.0,Independiente,Brasileiro,Javier Vallejo (Independiente)
Edgar Elizalde,URU,DF,22.0,12.6,702.0,66.0,298.0,371.0,41.0,13.0,702.0,9.0,4.0,44.4,3.0,33.3,346.0,1977.0,1205.0,10.0,6.0,1.0,11.0,4.0,325.0,6.0,Independiente,Brasileiro,Edgar Elizalde (Independiente)
Brian Martínez,ARG,"FW,MF",23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Independiente,Brasileiro,Brian Martínez (Independiente)
Luciano Gómez,ARG,DF,26.0,7.8,404.0,20.0,109.0,204.0,96.0,4.0,404.0,6.0,2.0,33.3,3.0,50.0,178.0,922.0,494.0,13.0,10.0,1.0,7.0,8.0,172.0,35.0,Independiente,Brasileiro,Luciano Gómez (Independiente)
Joaquín Laso,ARG,DF,32.0,10.3,556.0,61.0,303.0,241.0,19.0,4.0,556.0,5.0,5.0,100.0,0.0,0.0,220.0,1289.0,850.0,5.0,3.0,0.0,6.0,2.0,223.0,2.0,Independiente,Brasileiro,Joaquín Laso (Independiente)
Kevin Lopez,ARG,MF,21.0,8.3,507.0,10.0,66.0,301.0,156.0,1.0,507.0,37.0,26.0,70.3,10.0,27.0,302.0,2098.0,1089.0,33.0,26.0,0.0,20.0,10.0,303.0,18.0,Independiente,Brasileiro,Kevin Lopez (Independiente)
Martín Sarrafiore,ARG,MF,25.0,7.9,437.0,6.0,50.0,254.0,140.0,9.0,437.0,18.0,8.0,44.4,10.0,55.6,231.0,1447.0,693.0,11.0,14.0,1.0,18.0,9.0,256.0,26.0,Independiente,Brasileiro,Martín Sarrafiore (Independiente)
Agustín Mulet,ARG,MF,22.0,6.3,242.0,8.0,49.0,167.0,29.0,4.0,242.0,4.0,2.0,50.0,2.0,50.0,105.0,437.0,203.0,2.0,2.0,0.0,4.0,1.0,124.0,5.0,Independiente,Brasileiro,Agustín Mulet (Independiente)
Juan Cazares,ECU,"MF,FW",30.0,7.4,395.0,0.0,25.0,231.0,143.0,11.0,395.0,13.0,10.0,76.9,2.0,15.4,227.0,980.0,489.0,10.0,8.0,3.0,19.0,10.0,265.0,39.0,Independiente,Brasileiro,Juan Cazares (Independiente)
Damián Pérez,ARG,DF,34.0,4.8,280.0,17.0,72.0,130.0,81.0,0.0,280.0,3.0,2.0,66.7,1.0,33.3,113.0,486.0,298.0,4.0,5.0,0.0,6.0,5.0,116.0,13.0,Independiente,Brasileiro,Damián Pérez (Independiente)
Javier Osatchuk,ARG,DF,22.0,4.8,296.0,10.0,82.0,158.0,58.0,2.0,296.0,7.0,2.0,28.6,4.0,57.1,140.0,585.0,283.0,3.0,6.0,0.0,11.0,4.0,146.0,9.0,Independiente,Brasileiro,Javier Osatchuk (Independiente)
Mauricio Cuero,COL,"MF,FW",30.0,4.5,168.0,1.0,12.0,73.0,90.0,10.0,168.0,19.0,10.0,52.6,9.0,47.4,105.0,982.0,529.0,19.0,11.0,5.0,13.0,5.0,109.0,30.0,Independiente,Brasileiro,Mauricio Cuero (Independiente)
Rodrigo Márquez,ARG,"FW,MF",20.0,3.0,144.0,3.0,18.0,56.0,74.0,8.0,144.0,32.0,18.0,56.3,13.0,40.6,93.0,761.0,428.0,17.0,9.0,6.0,13.0,5.0,103.0,26.0,Independiente,Brasileiro,Rodrigo Márquez (Independiente)
Santiago Salle,ARG,"DF,MF",18.0,2.8,132.0,2.0,20.0,62.0,51.0,5.0,132.0,15.0,4.0,26.7,7.0,46.7,61.0,513.0,245.0,10.0,11.0,0.0,11.0,4.0,58.0,9.0,Independiente,Brasileiro,Santiago Salle (Independiente)
Tomás Pozzo,ARG,"FW,MF",22.0,2.2,121.0,2.0,16.0,56.0,49.0,2.0,121.0,9.0,4.0,44.4,5.0,55.6,66.0,443.0,224.0,6.0,9.0,0.0,8.0,4.0,80.0,9.0,Independiente,Brasileiro,Tomás Pozzo (Independiente)
Tomás Rambert,ARG,"MF,DF",19.0,0.9,15.0,1.0,1.0,6.0,8.0,0.0,15.0,5.0,2.0,40.0,2.0,40.0,10.0,85.0,26.0,0.0,1.0,0.0,4.0,0.0,10.0,1.0,Independiente,Brasileiro,Tomás Rambert (Independiente)
Santiago Hidalgo,ARG,"FW,MF",17.0,1.9,78.0,2.0,8.0,42.0,29.0,13.0,78.0,10.0,7.0,70.0,2.0,20.0,42.0,214.0,75.0,2.0,2.0,0.0,12.0,3.0,48.0,11.0,Independiente,Brasileiro,Santiago Hidalgo (Independiente)
Rodrigo Atencio,ARG,"MF,FW",20.0,1.0,68.0,1.0,7.0,44.0,19.0,0.0,68.0,5.0,3.0,60.0,2.0,40.0,49.0,262.0,135.0,1.0,4.0,0.0,6.0,2.0,47.0,6.0,Independiente,Brasileiro,Rodrigo Atencio (Independiente)
David Martínez,,MF,,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Independiente,Brasileiro,David Martínez (Independiente)
Agustin Quiroga,ARG,DF,20.0,0.2,3.0,1.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Independiente,Brasileiro,Agustin Quiroga (Independiente)
Santiago López,ARG,MF,16.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,50.0,1.0,50.0,2.0,36.0,31.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,Independiente,Brasileiro,Santiago López (Independiente)
Gastón Lodico,ARG,MF,24.0,25.9,1831.0,30.0,298.0,1068.0,504.0,32.0,1830.0,72.0,37.0,51.4,25.0,34.7,1027.0,5296.0,2860.0,58.0,53.0,3.0,40.0,20.0,1117.0,62.0,Instituto Atlético Central Córdoba,Brasileiro,Gastón Lodico (Instituto Atlético Central Córdoba)
Fernando Alarcón,ARG,DF,28.0,26.0,1293.0,166.0,686.0,546.0,73.0,34.0,1293.0,6.0,5.0,83.3,1.0,16.7,523.0,2598.0,1593.0,16.0,7.0,0.0,12.0,1.0,556.0,6.0,Instituto Atlético Central Córdoba,Brasileiro,Fernando Alarcón (Instituto Atlético Central Córdoba)
Adrián Martínez,ARG,FW,30.0,25.3,872.0,25.0,49.0,362.0,470.0,132.0,871.0,30.0,14.0,46.7,14.0,46.7,457.0,1909.0,767.0,29.0,17.0,10.0,84.0,28.0,618.0,156.0,Instituto Atlético Central Córdoba,Brasileiro,Adrián Martínez (Instituto Atlético Central Córdoba)
Sebastián Corda,ARG,DF,27.0,22.4,1241.0,76.0,425.0,535.0,299.0,16.0,1241.0,44.0,22.0,50.0,20.0,45.5,533.0,2593.0,1511.0,43.0,26.0,5.0,24.0,5.0,573.0,89.0,Instituto Atlético Central Córdoba,Brasileiro,Sebastián Corda (Instituto Atlético Central Córdoba)
Gabriel Graciani,ARG,"MF,FW",29.0,19.6,959.0,33.0,146.0,454.0,375.0,70.0,959.0,64.0,28.0,43.8,32.0,50.0,479.0,2988.0,1346.0,41.0,40.0,8.0,49.0,28.0,603.0,144.0,Instituto Atlético Central Córdoba,Brasileiro,Gabriel Graciani (Instituto Atlético Central Córdoba)
Santiago Rodriguez,ARG,"FW,MF",25.0,19.2,897.0,2.0,46.0,364.0,505.0,46.0,897.0,81.0,35.0,43.2,38.0,46.9,545.0,3346.0,1311.0,40.0,38.0,9.0,54.0,39.0,636.0,146.0,Instituto Atlético Central Córdoba,Brasileiro,Santiago Rodriguez (Instituto Atlético Central Córdoba)
Nicolás Linares,ARG,MF,26.0,17.9,816.0,45.0,237.0,485.0,103.0,9.0,816.0,20.0,17.0,85.0,2.0,10.0,385.0,1575.0,651.0,6.0,10.0,1.0,12.0,16.0,399.0,12.0,Instituto Atlético Central Córdoba,Brasileiro,Nicolás Linares (Instituto Atlético Central Córdoba)
Leonel Mosevich,ARG,DF,25.0,17.6,785.0,75.0,457.0,309.0,23.0,13.0,785.0,4.0,4.0,100.0,0.0,0.0,366.0,1749.0,1023.0,2.0,5.0,2.0,5.0,3.0,376.0,1.0,Instituto Atlético Central Córdoba,Brasileiro,Leonel Mosevich (Instituto Atlético Central Córdoba)
Jorge Carranza,ARG,GK,41.0,16.9,515.0,425.0,509.0,6.0,0.0,0.0,515.0,1.0,1.0,100.0,0.0,0.0,260.0,1697.0,1041.0,1.0,0.0,0.0,0.0,0.0,141.0,0.0,Instituto Atlético Central Córdoba,Brasileiro,Jorge Carranza (Instituto Atlético Central Córdoba)
Giuliano Cerato,ARG,DF,24.0,17.0,1152.0,51.0,351.0,477.0,330.0,9.0,1152.0,12.0,4.0,33.3,8.0,66.7,465.0,1938.0,936.0,25.0,21.0,3.0,24.0,7.0,515.0,77.0,Instituto Atlético Central Córdoba,Brasileiro,Giuliano Cerato (Instituto Atlético Central Córdoba)
Franco Watson,ARG,MF,23.0,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Instituto Atlético Central Córdoba,Brasileiro,Franco Watson (Instituto Atlético Central Córdoba)
Roberto Bochi,ARG,MF,33.0,12.5,728.0,28.0,168.0,481.0,86.0,5.0,728.0,7.0,4.0,57.1,3.0,42.9,313.0,1370.0,667.0,4.0,7.0,0.0,8.0,5.0,381.0,15.0,Instituto Atlético Central Córdoba,Brasileiro,Roberto Bochi (Instituto Atlético Central Córdoba)
Brian Cuello,ARG,MF,25.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Instituto Atlético Central Córdoba,Brasileiro,Brian Cuello (Instituto Atlético Central Córdoba)
Juan Franco Arrellaga,PAR,DF,30.0,9.5,539.0,17.0,138.0,262.0,145.0,6.0,539.0,24.0,16.0,66.7,7.0,29.2,214.0,1157.0,595.0,16.0,19.0,2.0,8.0,2.0,216.0,26.0,Instituto Atlético Central Córdoba,Brasileiro,Juan Franco Arrellaga (Instituto Atlético Central Córdoba)
Manuel Roffo,ARG,GK,22.0,10.1,348.0,266.0,345.0,4.0,0.0,0.0,348.0,0.0,0.0,0.0,0.0,0.0,198.0,1244.0,859.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,Instituto Atlético Central Córdoba,Brasileiro,Manuel Roffo (Instituto Atlético Central Córdoba)
Ezequiel Parnisari,ARG,DF,32.0,8.3,299.0,42.0,170.0,121.0,11.0,8.0,299.0,1.0,0.0,0.0,0.0,0.0,125.0,910.0,554.0,7.0,3.0,0.0,3.0,1.0,120.0,0.0,Instituto Atlético Central Córdoba,Brasileiro,Ezequiel Parnisari (Instituto Atlético Central Córdoba)
Axel Rodríguez,ARG,FW,25.0,5.0,173.0,8.0,14.0,58.0,102.0,20.0,173.0,10.0,3.0,30.0,5.0,50.0,99.0,444.0,183.0,7.0,6.0,2.0,24.0,12.0,139.0,42.0,Instituto Atlético Central Córdoba,Brasileiro,Axel Rodríguez (Instituto Atlético Central Córdoba)
