Player,Nation,Pos,Age,90s,Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Team,Championship,Player_Team
Damián Puebla,ARG,FW,20.0,0.1,4.0,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,Instituto Atlético Central Córdoba,Brasileiro,Damián Puebla (Instituto Atlético Central Córdoba)
Cristian Lema,ARG,DF,32.0,22.7,1120.0,1051.0,64.0,56.0,0.0,33.0,2,4.0,0.0,0.0,0.0,0.0,854.0,5.0,15.0,Lanús,Brasileiro,Cristian Lema (Lanús)
Leandro Díaz,ARG,FW,30.0,22.8,507.0,457.0,47.0,1.0,3.0,7.0,21,4.0,0.0,0.0,0.0,0.0,293.0,3.0,26.0,Lanús,Brasileiro,Leandro Díaz (Lanús)
Pedro De la Vega,ARG,FW,21.0,21.7,523.0,508.0,8.0,2.0,5.0,5.0,41,4.0,0.0,0.0,0.0,0.0,351.0,7.0,28.0,Lanús,Brasileiro,Pedro De la Vega (Lanús)
Tomás Belmonte,ARG,MF,24.0,21.0,865.0,814.0,47.0,43.0,1.0,2.0,5,4.0,0.0,0.0,0.0,0.0,723.0,4.0,15.0,Lanús,Brasileiro,Tomás Belmonte (Lanús)
Juan Cáceres,PAR,DF,22.0,20.0,984.0,774.0,209.0,8.0,1.0,13.0,58,201.0,0.0,0.0,0.0,0.0,660.0,1.0,47.0,Lanús,Brasileiro,Juan Cáceres (Lanús)
Lucas Acosta,ARG,GK,27.0,18.0,566.0,370.0,194.0,44.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,380.0,2.0,0.0,Lanús,Brasileiro,Lucas Acosta (Lanús)
Luciano Boggio,ITA,MF,23.0,16.0,660.0,549.0,106.0,56.0,1.0,4.0,90,3.0,47.0,15.0,29.0,0.0,481.0,5.0,21.0,Lanús,Brasileiro,Luciano Boggio (Lanús)
Matías Esquivel,ARG,"MF,FW",23.0,14.2,675.0,563.0,101.0,43.0,2.0,13.0,100,11.0,47.0,12.0,25.0,1.0,460.0,11.0,26.0,Lanús,Brasileiro,Matías Esquivel (Lanús)
Braian Aguirre,ARG,DF,22.0,14.2,619.0,458.0,160.0,10.0,2.0,15.0,31,145.0,5.0,0.0,1.0,0.0,442.0,1.0,21.0,Lanús,Brasileiro,Braian Aguirre (Lanús)
Juan Sánchez Miño,ARG,DF,33.0,13.0,656.0,499.0,155.0,10.0,0.0,4.0,33,143.0,2.0,0.0,2.0,0.0,484.0,2.0,17.0,Lanús,Brasileiro,Juan Sánchez Miño (Lanús)
Franco Orozco,ARG,FW,21.0,12.5,318.0,285.0,32.0,6.0,0.0,3.0,49,5.0,20.0,2.0,15.0,0.0,225.0,1.0,12.0,Lanús,Brasileiro,Franco Orozco (Lanús)
Jose Domínguez,PAR,DF,26.0,12.7,525.0,504.0,20.0,17.0,0.0,10.0,1,1.0,0.0,0.0,0.0,0.0,418.0,1.0,3.0,Lanús,Brasileiro,Jose Domínguez (Lanús)
Raúl Loaiza,COL,MF,28.0,11.8,367.0,355.0,11.0,7.0,1.0,2.0,11,0.0,0.0,0.0,0.0,0.0,299.0,1.0,12.0,Lanús,Brasileiro,Raúl Loaiza (Lanús)
Franco Troyansky,ARG,FW,25.0,11.3,263.0,260.0,3.0,0.0,2.0,4.0,15,3.0,0.0,0.0,0.0,0.0,172.0,0.0,17.0,Lanús,Brasileiro,Franco Troyansky (Lanús)
Felipe Aguilar,COL,DF,30.0,13.1,533.0,514.0,16.0,14.0,0.0,7.0,1,2.0,0.0,0.0,0.0,0.0,418.0,3.0,5.0,Lanús,Brasileiro,Felipe Aguilar (Lanús)
Lautaro Acosta,ARG,MF,34.0,10.4,296.0,284.0,11.0,3.0,0.0,0.0,10,4.0,1.0,1.0,0.0,0.0,222.0,1.0,8.0,Lanús,Brasileiro,Lautaro Acosta (Lanús)
Julián Fernández,ARG,MF,27.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lanús,Brasileiro,Julián Fernández (Lanús)
Lautaro Morales,ARG,GK,23.0,8.9,299.0,182.0,117.0,20.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,231.0,0.0,0.0,Lanús,Brasileiro,Lautaro Morales (Lanús)
Diego Braghieri,ARG,DF,35.0,5.1,201.0,187.0,12.0,10.0,0.0,4.0,0,0.0,0.0,0.0,0.0,0.0,146.0,2.0,1.0,Lanús,Brasileiro,Diego Braghieri (Lanús)
Facundo Pérez,ARG,"MF,FW",23.0,2.7,106.0,103.0,3.0,2.0,0.0,3.0,3,0.0,1.0,0.0,1.0,0.0,83.0,0.0,1.0,Lanús,Brasileiro,Facundo Pérez (Lanús)
Julio Soler,ARG,DF,17.0,2.3,103.0,80.0,23.0,0.0,0.0,0.0,3,23.0,0.0,0.0,0.0,0.0,83.0,0.0,2.0,Lanús,Brasileiro,Julio Soler (Lanús)
Leonel Di Plácido,ARG,DF,29.0,1.7,74.0,64.0,9.0,0.0,0.0,0.0,10,9.0,0.0,0.0,0.0,0.0,50.0,1.0,5.0,Lanús,Brasileiro,Leonel Di Plácido (Lanús)
José Sand,ARG,"FW,MF",42.0,2.7,90.0,87.0,3.0,0.0,0.0,1.0,1,1.0,0.0,0.0,0.0,0.0,65.0,0.0,7.0,Lanús,Brasileiro,José Sand (Lanús)
Julián Aude,ARG,DF,19.0,1.6,50.0,37.0,13.0,0.0,0.0,0.0,4,13.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,Lanús,Brasileiro,Julián Aude (Lanús)
Pablo Aranda,ARG,DF,21.0,1.0,46.0,40.0,6.0,0.0,0.0,0.0,3,6.0,0.0,0.0,0.0,0.0,33.0,0.0,1.0,Lanús,Brasileiro,Pablo Aranda (Lanús)
Brian Blando,ARG,FW,27.0,0.7,23.0,21.0,2.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,13.0,0.0,2.0,Lanús,Brasileiro,Brian Blando (Lanús)
Brian Aguilar,ARG,DF,19.0,0.6,15.0,12.0,3.0,1.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,Lanús,Brasileiro,Brian Aguilar (Lanús)
Mateo Sanabria,ARG,FW,18.0,0.2,4.0,4.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Lanús,Brasileiro,Mateo Sanabria (Lanús)
Dylan Aquino,ARG,"FW,MF",17.0,0.1,8.0,8.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,Lanús,Brasileiro,Dylan Aquino (Lanús)
David González,ARG,MF,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lanús,Brasileiro,David González (Lanús)
Lucas Hoyos,ARG,GK,33.0,27.0,1126.0,887.0,239.0,59.0,0.0,6.0,0,0.0,0.0,0.0,0.0,0.0,889.0,0.0,1.0,Newell's OB,Brasileiro,Lucas Hoyos (Newell's OB)
Juan Sforza,ARG,MF,20.0,20.9,1231.0,1177.0,50.0,42.0,3.0,10.0,0,2.0,0.0,0.0,0.0,0.0,1046.0,4.0,14.0,Newell's OB,Brasileiro,Juan Sforza (Newell's OB)
Jorge Eduardo Recalde,PAR,FW,30.0,20.4,477.0,462.0,13.0,0.0,1.0,6.0,5,0.0,0.0,0.0,0.0,0.0,353.0,2.0,12.0,Newell's OB,Brasileiro,Jorge Eduardo Recalde (Newell's OB)
Iván Gómez,ARG,MF,25.0,19.5,794.0,769.0,25.0,10.0,1.0,4.0,10,7.0,0.0,0.0,0.0,0.0,649.0,0.0,24.0,Newell's OB,Brasileiro,Iván Gómez (Newell's OB)
Jherson Mosquera,COL,DF,23.0,18.9,1029.0,814.0,215.0,23.0,0.0,2.0,21,192.0,0.0,0.0,0.0,0.0,832.0,0.0,19.0,Newell's OB,Brasileiro,Jherson Mosquera (Newell's OB)
Gustavo Velásquez,PAR,DF,31.0,17.6,1061.0,1018.0,41.0,33.0,1.0,9.0,0,5.0,0.0,0.0,0.0,0.0,883.0,2.0,13.0,Newell's OB,Brasileiro,Gustavo Velásquez (Newell's OB)
Cristian Ferreira,ARG,MF,23.0,17.0,734.0,632.0,98.0,46.0,6.0,6.0,65,5.0,39.0,16.0,20.0,0.0,549.0,4.0,22.0,Newell's OB,Brasileiro,Cristian Ferreira (Newell's OB)
Ramiro Sordo,ARG,"FW,MF",22.0,16.4,505.0,446.0,56.0,16.0,1.0,11.0,86,8.0,32.0,9.0,18.0,0.0,304.0,3.0,33.0,Newell's OB,Brasileiro,Ramiro Sordo (Newell's OB)
Willer Ditta,COL,DF,26.0,16.2,1041.0,1002.0,36.0,25.0,1.0,14.0,2,7.0,0.0,0.0,0.0,0.0,905.0,3.0,5.0,Newell's OB,Brasileiro,Willer Ditta (Newell's OB)
Bruno Pittón,ARG,DF,29.0,15.4,831.0,655.0,175.0,16.0,1.0,2.0,27,157.0,2.0,1.0,1.0,0.0,643.0,1.0,24.0,Newell's OB,Brasileiro,Bruno Pittón (Newell's OB)
Brian Aguirre,ARG,FW,19.0,14.8,388.0,350.0,37.0,6.0,1.0,6.0,75,9.0,22.0,13.0,5.0,0.0,233.0,1.0,24.0,Newell's OB,Brasileiro,Brian Aguirre (Newell's OB)
Guillermo Ortiz,ARG,DF,30.0,12.9,830.0,798.0,31.0,22.0,0.0,4.0,0,6.0,0.0,0.0,0.0,0.0,721.0,1.0,7.0,Newell's OB,Brasileiro,Guillermo Ortiz (Newell's OB)
Zahir Mansilla,ARG,DF,23.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Newell's OB,Brasileiro,Zahir Mansilla (Newell's OB)
Marcos Portillo,ARG,"MF,FW",23.0,10.4,598.0,562.0,35.0,13.0,5.0,10.0,36,2.0,17.0,4.0,8.0,0.0,421.0,1.0,14.0,Newell's OB,Brasileiro,Marcos Portillo (Newell's OB)
Ángelo Martino,ARG,"DF,MF",24.0,8.6,432.0,346.0,85.0,5.0,0.0,1.0,17,80.0,0.0,0.0,0.0,0.0,334.0,1.0,16.0,Newell's OB,Brasileiro,Ángelo Martino (Newell's OB)
Armando Méndez,URU,"DF,MF",26.0,7.8,340.0,264.0,76.0,4.0,0.0,0.0,26,72.0,0.0,0.0,0.0,0.0,249.0,0.0,9.0,Newell's OB,Brasileiro,Armando Méndez (Newell's OB)
Jeremías Pérez Tica,ARG,FW,19.0,8.1,218.0,213.0,4.0,0.0,1.0,2.0,11,2.0,0.0,0.0,0.0,0.0,164.0,1.0,10.0,Newell's OB,Brasileiro,Jeremías Pérez Tica (Newell's OB)
Djorkaeff Reasco,ECU,"FW,MF",24.0,7.4,124.0,120.0,1.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,71.0,3.0,10.0,Newell's OB,Brasileiro,Djorkaeff Reasco (Newell's OB)
Lisandro Montenegro,ARG,MF,19.0,6.8,316.0,302.0,12.0,0.0,0.0,4.0,14,2.0,6.0,0.0,1.0,0.0,235.0,2.0,6.0,Newell's OB,Brasileiro,Lisandro Montenegro (Newell's OB)
Jony,ARG,"FW,MF",28.0,4.2,112.0,105.0,7.0,0.0,1.0,0.0,14,3.0,4.0,1.0,3.0,0.0,84.0,0.0,0.0,Newell's OB,Brasileiro,Jony (Newell's OB)
Pablo Pérez,ARG,MF,37.0,4.3,229.0,225.0,3.0,3.0,1.0,4.0,1,0.0,0.0,0.0,0.0,0.0,174.0,1.0,5.0,Newell's OB,Brasileiro,Pablo Pérez (Newell's OB)
Guillermo Balzi,ARG,"MF,FW",21.0,2.1,66.0,60.0,5.0,3.0,0.0,1.0,4,0.0,1.0,0.0,0.0,0.0,46.0,1.0,1.0,Newell's OB,Brasileiro,Guillermo Balzi (Newell's OB)
Francisco González,ARG,"FW,MF",21.0,1.7,33.0,27.0,6.0,2.0,0.0,0.0,10,2.0,2.0,0.0,2.0,0.0,16.0,0.0,3.0,Newell's OB,Brasileiro,Francisco González (Newell's OB)
Justo Giani,ARG,"MF,FW",23.0,1.3,46.0,37.0,9.0,1.0,1.0,1.0,2,8.0,0.0,0.0,0.0,0.0,28.0,0.0,3.0,Newell's OB,Brasileiro,Justo Giani (Newell's OB)
David Sotelo,ARG,MF,19.0,1.1,63.0,56.0,7.0,3.0,0.0,1.0,3,0.0,2.0,1.0,0.0,1.0,58.0,0.0,0.0,Newell's OB,Brasileiro,David Sotelo (Newell's OB)
Ian Glavinovich,ARG,DF,21.0,1.0,69.0,69.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,Newell's OB,Brasileiro,Ian Glavinovich (Newell's OB)
Leonel Vangioni,ARG,DF,35.0,1.0,54.0,47.0,7.0,1.0,0.0,0.0,7,6.0,0.0,0.0,0.0,0.0,39.0,0.0,1.0,Newell's OB,Brasileiro,Leonel Vangioni (Newell's OB)
Genaro Rossi,ARG,FW,20.0,0.6,4.0,3.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Newell's OB,Brasileiro,Genaro Rossi (Newell's OB)
Julián Contrera,ARG,FW,19.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Newell's OB,Brasileiro,Julián Contrera (Newell's OB)
Nazareno Funez,ARG,FW,21.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Newell's OB,Brasileiro,Nazareno Funez (Newell's OB)
Fabrizio Sartori,ARG,FW,20.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Newell's OB,Brasileiro,Fabrizio Sartori (Newell's OB)
Marcelo Esponda,ARG,MF,20.0,0.1,10.0,10.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,Newell's OB,Brasileiro,Marcelo Esponda (Newell's OB)
Nicolás Castro,ARG,MF,32.0,22.1,0.0,0.0,0.0,0.0,0.0,0.0,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Platense,Brasileiro,Nicolás Castro (Platense)
Ramiro Macagno,ARG,GK,25.0,22.0,629.0,339.0,289.0,93.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,383.0,1.0,0.0,Platense,Brasileiro,Ramiro Macagno (Platense)
Sasha Marcich,ARG,"DF,MF",24.0,21.1,766.0,572.0,192.0,22.0,0.0,4.0,71,160.0,10.0,1.0,8.0,0.0,466.0,2.0,22.0,Platense,Brasileiro,Sasha Marcich (Platense)
Vicente Taborda,ARG,"MF,FW",21.0,19.7,774.0,661.0,109.0,43.0,5.0,8.0,82,10.0,49.0,10.0,34.0,0.0,497.0,4.0,37.0,Platense,Brasileiro,Vicente Taborda (Platense)
Nicolás Servetto,ARG,FW,26.0,18.1,328.0,311.0,17.0,0.0,1.0,3.0,4,1.0,0.0,0.0,0.0,0.0,219.0,0.0,13.0,Platense,Brasileiro,Nicolás Servetto (Platense)
Ronaldo Martínez,PAR,"FW,MF",26.0,16.4,397.0,391.0,4.0,0.0,1.0,0.0,23,2.0,0.0,0.0,0.0,0.0,235.0,2.0,20.0,Platense,Brasileiro,Ronaldo Martínez (Platense)
Ignacio Vázquez,ARG,DF,25.0,17.9,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Platense,Brasileiro,Ignacio Vázquez (Platense)
Marco Pellegrino,,DF,,16.9,553.0,535.0,16.0,14.0,0.0,2.0,2,2.0,0.0,0.0,0.0,0.0,354.0,2.0,9.0,Platense,Brasileiro,Marco Pellegrino (Platense)
Nicolás Morgantini,ARG,DF,28.0,16.7,674.0,468.0,203.0,5.0,0.0,1.0,48,198.0,0.0,0.0,0.0,0.0,449.0,3.0,29.0,Platense,Brasileiro,Nicolás Morgantini (Platense)
Iván Rossi,ARG,MF,29.0,14.6,570.0,541.0,28.0,23.0,0.0,3.0,2,4.0,0.0,0.0,0.0,0.0,447.0,1.0,7.0,Platense,Brasileiro,Iván Rossi (Platense)
Franco Díaz,ARG,MF,22.0,14.1,567.0,538.0,28.0,22.0,1.0,4.0,25,5.0,1.0,0.0,0.0,0.0,410.0,1.0,19.0,Platense,Brasileiro,Franco Díaz (Platense)
Juan Infante,ARG,DF,27.0,12.0,511.0,359.0,152.0,8.0,0.0,1.0,32,144.0,0.0,0.0,0.0,0.0,320.0,0.0,31.0,Platense,Brasileiro,Juan Infante (Platense)
Franco Baldassarra,ARG,"MF,FW",24.0,11.5,288.0,271.0,13.0,6.0,0.0,1.0,9,3.0,4.0,2.0,1.0,0.0,181.0,4.0,7.0,Platense,Brasileiro,Franco Baldassarra (Platense)
Gastón Suso,ARG,DF,31.0,11.2,438.0,423.0,14.0,14.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,319.0,1.0,3.0,Platense,Brasileiro,Gastón Suso (Platense)
Mauro Quiroga,ARG,FW,33.0,9.3,214.0,205.0,9.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,135.0,0.0,3.0,Platense,Brasileiro,Mauro Quiroga (Platense)
Jerónimo Cacciabue,ARG,MF,25.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Platense,Brasileiro,Jerónimo Cacciabue (Platense)
Miguel Jacquet Duarte,PAR,DF,27.0,8.5,209.0,198.0,10.0,7.0,0.0,2.0,1,3.0,0.0,0.0,0.0,0.0,114.0,1.0,2.0,Platense,Brasileiro,Miguel Jacquet Duarte (Platense)
Ignacio Arce,ARG,GK,30.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Platense,Brasileiro,Ignacio Arce (Platense)
Raúl Lozano,ARG,DF,25.0,4.9,219.0,173.0,46.0,1.0,0.0,2.0,22,45.0,0.0,0.0,0.0,0.0,147.0,0.0,9.0,Platense,Brasileiro,Raúl Lozano (Platense)
Gonzalo Asis,ARG,DF,26.0,4.8,198.0,131.0,67.0,4.0,0.0,1.0,17,63.0,0.0,0.0,0.0,0.0,116.0,0.0,5.0,Platense,Brasileiro,Gonzalo Asis (Platense)
Maximiliano Zalazar,ARG,"MF,FW",21.0,4.6,96.0,94.0,2.0,1.0,0.0,2.0,19,0.0,1.0,0.0,1.0,0.0,56.0,0.0,3.0,Platense,Brasileiro,Maximiliano Zalazar (Platense)
Ignacio Schor,ARG,"MF,FW",22.0,5.6,97.0,96.0,1.0,0.0,0.0,0.0,7,1.0,0.0,0.0,0.0,0.0,66.0,0.0,4.0,Platense,Brasileiro,Ignacio Schor (Platense)
Gonzalo Valdivia,ARG,"MF,DF",21.0,2.5,51.0,41.0,10.0,0.0,0.0,0.0,6,10.0,0.0,0.0,0.0,0.0,33.0,0.0,2.0,Platense,Brasileiro,Gonzalo Valdivia (Platense)
Juan Pignani,ARG,"DF,FW",21.0,2.4,92.0,90.0,2.0,2.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,Platense,Brasileiro,Juan Pignani (Platense)
Agustín Alonso,,MF,,2.6,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Platense,Brasileiro,Agustín Alonso (Platense)
Alexis Sabella,ARG,MF,22.0,1.9,79.0,68.0,10.0,2.0,0.0,0.0,8,3.0,5.0,1.0,3.0,0.0,42.0,1.0,4.0,Platense,Brasileiro,Alexis Sabella (Platense)
Nadir Zeineddin,ARG,FW,22.0,1.5,31.0,29.0,2.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,2.0,Platense,Brasileiro,Nadir Zeineddin (Platense)
Alejo Monje,ARG,FW,21.0,0.1,1.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Platense,Brasileiro,Alejo Monje (Platense)
Gabriel Arias,CHI,GK,35.0,23.7,738.0,455.0,283.0,77.0,0.0,4.0,0,0.0,0.0,0.0,0.0,0.0,566.0,0.0,0.0,Racing Club,Brasileiro,Gabriel Arias (Racing Club)
Juan Nardoni,ARG,MF,20.0,21.1,889.0,862.0,22.0,17.0,2.0,3.0,11,5.0,0.0,0.0,0.0,0.0,715.0,5.0,23.0,Racing Club,Brasileiro,Juan Nardoni (Racing Club)
Leonardo Sigali,ARG,DF,35.0,18.3,1203.0,1144.0,53.0,51.0,2.0,15.0,9,2.0,0.0,0.0,0.0,0.0,1004.0,6.0,7.0,Racing Club,Brasileiro,Leonardo Sigali (Racing Club)
Gonzalo Piovi,ARG,"DF,MF",28.0,17.7,1176.0,1056.0,116.0,50.0,1.0,24.0,21,65.0,1.0,0.0,0.0,0.0,938.0,4.0,10.0,Racing Club,Brasileiro,Gonzalo Piovi (Racing Club)
Jonathan David Gómez,ARG,MF,33.0,17.3,712.0,675.0,30.0,8.0,9.0,7.0,23,10.0,12.0,5.0,5.0,0.0,574.0,7.0,10.0,Racing Club,Brasileiro,Jonathan David Gómez (Racing Club)
Facundo Mura,ARG,"DF,MF",23.0,17.0,950.0,764.0,184.0,12.0,2.0,7.0,44,172.0,0.0,0.0,0.0,0.0,738.0,2.0,36.0,Racing Club,Brasileiro,Facundo Mura (Racing Club)
Gabriel Hauche,ARG,"FW,MF",36.0,16.8,589.0,569.0,17.0,1.0,0.0,3.0,51,8.0,1.0,0.0,0.0,0.0,422.0,3.0,24.0,Racing Club,Brasileiro,Gabriel Hauche (Racing Club)
Maximiliano Romero,ARG,FW,24.0,16.1,243.0,206.0,32.0,0.0,0.0,1.0,4,1.0,0.0,0.0,0.0,0.0,181.0,5.0,9.0,Racing Club,Brasileiro,Maximiliano Romero (Racing Club)
Aníbal Moreno,ARG,MF,23.0,15.5,929.0,909.0,18.0,15.0,3.0,7.0,5,2.0,1.0,0.0,0.0,0.0,770.0,2.0,23.0,Racing Club,Brasileiro,Aníbal Moreno (Racing Club)
Gabriel Rojas,ARG,"DF,MF",25.0,14.9,772.0,621.0,149.0,7.0,1.0,6.0,56,142.0,0.0,0.0,0.0,0.0,612.0,2.0,24.0,Racing Club,Brasileiro,Gabriel Rojas (Racing Club)
Nicolás Oróz,ARG,"MF,FW",28.0,14.4,673.0,601.0,64.0,16.0,3.0,6.0,58,4.0,44.0,22.0,15.0,1.0,521.0,8.0,18.0,Racing Club,Brasileiro,Nicolás Oróz (Racing Club)
Matías Rojas,PAR,FW,27.0,11.3,528.0,458.0,65.0,23.0,7.0,23.0,67,4.0,38.0,23.0,7.0,3.0,356.0,5.0,15.0,Racing Club,Brasileiro,Matías Rojas (Racing Club)
Emiliano Insúa,ARG,DF,34.0,9.2,735.0,714.0,20.0,18.0,0.0,6.0,6,2.0,0.0,0.0,0.0,0.0,663.0,1.0,1.0,Racing Club,Brasileiro,Emiliano Insúa (Racing Club)
Tomás Avilés,ARG,"DF,MF",18.0,7.6,619.0,587.0,31.0,17.0,1.0,5.0,1,14.0,0.0,0.0,0.0,0.0,465.0,1.0,14.0,Racing Club,Brasileiro,Tomás Avilés (Racing Club)
Santiago Quiros,ARG,DF,19.0,7.3,364.0,340.0,23.0,14.0,0.0,5.0,0,9.0,0.0,0.0,0.0,0.0,274.0,1.0,9.0,Racing Club,Brasileiro,Santiago Quiros (Racing Club)
Maximiliano Moralez,ARG,"MF,FW",35.0,7.3,462.0,417.0,44.0,16.0,2.0,7.0,31,6.0,19.0,10.0,4.0,0.0,366.0,1.0,9.0,Racing Club,Brasileiro,Maximiliano Moralez (Racing Club)
Jonathan Galván,ARG,DF,30.0,6.5,477.0,447.0,29.0,19.0,0.0,11.0,4,9.0,0.0,0.0,0.0,0.0,382.0,1.0,2.0,Racing Club,Brasileiro,Jonathan Galván (Racing Club)
Johan Carbonero,COL,FW,23.0,5.0,138.0,136.0,2.0,0.0,0.0,2.0,8,0.0,2.0,0.0,0.0,0.0,107.0,0.0,5.0,Racing Club,Brasileiro,Johan Carbonero (Racing Club)
Paolo Guerrero,PER,FW,39.0,6.5,165.0,156.0,9.0,0.0,1.0,0.0,2,0.0,0.0,0.0,0.0,0.0,123.0,0.0,2.0,Racing Club,Brasileiro,Paolo Guerrero (Racing Club)
Baltasar Gallego,ARG,"FW,MF",19.0,5.2,139.0,137.0,2.0,0.0,0.0,0.0,1,2.0,0.0,0.0,0.0,0.0,104.0,0.0,6.0,Racing Club,Brasileiro,Baltasar Gallego (Racing Club)
Emiliano Saliadarre,ARG,"FW,MF",20.0,3.8,94.0,93.0,1.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,63.0,0.0,5.0,Racing Club,Brasileiro,Emiliano Saliadarre (Racing Club)
Nicolás Reniero,ARG,"FW,MF",27.0,5.0,149.0,137.0,11.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,100.0,1.0,4.0,Racing Club,Brasileiro,Nicolás Reniero (Racing Club)
Óscar Opazo,CHI,DF,32.0,4.9,301.0,245.0,56.0,5.0,0.0,1.0,15,51.0,0.0,0.0,0.0,0.0,249.0,0.0,5.0,Racing Club,Brasileiro,Óscar Opazo (Racing Club)
Matías Tagliamonte,ARG,GK,24.0,3.3,98.0,59.0,39.0,9.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,Racing Club,Brasileiro,Matías Tagliamonte (Racing Club)
Tobías Rubio,ARG,"MF,DF",18.0,3.0,157.0,136.0,21.0,2.0,0.0,0.0,7,19.0,0.0,0.0,0.0,0.0,116.0,0.0,6.0,Racing Club,Brasileiro,Tobías Rubio (Racing Club)
Iván Pillud,ARG,"DF,MF",36.0,4.5,241.0,204.0,37.0,4.0,0.0,0.0,15,33.0,0.0,0.0,0.0,0.0,196.0,0.0,1.0,Racing Club,Brasileiro,Iván Pillud (Racing Club)
Agustin Ojeda,ARG,FW,18.0,1.9,64.0,63.0,1.0,0.0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,51.0,0.0,1.0,Racing Club,Brasileiro,Agustin Ojeda (Racing Club)
Héctor Fértoli,ARG,"FW,MF",28.0,1.6,97.0,85.0,12.0,2.0,0.0,1.0,25,2.0,8.0,2.0,6.0,0.0,64.0,0.0,4.0,Racing Club,Brasileiro,Héctor Fértoli (Racing Club)
Edwin Cardona,COL,"FW,MF",30.0,1.0,60.0,51.0,8.0,4.0,0.0,0.0,5,1.0,3.0,0.0,3.0,0.0,37.0,1.0,0.0,Racing Club,Brasileiro,Edwin Cardona (Racing Club)
Juan Cáceres,PAR,DF,22.0,0.4,24.0,22.0,2.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,Racing Club,Brasileiro,Juan Cáceres (Racing Club)
Catriel Cabellos,PER,"MF,FW",18.0,1.3,63.0,60.0,3.0,0.0,1.0,0.0,1,3.0,0.0,0.0,0.0,0.0,47.0,0.0,5.0,Racing Club,Brasileiro,Catriel Cabellos (Racing Club)
Tomás Pérez,ARG,FW,16.0,0.6,15.0,15.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,Racing Club,Brasileiro,Tomás Pérez (Racing Club)
