Player,Nation,Pos,Age,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Team,Championship,Player_Team
Nicolás Barrientos,ARG,"MF,FW",27.0,1.2,0,1,1,100.0,0.83,0.83,0.0,0.0,15.1,0.0,0,0,0.6,0.6,0.55,-0.6,-0.6,Instituto Atlético Central Córdoba,Brasileiro,Nicolás Barrientos (Instituto Atlético Central Córdoba)
Gregorio Rodríguez,ARG,"FW,MF",23.0,1.1,0,2,0,0.0,1.82,0.0,0.0,0.0,19.3,0.0,0,0,0.4,0.4,0.18,-0.4,-0.4,Instituto Atlético Central Córdoba,Brasileiro,Gregorio Rodríguez (Instituto Atlético Central Córdoba)
Leonardo Monje,ARG,MF,20.0,0.4,0,1,1,100.0,2.57,2.57,0.0,0.0,16.4,0.0,0,0,0.2,0.2,0.19,-0.2,-0.2,Instituto Atlético Central Córdoba,Brasileiro,Leonardo Monje (Instituto Atlético Central Córdoba)
Jonathan Dellarossa,ARG,MF,23.0,0.1,0,1,0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Instituto Atlético Central Córdoba,Brasileiro,Jonathan Dellarossa (Instituto Atlético Central Córdoba)
Damián Puebla,ARG,FW,20.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Instituto Atlético Central Córdoba,Brasileiro,Damián Puebla (Instituto Atlético Central Córdoba)
Cristian Lema,ARG,DF,32.0,22.7,1,30,8,26.7,1.32,0.35,0.03,0.13,14.4,3.0,0,0,1.9,1.9,0.06,-0.9,-0.9,Lanús,Brasileiro,Cristian Lema (Lanús)
Leandro Díaz,ARG,FW,30.0,22.8,11,53,21,39.6,2.32,0.92,0.13,0.33,20.1,0.0,4,5,10.0,5.9,0.11,1.0,1.1,Lanús,Brasileiro,Leandro Díaz (Lanús)
Pedro De la Vega,ARG,FW,21.0,21.7,6,44,12,27.3,2.03,0.55,0.14,0.5,16.8,1.0,0,0,3.9,3.9,0.09,2.1,2.1,Lanús,Brasileiro,Pedro De la Vega (Lanús)
Tomás Belmonte,ARG,MF,24.0,21.0,2,16,7,43.8,0.76,0.33,0.13,0.29,11.5,0.0,0,0,1.6,1.6,0.1,0.4,0.4,Lanús,Brasileiro,Tomás Belmonte (Lanús)
Juan Cáceres,PAR,DF,22.0,20.0,0,25,4,16.0,1.25,0.2,0.0,0.0,25.6,0.0,0,0,0.8,0.8,0.03,-0.8,-0.8,Lanús,Brasileiro,Juan Cáceres (Lanús)
Lucas Acosta,ARG,GK,27.0,18.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Lanús,Brasileiro,Lucas Acosta (Lanús)
Luciano Boggio,ITA,MF,23.0,16.0,0,15,5,33.3,0.94,0.31,0.0,0.0,22.1,3.0,0,0,1.3,1.3,0.08,-1.3,-1.3,Lanús,Brasileiro,Luciano Boggio (Lanús)
Matías Esquivel,ARG,"MF,FW",23.0,14.2,2,37,8,21.6,2.6,0.56,0.05,0.25,26.6,3.0,0,0,2.3,2.3,0.06,-0.3,-0.3,Lanús,Brasileiro,Matías Esquivel (Lanús)
Braian Aguirre,ARG,DF,22.0,14.2,0,16,3,18.8,1.13,0.21,0.0,0.0,30.0,0.0,0,0,0.4,0.4,0.03,-0.4,-0.4,Lanús,Brasileiro,Braian Aguirre (Lanús)
Juan Sánchez Miño,ARG,DF,33.0,13.0,0,1,0,0.0,0.08,0.0,0.0,0.0,35.3,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Lanús,Brasileiro,Juan Sánchez Miño (Lanús)
Franco Orozco,ARG,FW,21.0,12.5,4,22,7,31.8,1.76,0.56,0.18,0.57,15.9,0.0,0,0,4.1,4.1,0.19,-0.1,-0.1,Lanús,Brasileiro,Franco Orozco (Lanús)
Jose Domínguez,PAR,DF,26.0,12.7,1,8,1,12.5,0.63,0.08,0.13,1.0,16.2,0.0,0,0,0.6,0.6,0.07,0.4,0.4,Lanús,Brasileiro,Jose Domínguez (Lanús)
Raúl Loaiza,COL,MF,28.0,11.8,2,7,4,57.1,0.59,0.34,0.29,0.5,12.8,0.0,0,0,1.3,1.3,0.18,0.7,0.7,Lanús,Brasileiro,Raúl Loaiza (Lanús)
Franco Troyansky,ARG,FW,25.0,11.3,5,27,14,51.9,2.39,1.24,0.19,0.36,17.6,0.0,0,1,3.8,3.0,0.11,1.2,2.0,Lanús,Brasileiro,Franco Troyansky (Lanús)
Felipe Aguilar,COL,DF,30.0,13.1,0,5,1,20.0,0.38,0.08,0.0,0.0,10.5,0.0,0,0,0.4,0.4,0.07,-0.4,-0.4,Lanús,Brasileiro,Felipe Aguilar (Lanús)
Lautaro Acosta,ARG,MF,34.0,10.4,0,11,2,18.2,1.06,0.19,0.0,0.0,14.0,0.0,0,0,1.7,1.7,0.16,-1.7,-1.7,Lanús,Brasileiro,Lautaro Acosta (Lanús)
Julián Fernández,ARG,MF,27.0,11.4,0,4,1,25.0,0.35,0.09,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Lanús,Brasileiro,Julián Fernández (Lanús)
Lautaro Morales,ARG,GK,23.0,8.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Lanús,Brasileiro,Lautaro Morales (Lanús)
Diego Braghieri,ARG,DF,35.0,5.1,1,2,1,50.0,0.39,0.2,0.5,1.0,9.3,0.0,0,0,0.6,0.6,0.32,0.4,0.4,Lanús,Brasileiro,Diego Braghieri (Lanús)
Facundo Pérez,ARG,"MF,FW",23.0,2.7,0,4,2,50.0,1.46,0.73,0.0,0.0,26.3,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1,Lanús,Brasileiro,Facundo Pérez (Lanús)
Julio Soler,ARG,DF,17.0,2.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Lanús,Brasileiro,Julio Soler (Lanús)
Leonel Di Plácido,ARG,DF,29.0,1.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Lanús,Brasileiro,Leonel Di Plácido (Lanús)
José Sand,ARG,"FW,MF",42.0,2.7,2,4,0,0.0,1.49,0.0,0.0,0.0,13.6,0.0,2,2,2.3,0.8,0.19,-0.3,-0.8,Lanús,Brasileiro,José Sand (Lanús)
Julián Aude,ARG,DF,19.0,1.6,0,1,0,0.0,0.62,0.0,0.0,0.0,30.0,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Lanús,Brasileiro,Julián Aude (Lanús)
Pablo Aranda,ARG,DF,21.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Lanús,Brasileiro,Pablo Aranda (Lanús)
Brian Blando,ARG,FW,27.0,0.7,0,1,0,0.0,1.41,0.0,0.0,0.0,10.0,0.0,0,0,0.0,0.0,0.03,0.0,0.0,Lanús,Brasileiro,Brian Blando (Lanús)
Brian Aguilar,ARG,DF,19.0,0.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Lanús,Brasileiro,Brian Aguilar (Lanús)
Mateo Sanabria,ARG,FW,18.0,0.2,0,1,0,0.0,5.0,0.0,0.0,0.0,19.5,0.0,0,0,0.0,0.0,0.04,0.0,0.0,Lanús,Brasileiro,Mateo Sanabria (Lanús)
Dylan Aquino,ARG,"FW,MF",17.0,0.1,0,1,0,0.0,9.0,0.0,0.0,0.0,21.5,0.0,0,0,0.0,0.0,0.03,0.0,0.0,Lanús,Brasileiro,Dylan Aquino (Lanús)
David González,ARG,MF,18.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Lanús,Brasileiro,David González (Lanús)
Lucas Hoyos,ARG,GK,33.0,27.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Newell's OB,Brasileiro,Lucas Hoyos (Newell's OB)
Juan Sforza,ARG,MF,20.0,20.9,1,7,1,14.3,0.33,0.05,0.14,1.0,23.1,1.0,0,0,0.7,0.7,0.1,0.3,0.3,Newell's OB,Brasileiro,Juan Sforza (Newell's OB)
Jorge Eduardo Recalde,PAR,FW,30.0,20.4,6,44,14,31.8,2.16,0.69,0.11,0.36,18.9,5.0,1,1,5.5,4.7,0.11,0.5,0.3,Newell's OB,Brasileiro,Jorge Eduardo Recalde (Newell's OB)
Iván Gómez,ARG,MF,25.0,19.5,0,14,6,42.9,0.72,0.31,0.0,0.0,21.2,0.0,0,0,1.0,1.0,0.07,-1.0,-1.0,Newell's OB,Brasileiro,Iván Gómez (Newell's OB)
Jherson Mosquera,COL,DF,23.0,18.9,2,6,2,33.3,0.32,0.11,0.33,1.0,22.0,0.0,0,0,0.9,0.9,0.16,1.1,1.1,Newell's OB,Brasileiro,Jherson Mosquera (Newell's OB)
Gustavo Velásquez,PAR,DF,31.0,17.6,3,15,9,60.0,0.85,0.51,0.2,0.33,10.7,0.0,0,0,1.2,1.2,0.08,1.8,1.8,Newell's OB,Brasileiro,Gustavo Velásquez (Newell's OB)
Cristian Ferreira,ARG,MF,23.0,17.0,2,28,8,28.6,1.65,0.47,0.07,0.25,23.0,4.0,0,0,2.3,2.3,0.08,-0.3,-0.3,Newell's OB,Brasileiro,Cristian Ferreira (Newell's OB)
Ramiro Sordo,ARG,"FW,MF",22.0,16.4,3,32,14,43.8,1.95,0.85,0.09,0.21,26.8,2.0,0,1,3.6,2.8,0.09,-0.6,0.2,Newell's OB,Brasileiro,Ramiro Sordo (Newell's OB)
Willer Ditta,COL,DF,26.0,16.2,0,2,0,0.0,0.12,0.0,0.0,0.0,27.2,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Newell's OB,Brasileiro,Willer Ditta (Newell's OB)
Bruno Pittón,ARG,DF,29.0,15.4,1,8,4,50.0,0.52,0.26,0.13,0.25,16.2,0.0,0,0,0.4,0.4,0.05,0.6,0.6,Newell's OB,Brasileiro,Bruno Pittón (Newell's OB)
Brian Aguirre,ARG,FW,19.0,14.8,1,35,17,48.6,2.37,1.15,0.03,0.06,23.7,1.0,0,0,2.3,2.3,0.06,-1.3,-1.3,Newell's OB,Brasileiro,Brian Aguirre (Newell's OB)
Guillermo Ortiz,ARG,DF,30.0,12.9,1,6,2,33.3,0.46,0.15,0.17,0.5,11.8,0.0,0,0,1.0,1.0,0.17,0.0,0.0,Newell's OB,Brasileiro,Guillermo Ortiz (Newell's OB)
Zahir Mansilla,ARG,DF,23.0,11.1,1,6,2,33.3,0.54,0.18,0.17,0.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Newell's OB,Brasileiro,Zahir Mansilla (Newell's OB)
Marcos Portillo,ARG,"MF,FW",23.0,10.4,0,21,6,28.6,2.03,0.58,0.0,0.0,25.3,1.0,0,0,1.1,1.1,0.05,-1.1,-1.1,Newell's OB,Brasileiro,Marcos Portillo (Newell's OB)
Ángelo Martino,ARG,"DF,MF",24.0,8.6,0,4,1,25.0,0.47,0.12,0.0,0.0,18.7,0.0,0,0,0.3,0.3,0.08,-0.3,-0.3,Newell's OB,Brasileiro,Ángelo Martino (Newell's OB)
Armando Méndez,URU,"DF,MF",26.0,7.8,0,3,2,66.7,0.38,0.26,0.0,0.0,24.4,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1,Newell's OB,Brasileiro,Armando Méndez (Newell's OB)
Jeremías Pérez Tica,ARG,FW,19.0,8.1,0,11,4,36.4,1.36,0.49,0.0,0.0,14.5,0.0,0,0,1.7,1.7,0.15,-1.7,-1.7,Newell's OB,Brasileiro,Jeremías Pérez Tica (Newell's OB)
Djorkaeff Reasco,ECU,"FW,MF",24.0,7.4,1,15,4,26.7,2.03,0.54,0.0,0.0,14.5,0.0,1,1,2.4,1.6,0.11,-1.4,-1.6,Newell's OB,Brasileiro,Djorkaeff Reasco (Newell's OB)
Lisandro Montenegro,ARG,MF,19.0,6.8,1,5,1,20.0,0.74,0.15,0.2,1.0,23.5,0.0,0,0,0.1,0.1,0.02,0.9,0.9,Newell's OB,Brasileiro,Lisandro Montenegro (Newell's OB)
Jony,ARG,"FW,MF",28.0,4.2,0,8,3,37.5,1.92,0.72,0.0,0.0,22.8,0.0,0,0,0.4,0.4,0.05,-0.4,-0.4,Newell's OB,Brasileiro,Jony (Newell's OB)
Pablo Pérez,ARG,MF,37.0,4.3,0,3,1,33.3,0.7,0.23,0.0,0.0,26.0,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Newell's OB,Brasileiro,Pablo Pérez (Newell's OB)
Guillermo Balzi,ARG,"MF,FW",21.0,2.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Newell's OB,Brasileiro,Guillermo Balzi (Newell's OB)
Francisco González,ARG,"FW,MF",21.0,1.7,1,2,2,100.0,1.15,1.15,0.5,0.5,16.9,0.0,0,0,0.1,0.1,0.06,0.9,0.9,Newell's OB,Brasileiro,Francisco González (Newell's OB)
Justo Giani,ARG,"MF,FW",23.0,1.3,0,5,2,40.0,3.98,1.59,0.0,0.0,20.8,0.0,0,0,0.4,0.4,0.09,-0.4,-0.4,Newell's OB,Brasileiro,Justo Giani (Newell's OB)
David Sotelo,ARG,MF,19.0,1.1,0,2,0,0.0,1.76,0.0,0.0,0.0,24.8,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1,Newell's OB,Brasileiro,David Sotelo (Newell's OB)
Ian Glavinovich,ARG,DF,21.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Newell's OB,Brasileiro,Ian Glavinovich (Newell's OB)
Leonel Vangioni,ARG,DF,35.0,1.0,0,2,0,0.0,2.02,0.0,0.0,0.0,16.2,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Newell's OB,Brasileiro,Leonel Vangioni (Newell's OB)
Genaro Rossi,ARG,FW,20.0,0.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Newell's OB,Brasileiro,Genaro Rossi (Newell's OB)
Julián Contrera,ARG,FW,19.0,0.7,0,3,1,33.3,4.15,1.38,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Newell's OB,Brasileiro,Julián Contrera (Newell's OB)
Nazareno Funez,ARG,FW,21.0,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Newell's OB,Brasileiro,Nazareno Funez (Newell's OB)
Fabrizio Sartori,ARG,FW,20.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Newell's OB,Brasileiro,Fabrizio Sartori (Newell's OB)
Marcelo Esponda,ARG,MF,20.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Newell's OB,Brasileiro,Marcelo Esponda (Newell's OB)
Nicolás Castro,ARG,MF,32.0,22.1,4,29,9,31.0,1.31,0.41,0.14,0.44,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Platense,Brasileiro,Nicolás Castro (Platense)
Ramiro Macagno,ARG,GK,25.0,22.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Platense,Brasileiro,Ramiro Macagno (Platense)
Sasha Marcich,ARG,"DF,MF",24.0,21.1,2,17,6,35.3,0.81,0.28,0.12,0.33,19.0,0.0,0,0,1.5,1.5,0.09,0.5,0.5,Platense,Brasileiro,Sasha Marcich (Platense)
Vicente Taborda,ARG,"MF,FW",21.0,19.7,2,25,5,20.0,1.27,0.25,0.04,0.2,24.6,3.0,1,1,1.8,1.0,0.04,0.2,0.0,Platense,Brasileiro,Vicente Taborda (Platense)
Nicolás Servetto,ARG,FW,26.0,18.1,6,43,14,32.6,2.38,0.77,0.12,0.36,13.4,0.0,1,1,6.7,5.9,0.14,-0.7,-0.9,Platense,Brasileiro,Nicolás Servetto (Platense)
Ronaldo Martínez,PAR,"FW,MF",26.0,16.4,3,29,12,41.4,1.77,0.73,0.1,0.25,17.7,0.0,0,0,2.8,2.8,0.1,0.2,0.2,Platense,Brasileiro,Ronaldo Martínez (Platense)
Ignacio Vázquez,ARG,DF,25.0,17.9,0,9,2,22.2,0.5,0.11,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Platense,Brasileiro,Ignacio Vázquez (Platense)
Marco Pellegrino,,DF,,16.9,1,7,3,42.9,0.41,0.18,0.14,0.33,15.4,0.0,0,0,0.5,0.5,0.08,0.5,0.5,Platense,Brasileiro,Marco Pellegrino (Platense)
Nicolás Morgantini,ARG,DF,28.0,16.7,1,9,1,11.1,0.54,0.06,0.11,1.0,20.8,0.0,0,0,0.4,0.4,0.04,0.6,0.6,Platense,Brasileiro,Nicolás Morgantini (Platense)
Iván Rossi,ARG,MF,29.0,14.6,0,9,1,11.1,0.62,0.07,0.0,0.0,29.5,0.0,0,0,0.2,0.2,0.02,-0.2,-0.2,Platense,Brasileiro,Iván Rossi (Platense)
Franco Díaz,ARG,MF,22.0,14.1,1,17,5,29.4,1.21,0.36,0.06,0.2,29.1,0.0,0,0,0.4,0.4,0.02,0.6,0.6,Platense,Brasileiro,Franco Díaz (Platense)
Juan Infante,ARG,DF,27.0,12.0,0,6,2,33.3,0.5,0.17,0.0,0.0,18.3,0.0,0,0,0.2,0.2,0.03,-0.2,-0.2,Platense,Brasileiro,Juan Infante (Platense)
Franco Baldassarra,ARG,"MF,FW",24.0,11.5,2,22,8,36.4,1.91,0.7,0.09,0.25,22.0,0.0,0,0,1.7,1.7,0.08,0.3,0.3,Platense,Brasileiro,Franco Baldassarra (Platense)
Gastón Suso,ARG,DF,31.0,11.2,1,5,3,60.0,0.45,0.27,0.2,0.33,20.0,0.0,0,0,0.2,0.2,0.03,0.8,0.8,Platense,Brasileiro,Gastón Suso (Platense)
Mauro Quiroga,ARG,FW,33.0,9.3,1,10,4,40.0,1.07,0.43,0.0,0.0,12.9,0.0,1,1,1.6,0.9,0.09,-0.6,-0.9,Platense,Brasileiro,Mauro Quiroga (Platense)
Jerónimo Cacciabue,ARG,MF,25.0,8.8,0,6,0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Platense,Brasileiro,Jerónimo Cacciabue (Platense)
Miguel Jacquet Duarte,PAR,DF,27.0,8.5,0,8,4,50.0,0.94,0.47,0.0,0.0,14.7,0.0,0,0,0.3,0.3,0.04,-0.3,-0.3,Platense,Brasileiro,Miguel Jacquet Duarte (Platense)
Ignacio Arce,ARG,GK,30.0,5.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Platense,Brasileiro,Ignacio Arce (Platense)
Raúl Lozano,ARG,DF,25.0,4.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Platense,Brasileiro,Raúl Lozano (Platense)
Gonzalo Asis,ARG,DF,26.0,4.8,0,2,1,50.0,0.42,0.21,0.0,0.0,19.2,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1,Platense,Brasileiro,Gonzalo Asis (Platense)
Maximiliano Zalazar,ARG,"MF,FW",21.0,4.6,1,14,2,14.3,3.03,0.43,0.07,0.5,25.4,0.0,0,0,0.7,0.7,0.05,0.3,0.3,Platense,Brasileiro,Maximiliano Zalazar (Platense)
Ignacio Schor,ARG,"MF,FW",22.0,5.6,0,7,3,42.9,1.25,0.54,0.0,0.0,16.5,0.0,0,0,0.6,0.6,0.08,-0.6,-0.6,Platense,Brasileiro,Ignacio Schor (Platense)
Gonzalo Valdivia,ARG,"MF,DF",21.0,2.5,1,1,1,100.0,0.39,0.39,1.0,1.0,5.8,0.0,0,0,0.3,0.3,0.33,0.7,0.7,Platense,Brasileiro,Gonzalo Valdivia (Platense)
Juan Pignani,ARG,"DF,FW",21.0,2.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Platense,Brasileiro,Juan Pignani (Platense)
Agustín Alonso,,MF,,2.6,0,6,2,33.3,2.32,0.77,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Platense,Brasileiro,Agustín Alonso (Platense)
Alexis Sabella,ARG,MF,22.0,1.9,0,8,3,37.5,4.26,1.6,0.0,0.0,29.8,1.0,0,0,0.2,0.2,0.03,-0.2,-0.2,Platense,Brasileiro,Alexis Sabella (Platense)
Nadir Zeineddin,ARG,FW,22.0,1.5,0,3,0,0.0,1.97,0.0,0.0,0.0,15.0,0.0,0,0,0.4,0.4,0.12,-0.4,-0.4,Platense,Brasileiro,Nadir Zeineddin (Platense)
Alejo Monje,ARG,FW,21.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Platense,Brasileiro,Alejo Monje (Platense)
Gabriel Arias,CHI,GK,35.0,23.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Racing Club,Brasileiro,Gabriel Arias (Racing Club)
Juan Nardoni,ARG,MF,20.0,21.1,1,12,6,50.0,0.57,0.28,0.08,0.17,21.6,0.0,0,0,1.0,1.0,0.09,0.0,0.0,Racing Club,Brasileiro,Juan Nardoni (Racing Club)
Leonardo Sigali,ARG,DF,35.0,18.3,0,10,2,20.0,0.55,0.11,0.0,0.0,18.0,0.0,0,0,0.5,0.5,0.05,-0.5,-0.5,Racing Club,Brasileiro,Leonardo Sigali (Racing Club)
Gonzalo Piovi,ARG,"DF,MF",28.0,17.7,4,27,7,25.9,1.52,0.39,0.07,0.29,27.5,13.0,2,2,2.7,1.2,0.04,1.3,0.8,Racing Club,Brasileiro,Gonzalo Piovi (Racing Club)
Jonathan David Gómez,ARG,MF,33.0,17.3,2,26,6,23.1,1.5,0.35,0.08,0.33,25.8,1.0,0,0,0.9,0.9,0.04,1.1,1.1,Racing Club,Brasileiro,Jonathan David Gómez (Racing Club)
Facundo Mura,ARG,"DF,MF",23.0,17.0,2,8,4,50.0,0.47,0.24,0.25,0.5,15.0,0.0,0,0,1.9,1.9,0.23,0.1,0.1,Racing Club,Brasileiro,Facundo Mura (Racing Club)
Gabriel Hauche,ARG,"FW,MF",36.0,16.8,6,33,12,36.4,1.97,0.72,0.18,0.5,18.6,0.0,0,0,3.4,3.4,0.1,2.6,2.6,Racing Club,Brasileiro,Gabriel Hauche (Racing Club)
Maximiliano Romero,ARG,FW,24.0,16.1,4,29,14,48.3,1.8,0.87,0.14,0.29,13.5,0.0,0,0,4.6,4.6,0.16,-0.6,-0.6,Racing Club,Brasileiro,Maximiliano Romero (Racing Club)
Aníbal Moreno,ARG,MF,23.0,15.5,2,18,5,27.8,1.16,0.32,0.11,0.4,23.8,0.0,0,0,1.1,1.1,0.06,0.9,0.9,Racing Club,Brasileiro,Aníbal Moreno (Racing Club)
Gabriel Rojas,ARG,"DF,MF",25.0,14.9,1,16,4,25.0,1.08,0.27,0.06,0.25,25.0,1.0,0,0,0.7,0.7,0.05,0.3,0.3,Racing Club,Brasileiro,Gabriel Rojas (Racing Club)
Nicolás Oróz,ARG,"MF,FW",28.0,14.4,3,16,8,50.0,1.11,0.56,0.19,0.38,18.9,2.0,0,0,1.1,1.1,0.07,1.9,1.9,Racing Club,Brasileiro,Nicolás Oróz (Racing Club)
Matías Rojas,PAR,FW,27.0,11.3,6,39,22,56.4,3.46,1.95,0.1,0.18,29.7,17.0,2,3,4.0,1.7,0.04,2.0,2.3,Racing Club,Brasileiro,Matías Rojas (Racing Club)
Emiliano Insúa,ARG,DF,34.0,9.2,0,3,1,33.3,0.32,0.11,0.0,0.0,14.0,0.0,0,0,0.3,0.3,0.09,-0.3,-0.3,Racing Club,Brasileiro,Emiliano Insúa (Racing Club)
Tomás Avilés,ARG,"DF,MF",18.0,7.6,0,5,0,0.0,0.66,0.0,0.0,0.0,16.9,0.0,0,0,0.4,0.4,0.08,-0.4,-0.4,Racing Club,Brasileiro,Tomás Avilés (Racing Club)
Santiago Quiros,ARG,DF,19.0,7.3,0,2,0,0.0,0.27,0.0,0.0,0.0,39.7,0.0,0,0,0.0,0.0,0.01,0.0,0.0,Racing Club,Brasileiro,Santiago Quiros (Racing Club)
Maximiliano Moralez,ARG,"MF,FW",35.0,7.3,1,9,4,44.4,1.24,0.55,0.11,0.25,14.6,1.0,0,0,1.6,1.6,0.26,-0.6,-0.6,Racing Club,Brasileiro,Maximiliano Moralez (Racing Club)
Jonathan Galván,ARG,DF,30.0,6.5,0,2,1,50.0,0.31,0.15,0.0,0.0,8.1,0.0,0,0,0.2,0.2,0.12,-0.2,-0.2,Racing Club,Brasileiro,Jonathan Galván (Racing Club)
Johan Carbonero,COL,FW,23.0,5.0,0,8,0,0.0,1.6,0.0,0.0,0.0,19.2,0.0,0,0,1.1,1.1,0.14,-1.1,-1.1,Racing Club,Brasileiro,Johan Carbonero (Racing Club)
Paolo Guerrero,PER,FW,39.0,6.5,1,19,3,15.8,2.94,0.46,0.05,0.33,17.4,2.0,0,0,2.1,2.1,0.11,-1.1,-1.1,Racing Club,Brasileiro,Paolo Guerrero (Racing Club)
Baltasar Gallego,ARG,"FW,MF",19.0,5.2,0,6,1,16.7,1.16,0.19,0.0,0.0,20.4,0.0,0,0,0.3,0.3,0.05,-0.3,-0.3,Racing Club,Brasileiro,Baltasar Gallego (Racing Club)
Emiliano Saliadarre,ARG,"FW,MF",20.0,3.8,0,3,1,33.3,0.79,0.26,0.0,0.0,13.2,0.0,0,0,0.2,0.2,0.07,-0.2,-0.2,Racing Club,Brasileiro,Emiliano Saliadarre (Racing Club)
Nicolás Reniero,ARG,"FW,MF",27.0,5.0,1,14,4,28.6,2.79,0.8,0.07,0.25,17.4,0.0,0,0,0.8,0.8,0.06,0.2,0.2,Racing Club,Brasileiro,Nicolás Reniero (Racing Club)
Óscar Opazo,CHI,DF,32.0,4.9,0,1,0,0.0,0.21,0.0,0.0,0.0,10.7,0.0,0,0,0.0,0.0,0.04,0.0,0.0,Racing Club,Brasileiro,Óscar Opazo (Racing Club)
Matías Tagliamonte,ARG,GK,24.0,3.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Racing Club,Brasileiro,Matías Tagliamonte (Racing Club)
Tobías Rubio,ARG,"MF,DF",18.0,3.0,0,3,0,0.0,1.0,0.0,0.0,0.0,21.8,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1,Racing Club,Brasileiro,Tobías Rubio (Racing Club)
Iván Pillud,ARG,"DF,MF",36.0,4.5,1,1,1,100.0,0.22,0.22,1.0,1.0,27.6,0.0,0,0,0.0,0.0,0.04,1.0,1.0,Racing Club,Brasileiro,Iván Pillud (Racing Club)
