Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Goals_GA,Goals_PKA,Goals_FK,Goals_CK,Goals_OG,Expected_PSxG,Expected_PSxG/SoT,Expected_PSxG+/-,Expected_/90,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_#OPA/90,Sweeper_AvgDist,Player Link_,Player ID_,Competition
18,Raúl Lizoain,ESP,GK,Cartagena,,32-346,1991,2.0,2.5,0.0,0.0,0.5,0.0,2.05,0.46,-0.45,-0.44,3.5,8.0,43.8,30.5,5.0,24.6,28.7,2.5,20.0,32.0,11.5,1.0,8.7,2.0,2.0,13.6,https://fbref.com/en/players/f69e9eee/Raul-Lizoain,f69e9eee,La Liga 2
19,Luis López,ESP,GK,CD Mirandés,,22-245,2001,7.0,1.57,0.0,0.14,0.14,0.0,1.03,0.25,-0.54,-0.55,2.0,8.86,22.6,16.6,2.71,37.1,33.5,9.29,29.2,26.3,14.9,0.29,1.9,0.71,0.71,12.6,https://fbref.com/en/players/ccb491d0/Luis-Lopez,ccb491d0,La Liga 2
20,Daniel Martín,ESP,GK,FC Andorra,,25-184,1998,14.0,0.93,0.0,0.07,0.07,0.14,0.74,0.26,-0.05,-0.05,3.79,9.5,39.8,48.4,5.64,16.8,25.2,3.79,35.8,34.7,9.5,0.64,6.8,2.29,2.29,19.0,https://fbref.com/en/players/4df0dff8/Daniel-Martin,4df0dff8,La Liga 2
21,Marc Martínez,ESP,GK,Cartagena,,33-279,1990,19.0,1.53,0.21,0.05,0.21,0.05,1.37,0.28,-0.11,-0.11,4.84,12.7,38.2,25.1,4.42,36.1,33.6,6.89,52.7,43.5,18.6,1.0,5.4,0.84,0.84,13.5,https://fbref.com/en/players/3496ff67/Marc-Martinez,3496ff67,La Liga 2
22,Jordi Masip,ESP,GK,Valladolid,,35-005,1989,10.0,0.9,0.0,0.0,0.3,0.0,1.02,0.29,0.12,0.12,2.9,8.1,35.8,28.0,5.4,17.5,27.2,6.7,47.8,41.7,10.8,0.5,4.6,1.1,1.1,14.3,https://fbref.com/en/players/8fae77ea/Jordi-Masip,8fae77ea,La Liga 2
23,Jon Mikel Magunagoitia,ESP,GK,Amorebieta,,23-155,2000,4.0,2.25,0.0,0.0,0.25,0.0,2.13,0.33,-0.13,-0.13,6.0,20.3,29.6,23.8,3.5,53.7,41.3,9.5,78.9,57.0,13.8,1.0,7.3,0.75,0.75,12.6,https://fbref.com/en/players/41417804/Jon-Mikel-Magunagoitia,41417804,La Liga 2
24,Morro,ESP,GK,Villarreal B,,23-119,2000,6.0,1.83,0.17,0.17,0.67,0.0,1.92,0.36,0.08,0.09,3.33,11.3,29.4,23.2,6.33,30.2,31.1,6.83,63.4,50.8,15.5,0.83,5.4,0.5,0.5,11.8,https://fbref.com/en/players/117cd0a8/Morro,117cd0a8,La Liga 2
25,Fernando Pacheco,ESP,GK,Espanyol,,31-235,1992,21.0,1.14,0.0,0.0,0.14,0.05,1.06,0.29,-0.03,-0.04,3.14,9.38,33.5,23.9,4.52,30.5,31.0,5.86,35.8,35.3,13.2,0.9,6.8,0.86,0.86,14.6,https://fbref.com/en/players/97852360/Fernando-Pacheco,97852360,La Liga 2
26,Gaëtan Poussin,FRA,GK,Zaragoza,,24-360,1999,2.3,2.17,0.0,0.43,0.0,0.0,1.13,0.33,-1.04,-1.03,9.57,20.0,47.8,25.7,3.48,52.5,38.9,9.13,71.4,51.0,14.8,0.87,5.9,0.43,0.43,8.7,https://fbref.com/en/players/c252c705/Gaetan-Poussin,c252c705,La Liga 2
27,Ramón,ESP,GK,CD Mirandés,,24-029,1999,14.0,1.21,0.07,0.14,0.0,0.0,1.16,0.28,-0.06,-0.06,3.86,12.0,32.1,21.8,3.79,33.8,33.5,8.29,56.0,44.3,15.6,0.71,4.6,0.71,0.71,11.9,https://fbref.com/en/players/0cb5d404/Ramon,0cb5d404,La Liga 2
28,Nico Ratti,ITA,GK,FC Andorra,,30-112,1993,7.0,2.0,0.14,0.0,0.29,0.0,2.07,0.34,0.07,0.08,2.86,5.86,48.8,54.7,6.0,9.1,20.6,5.0,17.1,24.4,11.0,0.43,3.9,1.14,1.14,14.4,https://fbref.com/en/players/ea294d3d/Nico-Ratti,ea294d3d,La Liga 2
29,Rebollo,ESP,GK,Zaragoza,,24-029,1999,9.0,1.11,0.0,0.0,0.33,0.0,0.82,0.25,-0.29,-0.29,6.78,12.7,53.5,20.1,4.11,40.9,36.5,7.67,58.0,42.3,13.1,0.56,4.2,1.11,1.11,13.9,https://fbref.com/en/players/3c251970/Rebollo,3c251970,La Liga 2
30,Leonardo Román,ESP,GK,Oviedo,,23-186,2000,21.0,0.76,0.19,0.0,0.05,0.0,0.94,0.26,0.18,0.18,3.71,10.3,36.1,21.7,3.29,35.5,33.8,7.24,35.5,35.3,11.5,0.71,6.2,0.76,0.76,14.3,https://fbref.com/en/players/924ff27e/Leonardo-Roman,924ff27e,La Liga 2
31,San Román,ESP,GK,Elche,,26-178,1997,14.0,0.93,0.0,0.0,0.0,0.0,0.88,0.27,-0.05,-0.05,3.57,11.0,32.5,25.3,3.36,34.2,31.9,5.93,39.8,38.9,13.4,0.71,5.3,0.57,0.57,12.3,https://fbref.com/en/players/f08ccd2d/San-Roman,f08ccd2d,La Liga 2
32,Jesús Ruiz,ESP,GK,Alcorcón,,26-353,1997,18.0,1.72,0.17,0.0,0.17,0.0,1.69,0.33,-0.03,-0.03,5.56,13.4,41.3,26.3,3.83,34.0,34.3,7.89,57.0,43.5,16.4,0.61,3.7,0.44,0.44,9.2,https://fbref.com/en/players/e999605d/Jesus-Ruiz,e999605d,La Liga 2
33,Juan Soriano,ESP,GK,Tenerife,,26-138,1997,21.0,0.95,0.14,0.0,0.19,0.0,1.15,0.29,0.2,0.2,7.67,19.3,39.8,24.1,3.71,57.0,42.1,6.95,79.5,57.0,14.0,1.19,8.5,1.43,1.43,16.0,https://fbref.com/en/players/5512b1a9/Juan-Soriano,5512b1a9,La Liga 2
34,Vallejo,ESP,GK,Eldense,,28-261,1995,8.0,2.0,0.13,0.0,0.13,0.13,1.4,0.35,-0.47,-0.48,8.25,22.0,37.5,26.1,4.38,52.6,40.8,9.13,90.4,64.6,14.9,1.25,8.4,0.63,0.63,14.0,https://fbref.com/en/players/9353561a/Vallejo,9353561a,La Liga 2
35,Rubén Yáñez,ESP,GK,Sporting Gijón,,30-088,1993,21.0,0.76,0.05,0.0,0.14,0.0,0.92,0.22,0.16,0.16,3.9,12.3,31.7,24.4,5.38,34.6,33.1,9.19,42.5,38.5,17.1,1.48,8.6,0.67,0.67,11.9,https://fbref.com/en/players/039ae103/Ruben-Yanez,039ae103,La Liga 2
36,Luca Zidane,FRA,GK,Eibar,,25-240,1998,21.0,1.29,0.29,0.05,0.14,0.05,1.38,0.26,0.14,0.14,4.9,13.0,37.7,33.9,4.05,26.7,30.7,5.57,70.9,52.5,11.4,0.81,7.1,1.86,1.86,17.5,https://fbref.com/en/players/c818c4d9/Luca-Zidane,c818c4d9,La Liga 2
37,Andoni Zubiaurre,ESP,GK,Eldense,,27-035,1996,10.0,1.1,0.1,0.0,0.0,0.1,0.73,0.21,-0.27,-0.27,5.5,18.6,29.6,21.1,3.5,51.2,40.3,8.9,87.6,61.1,16.4,1.2,7.3,1.1,1.1,15.1,https://fbref.com/en/players/cba84991/Andoni-Zubiaurre,cba84991,La Liga 2
1,Carlos Acevedo,MEX,GK,Santos,,27-264,1996,6.0,2.0,0.17,0.0,0.33,0.0,2.0,0.32,0.0,-0.01,4.83,14.8,32.6,15.8,3.0,51.6,41.1,8.67,76.9,54.7,17.3,0.83,4.8,0.33,0.33,8.8,https://fbref.com/en/players/0810e384/Carlos-Acevedo,0810e384,Liga MX
2,Guillermo Allison,MEX,GK,Querétaro,,33-105,1990,12.0,1.42,0.25,0.0,0.17,0.08,1.85,0.28,0.52,0.52,8.08,19.2,42.2,19.6,2.67,60.4,45.1,9.92,73.9,55.0,15.6,0.83,5.3,0.25,0.25,11.3,https://fbref.com/en/players/3438600c/Guillermo-Allison,3438600c,Liga MX
3,Esteban Andrada,ARG,GK,Monterrey,,32-347,1991,16.0,0.94,0.19,0.0,0.06,0.0,1.16,0.23,0.23,0.23,5.69,12.3,46.4,36.6,5.81,26.7,31.1,5.0,50.0,44.4,13.7,1.56,11.4,1.13,1.13,14.0,https://fbref.com/en/players/775d365e/Esteban-Andrada,775d365e,Liga MX
4,Luis Ángel Malagón,MEX,GK,América,,26-312,1997,13.5,0.81,0.0,0.07,0.07,0.0,0.98,0.37,0.16,0.16,3.63,10.7,34.0,21.6,3.33,34.4,34.6,7.93,41.1,36.6,14.1,0.59,4.2,0.15,0.15,10.1,https://fbref.com/en/players/48bd91d4/Luis-Angel-Malagon,48bd91d4,Liga MX
5,José Antonio Rodríguez,MEX,GK,Tijuana,,31-188,1992,14.0,1.5,0.0,0.0,0.07,0.07,1.53,0.31,0.1,0.1,6.64,14.6,45.6,26.4,3.21,39.2,35.7,7.36,57.3,44.5,11.1,0.64,5.8,0.79,0.79,13.5,https://fbref.com/en/players/a78c131a/Jose-Antonio-Rodriguez,a78c131a,Liga MX
6,Alfonso Blanco Antúnez,MEX,GK,León,,36-161,1987,1.0,1.0,0.0,0.0,0.0,0.0,1.7,0.42,0.7,0.67,3.0,4.0,75.0,17.0,7.0,11.8,23.5,5.0,40.0,32.8,10.0,1.0,10.0,1.0,1.0,19.5,https://fbref.com/en/players/dce4c80e/Alfonso-Blanco-Antunez,dce4c80e,Liga MX
7,Luis Cárdenas,MEX,GK,Monterrey,,30-115,1993,1.0,0.0,0.0,0.0,0.0,0.0,1.2,0.43,1.2,1.24,7.0,13.0,53.8,52.0,4.0,17.3,27.0,5.0,80.0,44.6,11.0,2.0,18.2,1.0,1.0,11.9,https://fbref.com/en/players/a1dea252/Luis-Cardenas,a1dea252,Liga MX
8,José Corona,MEX,GK,Tijuana,,42-347,1981,3.0,1.67,0.33,0.33,0.33,0.0,1.5,0.26,-0.17,-0.17,4.0,9.33,42.9,22.3,3.0,29.9,31.8,6.0,44.4,44.3,9.67,0.67,6.9,0.33,0.33,10.7,https://fbref.com/en/players/e39a7e9c/Jose-Corona,e39a7e9c,Liga MX
9,Rodolfo Cota,MEX,GK,León,,36-189,1987,16.0,1.31,0.13,0.0,0.13,0.06,1.21,0.32,-0.04,-0.05,2.06,5.25,39.3,18.5,5.88,21.6,30.3,7.56,16.5,27.0,11.7,0.81,7.0,1.56,1.56,16.1,https://fbref.com/en/players/a4a5868e/Rodolfo-Cota,a4a5868e,Liga MX
10,Carlos Felipe Rodríguez,MEX,GK,UANL,,34-280,1989,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.32,1.0,0.96,5.0,10.0,50.0,28.0,3.0,28.6,32.1,4.0,50.0,48.0,10.0,0.0,0.0,0.0,0.0,12.0,https://fbref.com/en/players/ce239870/Carlos-Felipe-Rodriguez,ce239870,Liga MX
11,Hugo González Durán,MEX,GK,Mazatlán,,33-160,1990,15.3,1.5,0.0,0.0,0.13,0.0,1.68,0.31,0.18,0.18,6.73,17.0,39.6,28.6,5.69,37.1,35.7,9.35,68.5,51.6,18.6,1.37,7.4,0.85,0.85,13.4,https://fbref.com/en/players/24c6fb79/Hugo-Gonzalez-Duran,24c6fb79,Liga MX
12,Andrés Gudiño,MEX,GK,Cruz Azul,,26-346,1997,13.5,1.63,0.3,0.0,0.07,0.07,1.39,0.23,-0.16,-0.16,4.74,14.8,32.0,19.0,3.63,50.6,40.3,8.67,59.8,47.9,13.9,0.89,6.4,0.59,0.59,11.8,https://fbref.com/en/players/2f8bb62a/Andres-Gudino,2f8bb62a,Liga MX
13,Raúl Gudiño,MEX,GK,Necaxa,,27-261,1996,9.5,1.58,0.11,0.0,0.21,0.42,1.42,0.31,0.26,0.26,5.79,16.6,34.8,20.6,2.74,49.0,40.7,10.1,64.6,50.8,17.5,0.42,2.4,0.11,0.11,8.7,https://fbref.com/en/players/2f061b36/Raul-Gudino,2f061b36,Liga MX
14,Ricardo Gutiérrez,MEX,GK,Mazatlán,,26-205,1997,1.7,2.35,0.0,0.0,0.0,0.0,2.47,0.33,0.12,0.12,4.12,10.0,41.2,28.2,3.53,25.0,30.4,6.47,45.5,41.4,18.8,0.59,3.1,0.0,0.0,3.0,https://fbref.com/en/players/aab63918/Ricardo-Gutierrez,aab63918,Liga MX
15,Nahuel Guzmán,ARG,GK,UANL,,37-332,1986,16.0,1.13,0.06,0.06,0.0,0.0,1.12,0.23,-0.01,-0.01,5.75,12.9,44.4,36.8,4.5,29.4,32.5,6.5,32.7,32.5,11.6,1.13,9.7,1.69,1.69,16.9,https://fbref.com/en/players/d8f11068/Nahuel-Guzman,d8f11068,Liga MX
16,Héctor Holguín,MEX,GK,Santos,,22-259,2001,2.0,1.5,0.0,0.0,0.5,0.0,2.2,0.27,0.7,0.72,7.0,14.0,50.0,17.5,3.0,51.4,35.2,9.0,55.6,47.1,13.5,0.5,3.7,0.5,0.5,9.3,https://fbref.com/en/players/8c37aa43/Hector-Holguin,8c37aa43,Liga MX
17,Oscar Jiménez,MEX,GK,América,,35-088,1988,3.5,0.86,0.0,0.0,0.0,0.0,1.34,0.3,0.49,0.49,1.43,3.43,41.7,17.4,4.0,18.0,27.8,7.14,4.0,14.0,8.29,0.0,0.0,0.29,0.29,12.2,https://fbref.com/en/players/363ba1be/Oscar-Jimenez,363ba1be,Liga MX
18,Miguel Jiménez Ponce,MEX,GK,Guadalajara,,33-300,1990,15.8,1.33,0.25,0.0,0.06,0.0,1.43,0.26,0.1,0.1,3.86,11.4,33.9,18.8,3.54,36.4,35.8,7.97,57.1,46.4,12.8,0.25,2.0,0.7,0.69,15.5,https://fbref.com/en/players/9c06f135/Miguel-Jimenez-Ponce,9c06f135,Liga MX
19,Julio José González,MEX,GK,UNAM,,32-260,1991,17.0,1.06,0.12,0.0,0.24,0.12,1.04,0.21,0.1,0.1,6.06,14.0,43.3,21.3,5.29,39.2,35.6,8.71,64.9,50.6,13.9,1.24,8.9,1.88,1.88,15.7,https://fbref.com/en/players/0124a43a/Julio-Jose-Gonzalez,0124a43a,Liga MX
20,Sebastián Jurado,MEX,GK,Cruz Azul,,26-102,1997,3.4,2.06,0.29,0.0,0.0,0.0,1.82,0.44,-0.24,-0.25,2.94,11.8,25.0,25.0,1.47,35.3,33.1,8.53,34.5,31.8,12.1,0.59,4.9,0.88,0.88,16.1,https://fbref.com/en/players/c882a4e6/Sebastian-Jurado,c882a4e6,Liga MX
21,Gibran Lajud,MEX,GK,Santos,,30-014,1993,9.0,2.11,0.22,0.11,0.11,0.0,1.66,0.27,-0.46,-0.45,3.89,14.8,26.3,16.8,3.33,55.6,43.5,8.44,64.5,50.3,15.4,0.67,4.3,0.67,0.67,13.4,https://fbref.com/en/players/d8b7afc2/Gibran-Lajud,d8b7afc2,Liga MX
22,Carlos Moreno,MEX,GK,Pachuca,,25-344,1998,14.0,1.5,0.21,0.07,0.0,0.0,1.75,0.29,0.25,0.25,7.0,17.9,39.0,18.4,3.29,55.8,41.6,10.4,73.8,52.8,13.9,0.43,3.1,0.79,0.79,14.0,https://fbref.com/en/players/b931ac44/Carlos-Moreno,b931ac44,Liga MX
23,Ramón Pasquel,MEX,GK,FC Juárez,,27-200,1996,0.7,1.43,1.43,0.0,0.0,0.0,1.57,0.07,0.14,0.21,2.86,10.0,28.6,22.9,4.29,12.5,23.8,11.4,62.5,46.1,14.3,0.0,0.0,0.0,0.0,15.5,https://fbref.com/en/players/6d12445b/Ramon-Pasquel,6d12445b,Liga MX
24,José Rangel Aguilar,MEX,GK,Guadalajara,,23-317,2000,1.2,0.83,0.0,0.0,0.0,0.0,1.42,0.24,0.58,0.61,4.17,15.0,27.8,20.8,5.0,36.0,34.6,10.0,75.0,60.2,10.0,0.0,0.0,0.83,0.86,15.3,https://fbref.com/en/players/15f733fb/Jose-Rangel-Aguilar,15f733fb,Liga MX
25,Jesús Rodríguez,MEX,GK,Puebla,,30-232,1993,17.0,1.47,0.24,0.0,0.12,0.0,1.8,0.27,0.33,0.33,5.59,13.2,42.2,27.6,4.82,28.3,31.2,10.5,51.4,43.8,17.1,1.0,5.8,0.53,0.53,11.9,https://fbref.com/en/players/ce147009/Jesus-Rodriguez,ce147009,Liga MX
26,Andrés Sánchez,MEX,GK,Atlético,,26-097,1997,9.0,1.78,0.0,0.0,0.22,0.0,1.07,0.31,-0.71,-0.71,1.89,4.0,47.2,20.6,5.22,14.6,25.3,8.78,11.4,19.0,14.6,0.89,6.1,1.22,1.22,15.2,https://fbref.com/en/players/2d43706b/Andres-Sanchez,2d43706b,Liga MX
27,Alfredo Talavera,MEX,GK,FC Juárez,,41-112,1982,16.3,2.02,0.18,0.06,0.12,0.0,1.81,0.32,-0.21,-0.21,4.72,14.1,33.5,24.8,4.48,37.8,35.0,8.77,53.8,43.4,16.2,0.55,3.4,0.55,0.55,13.5,https://fbref.com/en/players/5c7fc905/Alfredo-Talavera,5c7fc905,Liga MX
28,Fernando Tapia Méndez,MEX,GK,Querétaro,,22-205,2001,5.0,2.4,0.4,0.0,0.6,0.0,2.1,0.32,-0.3,-0.29,6.0,16.8,35.7,20.0,3.2,55.0,41.8,7.8,74.4,52.2,12.6,0.2,1.6,0.2,0.2,11.1,https://fbref.com/en/players/fd1f7417/Fernando-Tapia-Mendez,fd1f7417,Liga MX
29,Ezequiel Unsain,ARG,GK,Necaxa,,28-305,1995,7.5,1.6,0.13,0.0,0.4,0.0,1.67,0.33,0.07,0.06,5.73,16.5,34.7,18.1,2.8,55.1,44.2,9.33,70.0,58.0,14.5,1.07,7.3,0.13,0.13,9.1,https://fbref.com/en/players/036f15cf/Ezequiel-Unsain,036f15cf,Liga MX
30,Diego Urtiaga,MEX,GK,Atlético,,25-091,1998,8.0,1.25,0.13,0.0,0.13,0.0,1.38,0.25,0.13,0.13,2.63,7.13,36.8,19.3,4.75,27.3,31.3,9.25,20.3,23.2,17.6,0.38,2.1,0.0,0.0,8.7,https://fbref.com/en/players/c3a5d691/Diego-Urtiaga,c3a5d691,Liga MX
31,Óscar Ustari,ARG,GK,Pachuca,,37-189,1986,3.0,2.0,0.0,0.0,0.0,0.0,1.83,0.43,-0.17,-0.15,6.67,15.7,42.6,19.3,4.33,51.7,39.7,9.67,58.6,44.6,15.3,0.33,2.2,2.33,2.33,21.9,https://fbref.com/en/players/40e417fa/Oscar-Ustari,40e417fa,Liga MX
32,Camilo Vargas,COL,GK,Atlas,,34-305,1989,17.0,1.41,0.24,0.0,0.24,0.0,1.36,0.26,-0.05,-0.05,5.24,14.5,36.2,28.9,3.82,34.0,33.8,8.65,53.7,45.4,12.6,0.76,6.1,1.41,1.41,16.8,https://fbref.com/en/players/004e3d0f/Camilo-Vargas,004e3d0f,Liga MX
33,Tiago Volpi,BRA,GK,Toluca,,33-020,1990,17.0,1.12,0.06,0.0,0.0,0.0,1.21,0.24,0.09,0.09,4.47,11.5,39.0,27.7,4.06,30.6,34.5,6.65,45.1,41.8,13.8,0.71,5.1,1.06,1.06,14.1,https://fbref.com/en/players/fba79ac8/Tiago-Volpi,fba79ac8,Liga MX
1,Doğan Alemdar,TUR,GK,Troyes,,21-071,2002,15.5,1.23,0.13,0.0,0.13,0.0,1.46,0.32,0.23,0.23,3.74,12.7,29.4,31.9,3.87,26.9,29.7,7.61,54.2,41.2,21.2,1.03,4.9,0.71,0.71,11.2,https://fbref.com/en/players/9e17ccff/Dogan-Alemdar,9e17ccff,Ligue 2
2,Bobby Allain,FRA,GK,Grenoble,,32-041,1991,2.0,0.0,0.0,0.0,0.0,0.0,0.9,0.21,0.4,0.28,5.5,16.0,34.4,43.0,6.5,32.6,31.6,8.5,23.5,25.7,27.0,2.5,9.3,2.0,1.33,13.2,https://fbref.com/en/players/8870154f/Bobby-Allain,8870154f,Ligue 2
3,Arnaud Balijon,FRA,GK,Dunkerque,,40-205,1983,19.0,1.68,0.16,0.05,0.11,0.05,1.81,0.36,0.17,0.18,5.79,13.6,42.5,32.7,4.42,34.9,33.4,7.16,30.9,32.3,14.8,1.05,7.1,1.05,1.05,13.5,https://fbref.com/en/players/ccb5b75d/Arnaud-Balijon,ccb5b75d,Ligue 2
4,Enzo Basilio,FRA,GK,Guingamp,,29-097,1994,19.0,0.89,0.16,0.05,0.16,0.05,0.89,0.25,0.05,0.05,8.42,21.5,39.2,22.8,2.26,69.3,44.9,5.89,96.4,60.9,12.6,1.26,10.0,1.26,1.26,13.7,https://fbref.com/en/players/8627d27e/Enzo-Basilio,8627d27e,Ligue 2
5,Kayne Bonnevie,FRA,GK,Quevilly-Rouen,,22-170,2001,2.0,2.0,0.0,0.0,0.0,0.0,1.45,0.36,-0.55,-0.56,11.0,25.5,43.1,15.5,0.5,87.1,53.2,12.0,100.0,59.8,19.0,0.0,0.0,0.0,0.0,,https://fbref.com/en/players/0df854bb/Kayne-Bonnevie,0df854bb,Ligue 2
6,Zacharie Boucher,FRA,GK,Bastia,,31-307,1992,2.0,1.5,0.0,0.0,0.5,0.5,1.25,0.36,0.25,0.25,7.0,14.0,50.0,21.0,5.5,38.1,33.5,9.5,63.2,45.7,19.0,0.5,2.6,1.0,1.0,20.0,https://fbref.com/en/players/249cdcff/Zacharie-Boucher,249cdcff,Ligue 2
7,Thomas Callens,FRA,GK,Annecy,,25-124,1998,1.2,3.33,0.0,0.0,0.83,0.83,2.42,0.32,-0.08,-0.09,3.33,8.33,40.0,14.2,2.5,35.3,34.1,4.17,80.0,55.0,8.33,0.83,10.0,0.0,0.0,8.5,https://fbref.com/en/players/be90e307/Thomas-Callens,be90e307,Ligue 2
8,Sébastien Cibois,FRA,GK,Rodez Aveyron,,25-312,1998,1.0,3.0,0.0,0.0,1.0,0.0,2.0,0.58,-1.0,-1.04,3.0,9.0,33.3,26.0,4.0,26.9,32.8,5.0,40.0,45.4,9.0,0.0,0.0,1.0,1.0,28.0,https://fbref.com/en/players/2b9b37b2/Sebastien-Cibois,2b9b37b2,Ligue 2
9,Yannis Clementia,MTQ,GK,Caen,,26-187,1997,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.35,-1.0,-0.96,4.0,15.0,26.7,27.0,1.0,33.3,30.9,6.0,100.0,63.8,2.0,0.0,0.0,2.0,2.0,38.5,https://fbref.com/en/players/7800bdb8/Yannis-Clementia,7800bdb8,Ligue 2
10,Florian Escales,FRA,GK,Annecy,,27-339,1996,17.8,1.29,0.0,0.0,0.0,0.06,1.18,0.29,-0.06,-0.05,5.28,16.8,31.4,24.2,4.55,48.6,39.0,6.18,81.8,57.8,15.4,0.67,4.4,2.13,2.13,18.5,https://fbref.com/en/players/e0238966/Florian-Escales,e0238966,Ligue 2
11,Julien Fabri,FRA,GK,Bastia,,29-337,1994,2.0,2.0,0.5,0.0,0.5,0.0,1.35,0.16,-0.65,-0.65,7.0,13.0,53.8,24.0,3.0,45.8,35.5,4.5,44.4,39.6,13.0,1.0,7.7,2.0,2.0,15.8,https://fbref.com/en/players/a0ba5520/Julien-Fabri,a0ba5520,Ligue 2
12,Ivan Filipović,CRO,GK,Paris FC,,29-056,1994,8.5,1.41,0.0,0.0,0.35,0.0,1.4,0.36,-0.01,-0.02,3.53,8.47,41.7,26.9,4.94,20.1,27.8,6.71,45.6,38.1,14.1,0.94,6.7,0.71,0.71,12.2,https://fbref.com/en/players/6df5968e/Ivan-Filipovic,6df5968e,Ligue 2
13,Yahia Fofana,CIV,GK,Angers,,23-140,2000,19.0,0.84,0.0,0.0,0.05,0.05,1.05,0.23,0.26,0.26,3.79,9.84,38.5,24.1,5.47,28.4,31.2,6.84,43.8,39.3,14.8,1.11,7.4,1.84,1.84,15.6,https://fbref.com/en/players/9d420dad/Yahia-Fofana,9d420dad,Ligue 2
14,Etienne Green,ENG,GK,Saint-Étienne,,23-173,2000,5.0,1.8,0.2,0.0,0.0,0.0,1.52,0.37,-0.28,-0.27,2.6,6.4,40.6,21.8,6.0,17.4,23.7,7.8,33.3,33.8,12.2,0.8,6.6,0.6,0.6,14.5,https://fbref.com/en/players/667b65da/Etienne-Green,667b65da,Ligue 2
15,Régis Gurtner,FRA,GK,Amiens,,37-031,1986,17.0,1.0,0.24,0.0,0.06,0.0,1.08,0.23,0.14,0.15,5.24,10.0,52.4,13.2,2.59,39.6,34.7,7.12,66.9,46.0,13.3,0.47,3.5,0.12,0.13,9.7,https://fbref.com/en/players/bc270726/Regis-Gurtner,bc270726,Ligue 2
16,Maxime Hautbois,FRA,GK,Stade Laval,,33-005,1991,2.0,0.5,0.5,0.0,0.0,0.0,1.4,0.46,0.9,0.91,11.0,22.5,48.9,27.0,4.0,55.6,40.9,8.5,88.2,58.1,13.5,0.5,3.7,0.0,0.0,9.7,https://fbref.com/en/players/d3e043b1/Maxime-Hautbois,d3e043b1,Ligue 2
17,Karl-Johan Johnsson,SWE,GK,Bordeaux,,33-345,1990,3.0,2.0,0.0,0.0,0.33,0.0,1.43,0.34,-0.57,-0.56,6.33,16.7,38.0,49.3,6.67,29.1,30.2,7.67,30.4,32.1,13.7,0.33,2.4,0.33,0.33,13.0,https://fbref.com/en/players/a56bd2ee/Karl-Johan-Johnsson,a56bd2ee,Ligue 2
18,Bingourou Kamara,SEN,GK,Pau FC,,27-079,1996,19.0,1.58,0.21,0.0,0.11,0.0,1.92,0.34,0.34,0.34,6.95,16.6,41.9,31.7,5.42,37.3,34.2,7.0,67.7,49.3,17.9,1.26,7.1,2.11,2.11,14.5,https://fbref.com/en/players/3814120d/Bingourou-Kamara,3814120d,Ligue 2
19,Gautier Larsonneur,FRA,GK,Saint-Étienne,,26-319,1997,14.0,0.79,0.14,0.0,0.29,0.0,1.11,0.24,0.32,0.32,4.43,13.5,32.8,27.5,5.21,37.4,33.8,8.79,36.6,33.1,17.4,1.21,7.0,1.21,1.21,13.9,https://fbref.com/en/players/b49729cb/Gautier-Larsonneur,b49729cb,Ligue 2
20,Nicolas Lemaître,FRA,GK,Troyes,,26-361,1997,3.5,1.43,0.0,0.29,0.29,0.29,1.0,0.27,-0.14,-0.15,0.57,6.57,8.7,30.3,5.71,13.2,25.8,10.3,25.0,30.3,23.4,0.86,3.7,0.29,0.29,8.9,https://fbref.com/en/players/586ef3a3/Nicolas-Lemaitre,586ef3a3,Ligue 2
21,Donovan Léon,GUF,GK,Auxerre,,31-066,1992,19.0,1.05,0.0,0.05,0.16,0.11,0.84,0.26,-0.11,-0.11,4.74,15.0,31.6,31.0,5.32,38.2,35.7,5.21,60.6,46.4,12.3,1.32,10.7,0.95,0.95,13.0,https://fbref.com/en/players/51c83a90/Donovan-Leon,51c83a90,Ligue 2
22,Benjamin Leroy,FRA,GK,Quevilly-Rouen,,34-276,1989,17.0,1.47,0.18,0.06,0.24,0.06,1.09,0.31,-0.32,-0.32,7.24,16.2,44.7,26.1,3.29,45.1,36.6,5.94,74.3,47.5,12.2,0.59,4.8,2.41,2.41,18.2,https://fbref.com/en/players/1e7aea56/Benjamin-Leroy,1e7aea56,Ligue 2
23,Jean Louchet,FRA,GK,Valenciennes,,27-036,1996,19.0,1.37,0.11,0.0,0.11,0.05,1.74,0.39,0.42,0.42,4.37,14.4,30.4,29.5,4.63,39.0,34.5,5.53,51.4,42.4,16.0,1.26,7.9,1.32,1.32,13.9,https://fbref.com/en/players/109f8da7/Jean-Louchet,109f8da7,Ligue 2
