Player,Nation,Pos,Age,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Team,Championship,Player_Team
Iván Fresneda,ESP,MF,19,0.1,5.0,8.0,62.5,83.0,28.0,2.0,3.0,66.7,3.0,4.0,75.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Sporting CP,Brasileiro,Iván Fresneda (Sporting CP)
Luís Neto,POR,DF,35,0.1,7.0,7.0,100.0,175.0,83.0,1.0,1.0,100.0,5.0,5.0,100.0,1.0,1.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sporting CP,Brasileiro,Luís Neto (Sporting CP)
Mateus Fernandes,POR,FW,19,0.0,4.0,7.0,57.1,47.0,0.0,3.0,3.0,100.0,1.0,1.0,100.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sporting CP,Brasileiro,Mateus Fernandes (Sporting CP)
Jorge Filipe Oliveira Fernandes,POR,DF,26,15.0,559.0,710.0,78.7,11805.0,4636.0,173.0,207.0,83.6,271.0,320.0,84.7,107.0,156.0,68.6,1,0.6,0.3,0.4,7.0,61.0,6.0,4.0,66.0,Vitória,Brasileiro,Jorge Filipe Oliveira Fernandes (Vitória)
Bruno Varela,CPV,GK,29,15.0,321.0,462.0,69.5,10822.0,8944.0,37.0,38.0,97.4,137.0,140.0,97.9,147.0,281.0,52.3,0,0.0,0.3,0.0,1.0,13.0,1.0,0.0,0.0,Vitória,Brasileiro,Bruno Varela (Vitória)
Jota Silva,POR,"FW,MF",24,14.1,216.0,361.0,59.8,3151.0,800.0,120.0,156.0,76.9,75.0,118.0,63.6,10.0,36.0,27.8,2,2.0,1.6,0.0,15.0,7.0,16.0,3.0,26.0,Vitória,Brasileiro,Jota Silva (Vitória)
André Silva,BRA,FW,26,12.4,223.0,320.0,69.7,2907.0,615.0,136.0,174.0,78.2,60.0,90.0,66.7,8.0,19.0,42.1,2,1.9,1.6,0.1,13.0,26.0,7.0,1.0,33.0,Vitória,Brasileiro,André Silva (Vitória)
Tomás Händel,POR,MF,23,12.1,438.0,527.0,83.1,7347.0,2066.0,215.0,246.0,87.4,180.0,206.0,87.4,33.0,50.0,66.0,1,0.8,0.8,0.2,17.0,50.0,13.0,1.0,54.0,Vitória,Brasileiro,Tomás Händel (Vitória)
Tomás Ribeiro,POR,DF,24,10.4,366.0,492.0,74.4,7605.0,2724.0,102.0,121.0,84.3,209.0,247.0,84.6,53.0,110.0,48.2,0,0.2,0.1,-0.2,2.0,30.0,0.0,0.0,37.0,Vitória,Brasileiro,Tomás Ribeiro (Vitória)
Tiago Silva,POR,MF,30,9.5,408.0,529.0,77.1,7737.0,2741.0,170.0,191.0,89.0,165.0,196.0,84.2,65.0,119.0,54.6,4,1.7,2.4,2.3,22.0,66.0,16.0,2.0,76.0,Vitória,Brasileiro,Tiago Silva (Vitória)
João Mendes,POR,"MF,FW",29,8.8,242.0,340.0,71.2,3814.0,1132.0,129.0,155.0,83.2,84.0,114.0,73.7,17.0,43.0,39.5,2,2.0,1.7,0.0,17.0,25.0,18.0,1.0,43.0,Vitória,Brasileiro,João Mendes (Vitória)
Manuel Manu,POR,DF,22,10.0,416.0,498.0,83.5,8732.0,4041.0,124.0,138.0,89.9,242.0,274.0,88.3,48.0,76.0,63.2,0,0.1,0.2,-0.1,2.0,32.0,1.0,0.0,27.0,Vitória,Brasileiro,Manuel Manu (Vitória)
Bruno Gaspar,ANG,"MF,DF",30,8.5,332.0,462.0,71.9,5767.0,2639.0,164.0,186.0,88.2,128.0,186.0,68.8,34.0,64.0,53.1,1,0.8,1.9,0.2,9.0,22.0,16.0,7.0,29.0,Vitória,Brasileiro,Bruno Gaspar (Vitória)
Daniel Bandeira,POR,MF,23,7.2,285.0,351.0,81.2,4870.0,1254.0,133.0,146.0,91.1,109.0,126.0,86.5,34.0,58.0,58.6,2,0.7,0.8,1.3,12.0,23.0,7.0,0.0,35.0,Vitória,Brasileiro,Daniel Bandeira (Vitória)
Afonso freitas,POR,"DF,MF",23,6.0,144.0,211.0,68.2,2576.0,1091.0,60.0,76.0,78.9,64.0,90.0,71.1,15.0,29.0,51.7,0,0.3,0.3,-0.3,8.0,10.0,6.0,4.0,14.0,Vitória,Brasileiro,Afonso freitas (Vitória)
Ricardo Mangas,POR,"DF,MF",25,6.9,137.0,209.0,65.6,2180.0,920.0,72.0,94.0,76.6,52.0,80.0,65.0,11.0,20.0,55.0,1,0.9,0.8,0.1,5.0,7.0,5.0,2.0,15.0,Vitória,Brasileiro,Ricardo Mangas (Vitória)
Miguel Magalhães,POR,"DF,MF",21,5.4,155.0,227.0,68.3,2626.0,1390.0,76.0,92.0,82.6,64.0,100.0,64.0,13.0,23.0,56.5,0,0.1,0.2,-0.1,4.0,10.0,5.0,2.0,24.0,Vitória,Brasileiro,Miguel Magalhães (Vitória)
Toni Borevkovic,CRO,DF,26,5.0,124.0,158.0,78.5,2386.0,867.0,43.0,50.0,86.0,68.0,76.0,89.5,13.0,27.0,48.1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,Vitória,Brasileiro,Toni Borevkovic (Vitória)
Mikel Villanueva,VEN,DF,30,3.9,166.0,208.0,79.8,3211.0,1307.0,57.0,65.0,87.7,87.0,97.0,89.7,19.0,38.0,50.0,0,0.0,0.1,0.0,0.0,16.0,1.0,0.0,18.0,Vitória,Brasileiro,Mikel Villanueva (Vitória)
Nelson,ANG,"DF,FW",25,4.5,124.0,167.0,74.3,1856.0,651.0,67.0,77.0,87.0,50.0,70.0,71.4,1.0,7.0,14.3,0,0.1,0.2,-0.1,2.0,8.0,9.0,1.0,19.0,Vitória,Brasileiro,Nelson (Vitória)
Adrián Butzke,ESP,FW,24,1.8,20.0,41.0,48.8,225.0,32.0,12.0,18.0,66.7,5.0,14.0,35.7,1.0,1.0,100.0,0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,Vitória,Brasileiro,Adrián Butzke (Vitória)
Zé Carlos,POR,"MF,DF",22,3.1,134.0,172.0,77.9,2152.0,829.0,66.0,72.0,91.7,50.0,62.0,80.6,10.0,24.0,41.7,0,0.7,0.5,-0.7,7.0,19.0,6.0,3.0,22.0,Vitória,Brasileiro,Zé Carlos (Vitória)
Nuno Santos,POR,"FW,MF",24,2.0,66.0,96.0,68.8,1138.0,307.0,33.0,42.0,78.6,24.0,32.0,75.0,8.0,20.0,40.0,0,0.2,0.1,-0.2,2.0,7.0,1.0,0.0,8.0,Vitória,Brasileiro,Nuno Santos (Vitória)
Safira,BRA,FW,28,1.6,31.0,48.0,64.6,425.0,83.0,20.0,28.0,71.4,6.0,12.0,50.0,2.0,3.0,66.7,0,0.7,0.7,-0.7,2.0,2.0,1.0,0.0,4.0,Vitória,Brasileiro,Safira (Vitória)
André André,POR,MF,34,0.9,43.0,60.0,71.7,626.0,108.0,26.0,33.0,78.8,11.0,14.0,78.6,3.0,6.0,50.0,0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,4.0,Vitória,Brasileiro,André André (Vitória)
Fabijan Buntić,CRO,GK,26,15.0,332.0,427.0,77.8,8991.0,6675.0,79.0,79.0,100.0,150.0,151.0,99.3,102.0,194.0,52.6,0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,Vizela,Brasileiro,Fabijan Buntić (Vizela)
Anderson Jesus,BRA,DF,28,14.9,483.0,570.0,84.7,10441.0,4416.0,122.0,139.0,87.8,291.0,309.0,94.2,68.0,113.0,60.2,0,0.1,0.1,-0.1,2.0,33.0,1.0,0.0,26.0,Vizela,Brasileiro,Anderson Jesus (Vizela)
Samuel Essende,FRA,FW,25,14.6,166.0,239.0,69.5,2087.0,455.0,108.0,149.0,72.5,45.0,58.0,77.6,3.0,6.0,50.0,0,0.2,0.8,-0.2,7.0,10.0,3.0,1.0,15.0,Vizela,Brasileiro,Samuel Essende (Vizela)
Samu,POR,"MF,FW",27,14.6,576.0,768.0,75.0,10386.0,4048.0,252.0,292.0,86.3,225.0,281.0,80.1,74.0,139.0,53.2,1,2.4,3.4,-1.4,30.0,77.0,24.0,4.0,114.0,Vizela,Brasileiro,Samu (Vizela)
Bruno Wilson,POR,DF,27,14.0,591.0,693.0,85.3,13269.0,5892.0,140.0,156.0,89.7,341.0,367.0,92.9,107.0,160.0,66.9,0,0.0,0.3,0.0,1.0,69.0,4.0,1.0,49.0,Vizela,Brasileiro,Bruno Wilson (Vizela)
Tomás Costa Silva,POR,DF,24,13.5,529.0,721.0,73.4,8883.0,3652.0,274.0,304.0,90.1,189.0,249.0,75.9,53.0,124.0,42.7,2,2.1,2.2,-0.1,20.0,29.0,28.0,20.0,43.0,Vizela,Brasileiro,Tomás Costa Silva (Vizela)
Nuno Gonçalo Moreira,POR,"FW,MF",24,9.9,217.0,316.0,68.7,3512.0,1287.0,117.0,142.0,82.4,61.0,94.0,64.9,28.0,57.0,49.1,2,2.4,2.1,-0.4,22.0,29.0,16.0,4.0,51.0,Vizela,Brasileiro,Nuno Gonçalo Moreira (Vizela)
Matías Lacava,VEN,"FW,MF",21,9.0,157.0,211.0,74.4,2278.0,580.0,82.0,96.0,85.4,56.0,70.0,80.0,6.0,14.0,42.9,2,0.8,1.2,1.2,7.0,7.0,11.0,3.0,19.0,Vizela,Brasileiro,Matías Lacava (Vizela)
Matheus Pereira,BRA,"DF,MF",23,10.6,379.0,550.0,68.9,6380.0,2977.0,212.0,236.0,89.8,123.0,173.0,71.1,37.0,106.0,34.9,0,0.2,0.5,-0.2,8.0,31.0,12.0,4.0,39.0,Vizela,Brasileiro,Matheus Pereira (Vizela)
Diogo Nascimento,POR,MF,21,10.2,414.0,488.0,84.8,7402.0,1479.0,188.0,215.0,87.4,162.0,179.0,90.5,50.0,66.0,75.8,0,0.1,0.3,-0.1,6.0,42.0,4.0,1.0,52.0,Vizela,Brasileiro,Diogo Nascimento (Vizela)
João Escoval,POR,DF,26,6.4,213.0,283.0,75.3,4364.0,1999.0,72.0,85.0,84.7,101.0,122.0,82.8,38.0,65.0,58.5,0,0.1,0.2,-0.1,2.0,17.0,2.0,1.0,14.0,Vizela,Brasileiro,João Escoval (Vizela)
Rafael Bustamante,COL,MF,24,5.9,203.0,236.0,86.0,3429.0,1032.0,87.0,97.0,89.7,98.0,111.0,88.3,13.0,20.0,65.0,0,0.1,0.1,-0.1,3.0,15.0,1.0,0.0,23.0,Vizela,Brasileiro,Rafael Bustamante (Vizela)
Pedro Ortiz,ESP,MF,23,5.7,195.0,231.0,84.4,3469.0,1052.0,79.0,91.0,86.8,94.0,103.0,91.3,18.0,24.0,75.0,0,0.0,0.1,0.0,0.0,23.0,0.0,0.0,21.0,Vizela,Brasileiro,Pedro Ortiz (Vizela)
Aleksandar Busnić,SRB,"MF,FW",26,4.9,139.0,179.0,77.7,2631.0,776.0,50.0,63.0,79.4,65.0,76.0,85.5,19.0,25.0,76.0,0,0.0,0.1,0.0,0.0,9.0,1.0,0.0,16.0,Vizela,Brasileiro,Aleksandar Busnić (Vizela)
Alberto Soro,ESP,"MF,FW",24,2.5,70.0,93.0,75.3,1190.0,305.0,28.0,36.0,77.8,35.0,40.0,87.5,5.0,8.0,62.5,0,0.0,0.1,0.0,2.0,5.0,2.0,1.0,17.0,Vizela,Brasileiro,Alberto Soro (Vizela)
Alexis Méndez,USA,"MF,FW",23,2.5,106.0,137.0,77.4,1698.0,485.0,56.0,61.0,91.8,40.0,47.0,85.1,8.0,23.0,34.8,1,0.5,0.2,0.5,7.0,15.0,4.0,0.0,22.0,Vizela,Brasileiro,Alexis Méndez (Vizela)
Kiko Bondoso,POR,"FW,MF",28,2.1,55.0,74.0,74.3,770.0,230.0,37.0,44.0,84.1,12.0,18.0,66.7,3.0,3.0,100.0,0,0.3,0.2,-0.3,6.0,5.0,1.0,1.0,8.0,Vizela,Brasileiro,Kiko Bondoso (Vizela)
Orest Lebedenko,UKR,DF,25,2.1,69.0,98.0,70.4,1198.0,480.0,32.0,38.0,84.2,30.0,37.0,81.1,7.0,19.0,36.8,0,0.1,0.2,-0.1,3.0,6.0,1.0,0.0,8.0,Vizela,Brasileiro,Orest Lebedenko (Vizela)
Hugo Oliveira,POR,"MF,DF",21,1.5,71.0,104.0,68.3,1377.0,430.0,29.0,36.0,80.6,31.0,42.0,73.8,10.0,20.0,50.0,1,0.1,0.1,0.9,3.0,4.0,2.0,1.0,6.0,Vizela,Brasileiro,Hugo Oliveira (Vizela)
Dylan Saint-Louis,CGO,"FW,MF",28,2.1,49.0,79.0,62.0,749.0,326.0,24.0,33.0,72.7,14.0,25.0,56.0,5.0,11.0,45.5,0,0.3,0.3,-0.3,6.0,5.0,5.0,4.0,9.0,Vizela,Brasileiro,Dylan Saint-Louis (Vizela)
Jardel,GNB,"FW,MF",26,1.8,48.0,62.0,77.4,770.0,240.0,24.0,30.0,80.0,17.0,21.0,81.0,5.0,6.0,83.3,1,0.5,0.6,0.5,4.0,6.0,4.0,0.0,12.0,Vizela,Brasileiro,Jardel (Vizela)
Iker Unzueta,ESP,FW,25,0.3,9.0,15.0,60.0,150.0,45.0,3.0,6.0,50.0,6.0,9.0,66.7,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,Vizela,Brasileiro,Iker Unzueta (Vizela)
Osama Rashid,IRQ,"MF,FW",31,0.2,22.0,26.0,84.6,441.0,176.0,6.0,7.0,85.7,10.0,13.0,76.9,5.0,5.0,100.0,0,0.0,0.2,0.0,1.0,3.0,1.0,1.0,2.0,Vizela,Brasileiro,Osama Rashid (Vizela)
