Player,Nation,Pos,Age,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Team,Championship,Player_Team
Igor Marques,BRA,"DF,MF",24,10,6,576.0,6.4,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.9,0.9,18.0,20.0,26.0,0.0,0.16,0.16,0.0,0.16,0.0,0.14,0.14,0.0,0.14,Portimonense,Brasileiro,Igor Marques (Portimonense)
Maurício,BRA,MF,35,7,6,451.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7,0.7,0.0,0.7,2.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.14,0.01,0.15,0.14,0.15,Portimonense,Brasileiro,Maurício (Portimonense)
Rildo,BRA,"FW,MF",23,11,5,509.0,5.7,0.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,1.4,0.7,0.7,1.4,6.0,9.0,35.0,0.0,0.18,0.18,0.0,0.18,0.24,0.13,0.37,0.12,0.25,Portimonense,Brasileiro,Rildo (Portimonense)
Moustapha Seck,SEN,"DF,MF",27,10,4,301.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,15.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Portimonense,Brasileiro,Moustapha Seck (Portimonense)
Paulo Estrela Moreira,POR,"MF,FW",24,9,3,377.0,4.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,1.0,22.0,1.0,0.0,0.24,0.24,0.0,0.24,0.02,0.02,0.03,0.02,0.03,Portimonense,Brasileiro,Paulo Estrela Moreira (Portimonense)
Nonoca,BRA,"MF,FW",25,9,3,320.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.4,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.1,0.12,0.02,0.12,Portimonense,Brasileiro,Nonoca (Portimonense)
Kosuke Nakamura,JPN,GK,28,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Portimonense,Brasileiro,Kosuke Nakamura (Portimonense)
Paulinho,POR,"FW,MF",24,8,2,169.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.6,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.31,0.31,0.31,Portimonense,Brasileiro,Paulinho (Portimonense)
Rafael Alcobia,POR,DF,20,2,1,113.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.07,Portimonense,Brasileiro,Rafael Alcobia (Portimonense)
Luan Campos,BRA,"FW,MF",21,6,1,97.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.2,0.3,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.12,0.17,0.29,0.12,0.29,Portimonense,Brasileiro,Luan Campos (Portimonense)
Zinho,BRA,"FW,MF",20,8,0,117.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.4,6.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.02,0.3,0.32,0.02,0.32,Portimonense,Brasileiro,Zinho (Portimonense)
Midana Cassama,GNB,MF,21,1,0,18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.3,0.0,0.3,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0,1.31,1.31,1.31,Portimonense,Brasileiro,Midana Cassama (Portimonense)
Jose Souza,POR,MF,22,1,0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Portimonense,Brasileiro,Jose Souza (Portimonense)
Dennis Adeniran,ENG,MF,24,1,0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Portimonense,Brasileiro,Dennis Adeniran (Portimonense)
João,BRA,GK,23,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Portimonense,Brasileiro,João (Portimonense)
Davis Nascimento,BRA,MF,21,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Portimonense,Brasileiro,Davis Nascimento (Portimonense)
Gabriel Souza,BRA,GK,19,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Portimonense,Brasileiro,Gabriel Souza (Portimonense)
Ângelo Taveira,POR,MF,23,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Portimonense,Brasileiro,Ângelo Taveira (Portimonense)
Kim Yonghak,KOR,FW,20,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Portimonense,Brasileiro,Kim Yonghak (Portimonense)
Diogo Costa,POR,GK,24,15,15,1350.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Porto,Brasileiro,Diogo Costa (Porto)
Pepê,BRA,"MF,DF",26,15,13,1185.0,13.2,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.8,1.8,1.8,3.6,34.0,77.0,93.0,0.0,0.15,0.15,0.0,0.15,0.14,0.14,0.27,0.14,0.27,Porto,Brasileiro,Pepê (Porto)
Stephen Eustáquio,CAN,MF,27,15,13,1178.0,13.1,2.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,1.4,1.4,2.6,4.1,9.0,87.0,33.0,0.15,0.15,0.31,0.15,0.31,0.11,0.2,0.31,0.11,0.31,Porto,Brasileiro,Stephen Eustáquio (Porto)
Mehdi Taremi,IRN,FW,31,15,13,1162.0,12.9,3.0,1.0,4.0,2.0,1.0,2.0,3.0,0.0,3.5,2.0,1.6,3.6,20.0,35.0,78.0,0.23,0.08,0.31,0.15,0.23,0.27,0.12,0.4,0.15,0.28,Porto,Brasileiro,Mehdi Taremi (Porto)
João Mário Lopes,POR,DF,23,12,12,951.0,10.6,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7,0.7,0.8,1.5,51.0,53.0,93.0,0.09,0.0,0.09,0.09,0.09,0.06,0.07,0.14,0.06,0.14,Porto,Brasileiro,João Mário Lopes (Porto)
Alan Varela,ARG,MF,22,12,11,830.0,9.2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.5,0.5,0.2,0.7,10.0,44.0,4.0,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.08,0.06,0.08,Porto,Brasileiro,Alan Varela (Porto)
Galeno,BRA,"MF,DF",26,13,9,908.0,10.1,1.0,2.0,3.0,0.0,1.0,2.0,2.0,0.0,3.2,1.6,1.5,3.1,39.0,20.0,101.0,0.1,0.2,0.3,0.0,0.2,0.32,0.15,0.46,0.16,0.31,Porto,Brasileiro,Galeno (Porto)
Pepe,POR,DF,40,8,8,649.0,7.2,1.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.1,1.2,2.0,27.0,1.0,0.14,0.14,0.28,0.14,0.28,0.14,0.02,0.16,0.14,0.16,Porto,Brasileiro,Pepe (Porto)
Evanilson,BRA,FW,24,10,8,628.0,7.0,4.0,1.0,5.0,4.0,0.0,0.0,2.0,0.0,2.7,2.6,0.6,3.2,12.0,16.0,44.0,0.57,0.14,0.72,0.57,0.72,0.39,0.08,0.47,0.37,0.45,Porto,Brasileiro,Evanilson (Porto)
Fábio Cardoso,POR,DF,29,11,7,621.0,6.9,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.3,0.3,0.3,0.6,15.0,64.0,1.0,0.0,0.14,0.14,0.0,0.14,0.04,0.04,0.09,0.04,0.09,Porto,Brasileiro,Fábio Cardoso (Porto)
David Carmo,POR,DF,24,7,7,608.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.7,0.7,0.1,0.8,4.0,31.0,4.0,0.0,0.0,0.0,0.0,0.0,0.11,0.01,0.12,0.11,0.12,Porto,Brasileiro,David Carmo (Porto)
Wendell,BRA,DF,30,8,6,620.0,6.9,1.0,1.0,2.0,1.0,0.0,0.0,6.0,1.0,0.2,0.2,0.7,0.9,21.0,41.0,47.0,0.15,0.15,0.29,0.15,0.29,0.03,0.1,0.12,0.03,0.12,Porto,Brasileiro,Wendell (Porto)
Iván Marcano,ESP,DF,36,5,5,367.0,4.1,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.3,1.3,0.1,1.4,6.0,45.0,0.0,0.49,0.0,0.49,0.49,0.49,0.32,0.03,0.35,0.32,0.35,Porto,Brasileiro,Iván Marcano (Porto)
Zé Pedro Figueiredo,POR,DF,26,5,4,426.0,4.7,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7,0.7,0.0,0.7,5.0,37.0,5.0,0.21,0.0,0.21,0.21,0.21,0.14,0.0,0.14,0.14,0.14,Porto,Brasileiro,Zé Pedro Figueiredo (Porto)
André Franco,POR,"MF,FW",25,12,4,370.0,4.1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,1.6,2.1,7.0,27.0,26.0,0.0,0.24,0.24,0.0,0.24,0.14,0.38,0.52,0.14,0.52,Porto,Brasileiro,André Franco (Porto)
Nicolás González,ESP,MF,21,7,4,367.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.1,0.1,0.4,0.6,2.0,32.0,9.0,0.0,0.0,0.0,0.0,0.0,0.03,0.11,0.14,0.03,0.14,Porto,Brasileiro,Nicolás González (Porto)
Toni Martínez,ESP,FW,26,10,4,363.0,4.0,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,1.0,1.0,0.5,1.4,4.0,3.0,25.0,0.5,0.0,0.5,0.5,0.5,0.24,0.12,0.36,0.24,0.36,Porto,Brasileiro,Toni Martínez (Porto)
Jorge Eduardo Sánchez,MEX,DF,26,6,4,348.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,0.5,0.2,0.7,6.0,23.0,21.0,0.0,0.0,0.0,0.0,0.0,0.13,0.04,0.17,0.13,0.17,Porto,Brasileiro,Jorge Eduardo Sánchez (Porto)
Zaidu Sanusi,NGA,DF,26,4,4,254.0,2.8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.4,6.0,5.0,16.0,0.35,0.0,0.35,0.35,0.35,0.08,0.06,0.13,0.08,0.13,Porto,Brasileiro,Zaidu Sanusi (Porto)
Francisco Conceição,POR,"MF,FW",21,8,3,335.0,3.7,2.0,1.0,3.0,2.0,0.0,0.0,6.0,0.0,1.5,1.5,0.7,2.2,22.0,14.0,47.0,0.54,0.27,0.81,0.54,0.81,0.4,0.18,0.58,0.4,0.58,Porto,Brasileiro,Francisco Conceição (Porto)
Ivan Jaime Pajuelo,ESP,MF,23,7,3,259.0,2.9,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.3,0.8,7.0,17.0,15.0,0.35,0.0,0.35,0.35,0.35,0.18,0.09,0.27,0.18,0.27,Porto,Brasileiro,Ivan Jaime Pajuelo (Porto)
João Miguel,POR,DF,23,3,2,191.0,2.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,8.0,11.0,15.0,0.0,0.47,0.47,0.0,0.47,0.02,0.21,0.23,0.02,0.23,Porto,Brasileiro,João Miguel (Porto)
Romário Baró,POR,"MF,FW",23,4,2,122.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.3,2.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.24,0.12,0.24,Porto,Brasileiro,Romário Baró (Porto)
Gonçalo Borges,POR,"MF,DF",22,9,1,210.0,2.3,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,1.8,2.0,23.0,8.0,42.0,0.0,0.86,0.86,0.0,0.86,0.08,0.79,0.87,0.08,0.87,Porto,Brasileiro,Gonçalo Borges (Porto)
Fran Navarro,ESP,"FW,MF",25,6,1,174.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,0.2,1.4,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.62,0.13,0.75,0.62,0.75,Porto,Brasileiro,Fran Navarro (Porto)
Marko Grujić,SRB,MF,27,5,1,120.0,1.3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.7,0.7,1.0,19.0,2.0,0.0,0.75,0.75,0.0,0.75,0.06,0.49,0.55,0.06,0.55,Porto,Brasileiro,Marko Grujić (Porto)
Otávio,POR,"MF,FW",28,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.03,0.1,0.13,0.03,0.13,Porto,Brasileiro,Otávio (Porto)
Danny Loader,ENG,"FW,DF",23,3,0,43.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.22,0.22,0.22,Porto,Brasileiro,Danny Loader (Porto)
Bernardo Folha,POR,MF,21,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Porto,Brasileiro,Bernardo Folha (Porto)
Samuel Portugal,BRA,GK,29,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Porto,Brasileiro,Samuel Portugal (Porto)
Cláudio Ramos,POR,GK,32,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Porto,Brasileiro,Cláudio Ramos (Porto)
Costinha,POR,"MF,DF",23,15,15,1350.0,15.0,2.0,3.0,5.0,0.0,2.0,2.0,1.0,0.0,2.3,0.7,2.8,3.5,41.0,40.0,88.0,0.13,0.2,0.33,0.0,0.2,0.15,0.19,0.34,0.05,0.24,Rio Ave,Brasileiro,Costinha (Rio Ave)
Aderlan Santos,BRA,DF,34,15,15,1350.0,15.0,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,1.0,1.0,0.6,1.6,3.0,42.0,3.0,0.13,0.0,0.13,0.13,0.13,0.07,0.04,0.11,0.07,0.11,Rio Ave,Brasileiro,Aderlan Santos (Rio Ave)
Fábio Conceição,POR,"MF,DF",22,15,15,1333.0,14.8,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.6,1.6,2.1,3.7,39.0,55.0,126.0,0.07,0.0,0.07,0.07,0.07,0.11,0.14,0.25,0.11,0.25,Rio Ave,Brasileiro,Fábio Conceição (Rio Ave)
Amine Oudrhiri,MAR,MF,31,15,15,1160.0,12.9,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.1,0.1,0.4,0.5,8.0,64.0,8.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04,Rio Ave,Brasileiro,Amine Oudrhiri (Rio Ave)
Josué Sá,POR,DF,31,13,12,1051.0,11.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.5,0.6,17.0,51.0,4.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.05,0.01,0.05,Rio Ave,Brasileiro,Josué Sá (Rio Ave)
Gonçalo Rodrigues,POR,MF,26,12,12,972.0,10.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.3,1.3,1.1,2.4,22.0,58.0,33.0,0.0,0.0,0.0,0.0,0.0,0.12,0.1,0.22,0.12,0.22,Rio Ave,Brasileiro,Gonçalo Rodrigues (Rio Ave)
Emmanuel Boateng,GHA,FW,27,11,9,866.0,9.6,3.0,1.0,4.0,3.0,0.0,0.0,3.0,0.0,5.1,5.1,0.9,6.0,11.0,9.0,44.0,0.31,0.1,0.42,0.31,0.42,0.53,0.1,0.62,0.53,0.62,Rio Ave,Brasileiro,Emmanuel Boateng (Rio Ave)
Joca,POR,"FW,MF",27,9,9,623.0,6.9,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.6,0.6,1.3,1.9,15.0,23.0,33.0,0.14,0.14,0.29,0.14,0.29,0.08,0.19,0.27,0.08,0.27,Rio Ave,Brasileiro,Joca (Rio Ave)
Jhonatan,BRA,GK,32,8,8,720.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rio Ave,Brasileiro,Jhonatan (Rio Ave)
Miguel Nóbrega,POR,DF,23,9,8,711.0,7.9,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.8,0.8,0.0,0.8,13.0,33.0,5.0,0.13,0.0,0.13,0.13,0.13,0.1,0.0,0.1,0.1,0.1,Rio Ave,Brasileiro,Miguel Nóbrega (Rio Ave)
Magrão,BRA,GK,23,7,7,630.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rio Ave,Brasileiro,Magrão (Rio Ave)
André Pereira,POR,FW,28,11,7,584.0,6.5,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.2,1.3,6.0,14.0,31.0,0.15,0.0,0.15,0.15,0.15,0.16,0.03,0.19,0.16,0.19,Rio Ave,Brasileiro,André Pereira (Rio Ave)
Renato Pantalon,CRO,DF,26,9,7,569.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.1,0.1,7.0,29.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Rio Ave,Brasileiro,Renato Pantalon (Rio Ave)
Leonardo Ruíz,COL,FW,27,10,6,579.0,6.4,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,3.9,3.1,0.0,3.1,4.0,9.0,31.0,0.31,0.0,0.31,0.16,0.16,0.6,0.0,0.6,0.48,0.48,Rio Ave,Brasileiro,Leonardo Ruíz (Rio Ave)
Bruno Ventura,POR,"FW,MF",22,11,5,481.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9,0.9,2.1,3.0,6.0,11.0,36.0,0.0,0.0,0.0,0.0,0.0,0.17,0.39,0.56,0.17,0.56,Rio Ave,Brasileiro,Bruno Ventura (Rio Ave)
João Graça,POR,"MF,FW",28,12,5,469.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.2,0.2,0.1,0.3,11.0,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.07,0.04,0.07,Rio Ave,Brasileiro,João Graça (Rio Ave)
Zé Manuel,POR,"MF,FW",33,13,3,405.0,4.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.2,1.2,0.5,1.7,5.0,9.0,22.0,0.22,0.0,0.22,0.22,0.22,0.27,0.11,0.38,0.27,0.38,Rio Ave,Brasileiro,Zé Manuel (Rio Ave)
Hernâni Fortes,POR,FW,32,12,3,339.0,3.8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.9,1.3,7.0,4.0,33.0,0.0,0.27,0.27,0.0,0.27,0.1,0.25,0.35,0.1,0.35,Rio Ave,Brasileiro,Hernâni Fortes (Rio Ave)
Savio,BRA,"DF,MF",28,7,2,253.0,2.8,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9,0.9,4.0,25.0,4.0,0.0,0.36,0.36,0.0,0.36,0.0,0.31,0.31,0.0,0.31,Rio Ave,Brasileiro,Savio (Rio Ave)
Patrick,BRA,DF,26,6,2,142.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Rio Ave,Brasileiro,Patrick (Rio Ave)
Vítor Gomes,POR,MF,36,10,0,169.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,Rio Ave,Brasileiro,Vítor Gomes (Rio Ave)
Ukra,POR,"MF,FW",35,4,0,59.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rio Ave,Brasileiro,Ukra (Rio Ave)
Nuno Namora,POR,"DF,MF",25,3,0,29.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rio Ave,Brasileiro,Nuno Namora (Rio Ave)
Julien Lomboto,COD,MF,21,1,0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rio Ave,Brasileiro,Julien Lomboto (Rio Ave)
Lucas Flores,BRA,GK,21,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rio Ave,Brasileiro,Lucas Flores (Rio Ave)
Antonio Adán,ESP,GK,36,14,14,1260.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sporting CP,Brasileiro,Antonio Adán (Sporting CP)
Ousmane Diomande,CIV,DF,20,14,14,1210.0,13.4,1.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0,0.9,0.9,0.2,1.1,15.0,70.0,2.0,0.07,0.07,0.15,0.07,0.15,0.07,0.02,0.08,0.07,0.08,Sporting CP,Brasileiro,Ousmane Diomande (Sporting CP)
Pedro Gonçalves,POR,"FW,MF",25,14,14,1198.0,13.3,4.0,3.0,7.0,4.0,0.0,0.0,3.0,0.0,5.4,5.4,3.7,9.1,41.0,77.0,105.0,0.3,0.23,0.53,0.3,0.53,0.41,0.28,0.68,0.41,0.68,Sporting CP,Brasileiro,Pedro Gonçalves (Sporting CP)
Viktor Gyökeres,SWE,FW,25,13,13,1165.0,12.9,10.0,5.0,15.0,8.0,2.0,2.0,2.0,0.0,5.8,4.2,1.9,6.2,50.0,26.0,155.0,0.77,0.39,1.16,0.62,1.0,0.45,0.15,0.6,0.33,0.48,Sporting CP,Brasileiro,Viktor Gyökeres (Sporting CP)
Hidemasa Morita,JPN,MF,28,13,13,1157.0,12.9,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,1.7,1.7,1.1,2.7,10.0,73.0,25.0,0.08,0.16,0.23,0.08,0.23,0.13,0.08,0.21,0.13,0.21,Sporting CP,Brasileiro,Hidemasa Morita (Sporting CP)
Gonçalo Inácio,POR,DF,22,14,13,1117.0,12.4,1.0,0.0,1.0,1.0,0.0,0.0,7.0,1.0,0.5,0.5,0.1,0.6,20.0,96.0,2.0,0.08,0.0,0.08,0.08,0.08,0.04,0.01,0.05,0.04,0.05,Sporting CP,Brasileiro,Gonçalo Inácio (Sporting CP)
Sebastián Coates,URU,DF,33,12,12,947.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.9,0.9,0.3,1.2,4.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.03,0.11,0.08,0.11,Sporting CP,Brasileiro,Sebastián Coates (Sporting CP)
Morten Hjulmand,DEN,MF,24,13,12,942.0,10.5,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,0.9,0.9,0.6,1.5,0.0,59.0,14.0,0.1,0.1,0.19,0.1,0.19,0.09,0.06,0.15,0.09,0.15,Sporting CP,Brasileiro,Morten Hjulmand (Sporting CP)
Marcus Edwards,ENG,"FW,MF",25,13,11,882.0,9.8,2.0,3.0,5.0,2.0,0.0,0.0,4.0,0.0,1.8,1.8,4.6,6.4,49.0,50.0,69.0,0.2,0.31,0.51,0.2,0.51,0.18,0.47,0.65,0.18,0.65,Sporting CP,Brasileiro,Marcus Edwards (Sporting CP)
Ricardo Esgaio,POR,"MF,DF",30,14,11,784.0,8.7,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.4,0.4,1.3,1.7,17.0,29.0,65.0,0.0,0.23,0.23,0.0,0.23,0.04,0.15,0.19,0.04,0.19,Sporting CP,Brasileiro,Ricardo Esgaio (Sporting CP)
Nuno Santos,POR,"MF,DF",28,13,9,714.0,7.9,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,0.9,0.9,2.0,3.0,22.0,37.0,85.0,0.13,0.25,0.38,0.13,0.38,0.12,0.25,0.37,0.12,0.37,Sporting CP,Brasileiro,Nuno Santos (Sporting CP)
