Player,Nation,Pos,Age,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Team,Championship,Player_Team
Jota Silva,POR,"FW,MF",24,14.1,560.0,12.0,50.0,207.0,310.0,66.0,560.0,38.0,12.0,31.6,26.0,68.4,308.0,1979.0,851.0,36.0,21.0,15.0,44.0,12.0,392.0,117.0,Vitória,Brasileiro,Jota Silva (Vitória)
André Silva,BRA,FW,26,12.4,461.0,10.0,30.0,219.0,213.0,54.0,460.0,19.0,9.0,47.4,10.0,52.6,237.0,940.0,319.0,6.0,9.0,2.0,38.0,12.0,332.0,73.0,Vitória,Brasileiro,André Silva (Vitória)
Tomás Händel,POR,MF,23,12.1,627.0,8.0,89.0,401.0,148.0,12.0,627.0,13.0,9.0,69.2,3.0,23.1,292.0,1657.0,884.0,20.0,12.0,1.0,8.0,11.0,381.0,20.0,Vitória,Brasileiro,Tomás Händel (Vitória)
Tomás Ribeiro,POR,DF,24,10.4,598.0,51.0,245.0,311.0,47.0,12.0,598.0,1.0,0.0,0.0,1.0,100.0,238.0,1153.0,594.0,7.0,3.0,0.0,6.0,0.0,325.0,6.0,Vitória,Brasileiro,Tomás Ribeiro (Vitória)
Tiago Silva,POR,MF,30,9.5,610.0,4.0,63.0,368.0,189.0,11.0,607.0,13.0,8.0,61.5,4.0,30.8,311.0,1715.0,698.0,16.0,10.0,1.0,16.0,8.0,388.0,14.0,Vitória,Brasileiro,Tiago Silva (Vitória)
João Mendes,POR,"MF,FW",29,8.8,455.0,4.0,45.0,199.0,218.0,31.0,455.0,32.0,17.0,53.1,13.0,40.6,263.0,1600.0,703.0,20.0,18.0,5.0,28.0,9.0,333.0,64.0,Vitória,Brasileiro,João Mendes (Vitória)
Manuel Manu,POR,DF,22,10.0,601.0,52.0,295.0,293.0,19.0,8.0,601.0,5.0,3.0,60.0,1.0,20.0,322.0,1625.0,831.0,4.0,1.0,0.0,6.0,1.0,369.0,2.0,Vitória,Brasileiro,Manuel Manu (Vitória)
Bruno Gaspar,ANG,"MF,DF",30,8.5,545.0,11.0,106.0,252.0,189.0,14.0,545.0,10.0,2.0,20.0,6.0,60.0,225.0,1063.0,514.0,15.0,9.0,3.0,18.0,4.0,291.0,63.0,Vitória,Brasileiro,Bruno Gaspar (Vitória)
Daniel Bandeira,POR,MF,23,7.2,423.0,12.0,74.0,249.0,104.0,5.0,423.0,19.0,10.0,52.6,9.0,47.4,242.0,1092.0,414.0,9.0,11.0,2.0,11.0,6.0,262.0,5.0,Vitória,Brasileiro,Daniel Bandeira (Vitória)
Afonso freitas,POR,"DF,MF",23,6.0,267.0,10.0,56.0,114.0,97.0,10.0,267.0,7.0,1.0,14.3,4.0,57.1,116.0,582.0,295.0,8.0,3.0,1.0,11.0,3.0,142.0,34.0,Vitória,Brasileiro,Afonso freitas (Vitória)
Ricardo Mangas,POR,"DF,MF",25,6.9,275.0,15.0,63.0,111.0,104.0,19.0,275.0,9.0,3.0,33.3,4.0,44.4,129.0,678.0,351.0,9.0,4.0,0.0,10.0,2.0,160.0,46.0,Vitória,Brasileiro,Ricardo Mangas (Vitória)
Miguel Magalhães,POR,"DF,MF",21,5.4,288.0,12.0,85.0,125.0,80.0,4.0,288.0,5.0,3.0,60.0,2.0,40.0,105.0,463.0,257.0,6.0,5.0,0.0,7.0,0.0,115.0,20.0,Vitória,Brasileiro,Miguel Magalhães (Vitória)
Toni Borevkovic,CRO,DF,26,5.0,213.0,28.0,112.0,91.0,10.0,7.0,213.0,0.0,0.0,0.0,0.0,0.0,96.0,444.0,164.0,0.0,1.0,0.0,1.0,1.0,106.0,0.0,Vitória,Brasileiro,Toni Borevkovic (Vitória)
Mikel Villanueva,VEN,DF,30,3.9,250.0,24.0,109.0,132.0,10.0,1.0,250.0,2.0,2.0,100.0,0.0,0.0,116.0,625.0,382.0,4.0,0.0,0.0,2.0,0.0,140.0,0.0,Vitória,Brasileiro,Mikel Villanueva (Vitória)
Nelson,ANG,"DF,FW",25,4.5,236.0,6.0,43.0,97.0,100.0,7.0,236.0,14.0,2.0,14.3,11.0,78.6,122.0,824.0,440.0,9.0,5.0,1.0,9.0,3.0,137.0,38.0,Vitória,Brasileiro,Nelson (Vitória)
Adrián Butzke,ESP,FW,24,1.8,61.0,1.0,2.0,38.0,21.0,2.0,61.0,3.0,1.0,33.3,2.0,66.7,31.0,91.0,46.0,1.0,0.0,1.0,6.0,2.0,47.0,10.0,Vitória,Brasileiro,Adrián Butzke (Vitória)
Zé Carlos,POR,"MF,DF",22,3.1,224.0,6.0,47.0,111.0,68.0,6.0,224.0,12.0,5.0,41.7,6.0,50.0,121.0,536.0,302.0,8.0,4.0,1.0,7.0,4.0,140.0,13.0,Vitória,Brasileiro,Zé Carlos (Vitória)
Nuno Santos,POR,"FW,MF",24,2.0,119.0,2.0,10.0,64.0,45.0,7.0,119.0,3.0,2.0,66.7,1.0,33.3,69.0,364.0,209.0,6.0,8.0,2.0,4.0,1.0,87.0,14.0,Vitória,Brasileiro,Nuno Santos (Vitória)
Safira,BRA,FW,28,1.6,71.0,4.0,5.0,30.0,37.0,9.0,70.0,3.0,1.0,33.3,1.0,33.3,35.0,162.0,86.0,4.0,1.0,1.0,2.0,1.0,53.0,13.0,Vitória,Brasileiro,Safira (Vitória)
André André,POR,MF,34,0.9,80.0,2.0,18.0,42.0,22.0,0.0,80.0,3.0,0.0,0.0,2.0,66.7,40.0,253.0,51.0,1.0,2.0,0.0,2.0,4.0,55.0,2.0,Vitória,Brasileiro,André André (Vitória)
Fabijan Buntić,CRO,GK,26,15.0,448.0,374.0,445.0,3.0,0.0,0.0,448.0,0.0,0.0,0.0,0.0,0.0,211.0,1253.0,643.0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,Vizela,Brasileiro,Fabijan Buntić (Vizela)
Anderson Jesus,BRA,DF,28,14.9,702.0,130.0,428.0,260.0,16.0,14.0,702.0,1.0,0.0,0.0,0.0,0.0,374.0,1608.0,740.0,1.0,0.0,0.0,7.0,1.0,450.0,0.0,Vizela,Brasileiro,Anderson Jesus (Vizela)
Samuel Essende,FRA,FW,25,14.6,416.0,12.0,29.0,196.0,193.0,73.0,416.0,29.0,11.0,37.9,18.0,62.1,225.0,1151.0,412.0,21.0,9.0,12.0,51.0,21.0,310.0,69.0,Vizela,Brasileiro,Samuel Essende (Vizela)
Samu,POR,"MF,FW",27,14.6,940.0,42.0,166.0,452.0,333.0,35.0,937.0,23.0,11.0,47.8,10.0,43.5,446.0,1728.0,762.0,8.0,14.0,2.0,21.0,12.0,545.0,56.0,Vizela,Brasileiro,Samu (Vizela)
Bruno Wilson,POR,DF,27,14.0,828.0,143.0,450.0,345.0,36.0,22.0,828.0,0.0,0.0,0.0,0.0,0.0,471.0,2246.0,1296.0,4.0,4.0,1.0,6.0,0.0,567.0,8.0,Vizela,Brasileiro,Bruno Wilson (Vizela)
Tomás Costa Silva,POR,DF,24,13.5,880.0,45.0,262.0,352.0,277.0,13.0,880.0,15.0,6.0,40.0,7.0,46.7,425.0,1855.0,945.0,21.0,24.0,2.0,18.0,7.0,481.0,100.0,Vizela,Brasileiro,Tomás Costa Silva (Vizela)
Nuno Gonçalo Moreira,POR,"FW,MF",24,9.9,451.0,9.0,60.0,178.0,221.0,35.0,451.0,39.0,14.0,35.9,22.0,56.4,247.0,1269.0,604.0,16.0,15.0,4.0,21.0,14.0,281.0,65.0,Vizela,Brasileiro,Nuno Gonçalo Moreira (Vizela)
Matías Lacava,VEN,"FW,MF",21,9.0,341.0,4.0,72.0,122.0,161.0,25.0,341.0,25.0,14.0,56.0,10.0,40.0,224.0,1154.0,482.0,17.0,8.0,7.0,30.0,26.0,228.0,56.0,Vizela,Brasileiro,Matías Lacava (Vizela)
Matheus Pereira,BRA,"DF,MF",23,10.6,660.0,34.0,219.0,289.0,166.0,10.0,660.0,17.0,10.0,58.8,2.0,11.8,353.0,2120.0,1197.0,24.0,10.0,1.0,23.0,5.0,399.0,47.0,Vizela,Brasileiro,Matheus Pereira (Vizela)
Diogo Nascimento,POR,MF,21,10.2,593.0,13.0,105.0,353.0,142.0,15.0,593.0,28.0,16.0,57.1,11.0,39.3,359.0,1734.0,591.0,9.0,7.0,2.0,21.0,16.0,429.0,33.0,Vizela,Brasileiro,Diogo Nascimento (Vizela)
João Escoval,POR,DF,26,6.4,342.0,28.0,158.0,142.0,44.0,12.0,342.0,1.0,0.0,0.0,1.0,100.0,133.0,832.0,448.0,4.0,2.0,1.0,2.0,1.0,181.0,4.0,Vizela,Brasileiro,João Escoval (Vizela)
Rafael Bustamante,COL,MF,24,5.9,305.0,11.0,107.0,166.0,37.0,2.0,305.0,3.0,2.0,66.7,1.0,33.3,147.0,562.0,257.0,2.0,3.0,1.0,6.0,6.0,178.0,6.0,Vizela,Brasileiro,Rafael Bustamante (Vizela)
Pedro Ortiz,ESP,MF,23,5.7,269.0,19.0,76.0,180.0,18.0,3.0,269.0,4.0,4.0,100.0,0.0,0.0,115.0,514.0,193.0,2.0,2.0,0.0,2.0,4.0,157.0,1.0,Vizela,Brasileiro,Pedro Ortiz (Vizela)
Aleksandar Busnić,SRB,"MF,FW",26,4.9,227.0,13.0,76.0,139.0,12.0,0.0,227.0,3.0,2.0,66.7,0.0,0.0,108.0,591.0,254.0,0.0,4.0,0.0,3.0,3.0,113.0,2.0,Vizela,Brasileiro,Aleksandar Busnić (Vizela)
Alberto Soro,ESP,"MF,FW",24,2.5,129.0,0.0,18.0,60.0,53.0,5.0,129.0,3.0,1.0,33.3,2.0,66.7,78.0,416.0,168.0,3.0,5.0,0.0,8.0,4.0,86.0,19.0,Vizela,Brasileiro,Alberto Soro (Vizela)
Alexis Méndez,USA,"MF,FW",23,2.5,157.0,1.0,17.0,85.0,58.0,4.0,157.0,4.0,2.0,50.0,1.0,25.0,82.0,391.0,207.0,4.0,6.0,1.0,3.0,4.0,108.0,12.0,Vizela,Brasileiro,Alexis Méndez (Vizela)
Kiko Bondoso,POR,"FW,MF",28,2.1,98.0,1.0,14.0,35.0,51.0,10.0,98.0,9.0,4.0,44.4,5.0,55.6,62.0,320.0,117.0,5.0,3.0,2.0,5.0,0.0,69.0,22.0,Vizela,Brasileiro,Kiko Bondoso (Vizela)
Orest Lebedenko,UKR,DF,25,2.1,128.0,15.0,45.0,57.0,33.0,1.0,128.0,6.0,3.0,50.0,3.0,50.0,62.0,429.0,296.0,10.0,2.0,0.0,4.0,2.0,61.0,7.0,Vizela,Brasileiro,Orest Lebedenko (Vizela)
Hugo Oliveira,POR,"MF,DF",21,1.5,123.0,5.0,36.0,48.0,39.0,2.0,123.0,9.0,4.0,44.4,3.0,33.3,57.0,501.0,268.0,8.0,5.0,2.0,5.0,2.0,62.0,6.0,Vizela,Brasileiro,Hugo Oliveira (Vizela)
Dylan Saint-Louis,CGO,"FW,MF",28,2.1,110.0,5.0,19.0,39.0,53.0,5.0,110.0,10.0,4.0,40.0,5.0,50.0,70.0,476.0,202.0,5.0,2.0,0.0,8.0,3.0,81.0,29.0,Vizela,Brasileiro,Dylan Saint-Louis (Vizela)
Jardel,GNB,"FW,MF",26,1.8,97.0,3.0,10.0,45.0,42.0,6.0,97.0,13.0,5.0,38.5,7.0,53.8,69.0,493.0,182.0,6.0,2.0,2.0,9.0,4.0,78.0,17.0,Vizela,Brasileiro,Jardel (Vizela)
Iker Unzueta,ESP,FW,25,0.3,18.0,0.0,0.0,10.0,8.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,10.0,40.0,14.0,0.0,0.0,0.0,1.0,0.0,16.0,5.0,Vizela,Brasileiro,Iker Unzueta (Vizela)
Osama Rashid,IRQ,"MF,FW",31,0.2,30.0,3.0,6.0,21.0,4.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,17.0,88.0,27.0,0.0,1.0,0.0,0.0,1.0,20.0,0.0,Vizela,Brasileiro,Osama Rashid (Vizela)
