Player,Nation,Pos,Age,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Team,Championship,Player_Team
Vitão,BRA,DF,22.0,22.7,5,1,0,14,7,0,2,16,14,0.0,0.0,0,95.0,42.0,33.0,56.0,Internacional,Brasileiro,Vitão (Internacional)
Renê,BRA,DF,30.0,25.4,5,0,0,21,33,1,30,36,33,0.0,0.0,0,194.0,34.0,34.0,50.0,Internacional,Brasileiro,Renê (Internacional)
Mauricio,BRA,"FW,MF",21.0,19.6,4,0,0,17,32,4,34,10,11,1.0,0.0,0,97.0,11.0,13.0,45.8,Internacional,Brasileiro,Mauricio (Internacional)
Johnny Cardoso,USA,MF,21.0,17.9,7,0,0,26,26,2,4,31,23,0.0,1.0,0,89.0,27.0,24.0,52.9,Internacional,Brasileiro,Johnny Cardoso (Internacional)
Sergio Rochet,URU,GK,29.0,19.0,4,0,0,0,10,0,0,0,0,0.0,0.0,0,16.0,5.0,0.0,100.0,Internacional,Brasileiro,Sergio Rochet (Internacional)
Enner Valencia,ECU,FW,33.0,16.0,4,0,0,24,32,22,19,2,3,1.0,0.0,0,26.0,24.0,60.0,28.6,Internacional,Brasileiro,Enner Valencia (Internacional)
Luiz Adriano,BRA,FW,35.0,14.8,1,1,0,14,21,3,0,9,7,0.0,0.0,0,30.0,25.0,33.0,43.1,Internacional,Brasileiro,Luiz Adriano (Internacional)
Carlos de Pena,URU,"MF,FW",30.0,15.8,6,1,1,22,15,0,55,21,13,0.0,1.0,0,82.0,18.0,13.0,58.1,Internacional,Brasileiro,Carlos de Pena (Internacional)
Charles Aránguiz,CHI,MF,33.0,14.1,3,0,0,19,18,0,7,10,16,0.0,0.0,0,72.0,14.0,7.0,66.7,Internacional,Brasileiro,Charles Aránguiz (Internacional)
Igor Gomes,BRA,DF,21.0,16.3,4,0,0,14,12,0,28,15,25,0.0,1.0,0,103.0,20.0,20.0,50.0,Internacional,Brasileiro,Igor Gomes (Internacional)
Pedro Henrique,BRA,"FW,MF",32.0,14.1,4,0,0,40,20,16,45,5,20,1.0,0.0,0,44.0,29.0,34.0,46.0,Internacional,Brasileiro,Pedro Henrique (Internacional)
Nicolás Hernández,COL,DF,25.0,14.4,6,0,0,14,8,0,5,9,6,1.0,0.0,1,68.0,16.0,22.0,42.1,Internacional,Brasileiro,Nicolás Hernández (Internacional)
Romulo,BRA,"MF,DF",22.0,13.5,2,0,0,18,27,1,10,17,17,0.0,0.0,0,59.0,23.0,17.0,57.5,Internacional,Brasileiro,Romulo (Internacional)
Bruno Henrique,BRA,MF,33.0,11.7,3,0,0,29,24,0,37,5,7,0.0,0.0,0,65.0,10.0,16.0,38.5,Internacional,Brasileiro,Bruno Henrique (Internacional)
Keiller,BRA,GK,26.0,10.0,2,0,0,1,2,0,0,0,0,0.0,1.0,0,4.0,4.0,0.0,100.0,Internacional,Brasileiro,Keiller (Internacional)
John,BRA,GK,26.0,9.0,1,0,0,0,3,0,0,1,0,0.0,0.0,0,8.0,5.0,1.0,83.3,Internacional,Brasileiro,John (Internacional)
Gabriel,BRA,MF,30.0,8.5,2,0,0,12,6,0,2,12,13,0.0,0.0,0,50.0,7.0,9.0,43.8,Internacional,Brasileiro,Gabriel (Internacional)
Gustavo Campanharo,BRA,MF,30.0,7.7,6,0,0,24,9,0,2,12,16,0.0,0.0,0,44.0,7.0,7.0,50.0,Internacional,Brasileiro,Gustavo Campanharo (Internacional)
Dalbert Henrique,BRA,DF,29.0,5.5,0,0,0,12,7,0,14,6,12,0.0,1.0,0,35.0,8.0,4.0,66.7,Internacional,Brasileiro,Dalbert Henrique (Internacional)
Matheus Dias,BRA,"MF,FW",25.0,4.5,5,0,0,16,4,0,10,7,8,0.0,0.0,0,24.0,14.0,7.0,66.7,Internacional,Brasileiro,Matheus Dias (Internacional)
Rodrigo Moledo,BRA,DF,35.0,5.3,3,0,0,2,3,1,1,3,2,0.0,0.0,0,13.0,7.0,8.0,46.7,Internacional,Brasileiro,Rodrigo Moledo (Internacional)
Lucca Holanda,BRA,FW,19.0,6.1,2,1,0,12,13,0,6,4,5,0.0,0.0,0,17.0,9.0,32.0,22.0,Internacional,Brasileiro,Lucca Holanda (Internacional)
Alexandre Alemão,BRA,FW,24.0,3.8,2,0,0,12,14,1,2,1,5,0.0,0.0,0,17.0,6.0,18.0,25.0,Internacional,Brasileiro,Alexandre Alemão (Internacional)
Thauan Lara,BRA,"DF,MF",19.0,3.7,1,0,0,5,14,0,21,4,6,0.0,0.0,0,23.0,4.0,4.0,50.0,Internacional,Brasileiro,Thauan Lara (Internacional)
Hugo Mallo,ESP,DF,31.0,3.6,1,1,0,5,5,0,6,6,3,0.0,0.0,0,16.0,7.0,7.0,50.0,Internacional,Brasileiro,Hugo Mallo (Internacional)
Gabriel Baralhas,BRA,MF,24.0,2.6,0,0,0,5,3,0,1,5,5,0.0,0.0,0,20.0,2.0,2.0,50.0,Internacional,Brasileiro,Gabriel Baralhas (Internacional)
Gabriel Barros,BRA,"FW,MF",21.0,2.0,1,0,0,4,0,0,3,2,1,0.0,0.0,0,10.0,2.0,2.0,50.0,Internacional,Brasileiro,Gabriel Barros (Internacional)
Jean Dias,BRA,"FW,MF",32.0,3.6,1,0,0,6,12,1,22,2,1,0.0,0.0,0,16.0,2.0,10.0,16.7,Internacional,Brasileiro,Jean Dias (Internacional)
João Dalla Corte,BRA,DF,16.0,0.2,0,0,0,2,0,0,3,1,0,0.0,1.0,0,1.0,0.0,0.0,0.0,Internacional,Brasileiro,João Dalla Corte (Internacional)
Estevão,BRA,MF,20.0,0.1,0,0,0,1,1,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,Internacional,Brasileiro,Estevão (Internacional)
Lucas Ramos,BRA,FW,22.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,Internacional,Brasileiro,Lucas Ramos (Internacional)
Wéverton,BRA,GK,35.0,35.0,2,0,0,0,6,0,0,1,0,0.0,0.0,0,25.0,9.0,2.0,81.8,Palmeiras,Brasileiro,Wéverton (Palmeiras)
Gustavo Gómez,PAR,DF,29.0,30.7,10,2,0,37,23,10,11,28,28,0.0,0.0,0,145.0,114.0,61.0,65.1,Palmeiras,Brasileiro,Gustavo Gómez (Palmeiras)
Zé Rafael,BRA,MF,29.0,28.5,10,0,0,62,66,1,11,23,51,1.0,0.0,0,215.0,20.0,26.0,43.5,Palmeiras,Brasileiro,Zé Rafael (Palmeiras)
Raphael Veiga,BRA,MF,27.0,27.3,5,0,0,34,61,6,223,7,13,0.0,0.0,0,88.0,13.0,22.0,37.1,Palmeiras,Brasileiro,Raphael Veiga (Palmeiras)
Joaquín Piquerez,URU,DF,24.0,28.1,5,0,0,14,24,2,123,29,33,0.0,0.0,1,169.0,25.0,20.0,55.6,Palmeiras,Brasileiro,Joaquín Piquerez (Palmeiras)
Mayke,BRA,"DF,FW",30.0,27.8,7,0,0,37,16,4,117,43,31,0.0,0.0,0,149.0,15.0,27.0,35.7,Palmeiras,Brasileiro,Mayke (Palmeiras)
Murilo Cerqueira,BRA,DF,25.0,24.1,6,1,1,32,10,2,1,28,21,0.0,0.0,0,113.0,41.0,26.0,61.2,Palmeiras,Brasileiro,Murilo Cerqueira (Palmeiras)
Artur,BRA,FW,24.0,21.1,2,0,0,14,36,8,81,7,10,0.0,0.0,0,86.0,10.0,14.0,41.7,Palmeiras,Brasileiro,Artur (Palmeiras)
Luan Garcia,BRA,DF,29.0,20.2,5,0,0,29,17,3,6,26,6,0.0,1.0,0,94.0,56.0,23.0,70.9,Palmeiras,Brasileiro,Luan Garcia (Palmeiras)
Gabriel Menino,BRA,MF,22.0,17.7,5,0,0,40,28,2,55,15,24,0.0,0.0,0,111.0,17.0,19.0,47.2,Palmeiras,Brasileiro,Gabriel Menino (Palmeiras)
Richard Ríos,COL,MF,22.0,20.6,6,0,0,52,39,2,26,19,33,0.0,1.0,0,129.0,20.0,16.0,55.6,Palmeiras,Brasileiro,Richard Ríos (Palmeiras)
Rony,BRA,FW,27.0,18.2,3,0,0,21,29,25,22,2,8,0.0,1.0,0,34.0,28.0,56.0,33.3,Palmeiras,Brasileiro,Rony (Palmeiras)
Endrick,BRA,FW,16.0,17.3,4,0,0,44,43,2,18,1,6,1.0,0.0,0,44.0,14.0,36.0,28.0,Palmeiras,Brasileiro,Endrick (Palmeiras)
Marcos Rocha,BRA,DF,34.0,14.0,1,0,0,20,11,1,26,8,24,0.0,1.0,0,83.0,3.0,4.0,42.9,Palmeiras,Brasileiro,Marcos Rocha (Palmeiras)
Breno,BRA,FW,27.0,15.2,1,0,0,11,45,13,29,4,11,0.0,0.0,0,68.0,20.0,23.0,46.5,Palmeiras,Brasileiro,Breno (Palmeiras)
Dudu,BRA,FW,31.0,12.0,0,0,0,9,40,3,39,6,4,0.0,0.0,0,56.0,5.0,5.0,50.0,Palmeiras,Brasileiro,Dudu (Palmeiras)
Vanderlan,BRA,DF,20.0,10.1,5,0,0,20,5,1,28,12,18,0.0,0.0,0,48.0,5.0,15.0,25.0,Palmeiras,Brasileiro,Vanderlan (Palmeiras)
Jhonatan Jowjow,BRA,"MF,FW",20.0,9.9,5,0,0,21,13,3,26,9,15,0.0,0.0,0,52.0,8.0,21.0,27.6,Palmeiras,Brasileiro,Jhonatan Jowjow (Palmeiras)
José López,ARG,"FW,MF",22.0,6.6,3,0,0,17,15,4,8,4,4,1.0,0.0,0,26.0,35.0,29.0,54.7,Palmeiras,Brasileiro,José López (Palmeiras)
Kaiky Naves,BRA,"DF,FW",20.0,5.8,1,0,0,9,2,0,0,4,9,0.0,0.0,0,20.0,4.0,6.0,40.0,Palmeiras,Brasileiro,Kaiky Naves (Palmeiras)
Luis Guilherme,BRA,"FW,MF",16.0,6.4,0,0,0,11,21,3,32,6,1,0.0,0.0,0,24.0,5.0,4.0,55.6,Palmeiras,Brasileiro,Luis Guilherme (Palmeiras)
Fabinho,BRA,MF,20.0,6.5,2,0,0,23,16,0,2,7,20,0.0,0.0,0,41.0,9.0,7.0,56.3,Palmeiras,Brasileiro,Fabinho (Palmeiras)
García,BRA,DF,21.0,3.3,3,1,1,6,3,1,13,3,1,0.0,1.0,0,10.0,5.0,5.0,50.0,Palmeiras,Brasileiro,García (Palmeiras)
Marcelo Lomba,BRA,GK,36.0,3.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,1.0,50.0,Palmeiras,Brasileiro,Marcelo Lomba (Palmeiras)
Kevin,BRA,"FW,DF",20.0,2.6,2,0,0,7,5,1,9,3,4,0.0,0.0,0,16.0,1.0,2.0,33.3,Palmeiras,Brasileiro,Kevin (Palmeiras)
Jailson Siqueira,BRA,"MF,DF",27.0,1.8,0,0,0,4,1,0,0,2,3,0.0,0.0,0,8.0,3.0,10.0,23.1,Palmeiras,Brasileiro,Jailson Siqueira (Palmeiras)
Rafael Navarro,BRA,FW,22.0,1.4,1,0,0,6,2,2,0,1,0,0.0,0.0,0,4.0,4.0,8.0,33.3,Palmeiras,Brasileiro,Rafael Navarro (Palmeiras)
Bruno Tabata,BRA,"MF,FW",25.0,1.4,0,0,0,3,6,1,10,0,1,0.0,0.0,0,9.0,1.0,2.0,33.3,Palmeiras,Brasileiro,Bruno Tabata (Palmeiras)
Ian Custódio,BRA,DF,19.0,0.2,0,0,0,0,1,0,0,0,0,0.0,0.0,0,2.0,0.0,0.0,0.0,Palmeiras,Brasileiro,Ian Custódio (Palmeiras)
Giovani,BRA,FW,19.0,0.2,0,0,0,0,1,0,1,0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,Palmeiras,Brasileiro,Giovani (Palmeiras)
Estevão,BRA,FW,16.0,0.1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,Palmeiras,Brasileiro,Estevão (Palmeiras)
Eduard Atuesta,COL,MF,25.0,0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,Palmeiras,Brasileiro,Eduard Atuesta (Palmeiras)
Kauan Santos,BRA,FW,18.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,Palmeiras,Brasileiro,Kauan Santos (Palmeiras)
João Paulo,BRA,GK,27.0,35.7,6,0,0,1,4,0,0,0,1,0.0,1.0,0,43.0,7.0,1.0,87.5,Santos,Brasileiro,João Paulo (Santos)
Joaquim,BRA,DF,24.0,30.3,6,0,0,26,21,0,7,46,45,1.0,1.0,0,140.0,144.0,55.0,72.4,Santos,Brasileiro,Joaquim (Santos)
Marcos Leonardo,BRA,FW,19.0,28.8,3,0,0,37,60,25,11,2,3,1.0,0.0,0,47.0,28.0,69.0,28.9,Santos,Brasileiro,Marcos Leonardo (Santos)
Lucas Lima,BRA,"MF,FW",32.0,24.5,6,1,0,44,45,7,137,3,41,0.0,0.0,0,146.0,12.0,12.0,50.0,Santos,Brasileiro,Lucas Lima (Santos)
Messias,BRA,DF,28.0,26.6,2,0,0,21,9,1,0,36,15,0.0,1.0,0,93.0,88.0,43.0,67.2,Santos,Brasileiro,Messias (Santos)
Rodrigo Fernández,URU,MF,27.0,22.4,12,1,0,67,18,1,7,17,29,0.0,0.0,0,132.0,21.0,20.0,51.2,Santos,Brasileiro,Rodrigo Fernández (Santos)
Lucas Braga,BRA,"DF,FW",26.0,22.1,5,1,1,21,41,4,39,11,21,0.0,0.0,0,88.0,13.0,22.0,37.1,Santos,Brasileiro,Lucas Braga (Santos)
Jean Lucas,BRA,MF,24.0,20.1,4,0,0,34,40,2,80,14,22,0.0,0.0,1,123.0,13.0,13.0,50.0,Santos,Brasileiro,Jean Lucas (Santos)
Dodi,BRA,MF,26.0,19.1,10,0,0,38,34,0,17,22,25,0.0,0.0,0,97.0,7.0,22.0,24.1,Santos,Brasileiro,Dodi (Santos)
Stiven Mendoza,COL,"FW,MF",30.0,18.6,4,0,0,23,52,2,51,11,13,1.0,0.0,0,114.0,11.0,21.0,34.4,Santos,Brasileiro,Stiven Mendoza (Santos)
Dodô,BRA,DF,30.0,15.8,4,0,0,17,7,3,30,29,15,0.0,1.0,0,82.0,25.0,21.0,54.3,Santos,Brasileiro,Dodô (Santos)
Yeferson Soteldo,VEN,"FW,MF",25.0,17.3,5,2,1,10,56,3,95,6,9,1.0,0.0,0,81.0,2.0,11.0,15.4,Santos,Brasileiro,Yeferson Soteldo (Santos)
Tomás Rincón,VEN,MF,35.0,13.2,5,0,0,35,20,0,7,25,16,0.0,0.0,0,86.0,22.0,9.0,71.0,Santos,Brasileiro,Tomás Rincón (Santos)
João Othavio Basso,BRA,DF,26.0,12.8,1,0,0,14,6,0,2,23,10,0.0,0.0,1,63.0,22.0,19.0,53.7,Santos,Brasileiro,João Othavio Basso (Santos)
Gabriel Inocêncio,BRA,DF,28.0,14.2,3,0,0,32,11,1,33,15,31,0.0,0.0,0,88.0,29.0,22.0,56.9,Santos,Brasileiro,Gabriel Inocêncio (Santos)
Kevyson,BRA,DF,18.0,10.8,1,0,0,15,7,0,46,22,23,0.0,1.0,1,45.0,10.0,9.0,52.6,Santos,Brasileiro,Kevyson (Santos)
João Lucas,BRA,DF,24.0,9.0,1,0,0,12,18,0,39,15,15,0.0,1.0,0,47.0,8.0,16.0,33.3,Santos,Brasileiro,João Lucas (Santos)
Nonato,BRA,MF,24.0,7.3,3,0,0,18,21,1,2,14,15,0.0,0.0,0,46.0,5.0,12.0,29.4,Santos,Brasileiro,Nonato (Santos)
Lucas,BRA,DF,21.0,6.8,1,0,0,5,9,2,13,6,8,0.0,0.0,0,44.0,5.0,4.0,55.6,Santos,Brasileiro,Lucas (Santos)
Nathan,BRA,DF,21.0,5.5,2,0,0,9,1,0,13,8,13,0.0,0.0,0,27.0,6.0,6.0,50.0,Santos,Brasileiro,Nathan (Santos)
Julio Furch,ARG,"FW,MF",33.0,6.8,2,0,0,7,8,5,7,2,5,0.0,0.0,0,22.0,31.0,31.0,50.0,Santos,Brasileiro,Julio Furch (Santos)
Ângelo Borges,BRA,"FW,MF",18.0,6.0,1,0,0,8,9,4,8,5,8,0.0,0.0,0,31.0,3.0,8.0,27.3,Santos,Brasileiro,Ângelo Borges (Santos)
Alex,BRA,DF,23.0,5.1,1,0,0,4,5,0,0,7,7,0.0,0.0,0,21.0,6.0,6.0,50.0,Santos,Brasileiro,Alex (Santos)
Deivid Washington,BRA,FW,17.0,4.7,2,0,0,3,8,1,0,1,1,1.0,0.0,0,17.0,10.0,14.0,41.7,Santos,Brasileiro,Deivid Washington (Santos)
Guilherme Camacho,BRA,MF,32.0,5.0,5,1,1,18,3,1,4,5,9,0.0,0.0,0,28.0,5.0,4.0,55.6,Santos,Brasileiro,Guilherme Camacho (Santos)
Maximiliano Silvera,URU,"MF,FW",25.0,5.0,0,0,0,5,13,1,2,1,8,0.0,0.0,0,30.0,2.0,14.0,12.5,Santos,Brasileiro,Maximiliano Silvera (Santos)
Eduardo Gabriel,BRA,DF,26.0,3.0,0,1,0,3,0,0,0,6,0,0.0,0.0,0,19.0,9.0,7.0,56.3,Santos,Brasileiro,Eduardo Gabriel (Santos)
Daniel Ruiz Rivera,COL,"FW,MF",21.0,2.7,1,0,0,2,5,0,19,1,3,0.0,0.0,0,10.0,2.0,6.0,25.0,Santos,Brasileiro,Daniel Ruiz Rivera (Santos)
Vladimir,BRA,GK,33.0,2.3,0,1,0,0,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,Santos,Brasileiro,Vladimir (Santos)
Sandry,BRA,MF,20.0,2.1,2,0,0,4,2,0,8,2,3,0.0,0.0,0,12.0,0.0,1.0,0.0,Santos,Brasileiro,Sandry (Santos)
Alison,BRA,MF,29.0,1.5,0,0,0,1,1,0,0,3,1,0.0,0.0,0,9.0,3.0,2.0,60.0,Santos,Brasileiro,Alison (Santos)
Luan Dias,BRA,"MF,FW",25.0,2.1,3,0,0,10,5,0,11,1,6,0.0,0.0,0,8.0,0.0,1.0,0.0,Santos,Brasileiro,Luan Dias (Santos)
Júnior Caiçara,BRA,DF,33.0,1.9,1,0,0,4,1,1,15,2,3,0.0,0.0,0,5.0,2.0,1.0,66.7,Santos,Brasileiro,Júnior Caiçara (Santos)
Lucas Barbosa,BRA,"FW,MF",21.0,1.1,0,0,0,4,1,0,2,2,5,0.0,0.0,0,13.0,5.0,1.0,83.3,Santos,Brasileiro,Lucas Barbosa (Santos)
Felipe Jonatan,BRA,DF,24.0,1.0,0,0,0,0,0,0,7,0,0,0.0,0.0,0,13.0,0.0,2.0,0.0,Santos,Brasileiro,Felipe Jonatan (Santos)
Alfredo Morelos,COL,"FW,MF",26.0,0.9,2,0,0,3,0,0,1,1,1,0.0,0.0,0,3.0,5.0,2.0,71.4,Santos,Brasileiro,Alfredo Morelos (Santos)
Bruno Mezenga,BRA,"FW,MF",34.0,1.9,1,0,0,9,3,2,0,0,1,0.0,0.0,0,9.0,15.0,10.0,60.0,Santos,Brasileiro,Bruno Mezenga (Santos)
Weslley Patati,BRA,"FW,MF",19.0,1.5,0,0,0,5,3,0,8,4,2,0.0,0.0,0,12.0,2.0,2.0,50.0,Santos,Brasileiro,Weslley Patati (Santos)
Maicon,BRA,DF,34.0,0.5,0,0,0,0,0,0,0,1,0,0.0,0.0,0,1.0,5.0,0.0,100.0,Santos,Brasileiro,Maicon (Santos)
Ed Carlos,BRA,"MF,FW",21.0,0.4,0,0,0,0,0,0,2,0,1,0.0,0.0,0,5.0,1.0,0.0,100.0,Santos,Brasileiro,Ed Carlos (Santos)
Miguel Terceros,BOL,"MF,FW",18.0,0.4,0,0,0,0,1,0,2,1,0,0.0,0.0,0,2.0,0.0,0.0,0.0,Santos,Brasileiro,Miguel Terceros (Santos)
Jair Paula,BRA,DF,17.0,0.4,0,0,0,1,0,0,0,0,0,0.0,0.0,0,3.0,0.0,1.0,0.0,Santos,Brasileiro,Jair Paula (Santos)
Vinicius,BRA,MF,23.0,0.3,0,0,0,3,1,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,Santos,Brasileiro,Vinicius (Santos)
Cadu,BRA,DF,20.0,0.2,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,Santos,Brasileiro,Cadu (Santos)
Ivonei,BRA,MF,20.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,100.0,Santos,Brasileiro,Ivonei (Santos)
Luiz Felipe,BRA,DF,29.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,Santos,Brasileiro,Luiz Felipe (Santos)
Rafael Pires,BRA,GK,33.0,33.0,1,0,0,0,4,0,0,1,2,0.0,0.0,0,38.0,9.0,2.0,81.8,São Paulo,Brasileiro,Rafael Pires (São Paulo)
Pablo Maia,BRA,MF,21.0,28.7,9,1,1,61,26,0,5,18,36,0.0,0.0,0,202.0,17.0,7.0,70.8,São Paulo,Brasileiro,Pablo Maia (São Paulo)
Alisson,BRA,"MF,FW",29.0,23.9,2,0,0,39,45,2,59,27,32,1.0,0.0,0,121.0,16.0,28.0,36.4,São Paulo,Brasileiro,Alisson (São Paulo)
Lucas Beraldo,BRA,DF,19.0,24.0,7,0,0,18,14,0,2,24,21,0.0,0.0,0,146.0,38.0,28.0,57.6,São Paulo,Brasileiro,Lucas Beraldo (São Paulo)
Luciano,BRA,"MF,FW",29.0,23.5,5,0,0,27,57,5,21,4,19,0.0,0.0,0,93.0,14.0,22.0,38.9,São Paulo,Brasileiro,Luciano (São Paulo)
Caio Paulista,BRA,DF,24.0,23.1,4,0,0,18,35,0,53,20,19,1.0,1.0,0,140.0,14.0,19.0,42.4,São Paulo,Brasileiro,Caio Paulista (São Paulo)
Rafinha,BRA,DF,37.0,22.5,11,1,1,23,22,0,42,16,26,0.0,1.0,1,102.0,12.0,11.0,52.2,São Paulo,Brasileiro,Rafinha (São Paulo)
Wellington Rato,BRA,"FW,MF",30.0,19.6,6,0,0,21,21,11,157,6,13,0.0,1.0,0,82.0,12.0,8.0,60.0,São Paulo,Brasileiro,Wellington Rato (São Paulo)
Diego,BRA,DF,23.0,19.4,6,0,0,19,4,0,1,18,11,0.0,1.0,0,84.0,35.0,26.0,57.4,São Paulo,Brasileiro,Diego (São Paulo)
Michel Araujo,URU,"FW,MF",26.0,19.6,3,0,0,33,42,2,61,11,23,1.0,3.0,0,93.0,33.0,36.0,47.8,São Paulo,Brasileiro,Michel Araujo (São Paulo)
Robert Arboleda,ECU,DF,31.0,19.1,1,1,0,7,13,5,0,13,21,0.0,0.0,0,90.0,57.0,32.0,64.0,São Paulo,Brasileiro,Robert Arboleda (São Paulo)
Rodrigo Nestor,BRA,"MF,FW",22.0,16.1,5,1,1,29,20,5,34,11,15,0.0,0.0,0,76.0,11.0,15.0,42.3,São Paulo,Brasileiro,Rodrigo Nestor (São Paulo)
Jonathan Calleri,ARG,FW,29.0,15.0,6,0,0,37,36,14,11,5,4,2.0,0.0,0,28.0,58.0,54.0,51.8,São Paulo,Brasileiro,Jonathan Calleri (São Paulo)
Juan Santos,BRA,FW,20.0,14.2,2,0,0,24,32,14,17,6,14,1.0,0.0,0,43.0,15.0,47.0,24.2,São Paulo,Brasileiro,Juan Santos (São Paulo)
Gabriel Neves,URU,MF,25.0,10.7,6,1,0,13,3,0,18,3,14,0.0,0.0,0,66.0,4.0,4.0,50.0,São Paulo,Brasileiro,Gabriel Neves (São Paulo)
Alan Franco,ARG,DF,26.0,12.5,3,0,0,10,3,0,0,13,10,0.0,1.0,0,70.0,27.0,14.0,65.9,São Paulo,Brasileiro,Alan Franco (São Paulo)
Nathan Mendes,BRA,DF,20.0,13.1,5,0,0,24,23,1,24,18,14,0.0,0.0,0,61.0,24.0,17.0,58.5,São Paulo,Brasileiro,Nathan Mendes (São Paulo)
Welington,BRA,DF,21.0,10.4,2,0,0,15,22,0,38,3,13,0.0,0.0,0,53.0,19.0,18.0,51.4,São Paulo,Brasileiro,Welington (São Paulo)
Lucas Moura,BRA,"FW,MF",30.0,9.6,0,0,0,11,29,0,14,7,0,0.0,1.0,0,41.0,13.0,11.0,54.2,São Paulo,Brasileiro,Lucas Moura (São Paulo)
James Rodríguez,COL,"MF,FW",31.0,7.1,0,0,0,10,8,1,40,0,5,0.0,0.0,0,43.0,3.0,3.0,50.0,São Paulo,Brasileiro,James Rodríguez (São Paulo)
Luan,BRA,MF,23.0,6.8,1,0,0,11,5,0,0,9,5,0.0,0.0,0,32.0,10.0,4.0,71.4,São Paulo,Brasileiro,Luan (São Paulo)
David,BRA,"FW,MF",27.0,8.1,5,0,0,22,14,11,10,0,2,0.0,0.0,0,26.0,10.0,20.0,33.3,São Paulo,Brasileiro,David (São Paulo)
Marcos Paulo,BRA,"FW,MF",21.0,5.9,2,0,0,8,12,2,10,6,7,0.0,0.0,0,21.0,4.0,10.0,28.6,São Paulo,Brasileiro,Marcos Paulo (São Paulo)
Jandrei,BRA,GK,29.0,5.0,1,0,0,0,1,0,0,0,0,0.0,0.0,0,3.0,2.0,0.0,100.0,São Paulo,Brasileiro,Jandrei (São Paulo)
Patryck,BRA,DF,20.0,4.2,2,0,0,2,6,0,8,7,4,0.0,0.0,0,19.0,8.0,8.0,50.0,São Paulo,Brasileiro,Patryck (São Paulo)
Jhegson Méndez,ECU,MF,25.0,4.1,1,0,0,9,2,0,1,6,4,0.0,0.0,0,21.0,5.0,5.0,50.0,São Paulo,Brasileiro,Jhegson Méndez (São Paulo)
Raí Ramos,BRA,DF,28.0,3.1,2,0,0,5,1,0,7,1,4,0.0,0.0,0,11.0,3.0,3.0,50.0,São Paulo,Brasileiro,Raí Ramos (São Paulo)
Erison,BRA,"FW,MF",23.0,4.3,3,0,0,7,16,2,2,0,0,0.0,0.0,0,6.0,7.0,18.0,28.0,São Paulo,Brasileiro,Erison (São Paulo)
Matheus Belém,BRA,DF,19.0,1.9,1,0,0,1,0,0,1,2,0,0.0,0.0,0,12.0,2.0,5.0,28.6,São Paulo,Brasileiro,Matheus Belém (São Paulo)
Rodrigo,BRA,"MF,FW",18.0,2.6,3,0,0,13,2,0,15,3,3,0.0,0.0,0,13.0,4.0,4.0,50.0,São Paulo,Brasileiro,Rodrigo (São Paulo)
Alexandre Pato,BRA,"FW,MF",33.0,1.8,0,0,0,1,4,2,2,0,0,0.0,0.0,0,2.0,1.0,1.0,50.0,São Paulo,Brasileiro,Alexandre Pato (São Paulo)
Talles Costa,BRA,"MF,FW",20.0,1.5,1,0,0,6,5,0,1,2,1,0.0,0.0,0,7.0,2.0,0.0,100.0,São Paulo,Brasileiro,Talles Costa (São Paulo)
João Moreira,POR,DF,18.0,0.8,0,0,0,1,3,0,2,1,1,0.0,0.0,0,5.0,0.0,0.0,0.0,São Paulo,Brasileiro,João Moreira (São Paulo)
William Gomes,BRA,FW,16.0,0.8,0,0,0,3,2,0,7,1,3,0.0,0.0,0,5.0,0.0,2.0,0.0,São Paulo,Brasileiro,William Gomes (São Paulo)
Pedro Vilhena,BRA,FW,20.0,0.2,0,0,0,0,0,0,1,0,0,0.0,0.0,0,2.0,0.0,2.0,0.0,São Paulo,Brasileiro,Pedro Vilhena (São Paulo)
Talles Wander,BRA,"FW,MF",19.0,0.2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,2.0,33.3,São Paulo,Brasileiro,Talles Wander (São Paulo)
