Player,Nation,Pos,Age,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Team,Championship,Player_Team
Zé Ricardo,BRA,MF,23.0,11.9,0,16,7,43.8,1.35,0.59,0.0,0.0,29.7,0.0,0,0,0.3,0.3,0.02,-0.3,-0.3,Goiás,Brasileiro,Zé Ricardo (Goiás)
João Magno,BRA,FW,25.0,10.9,3,25,8,32.0,2.29,0.73,0.12,0.38,14.8,0.0,0,0,2.8,2.8,0.11,0.2,0.2,Goiás,Brasileiro,João Magno (Goiás)
Dieguinho,BRA,"DF,FW",27.0,12.0,0,10,0,0.0,0.83,0.0,0.0,0.0,25.3,0.0,0,0,0.4,0.4,0.04,-0.4,-0.4,Goiás,Brasileiro,Dieguinho (Goiás)
Sidimar,BRA,DF,30.0,11.2,0,10,2,20.0,0.89,0.18,0.0,0.0,11.6,0.0,0,0,0.7,0.7,0.07,-0.7,-0.7,Goiás,Brasileiro,Sidimar (Goiás)
Matheus Peixoto,BRA,FW,27.0,9.8,2,20,6,30.0,2.05,0.61,0.05,0.17,16.0,0.0,1,1,2.2,1.4,0.07,-0.2,-0.4,Goiás,Brasileiro,Matheus Peixoto (Goiás)
Matheus Babi,BRA,FW,25.0,9.8,4,27,10,37.0,2.76,1.02,0.15,0.4,12.6,0.0,0,0,2.6,2.6,0.09,1.4,1.4,Goiás,Brasileiro,Matheus Babi (Goiás)
Raphael Guzzo,POR,MF,28.0,6.4,1,12,3,25.0,1.87,0.47,0.08,0.33,15.9,0.0,0,0,1.0,1.0,0.08,0.0,0.0,Goiás,Brasileiro,Raphael Guzzo (Goiás)
Luis Oyama,BRA,MF,26.0,6.2,1,6,2,33.3,0.96,0.32,0.17,0.5,23.2,0.0,0,0,0.4,0.4,0.07,0.6,0.6,Goiás,Brasileiro,Luis Oyama (Goiás)
Bruno Araújo dos Santos,BRA,DF,29.0,5.0,0,2,1,50.0,0.4,0.2,0.0,0.0,13.7,0.0,0,0,0.1,0.1,0.05,-0.1,-0.1,Goiás,Brasileiro,Bruno Araújo dos Santos (Goiás)
EDU,BRA,DF,22.0,4.8,0,2,1,50.0,0.41,0.21,0.0,0.0,6.7,0.0,0,0,0.4,0.4,0.2,-0.4,-0.4,Goiás,Brasileiro,EDU (Goiás)
Diego Gonçalves,BRA,"FW,MF",28.0,4.0,0,6,2,33.3,1.52,0.51,0.0,0.0,20.7,0.0,0,0,0.5,0.5,0.08,-0.5,-0.5,Goiás,Brasileiro,Diego Gonçalves (Goiás)
Alesson,BRA,"FW,MF",23.0,7.3,2,16,3,18.8,2.2,0.41,0.13,0.67,16.3,0.0,0,0,1.1,1.1,0.07,0.9,0.9,Goiás,Brasileiro,Alesson (Goiás)
Marcelo Rangel,BRA,GK,34.0,3.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Goiás,Brasileiro,Marcelo Rangel (Goiás)
Apodi,BRA,"FW,MF",36.0,4.2,1,8,5,62.5,1.88,1.18,0.13,0.2,18.5,0.0,0,0,0.8,0.8,0.1,0.2,0.2,Goiás,Brasileiro,Apodi (Goiás)
Higor,BRA,MF,28.0,2.5,0,5,0,0.0,2.02,0.0,0.0,0.0,19.6,0.0,0,0,0.4,0.4,0.08,-0.4,-0.4,Goiás,Brasileiro,Higor (Goiás)
Pedro Oliveira,BRA,"FW,MF",18.0,2.2,0,2,1,50.0,0.92,0.46,0.0,0.0,12.9,0.0,0,0,0.2,0.2,0.11,-0.2,-0.2,Goiás,Brasileiro,Pedro Oliveira (Goiás)
Matheus Santos,BRA,"FW,MF",24.0,2.2,0,4,0,0.0,1.85,0.0,0.0,0.0,21.4,0.0,0,0,0.2,0.2,0.05,-0.2,-0.2,Goiás,Brasileiro,Matheus Santos (Goiás)
Gabriel Novaes,BRA,FW,23.0,1.1,0,1,1,100.0,0.95,0.95,0.0,0.0,21.5,0.0,0,0,0.4,0.4,0.42,-0.4,-0.4,Goiás,Brasileiro,Gabriel Novaes (Goiás)
Dodô,BRA,"MF,FW",21.0,3.6,2,6,2,33.3,1.67,0.56,0.33,1.0,19.4,0.0,0,0,1.2,1.2,0.2,0.8,0.8,Goiás,Brasileiro,Dodô (Goiás)
Philippe Costa,BRA,FW,22.0,1.2,0,4,1,25.0,3.3,0.83,0.0,0.0,16.7,0.0,0,0,0.2,0.2,0.06,-0.2,-0.2,Goiás,Brasileiro,Philippe Costa (Goiás)
Breno Herculano,BRA,"FW,MF",23.0,0.9,0,4,0,0.0,4.56,0.0,0.0,0.0,14.4,0.0,0,0,0.2,0.2,0.06,-0.2,-0.2,Goiás,Brasileiro,Breno Herculano (Goiás)
Xavier,BRA,DF,22.0,0.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Goiás,Brasileiro,Xavier (Goiás)
Lucas Emmanuel,BRA,FW,22.0,0.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Goiás,Brasileiro,Lucas Emmanuel (Goiás)
Mina,BRA,DF,19.0,0.5,0,2,0,0.0,4.0,0.0,0.0,0.0,8.5,0.0,0,0,0.2,0.2,0.1,-0.2,-0.2,Goiás,Brasileiro,Mina (Goiás)
Simioni,BRA,MF,19.0,0.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Goiás,Brasileiro,Simioni (Goiás)
Fellipe Bastos,BRA,MF,32.0,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Goiás,Brasileiro,Fellipe Bastos (Goiás)
Halerrandrio dos Santos,BRA,MF,16.0,0.3,0,2,0,0.0,6.21,0.0,0.0,0.0,22.3,0.0,0,0,0.0,0.0,0.01,0.0,0.0,Goiás,Brasileiro,Halerrandrio dos Santos (Goiás)
Denzel,BRA,FW,20.0,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Goiás,Brasileiro,Denzel (Goiás)
Jhonny Lucas,BRA,MF,22.0,0.2,0,2,0,0.0,10.59,0.0,0.0,0.0,16.9,0.0,0,0,0.1,0.1,0.07,-0.1,-0.1,Goiás,Brasileiro,Jhonny Lucas (Goiás)
Luis Suárez,URU,FW,36.0,32.0,17,126,54,42.9,3.94,1.69,0.13,0.3,17.6,12.0,1,2,13.8,12.2,0.1,3.2,3.8,Grêmio,Brasileiro,Luis Suárez (Grêmio)
Gabriel Chapecó,BRA,GK,22.0,31.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Grêmio,Brasileiro,Gabriel Chapecó (Grêmio)
Franco Cristaldo,ARG,"MF,FW",26.0,23.7,8,37,19,51.4,1.56,0.8,0.14,0.26,19.1,1.0,3,4,6.6,3.6,0.1,1.4,1.4,Grêmio,Brasileiro,Franco Cristaldo (Grêmio)
Reinaldo,BRA,DF,33.0,29.8,2,31,14,45.2,1.04,0.47,0.03,0.07,21.8,2.0,1,1,2.7,1.9,0.06,-0.7,-0.9,Grêmio,Brasileiro,Reinaldo (Grêmio)
Mathías Villasanti,PAR,MF,26.0,29.4,4,19,9,47.4,0.65,0.31,0.21,0.44,19.0,0.0,0,0,1.6,1.6,0.08,2.4,2.4,Grêmio,Brasileiro,Mathías Villasanti (Grêmio)
Walter Kannemann,ARG,DF,31.0,26.2,0,10,4,40.0,0.38,0.15,0.0,0.0,13.6,0.0,0,0,1.0,1.0,0.1,-1.0,-1.0,Grêmio,Brasileiro,Walter Kannemann (Grêmio)
Bruno Fabiano Alves,BRA,DF,31.0,27.2,0,9,1,11.1,0.33,0.04,0.0,0.0,10.5,0.0,0,0,0.5,0.5,0.06,-0.5,-0.5,Grêmio,Brasileiro,Bruno Fabiano Alves (Grêmio)
João Pedro,BRA,DF,26.0,23.1,3,12,4,33.3,0.52,0.17,0.25,0.75,20.6,0.0,0,0,0.7,0.7,0.06,2.3,2.3,Grêmio,Brasileiro,João Pedro (Grêmio)
Felipe Carballo,URU,MF,26.0,17.1,1,19,5,26.3,1.11,0.29,0.05,0.2,16.8,0.0,0,0,1.5,1.5,0.08,-0.5,-0.5,Grêmio,Brasileiro,Felipe Carballo (Grêmio)
Bitelo,BRA,"MF,FW",23.0,17.2,4,31,7,22.6,1.8,0.41,0.13,0.57,18.8,1.0,0,0,3.6,3.6,0.12,0.4,0.4,Grêmio,Brasileiro,Bitelo (Grêmio)
Bruno Uvini,BRA,DF,31.0,16.1,1,14,6,42.9,0.87,0.37,0.07,0.17,11.4,0.0,0,0,0.8,0.8,0.06,0.2,0.2,Grêmio,Brasileiro,Bruno Uvini (Grêmio)
João Pedro Pepê,BRA,MF,25.0,15.5,1,9,2,22.2,0.58,0.13,0.11,0.5,21.7,0.0,0,0,1.1,1.1,0.12,-0.1,-0.1,Grêmio,Brasileiro,João Pedro Pepê (Grêmio)
Fábio,BRA,"DF,MF",32.0,9.7,0,6,0,0.0,0.62,0.0,0.0,0.0,18.5,0.0,0,0,0.2,0.2,0.03,-0.2,-0.2,Grêmio,Brasileiro,Fábio (Grêmio)
João Pedro,ITA,FW,30.0,6.8,0,10,1,10.0,1.46,0.15,0.0,0.0,12.8,0.0,0,0,1.0,1.0,0.1,-1.0,-1.0,Grêmio,Brasileiro,João Pedro (Grêmio)
Everton,BRA,"FW,MF",25.0,13.5,6,38,14,36.8,2.82,1.04,0.16,0.43,22.6,0.0,0,0,3.5,3.5,0.09,2.5,2.5,Grêmio,Brasileiro,Everton (Grêmio)
Rodrigo Ely,BRA,DF,29.0,7.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Grêmio,Brasileiro,Rodrigo Ely (Grêmio)
Vinícius,BRA,FW,31.0,7.3,1,14,5,35.7,1.93,0.69,0.07,0.2,19.8,0.0,0,0,1.9,1.9,0.13,-0.9,-0.9,Grêmio,Brasileiro,Vinícius (Grêmio)
Nathan,BRA,"MF,FW",26.0,7.6,1,18,6,33.3,2.37,0.79,0.06,0.17,21.3,1.0,0,0,1.1,1.1,0.06,-0.1,-0.1,Grêmio,Brasileiro,Nathan (Grêmio)
Ferreira,BRA,"FW,MF",25.0,12.7,4,28,11,39.3,2.2,0.86,0.14,0.36,18.0,1.0,0,0,3.0,3.0,0.11,1.0,1.0,Grêmio,Brasileiro,Ferreira (Grêmio)
Pedro Geromel,BRA,DF,37.0,5.2,0,1,0,0.0,0.19,0.0,0.0,0.0,11.6,0.0,0,0,0.0,0.0,0.03,0.0,0.0,Grêmio,Brasileiro,Pedro Geromel (Grêmio)
Gustavo Martins Santos,BRA,"DF,MF",20.0,7.7,1,7,3,42.9,0.91,0.39,0.14,0.33,9.5,0.0,0,0,1.0,1.0,0.15,0.0,0.0,Grêmio,Brasileiro,Gustavo Martins Santos (Grêmio)
Cuiabano,BRA,"DF,MF",19.0,5.4,1,10,5,50.0,1.84,0.92,0.1,0.2,19.8,0.0,0,0,0.7,0.7,0.07,0.3,0.3,Grêmio,Brasileiro,Cuiabano (Grêmio)
Ronald,BRA,MF,19.0,4.6,1,4,1,25.0,0.86,0.22,0.25,1.0,9.9,0.0,0,0,0.6,0.6,0.14,0.4,0.4,Grêmio,Brasileiro,Ronald (Grêmio)
Lucas Besozzi,ARG,"FW,MF",20.0,4.4,1,6,5,83.3,1.35,1.13,0.17,0.2,18.6,0.0,0,0,0.3,0.3,0.05,0.7,0.7,Grêmio,Brasileiro,Lucas Besozzi (Grêmio)
Diogo Barbosa,BRA,DF,30.0,4.3,0,1,0,0.0,0.23,0.0,0.0,0.0,26.6,0.0,0,0,0.0,0.0,0.03,0.0,0.0,Grêmio,Brasileiro,Diogo Barbosa (Grêmio)
Caíque,BRA,GK,25.0,4.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Grêmio,Brasileiro,Caíque (Grêmio)
Lucas Milla,BRA,MF,20.0,3.4,0,3,0,0.0,0.89,0.0,0.0,0.0,19.4,0.0,0,0,0.3,0.3,0.09,-0.3,-0.3,Grêmio,Brasileiro,Lucas Milla (Grêmio)
Thomas Luciano,BRA,DF,21.0,3.5,0,4,0,0.0,1.15,0.0,0.0,0.0,12.0,0.0,0,0,0.2,0.2,0.04,-0.2,-0.2,Grêmio,Brasileiro,Thomas Luciano (Grêmio)
Lucas Silva,BRA,MF,29.0,2.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Grêmio,Brasileiro,Lucas Silva (Grêmio)
Nathan Fernandes,BRA,"FW,MF",17.0,4.2,1,12,5,41.7,2.86,1.19,0.08,0.2,18.0,0.0,0,0,1.0,1.0,0.08,0.0,0.0,Grêmio,Brasileiro,Nathan Fernandes (Grêmio)
Adriel,BRA,GK,22.0,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Grêmio,Brasileiro,Adriel (Grêmio)
Andre Martins,BRA,"FW,MF",21.0,4.1,3,14,4,28.6,3.42,0.98,0.21,0.75,12.3,0.0,0,0,1.3,1.3,0.09,1.7,1.7,Grêmio,Brasileiro,Andre Martins (Grêmio)
Zinho,BRA,"FW,MF",19.0,2.7,0,5,1,20.0,1.84,0.37,0.0,0.0,21.9,0.0,0,0,0.2,0.2,0.04,-0.2,-0.2,Grêmio,Brasileiro,Zinho (Grêmio)
Josué,BRA,MF,17.0,1.3,0,1,0,0.0,0.77,0.0,0.0,0.0,31.4,0.0,0,0,0.0,0.0,0.01,0.0,0.0,Grêmio,Brasileiro,Josué (Grêmio)
Brenno,BRA,GK,23.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Grêmio,Brasileiro,Brenno (Grêmio)
Wesley,BRA,DF,19.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Grêmio,Brasileiro,Wesley (Grêmio)
Juan Iturbe,PAR,"FW,MF",29.0,0.8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Grêmio,Brasileiro,Juan Iturbe (Grêmio)
Luan Vieira,BRA,"FW,MF",29.0,0.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Grêmio,Brasileiro,Luan Vieira (Grêmio)
Darlan Mendes,BRA,MF,24.0,0.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Grêmio,Brasileiro,Darlan Mendes (Grêmio)
Gustavinho,BRA,"FW,MF",21.0,0.4,0,1,0,0.0,2.73,0.0,0.0,0.0,3.3,0.0,0,0,0.4,0.4,0.38,-0.4,-0.4,Grêmio,Brasileiro,Gustavinho (Grêmio)
Freddy Noguera,PAR,FW,19.0,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Grêmio,Brasileiro,Freddy Noguera (Grêmio)
Nata,BRA,"FW,DF",21.0,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Grêmio,Brasileiro,Nata (Grêmio)
Lian,BRA,MF,17.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Grêmio,Brasileiro,Lian (Grêmio)
João Vitor,BRA,MF,17.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Grêmio,Brasileiro,João Vitor (Grêmio)
Fabricio Bustos,ARG,DF,26.0,27.8,3,17,6,35.3,0.61,0.22,0.18,0.5,23.6,0.0,0,0,1.0,1.0,0.06,2.0,2.0,Internacional,Brasileiro,Fabricio Bustos (Internacional)
Alan Patrick,BRA,"MF,FW",31.0,27.2,4,47,12,25.5,1.73,0.44,0.06,0.25,23.3,7.0,1,1,4.4,3.6,0.08,-0.4,-0.6,Internacional,Brasileiro,Alan Patrick (Internacional)
Wanderson,BRA,"FW,MF",28.0,26.0,7,38,20,52.6,1.46,0.77,0.18,0.35,20.6,0.0,0,0,4.1,4.1,0.11,2.9,2.9,Internacional,Brasileiro,Wanderson (Internacional)
Gabriel Mercado,ARG,DF,35.0,24.2,0,9,1,11.1,0.37,0.04,0.0,0.0,10.3,0.0,0,0,0.6,0.6,0.06,-0.6,-0.6,Internacional,Brasileiro,Gabriel Mercado (Internacional)
Vitão,BRA,DF,22.0,22.7,0,12,3,25.0,0.53,0.13,0.0,0.0,12.2,0.0,0,0,0.7,0.7,0.06,-0.7,-0.7,Internacional,Brasileiro,Vitão (Internacional)
Renê,BRA,DF,30.0,25.4,1,9,2,22.2,0.35,0.08,0.11,0.5,20.2,1.0,0,0,0.6,0.6,0.06,0.4,0.4,Internacional,Brasileiro,Renê (Internacional)
Mauricio,BRA,"FW,MF",21.0,19.6,6,45,13,28.9,2.29,0.66,0.13,0.46,20.8,1.0,0,0,4.8,4.8,0.11,1.2,1.2,Internacional,Brasileiro,Mauricio (Internacional)
Johnny Cardoso,USA,MF,21.0,17.9,2,15,8,53.3,0.84,0.45,0.13,0.25,18.6,0.0,0,0,1.1,1.1,0.08,0.9,0.9,Internacional,Brasileiro,Johnny Cardoso (Internacional)
Sergio Rochet,URU,GK,29.0,19.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Internacional,Brasileiro,Sergio Rochet (Internacional)
Enner Valencia,ECU,FW,33.0,16.0,9,52,24,46.2,3.25,1.5,0.15,0.33,15.0,3.0,1,2,9.0,7.3,0.15,0.0,0.7,Internacional,Brasileiro,Enner Valencia (Internacional)
Luiz Adriano,BRA,FW,35.0,14.8,3,24,11,45.8,1.62,0.74,0.13,0.27,14.4,0.0,0,0,2.6,2.6,0.11,0.4,0.4,Internacional,Brasileiro,Luiz Adriano (Internacional)
Carlos de Pena,URU,"MF,FW",30.0,15.8,2,31,9,29.0,1.96,0.57,0.06,0.22,23.6,4.0,0,0,1.4,1.4,0.04,0.6,0.6,Internacional,Brasileiro,Carlos de Pena (Internacional)
Charles Aránguiz,CHI,MF,33.0,14.1,0,15,1,6.7,1.07,0.07,0.0,0.0,21.4,1.0,0,0,1.0,1.0,0.07,-1.0,-1.0,Internacional,Brasileiro,Charles Aránguiz (Internacional)
Igor Gomes,BRA,DF,21.0,16.3,0,11,2,18.2,0.68,0.12,0.0,0.0,19.6,0.0,0,0,0.6,0.6,0.06,-0.6,-0.6,Internacional,Brasileiro,Igor Gomes (Internacional)
Pedro Henrique,BRA,"FW,MF",32.0,14.1,3,36,9,25.0,2.55,0.64,0.06,0.22,17.2,0.0,1,1,4.4,3.6,0.1,-1.4,-1.6,Internacional,Brasileiro,Pedro Henrique (Internacional)
Nicolás Hernández,COL,DF,25.0,14.4,0,4,0,0.0,0.28,0.0,0.0,0.0,10.0,0.0,0,0,0.2,0.2,0.05,-0.2,-0.2,Internacional,Brasileiro,Nicolás Hernández (Internacional)
Romulo,BRA,"MF,DF",22.0,13.5,1,13,3,23.1,0.96,0.22,0.08,0.33,23.5,0.0,0,0,1.0,1.0,0.08,0.0,0.0,Internacional,Brasileiro,Romulo (Internacional)
Bruno Henrique,BRA,MF,33.0,11.7,2,19,7,36.8,1.63,0.6,0.11,0.29,25.0,3.0,0,0,1.2,1.2,0.06,0.8,0.8,Internacional,Brasileiro,Bruno Henrique (Internacional)
Keiller,BRA,GK,26.0,10.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Internacional,Brasileiro,Keiller (Internacional)
John,BRA,GK,26.0,9.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Internacional,Brasileiro,John (Internacional)
Gabriel,BRA,MF,30.0,8.5,0,4,0,0.0,0.47,0.0,0.0,0.0,30.7,0.0,0,0,0.0,0.0,0.01,0.0,0.0,Internacional,Brasileiro,Gabriel (Internacional)
Gustavo Campanharo,BRA,MF,30.0,7.7,0,4,3,75.0,0.52,0.39,0.0,0.0,28.5,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1,Internacional,Brasileiro,Gustavo Campanharo (Internacional)
Dalbert Henrique,BRA,DF,29.0,5.5,0,2,0,0.0,0.36,0.0,0.0,0.0,23.2,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Internacional,Brasileiro,Dalbert Henrique (Internacional)
Matheus Dias,BRA,"MF,FW",25.0,4.5,0,1,0,0.0,0.22,0.0,0.0,0.0,12.9,0.0,0,0,0.1,0.1,0.15,-0.1,-0.1,Internacional,Brasileiro,Matheus Dias (Internacional)
Rodrigo Moledo,BRA,DF,35.0,5.3,0,1,1,100.0,0.19,0.19,0.0,0.0,14.7,0.0,0,0,0.0,0.0,0.03,0.0,0.0,Internacional,Brasileiro,Rodrigo Moledo (Internacional)
Lucca Holanda,BRA,FW,19.0,6.1,0,12,3,25.0,1.96,0.49,0.0,0.0,17.2,0.0,0,0,0.6,0.6,0.05,-0.6,-0.6,Internacional,Brasileiro,Lucca Holanda (Internacional)
Alexandre Alemão,BRA,FW,24.0,3.8,1,14,3,21.4,3.71,0.79,0.07,0.33,14.6,0.0,0,0,1.2,1.2,0.09,-0.2,-0.2,Internacional,Brasileiro,Alexandre Alemão (Internacional)
Thauan Lara,BRA,"DF,MF",19.0,3.7,0,5,1,20.0,1.34,0.27,0.0,0.0,27.6,1.0,0,0,0.1,0.1,0.02,-0.1,-0.1,Internacional,Brasileiro,Thauan Lara (Internacional)
Hugo Mallo,ESP,DF,31.0,3.6,0,5,0,0.0,1.38,0.0,0.0,0.0,11.5,0.0,0,0,0.3,0.3,0.07,-0.3,-0.3,Internacional,Brasileiro,Hugo Mallo (Internacional)
Gabriel Baralhas,BRA,MF,24.0,2.6,0,4,1,25.0,1.53,0.38,0.0,0.0,28.6,0.0,0,0,0.1,0.1,0.02,-0.1,-0.1,Internacional,Brasileiro,Gabriel Baralhas (Internacional)
Gabriel Barros,BRA,"FW,MF",21.0,2.0,0,2,0,0.0,1.02,0.0,0.0,0.0,16.7,0.0,0,0,0.2,0.2,0.11,-0.2,-0.2,Internacional,Brasileiro,Gabriel Barros (Internacional)
Jean Dias,BRA,"FW,MF",32.0,3.6,1,7,2,28.6,1.96,0.56,0.14,0.5,20.3,2.0,0,0,1.0,1.0,0.14,0.0,0.0,Internacional,Brasileiro,Jean Dias (Internacional)
João Dalla Corte,BRA,DF,16.0,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Internacional,Brasileiro,João Dalla Corte (Internacional)
Estevão,BRA,MF,20.0,0.1,0,1,1,100.0,8.18,8.18,0.0,0.0,26.5,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Internacional,Brasileiro,Estevão (Internacional)
Lucas Ramos,BRA,FW,22.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Internacional,Brasileiro,Lucas Ramos (Internacional)
Wéverton,BRA,GK,35.0,35.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Palmeiras,Brasileiro,Wéverton (Palmeiras)
Gustavo Gómez,PAR,DF,29.0,30.7,2,25,6,24.0,0.82,0.2,0.08,0.33,10.9,0.0,0,0,2.2,2.2,0.09,-0.2,-0.2,Palmeiras,Brasileiro,Gustavo Gómez (Palmeiras)
Zé Rafael,BRA,MF,29.0,28.5,3,35,11,31.4,1.23,0.39,0.09,0.27,21.3,2.0,0,0,2.1,2.1,0.06,0.9,0.9,Palmeiras,Brasileiro,Zé Rafael (Palmeiras)
Raphael Veiga,BRA,MF,27.0,27.3,9,86,31,36.0,3.16,1.14,0.09,0.26,23.1,13.0,1,2,7.2,5.7,0.07,1.8,2.3,Palmeiras,Brasileiro,Raphael Veiga (Palmeiras)
Joaquín Piquerez,URU,DF,24.0,28.1,3,32,6,18.8,1.14,0.21,0.06,0.33,26.1,3.0,1,1,2.0,1.3,0.04,1.0,0.7,Palmeiras,Brasileiro,Joaquín Piquerez (Palmeiras)
Mayke,BRA,"DF,FW",30.0,27.8,1,8,2,25.0,0.29,0.07,0.13,0.5,17.7,0.0,0,0,0.9,0.9,0.11,0.1,0.1,Palmeiras,Brasileiro,Mayke (Palmeiras)
Murilo Cerqueira,BRA,DF,25.0,24.1,3,12,7,58.3,0.5,0.29,0.25,0.43,11.1,0.0,0,0,1.0,1.0,0.08,2.0,2.0,Palmeiras,Brasileiro,Murilo Cerqueira (Palmeiras)
Artur,BRA,FW,24.0,21.1,5,47,17,36.2,2.23,0.81,0.11,0.29,16.8,1.0,0,0,5.0,5.0,0.11,0.0,0.0,Palmeiras,Brasileiro,Artur (Palmeiras)
Luan Garcia,BRA,DF,29.0,20.2,1,19,6,31.6,0.94,0.3,0.05,0.17,10.5,0.0,0,0,1.9,1.9,0.1,-0.9,-0.9,Palmeiras,Brasileiro,Luan Garcia (Palmeiras)
Gabriel Menino,BRA,MF,22.0,17.7,2,34,7,20.6,1.92,0.4,0.06,0.29,25.2,3.0,0,0,1.7,1.7,0.05,0.3,0.3,Palmeiras,Brasileiro,Gabriel Menino (Palmeiras)
Richard Ríos,COL,MF,22.0,20.6,2,38,10,26.3,1.85,0.49,0.05,0.2,25.2,1.0,0,0,1.2,1.2,0.03,0.8,0.8,Palmeiras,Brasileiro,Richard Ríos (Palmeiras)
Rony,BRA,FW,27.0,18.2,5,51,18,35.3,2.8,0.99,0.1,0.28,13.1,1.0,0,0,6.1,6.1,0.12,-1.1,-1.1,Palmeiras,Brasileiro,Rony (Palmeiras)
Endrick,BRA,FW,16.0,17.3,11,49,25,51.0,2.83,1.44,0.22,0.44,17.4,1.0,0,1,8.1,7.3,0.15,2.9,3.7,Palmeiras,Brasileiro,Endrick (Palmeiras)
Marcos Rocha,BRA,DF,34.0,14.0,1,4,1,25.0,0.28,0.07,0.25,1.0,19.7,0.0,0,0,0.4,0.4,0.09,0.6,0.6,Palmeiras,Brasileiro,Marcos Rocha (Palmeiras)
Breno,BRA,FW,27.0,15.2,5,49,24,49.0,3.23,1.58,0.1,0.21,14.8,0.0,0,0,6.8,6.8,0.14,-1.8,-1.8,Palmeiras,Brasileiro,Breno (Palmeiras)
Dudu,BRA,FW,31.0,12.0,3,35,10,28.6,2.93,0.84,0.09,0.3,19.0,0.0,0,0,2.4,2.4,0.07,0.6,0.6,Palmeiras,Brasileiro,Dudu (Palmeiras)
Vanderlan,BRA,DF,20.0,10.1,0,6,1,16.7,0.59,0.1,0.0,0.0,18.4,0.0,0,0,0.3,0.3,0.05,-0.3,-0.3,Palmeiras,Brasileiro,Vanderlan (Palmeiras)
Jhonatan Jowjow,BRA,"MF,FW",20.0,9.9,0,12,6,50.0,1.21,0.61,0.0,0.0,16.0,1.0,0,0,1.2,1.2,0.1,-1.2,-1.2,Palmeiras,Brasileiro,Jhonatan Jowjow (Palmeiras)
