Player,Nation,Pos,Age,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Team,Championship,Player_Team
Thiago Maia,BRA,MF,25.0,23.3,1644.0,63.0,354.0,1041.0,264.0,8.0,1644.0,20.0,13.0,65.0,7.0,35.0,869.0,3283.0,1419.0,16.0,19.0,0.0,23.0,17.0,1173.0,51.0,Flamengo,Brasileiro,Thiago Maia (Flamengo)
Erick Pulgar,CHI,MF,29.0,22.2,1583.0,67.0,334.0,1027.0,233.0,18.0,1583.0,11.0,5.0,45.5,6.0,54.5,876.0,3741.0,1669.0,16.0,23.0,2.0,23.0,13.0,1119.0,31.0,Flamengo,Brasileiro,Erick Pulgar (Flamengo)
Giorgian De Arrascaeta,URU,"MF,FW",28.0,20.5,1290.0,23.0,105.0,556.0,651.0,83.0,1290.0,58.0,34.0,58.6,17.0,29.3,831.0,3701.0,1645.0,38.0,38.0,15.0,55.0,41.0,951.0,170.0,Flamengo,Brasileiro,Giorgian De Arrascaeta (Flamengo)
Everton Soares,BRA,"FW,MF",26.0,19.3,967.0,13.0,80.0,271.0,632.0,83.0,967.0,126.0,54.0,42.9,61.0,48.4,630.0,4573.0,2395.0,85.0,53.0,34.0,24.0,25.0,658.0,217.0,Flamengo,Brasileiro,Everton Soares (Flamengo)
Matheus Cunha,BRA,GK,21.0,17.6,787.0,510.0,753.0,34.0,0.0,0.0,787.0,0.0,0.0,0.0,0.0,0.0,486.0,2302.0,1489.0,0.0,0.0,0.0,1.0,0.0,471.0,0.0,Flamengo,Brasileiro,Matheus Cunha (Flamengo)
Gabriel Barbosa,BRA,FW,26.0,17.1,633.0,0.0,25.0,261.0,350.0,60.0,628.0,14.0,5.0,35.7,8.0,57.1,356.0,1842.0,894.0,26.0,26.0,4.0,17.0,8.0,485.0,112.0,Flamengo,Brasileiro,Gabriel Barbosa (Flamengo)
Everton Ribeiro,BRA,"FW,MF",33.0,16.4,1087.0,12.0,117.0,448.0,532.0,31.0,1087.0,39.0,16.0,41.0,20.0,51.3,693.0,3788.0,1997.0,36.0,43.0,6.0,23.0,25.0,828.0,97.0,Flamengo,Brasileiro,Everton Ribeiro (Flamengo)
Agustín Rossi,ARG,GK,27.0,15.0,537.0,384.0,527.0,10.0,0.0,0.0,537.0,0.0,0.0,0.0,0.0,0.0,335.0,1877.0,1286.0,0.0,0.0,0.0,0.0,0.0,262.0,0.0,Flamengo,Brasileiro,Agustín Rossi (Flamengo)
Bruno Henrique,BRA,"FW,MF",32.0,17.1,736.0,23.0,73.0,241.0,435.0,88.0,736.0,62.0,27.0,43.5,30.0,48.4,484.0,3267.0,1714.0,64.0,47.0,21.0,44.0,26.0,550.0,198.0,Flamengo,Brasileiro,Bruno Henrique (Flamengo)
Victor Hugo,BRA,"MF,FW",18.0,14.2,833.0,14.0,89.0,509.0,245.0,29.0,833.0,50.0,34.0,68.0,15.0,30.0,556.0,3286.0,1692.0,31.0,32.0,5.0,28.0,16.0,648.0,55.0,Flamengo,Brasileiro,Victor Hugo (Flamengo)
David Luiz,BRA,DF,35.0,11.0,844.0,110.0,353.0,430.0,66.0,13.0,844.0,10.0,8.0,80.0,2.0,20.0,534.0,3037.0,1864.0,14.0,15.0,1.0,11.0,1.0,567.0,4.0,Flamengo,Brasileiro,David Luiz (Flamengo)
Luiz Araújo,BRA,"FW,MF",26.0,8.7,513.0,12.0,59.0,195.0,271.0,44.0,513.0,46.0,25.0,54.3,21.0,45.7,345.0,2094.0,1009.0,29.0,23.0,9.0,19.0,9.0,376.0,112.0,Flamengo,Brasileiro,Luiz Araújo (Flamengo)
Matheuzinho,BRA,DF,22.0,6.9,469.0,29.0,112.0,247.0,114.0,10.0,469.0,6.0,2.0,33.3,3.0,50.0,264.0,1137.0,501.0,9.0,8.0,0.0,7.0,2.0,289.0,29.0,Flamengo,Brasileiro,Matheuzinho (Flamengo)
Filipe Luís,BRA,DF,37.0,5.9,468.0,26.0,121.0,245.0,105.0,5.0,468.0,7.0,3.0,42.9,1.0,14.3,275.0,1209.0,701.0,14.0,11.0,1.0,5.0,1.0,300.0,12.0,Flamengo,Brasileiro,Filipe Luís (Flamengo)
Santos,BRA,GK,32.0,5.4,203.0,114.0,186.0,17.0,0.0,0.0,203.0,0.0,0.0,0.0,0.0,0.0,126.0,698.0,489.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,Flamengo,Brasileiro,Santos (Flamengo)
Matheus França,BRA,"MF,FW",18.0,4.1,215.0,1.0,17.0,77.0,122.0,28.0,215.0,21.0,11.0,52.4,9.0,42.9,139.0,979.0,450.0,16.0,10.0,9.0,9.0,9.0,164.0,43.0,Flamengo,Brasileiro,Matheus França (Flamengo)
Allan,BRA,MF,25.0,5.4,465.0,7.0,63.0,324.0,82.0,1.0,465.0,4.0,2.0,50.0,0.0,0.0,320.0,1640.0,833.0,10.0,12.0,0.0,2.0,3.0,361.0,6.0,Flamengo,Brasileiro,Allan (Flamengo)
Pablo,BRA,DF,31.0,4.7,368.0,55.0,157.0,207.0,4.0,2.0,368.0,1.0,1.0,100.0,0.0,0.0,231.0,1170.0,703.0,4.0,0.0,0.0,1.0,0.0,263.0,1.0,Flamengo,Brasileiro,Pablo (Flamengo)
Guillermo Varela,URU,DF,29.0,2.6,170.0,7.0,35.0,92.0,44.0,1.0,170.0,3.0,2.0,66.7,1.0,33.3,109.0,526.0,272.0,6.0,9.0,0.0,1.0,0.0,122.0,14.0,Flamengo,Brasileiro,Guillermo Varela (Flamengo)
Arturo Vidal,CHI,"MF,DF",35.0,2.8,231.0,8.0,39.0,118.0,75.0,8.0,231.0,1.0,0.0,0.0,1.0,100.0,130.0,403.0,206.0,2.0,2.0,0.0,2.0,3.0,189.0,12.0,Flamengo,Brasileiro,Arturo Vidal (Flamengo)
Marinho,BRA,"FW,DF",32.0,0.9,72.0,1.0,6.0,19.0,48.0,7.0,72.0,3.0,2.0,66.7,1.0,33.3,47.0,317.0,84.0,2.0,2.0,1.0,3.0,3.0,50.0,21.0,Flamengo,Brasileiro,Marinho (Flamengo)
Igor,BRA,MF,19.0,0.9,71.0,2.0,5.0,46.0,21.0,1.0,71.0,1.0,1.0,100.0,0.0,0.0,47.0,206.0,73.0,2.0,2.0,0.0,3.0,2.0,55.0,3.0,Flamengo,Brasileiro,Igor (Flamengo)
Rodrigo Caio,BRA,"MF,DF",29.0,0.7,67.0,4.0,15.0,48.0,5.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,41.0,194.0,69.0,0.0,0.0,0.0,0.0,0.0,49.0,1.0,Flamengo,Brasileiro,Rodrigo Caio (Flamengo)
Pedrinho,BRA,FW,19.0,0.2,14.0,0.0,2.0,6.0,6.0,0.0,14.0,1.0,0.0,0.0,1.0,100.0,4.0,16.0,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,Flamengo,Brasileiro,Pedrinho (Flamengo)
Matheus Gonçalves,BRA,"FW,MF",17.0,0.2,23.0,0.0,0.0,7.0,16.0,0.0,23.0,2.0,1.0,50.0,1.0,50.0,18.0,95.0,52.0,1.0,1.0,0.0,1.0,0.0,20.0,4.0,Flamengo,Brasileiro,Matheus Gonçalves (Flamengo)
André Inácio,BRA,FW,20.0,0.2,5.0,0.0,3.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,Flamengo,Brasileiro,André Inácio (Flamengo)
Fábio,BRA,GK,42.0,35.0,1134.0,1022.0,1133.0,1.0,0.0,0.0,1134.0,0.0,0.0,0.0,0.0,0.0,591.0,2058.0,1066.0,0.0,0.0,0.0,3.0,0.0,504.0,0.0,Fluminense,Brasileiro,Fábio (Fluminense)
André,BRA,"MF,DF",21.0,29.4,2745.0,268.0,946.0,1589.0,231.0,3.0,2745.0,62.0,38.0,61.3,16.0,25.8,1966.0,9737.0,5852.0,58.0,54.0,1.0,34.0,15.0,2179.0,14.0,Fluminense,Brasileiro,André (Fluminense)
Germán Cano,ARG,FW,34.0,27.4,691.0,23.0,110.0,296.0,295.0,90.0,690.0,23.0,11.0,47.8,12.0,52.2,406.0,1627.0,582.0,18.0,14.0,11.0,28.0,12.0,465.0,87.0,Fluminense,Brasileiro,Germán Cano (Fluminense)
Lima,BRA,"MF,FW",26.0,28.1,1861.0,79.0,414.0,834.0,641.0,45.0,1861.0,83.0,50.0,60.2,25.0,30.1,1226.0,6227.0,3459.0,78.0,62.0,14.0,50.0,44.0,1403.0,146.0,Fluminense,Brasileiro,Lima (Fluminense)
Jhon Arias,COL,"FW,MF",25.0,26.5,1915.0,41.0,288.0,694.0,963.0,105.0,1913.0,154.0,80.0,51.9,50.0,32.5,1309.0,8068.0,4364.0,142.0,87.0,27.0,54.0,60.0,1423.0,300.0,Fluminense,Brasileiro,Jhon Arias (Fluminense)
Nino,BRA,DF,25.0,23.9,1909.0,228.0,880.0,955.0,84.0,27.0,1909.0,19.0,13.0,68.4,3.0,15.8,1363.0,7902.0,5714.0,42.0,14.0,1.0,9.0,3.0,1472.0,5.0,Fluminense,Brasileiro,Nino (Fluminense)
Samuel Xavier,BRA,DF,32.0,23.4,1571.0,61.0,481.0,704.0,402.0,29.0,1571.0,25.0,11.0,44.0,10.0,40.0,884.0,4361.0,2227.0,42.0,27.0,5.0,16.0,15.0,996.0,62.0,Fluminense,Brasileiro,Samuel Xavier (Fluminense)
Ganso,BRA,MF,33.0,19.3,1494.0,26.0,273.0,763.0,464.0,27.0,1494.0,18.0,12.0,66.7,3.0,16.7,1002.0,3132.0,1455.0,17.0,27.0,3.0,14.0,11.0,1221.0,75.0,Fluminense,Brasileiro,Ganso (Fluminense)
Martinelli,BRA,"MF,DF",21.0,20.9,1726.0,142.0,507.0,939.0,288.0,24.0,1726.0,32.0,17.0,53.1,12.0,37.5,1169.0,5958.0,3644.0,38.0,44.0,4.0,30.0,20.0,1364.0,28.0,Fluminense,Brasileiro,Martinelli (Fluminense)
Keno,BRA,"FW,MF",33.0,17.9,897.0,30.0,131.0,249.0,527.0,61.0,896.0,101.0,55.0,54.5,37.0,36.6,597.0,3852.0,2209.0,84.0,37.0,34.0,42.0,17.0,672.0,219.0,Fluminense,Brasileiro,Keno (Fluminense)
Marcelo,BRA,DF,34.0,14.7,1277.0,32.0,272.0,601.0,412.0,29.0,1277.0,38.0,16.0,42.1,18.0,47.4,808.0,3441.0,2037.0,44.0,36.0,6.0,19.0,9.0,896.0,50.0,Fluminense,Brasileiro,Marcelo (Fluminense)
Felipe Melo,BRA,DF,39.0,11.0,942.0,131.0,442.0,479.0,26.0,8.0,942.0,7.0,4.0,57.1,2.0,28.6,679.0,3423.0,2079.0,15.0,5.0,0.0,4.0,1.0,722.0,0.0,Fluminense,Brasileiro,Felipe Melo (Fluminense)
Guga,BRA,DF,24.0,16.8,1143.0,67.0,348.0,492.0,311.0,27.0,1143.0,11.0,4.0,36.4,5.0,45.5,670.0,2856.0,1529.0,31.0,21.0,3.0,20.0,17.0,740.0,93.0,Fluminense,Brasileiro,Guga (Fluminense)
John Kennedy,BRA,"FW,MF",20.0,15.2,555.0,17.0,62.0,201.0,301.0,87.0,555.0,95.0,41.0,43.2,47.0,49.5,356.0,1909.0,886.0,32.0,15.0,20.0,64.0,29.0,431.0,117.0,Fluminense,Brasileiro,John Kennedy (Fluminense)
Alexsander,BRA,"MF,DF",19.0,13.3,910.0,20.0,194.0,458.0,268.0,17.0,910.0,51.0,27.0,52.9,19.0,37.3,571.0,2898.0,1607.0,38.0,29.0,4.0,27.0,26.0,645.0,53.0,Fluminense,Brasileiro,Alexsander (Fluminense)
Marlon,BRA,DF,27.0,10.4,885.0,125.0,444.0,392.0,53.0,7.0,885.0,9.0,5.0,55.6,4.0,44.4,609.0,3054.0,1855.0,13.0,11.0,0.0,5.0,0.0,698.0,5.0,Fluminense,Brasileiro,Marlon (Fluminense)
Diogo Barbosa,BRA,DF,30.0,12.4,818.0,43.0,216.0,369.0,241.0,10.0,818.0,27.0,14.0,51.9,11.0,40.7,485.0,2424.0,1251.0,35.0,27.0,3.0,12.0,6.0,538.0,68.0,Fluminense,Brasileiro,Diogo Barbosa (Fluminense)
David Braz,BRA,DF,35.0,9.6,753.0,121.0,393.0,311.0,53.0,8.0,753.0,10.0,10.0,100.0,0.0,0.0,450.0,2531.0,1579.0,16.0,13.0,0.0,6.0,4.0,523.0,2.0,Fluminense,Brasileiro,David Braz (Fluminense)
Thiago dos Santos,BRA,"DF,MF",33.0,9.1,732.0,137.0,373.0,326.0,38.0,3.0,732.0,13.0,8.0,61.5,4.0,30.8,453.0,2797.0,1601.0,10.0,16.0,0.0,5.0,3.0,512.0,3.0,Fluminense,Brasileiro,Thiago dos Santos (Fluminense)
Lelê,BRA,"FW,MF",25.0,12.7,384.0,12.0,61.0,148.0,183.0,74.0,384.0,33.0,12.0,36.4,20.0,60.6,203.0,1322.0,588.0,22.0,11.0,13.0,37.0,19.0,249.0,72.0,Fluminense,Brasileiro,Lelê (Fluminense)
Leonardo Fernández,URU,"MF,FW",24.0,7.3,552.0,6.0,73.0,223.0,264.0,10.0,551.0,41.0,19.0,46.3,18.0,43.9,346.0,1952.0,916.0,25.0,19.0,6.0,19.0,19.0,415.0,69.0,Fluminense,Brasileiro,Leonardo Fernández (Fluminense)
Danielzinho,BRA,MF,27.0,6.8,536.0,15.0,99.0,317.0,122.0,8.0,536.0,8.0,4.0,50.0,4.0,50.0,367.0,1924.0,1129.0,19.0,10.0,3.0,4.0,11.0,416.0,21.0,Fluminense,Brasileiro,Danielzinho (Fluminense)
Yony González,COL,"FW,MF",28.0,6.4,194.0,13.0,40.0,50.0,105.0,43.0,194.0,7.0,4.0,57.1,3.0,42.9,89.0,328.0,99.0,3.0,0.0,2.0,10.0,3.0,122.0,47.0,Fluminense,Brasileiro,Yony González (Fluminense)
Gabriel Pirani,BRA,"MF,FW",20.0,4.4,234.0,3.0,66.0,91.0,85.0,16.0,234.0,27.0,12.0,44.4,14.0,51.9,151.0,934.0,475.0,13.0,8.0,5.0,10.0,5.0,181.0,25.0,Fluminense,Brasileiro,Gabriel Pirani (Fluminense)
Manoel,BRA,DF,32.0,3.2,238.0,39.0,124.0,110.0,4.0,1.0,238.0,3.0,2.0,66.7,0.0,0.0,161.0,729.0,435.0,0.0,1.0,0.0,1.0,1.0,182.0,0.0,Fluminense,Brasileiro,Manoel (Fluminense)
Pedro Rangel,BRA,GK,22.0,2.0,60.0,55.0,60.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,26.0,83.0,36.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,Fluminense,Brasileiro,Pedro Rangel (Fluminense)
Felipe Vieira,,DF,,2.3,129.0,14.0,49.0,53.0,27.0,3.0,129.0,2.0,1.0,50.0,1.0,50.0,59.0,243.0,117.0,3.0,1.0,0.0,1.0,0.0,77.0,3.0,Fluminense,Brasileiro,Felipe Vieira (Fluminense)
Vitor Mendes,BRA,DF,23.0,1.2,79.0,22.0,56.0,22.0,1.0,1.0,79.0,0.0,0.0,0.0,0.0,0.0,31.0,109.0,62.0,0.0,0.0,0.0,2.0,0.0,45.0,0.0,Fluminense,Brasileiro,Vitor Mendes (Fluminense)
Giovanni,BRA,"MF,DF",21.0,1.1,101.0,4.0,26.0,43.0,32.0,1.0,101.0,4.0,1.0,25.0,1.0,25.0,70.0,395.0,177.0,3.0,7.0,0.0,3.0,0.0,81.0,7.0,Fluminense,Brasileiro,Giovanni (Fluminense)
Vitor Eudes,BRA,GK,24.0,1.0,25.0,22.0,25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,18.0,64.0,30.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,Fluminense,Brasileiro,Vitor Eudes (Fluminense)
Justen,BRA,DF,19.0,0.6,34.0,5.0,13.0,18.0,4.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,19.0,42.0,17.0,0.0,0.0,0.0,1.0,0.0,24.0,3.0,Fluminense,Brasileiro,Justen (Fluminense)
Alan Carvalho,CHN,MF,33.0,0.5,21.0,1.0,2.0,14.0,6.0,3.0,21.0,1.0,1.0,100.0,0.0,0.0,12.0,87.0,25.0,0.0,0.0,0.0,3.0,1.0,15.0,1.0,Fluminense,Brasileiro,Alan Carvalho (Fluminense)
Isaac,BRA,"MF,DF",18.0,1.5,122.0,0.0,26.0,36.0,63.0,9.0,122.0,22.0,11.0,50.0,9.0,40.9,73.0,470.0,217.0,6.0,4.0,3.0,9.0,4.0,78.0,24.0,Fluminense,Brasileiro,Isaac (Fluminense)
João Neto,BRA,"MF,DF",19.0,0.6,27.0,0.0,2.0,7.0,18.0,1.0,27.0,1.0,1.0,100.0,0.0,0.0,17.0,87.0,30.0,0.0,1.0,0.0,2.0,2.0,22.0,12.0,Fluminense,Brasileiro,João Neto (Fluminense)
Arthur,BRA,"DF,FW",18.0,0.2,24.0,1.0,6.0,9.0,9.0,1.0,24.0,1.0,0.0,0.0,1.0,100.0,15.0,49.0,16.0,0.0,2.0,0.0,1.0,0.0,17.0,2.0,Fluminense,Brasileiro,Arthur (Fluminense)
Alexandre Jesus,BRA,DF,21.0,0.1,13.0,2.0,6.0,4.0,3.0,0.0,13.0,2.0,2.0,100.0,0.0,0.0,6.0,32.0,16.0,0.0,0.0,0.0,2.0,0.0,7.0,2.0,Fluminense,Brasileiro,Alexandre Jesus (Fluminense)
Rafael Monteiro,BRA,MF,18.0,0.0,5.0,0.0,1.0,1.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,27.0,26.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,Fluminense,Brasileiro,Rafael Monteiro (Fluminense)
João Ricardo Riedi,BRA,GK,34.0,31.9,805.0,695.0,801.0,5.0,0.0,0.0,805.0,0.0,0.0,0.0,0.0,0.0,374.0,2543.0,1988.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,Fortaleza,Brasileiro,João Ricardo Riedi (Fortaleza)
Titi,BRA,DF,34.0,31.6,1693.0,188.0,763.0,887.0,53.0,13.0,1693.0,6.0,4.0,66.7,2.0,33.3,1006.0,5217.0,3124.0,17.0,12.0,3.0,20.0,7.0,1048.0,2.0,Fortaleza,Brasileiro,Titi (Fortaleza)
Caio Alexandre,BRA,MF,23.0,29.2,2075.0,42.0,390.0,1433.0,275.0,25.0,2075.0,31.0,16.0,51.6,11.0,35.5,1370.0,9103.0,5117.0,91.0,41.0,10.0,30.0,35.0,1521.0,37.0,Fortaleza,Brasileiro,Caio Alexandre (Fortaleza)
Emanuel Brítez,ARG,DF,30.0,30.7,1658.0,181.0,645.0,885.0,143.0,28.0,1658.0,13.0,11.0,84.6,2.0,15.4,880.0,4410.0,2590.0,19.0,18.0,0.0,8.0,7.0,965.0,17.0,Fortaleza,Brasileiro,Emanuel Brítez (Fortaleza)
Bruno Pacheco,BRA,DF,31.0,29.7,1633.0,71.0,467.0,778.0,414.0,23.0,1633.0,70.0,30.0,42.9,28.0,40.0,803.0,4452.0,2423.0,49.0,50.0,4.0,25.0,21.0,889.0,98.0,Fortaleza,Brasileiro,Bruno Pacheco (Fortaleza)
Guilherme Tinga,BRA,DF,29.0,28.7,1838.0,131.0,547.0,881.0,436.0,46.0,1838.0,41.0,31.0,75.6,9.0,22.0,869.0,4571.0,2603.0,50.0,40.0,4.0,22.0,7.0,978.0,117.0,Fortaleza,Brasileiro,Guilherme Tinga (Fortaleza)
Tomas Pochettino,ARG,"MF,FW",26.0,22.1,1116.0,36.0,130.0,574.0,427.0,45.0,1116.0,54.0,30.0,55.6,22.0,40.7,631.0,4130.0,1849.0,55.0,48.0,8.0,35.0,13.0,717.0,130.0,Fortaleza,Brasileiro,Tomas Pochettino (Fortaleza)
Juan Martín Lucero,ARG,FW,31.0,23.0,533.0,15.0,51.0,217.0,270.0,83.0,530.0,26.0,9.0,34.6,12.0,46.2,288.0,1305.0,585.0,20.0,15.0,9.0,42.0,23.0,375.0,100.0,Fortaleza,Brasileiro,Juan Martín Lucero (Fortaleza)
Thiago Galhardo,BRA,"FW,MF",33.0,20.8,727.0,27.0,83.0,343.0,309.0,87.0,725.0,54.0,29.0,53.7,22.0,40.7,423.0,2025.0,984.0,26.0,28.0,7.0,51.0,31.0,536.0,91.0,Fortaleza,Brasileiro,Thiago Galhardo (Fortaleza)
José Welison,BRA,MF,27.0,18.6,1065.0,39.0,210.0,659.0,213.0,14.0,1065.0,26.0,19.0,73.1,5.0,19.2,560.0,2651.0,1353.0,19.0,23.0,3.0,15.0,18.0,629.0,31.0,Fortaleza,Brasileiro,José Welison (Fortaleza)
Yago Pikachu,BRA,"FW,MF",30.0,19.5,798.0,17.0,107.0,330.0,369.0,77.0,797.0,23.0,9.0,39.1,13.0,56.5,472.0,2223.0,1112.0,40.0,15.0,14.0,20.0,19.0,541.0,170.0,Fortaleza,Brasileiro,Yago Pikachu (Fortaleza)
Calebe,BRA,"MF,FW",22.0,16.4,733.0,2.0,65.0,336.0,349.0,55.0,733.0,81.0,42.0,51.9,23.0,28.4,510.0,3498.0,1892.0,69.0,35.0,21.0,33.0,29.0,541.0,127.0,Fortaleza,Brasileiro,Calebe (Fortaleza)
Guilherme,BRA,"FW,MF",27.0,15.7,725.0,15.0,114.0,278.0,344.0,60.0,725.0,51.0,20.0,39.2,23.0,45.1,428.0,3029.0,1500.0,60.0,31.0,23.0,35.0,15.0,449.0,104.0,Fortaleza,Brasileiro,Guilherme (Fortaleza)
Marinho,BRA,"FW,MF",32.0,12.7,501.0,6.0,39.0,167.0,304.0,43.0,500.0,50.0,18.0,36.0,25.0,50.0,324.0,2115.0,1039.0,42.0,21.0,22.0,27.0,16.0,344.0,89.0,Fortaleza,Brasileiro,Marinho (Fortaleza)
Marcelo,BRA,DF,27.0,12.0,561.0,73.0,291.0,256.0,16.0,6.0,561.0,3.0,1.0,33.3,1.0,33.3,295.0,1520.0,689.0,2.0,0.0,0.0,6.0,3.0,311.0,2.0,Fortaleza,Brasileiro,Marcelo (Fortaleza)
Lucas Sasha,BRA,MF,32.0,11.3,685.0,32.0,157.0,454.0,85.0,17.0,685.0,8.0,4.0,50.0,4.0,50.0,321.0,1281.0,598.0,7.0,5.0,3.0,6.0,3.0,394.0,16.0,Fortaleza,Brasileiro,Lucas Sasha (Fortaleza)
Hércules,BRA,MF,22.0,8.6,416.0,14.0,79.0,247.0,95.0,11.0,416.0,27.0,17.0,63.0,9.0,33.3,237.0,1363.0,514.0,12.0,8.0,2.0,13.0,8.0,272.0,14.0,Fortaleza,Brasileiro,Hércules (Fortaleza)
Imanol Machuca,ARG,FW,23.0,7.5,363.0,1.0,24.0,137.0,215.0,29.0,363.0,56.0,30.0,53.6,21.0,37.5,233.0,2359.0,1095.0,38.0,29.0,12.0,17.0,18.0,257.0,78.0,Fortaleza,Brasileiro,Imanol Machuca (Fortaleza)
Gonzalo Escobar,ARG,DF,25.0,6.4,445.0,19.0,104.0,212.0,134.0,6.0,445.0,10.0,7.0,70.0,2.0,20.0,213.0,1391.0,697.0,11.0,12.0,0.0,11.0,4.0,239.0,53.0,Fortaleza,Brasileiro,Gonzalo Escobar (Fortaleza)
Pedro Borges,BRA,"MF,FW",25.0,6.3,350.0,17.0,65.0,237.0,51.0,5.0,350.0,9.0,2.0,22.2,5.0,55.6,170.0,899.0,337.0,3.0,3.0,0.0,17.0,4.0,223.0,12.0,Fortaleza,Brasileiro,Pedro Borges (Fortaleza)
Lucas Crispim,BRA,"MF,DF",28.0,5.4,388.0,10.0,44.0,235.0,109.0,7.0,388.0,5.0,2.0,40.0,3.0,60.0,211.0,1292.0,610.0,11.0,10.0,1.0,4.0,2.0,288.0,23.0,Fortaleza,Brasileiro,Lucas Crispim (Fortaleza)
Fernando Miguel,BRA,GK,37.0,5.1,129.0,113.0,129.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,62.0,445.0,362.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,Fortaleza,Brasileiro,Fernando Miguel (Fortaleza)
Moises,BRA,"MF,FW",26.0,4.1,171.0,1.0,8.0,64.0,103.0,35.0,171.0,29.0,15.0,51.7,14.0,48.3,112.0,1144.0,530.0,19.0,13.0,10.0,8.0,7.0,129.0,46.0,Fortaleza,Brasileiro,Moises (Fortaleza)
Luis Eduardo Marques dos Santos,BRA,DF,25.0,4.3,267.0,16.0,84.0,115.0,71.0,0.0,267.0,4.0,2.0,50.0,2.0,50.0,139.0,600.0,302.0,5.0,3.0,0.0,5.0,1.0,142.0,25.0,Fortaleza,Brasileiro,Luis Eduardo Marques dos Santos (Fortaleza)
Tobias Figueiredo,POR,DF,28.0,3.8,212.0,22.0,99.0,107.0,6.0,2.0,212.0,1.0,1.0,100.0,0.0,0.0,111.0,524.0,304.0,1.0,1.0,0.0,1.0,0.0,146.0,0.0,Fortaleza,Brasileiro,Tobias Figueiredo (Fortaleza)
Silvio Romero,ARG,FW,34.0,4.4,114.0,4.0,9.0,53.0,54.0,20.0,114.0,5.0,2.0,40.0,3.0,60.0,64.0,239.0,72.0,3.0,3.0,0.0,6.0,4.0,81.0,27.0,Fortaleza,Brasileiro,Silvio Romero (Fortaleza)
Romarinho,BRA,"FW,MF",28.0,3.2,206.0,1.0,20.0,97.0,95.0,17.0,206.0,34.0,18.0,52.9,16.0,47.1,153.0,1035.0,535.0,21.0,10.0,6.0,9.0,10.0,163.0,30.0,Fortaleza,Brasileiro,Romarinho (Fortaleza)
Brayan Ceballos,COL,DF,21.0,2.3,169.0,16.0,74.0,91.0,6.0,4.0,169.0,4.0,4.0,100.0,0.0,0.0,80.0,382.0,187.0,1.0,1.0,0.0,1.0,0.0,102.0,0.0,Fortaleza,Brasileiro,Brayan Ceballos (Fortaleza)
Maurício Kozlinski,BRA,GK,31.0,1.0,18.0,12.0,18.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,7.0,24.0,21.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,Fortaleza,Brasileiro,Maurício Kozlinski (Fortaleza)
Vinícius Zanocelo,BRA,"MF,FW",22.0,0.9,86.0,2.0,11.0,54.0,22.0,5.0,86.0,1.0,1.0,100.0,0.0,0.0,51.0,251.0,76.0,1.0,2.0,1.0,4.0,2.0,51.0,2.0,Fortaleza,Brasileiro,Vinícius Zanocelo (Fortaleza)
Pedro Rocha Neves,BRA,FW,28.0,0.4,15.0,0.0,0.0,8.0,7.0,0.0,15.0,4.0,0.0,0.0,4.0,100.0,10.0,82.0,33.0,2.0,2.0,0.0,0.0,0.0,11.0,3.0,Fortaleza,Brasileiro,Pedro Rocha Neves (Fortaleza)
Kauan,BRA,FW,17.0,0.1,12.0,0.0,1.0,2.0,9.0,0.0,12.0,2.0,0.0,0.0,2.0,100.0,9.0,30.0,11.0,1.0,1.0,0.0,1.0,1.0,9.0,1.0,Fortaleza,Brasileiro,Kauan (Fortaleza)
Tadeu,BRA,GK,30.0,35.0,1275.0,1071.0,1262.0,13.0,1.0,0.0,1275.0,1.0,1.0,100.0,0.0,0.0,647.0,3876.0,2770.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,Goiás,Brasileiro,Tadeu (Goiás)
