Player,Nation,Pos,Age,90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Team,Championship,Player_Team
Anderson,BRA,"FW,MF",24.0,14.3,24.0,16,11.0,10.0,3.0,15.0,26.0,57.7,11.0,8.0,0.0,8.0,3,27.0,5.0,0.0,Goiás,Brasileiro,Anderson (Goiás)
Sander,BRA,DF,32.0,17.1,38.0,24,19.0,18.0,1.0,25.0,42.0,59.5,17.0,19.0,5.0,14.0,23,61.0,47.0,0.0,Goiás,Brasileiro,Sander (Goiás)
Hugo,BRA,DF,25.0,15.8,32.0,18,17.0,11.0,4.0,16.0,22.0,72.7,6.0,20.0,4.0,16.0,21,53.0,63.0,0.0,Goiás,Brasileiro,Hugo (Goiás)
Allano,BRA,FW,27.0,13.7,38.0,20,25.0,10.0,3.0,26.0,49.0,53.1,23.0,17.0,1.0,16.0,12,50.0,14.0,0.0,Goiás,Brasileiro,Allano (Goiás)
Vinícius,BRA,FW,29.0,13.0,18.0,13,7.0,8.0,3.0,8.0,20.0,40.0,12.0,8.0,1.0,7.0,12,30.0,24.0,0.0,Goiás,Brasileiro,Vinícius (Goiás)
Zé Ricardo,BRA,MF,23.0,11.9,25.0,14,12.0,10.0,3.0,9.0,28.0,32.1,19.0,20.0,9.0,11.0,15,40.0,13.0,1.0,Goiás,Brasileiro,Zé Ricardo (Goiás)
João Magno,BRA,FW,25.0,10.9,5.0,4,1.0,3.0,1.0,1.0,5.0,20.0,4.0,9.0,1.0,8.0,2,7.0,18.0,0.0,Goiás,Brasileiro,João Magno (Goiás)
Dieguinho,BRA,"DF,FW",27.0,12.0,24.0,18,12.0,9.0,3.0,8.0,25.0,32.0,17.0,6.0,1.0,5.0,12,36.0,20.0,0.0,Goiás,Brasileiro,Dieguinho (Goiás)
Sidimar,BRA,DF,30.0,11.2,14.0,6,10.0,3.0,1.0,3.0,7.0,42.9,4.0,13.0,11.0,2.0,11,25.0,80.0,0.0,Goiás,Brasileiro,Sidimar (Goiás)
Matheus Peixoto,BRA,FW,27.0,9.8,9.0,5,3.0,3.0,3.0,4.0,6.0,66.7,2.0,7.0,2.0,5.0,4,13.0,13.0,0.0,Goiás,Brasileiro,Matheus Peixoto (Goiás)
Matheus Babi,BRA,FW,25.0,9.8,7.0,4,1.0,4.0,2.0,4.0,11.0,36.4,7.0,6.0,1.0,5.0,1,8.0,10.0,0.0,Goiás,Brasileiro,Matheus Babi (Goiás)
Raphael Guzzo,POR,MF,28.0,6.4,7.0,3,1.0,3.0,3.0,2.0,8.0,25.0,6.0,9.0,4.0,5.0,2,9.0,10.0,0.0,Goiás,Brasileiro,Raphael Guzzo (Goiás)
Luis Oyama,BRA,MF,26.0,6.2,7.0,5,1.0,6.0,0.0,1.0,10.0,10.0,9.0,8.0,2.0,6.0,8,15.0,4.0,0.0,Goiás,Brasileiro,Luis Oyama (Goiás)
Bruno Araújo dos Santos,BRA,DF,29.0,5.0,10.0,6,7.0,2.0,1.0,6.0,11.0,54.5,5.0,7.0,2.0,5.0,7,17.0,19.0,0.0,Goiás,Brasileiro,Bruno Araújo dos Santos (Goiás)
EDU,BRA,DF,22.0,4.8,4.0,2,2.0,1.0,1.0,2.0,4.0,50.0,2.0,8.0,5.0,3.0,4,8.0,32.0,0.0,Goiás,Brasileiro,EDU (Goiás)
Diego Gonçalves,BRA,"FW,MF",28.0,4.0,3.0,3,3.0,0.0,0.0,3.0,12.0,25.0,9.0,8.0,1.0,7.0,2,5.0,3.0,1.0,Goiás,Brasileiro,Diego Gonçalves (Goiás)
Alesson,BRA,"FW,MF",23.0,7.3,17.0,10,12.0,3.0,2.0,12.0,27.0,44.4,15.0,5.0,1.0,4.0,1,18.0,7.0,0.0,Goiás,Brasileiro,Alesson (Goiás)
Marcelo Rangel,BRA,GK,34.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Goiás,Brasileiro,Marcelo Rangel (Goiás)
Apodi,BRA,"FW,MF",36.0,4.2,5.0,4,3.0,1.0,1.0,3.0,4.0,75.0,1.0,2.0,1.0,1.0,2,7.0,8.0,0.0,Goiás,Brasileiro,Apodi (Goiás)
Higor,BRA,MF,28.0,2.5,8.0,2,4.0,3.0,1.0,4.0,12.0,33.3,8.0,4.0,0.0,4.0,3,11.0,6.0,0.0,Goiás,Brasileiro,Higor (Goiás)
Pedro Oliveira,BRA,"FW,MF",18.0,2.2,5.0,5,0.0,4.0,1.0,1.0,3.0,33.3,2.0,2.0,1.0,1.0,0,5.0,1.0,0.0,Goiás,Brasileiro,Pedro Oliveira (Goiás)
Matheus Santos,BRA,"FW,MF",24.0,2.2,2.0,1,1.0,1.0,0.0,1.0,9.0,11.1,8.0,1.0,1.0,0.0,1,3.0,1.0,0.0,Goiás,Brasileiro,Matheus Santos (Goiás)
Gabriel Novaes,BRA,FW,23.0,1.1,1.0,1,0.0,1.0,0.0,1.0,5.0,20.0,4.0,2.0,1.0,1.0,0,1.0,2.0,0.0,Goiás,Brasileiro,Gabriel Novaes (Goiás)
Dodô,BRA,"MF,FW",21.0,3.6,4.0,4,1.0,2.0,1.0,2.0,6.0,33.3,4.0,1.0,0.0,1.0,1,5.0,2.0,0.0,Goiás,Brasileiro,Dodô (Goiás)
Philippe Costa,BRA,FW,22.0,1.2,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,Goiás,Brasileiro,Philippe Costa (Goiás)
Breno Herculano,BRA,"FW,MF",23.0,0.9,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0.0,1.0,0.0,Goiás,Brasileiro,Breno Herculano (Goiás)
Xavier,BRA,DF,22.0,0.7,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,Goiás,Brasileiro,Xavier (Goiás)
Lucas Emmanuel,BRA,FW,22.0,0.6,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,1.0,0.0,0.0,Goiás,Brasileiro,Lucas Emmanuel (Goiás)
Mina,BRA,DF,19.0,0.5,2.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,0.0,Goiás,Brasileiro,Mina (Goiás)
Simioni,BRA,MF,19.0,0.5,2.0,1,0.0,2.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,2,4.0,2.0,0.0,Goiás,Brasileiro,Simioni (Goiás)
Fellipe Bastos,BRA,MF,32.0,0.4,1.0,0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,1.0,0.0,1,2.0,0.0,0.0,Goiás,Brasileiro,Fellipe Bastos (Goiás)
Halerrandrio dos Santos,BRA,MF,16.0,0.3,2.0,2,2.0,0.0,0.0,1.0,2.0,50.0,1.0,1.0,0.0,1.0,0,2.0,0.0,0.0,Goiás,Brasileiro,Halerrandrio dos Santos (Goiás)
Denzel,BRA,FW,20.0,0.3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Goiás,Brasileiro,Denzel (Goiás)
Jhonny Lucas,BRA,MF,22.0,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,Goiás,Brasileiro,Jhonny Lucas (Goiás)
Luis Suárez,URU,FW,36.0,32.0,10.0,5,2.0,2.0,6.0,4.0,20.0,20.0,16.0,9.0,2.0,7.0,4,14.0,5.0,0.0,Grêmio,Brasileiro,Luis Suárez (Grêmio)
Gabriel Chapecó,BRA,GK,22.0,31.0,1.0,0,1.0,0.0,0.0,1.0,3.0,33.3,2.0,0.0,0.0,0.0,1,2.0,9.0,2.0,Grêmio,Brasileiro,Gabriel Chapecó (Grêmio)
Franco Cristaldo,ARG,"MF,FW",26.0,23.7,33.0,18,13.0,15.0,5.0,17.0,52.0,32.7,35.0,31.0,0.0,31.0,12,45.0,7.0,0.0,Grêmio,Brasileiro,Franco Cristaldo (Grêmio)
Reinaldo,BRA,DF,33.0,29.8,41.0,21,18.0,17.0,6.0,26.0,42.0,61.9,16.0,20.0,5.0,15.0,16,57.0,74.0,0.0,Grêmio,Brasileiro,Reinaldo (Grêmio)
Mathías Villasanti,PAR,MF,26.0,29.4,94.0,58,46.0,37.0,11.0,42.0,115.0,36.5,73.0,47.0,11.0,36.0,34,128.0,48.0,0.0,Grêmio,Brasileiro,Mathías Villasanti (Grêmio)
Walter Kannemann,ARG,DF,31.0,26.2,50.0,33,30.0,18.0,2.0,27.0,52.0,51.9,25.0,36.0,16.0,20.0,45,95.0,116.0,0.0,Grêmio,Brasileiro,Walter Kannemann (Grêmio)
Bruno Fabiano Alves,BRA,DF,31.0,27.2,31.0,17,15.0,15.0,1.0,12.0,20.0,60.0,8.0,42.0,26.0,16.0,29,60.0,110.0,0.0,Grêmio,Brasileiro,Bruno Fabiano Alves (Grêmio)
João Pedro,BRA,DF,26.0,23.1,34.0,17,15.0,15.0,4.0,14.0,32.0,43.8,18.0,24.0,8.0,16.0,13,47.0,45.0,1.0,Grêmio,Brasileiro,João Pedro (Grêmio)
Felipe Carballo,URU,MF,26.0,17.1,31.0,16,13.0,16.0,2.0,14.0,49.0,28.6,35.0,14.0,2.0,12.0,18,49.0,22.0,1.0,Grêmio,Brasileiro,Felipe Carballo (Grêmio)
Bitelo,BRA,"MF,FW",23.0,17.2,29.0,21,14.0,11.0,4.0,15.0,39.0,38.5,24.0,26.0,6.0,20.0,20,49.0,12.0,0.0,Grêmio,Brasileiro,Bitelo (Grêmio)
Bruno Uvini,BRA,DF,31.0,16.1,16.0,11,11.0,4.0,1.0,10.0,19.0,52.6,9.0,28.0,19.0,9.0,22,38.0,67.0,0.0,Grêmio,Brasileiro,Bruno Uvini (Grêmio)
João Pedro Pepê,BRA,MF,25.0,15.5,41.0,31,24.0,15.0,2.0,16.0,34.0,47.1,18.0,15.0,6.0,9.0,16,57.0,26.0,0.0,Grêmio,Brasileiro,João Pedro Pepê (Grêmio)
Fábio,BRA,"DF,MF",32.0,9.7,26.0,18,14.0,10.0,2.0,13.0,35.0,37.1,22.0,12.0,5.0,7.0,9,35.0,27.0,0.0,Grêmio,Brasileiro,Fábio (Grêmio)
João Pedro,ITA,FW,30.0,6.8,5.0,4,1.0,3.0,1.0,1.0,5.0,20.0,4.0,7.0,2.0,5.0,4,9.0,7.0,0.0,Grêmio,Brasileiro,João Pedro (Grêmio)
Everton,BRA,"FW,MF",25.0,13.5,14.0,7,3.0,10.0,1.0,6.0,21.0,28.6,15.0,10.0,3.0,7.0,12,26.0,7.0,0.0,Grêmio,Brasileiro,Everton (Grêmio)
Rodrigo Ely,BRA,DF,29.0,7.4,6.0,2,5.0,1.0,0.0,1.0,2.0,50.0,1.0,6.0,6.0,0.0,3,9.0,46.0,0.0,Grêmio,Brasileiro,Rodrigo Ely (Grêmio)
Vinícius,BRA,FW,31.0,7.3,3.0,1,1.0,2.0,0.0,2.0,10.0,20.0,8.0,5.0,0.0,5.0,7,10.0,5.0,0.0,Grêmio,Brasileiro,Vinícius (Grêmio)
Nathan,BRA,"MF,FW",26.0,7.6,11.0,6,4.0,3.0,4.0,3.0,10.0,30.0,7.0,15.0,2.0,13.0,8,19.0,6.0,0.0,Grêmio,Brasileiro,Nathan (Grêmio)
Ferreira,BRA,"FW,MF",25.0,12.7,18.0,13,9.0,9.0,0.0,8.0,27.0,29.6,19.0,8.0,0.0,8.0,7,25.0,9.0,0.0,Grêmio,Brasileiro,Ferreira (Grêmio)
Pedro Geromel,BRA,DF,37.0,5.2,6.0,4,4.0,2.0,0.0,2.0,6.0,33.3,4.0,5.0,3.0,2.0,8,14.0,38.0,0.0,Grêmio,Brasileiro,Pedro Geromel (Grêmio)
Gustavo Martins Santos,BRA,"DF,MF",20.0,7.7,21.0,13,15.0,5.0,1.0,7.0,11.0,63.6,4.0,14.0,8.0,6.0,5,26.0,37.0,0.0,Grêmio,Brasileiro,Gustavo Martins Santos (Grêmio)
Cuiabano,BRA,"DF,MF",19.0,5.4,15.0,7,8.0,6.0,1.0,3.0,9.0,33.3,6.0,7.0,2.0,5.0,11,26.0,16.0,0.0,Grêmio,Brasileiro,Cuiabano (Grêmio)
Ronald,BRA,MF,19.0,4.6,11.0,4,3.0,6.0,2.0,8.0,13.0,61.5,5.0,4.0,3.0,1.0,3,14.0,10.0,0.0,Grêmio,Brasileiro,Ronald (Grêmio)
Lucas Besozzi,ARG,"FW,MF",20.0,4.4,5.0,2,4.0,1.0,0.0,3.0,6.0,50.0,3.0,3.0,0.0,3.0,5,10.0,1.0,0.0,Grêmio,Brasileiro,Lucas Besozzi (Grêmio)
Diogo Barbosa,BRA,DF,30.0,4.3,4.0,4,1.0,3.0,0.0,3.0,9.0,33.3,6.0,5.0,3.0,2.0,5,9.0,14.0,0.0,Grêmio,Brasileiro,Diogo Barbosa (Grêmio)
Caíque,BRA,GK,25.0,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,Grêmio,Brasileiro,Caíque (Grêmio)
Lucas Milla,BRA,MF,20.0,3.4,10.0,4,3.0,6.0,1.0,5.0,14.0,35.7,9.0,10.0,4.0,6.0,4,14.0,6.0,0.0,Grêmio,Brasileiro,Lucas Milla (Grêmio)
Thomas Luciano,BRA,DF,21.0,3.5,9.0,7,7.0,2.0,0.0,8.0,15.0,53.3,7.0,5.0,3.0,2.0,7,16.0,13.0,0.0,Grêmio,Brasileiro,Thomas Luciano (Grêmio)
Lucas Silva,BRA,MF,29.0,2.5,10.0,6,5.0,5.0,0.0,4.0,7.0,57.1,3.0,1.0,0.0,1.0,1,11.0,3.0,0.0,Grêmio,Brasileiro,Lucas Silva (Grêmio)
Nathan Fernandes,BRA,"FW,MF",17.0,4.2,4.0,1,1.0,1.0,2.0,1.0,3.0,33.3,2.0,3.0,0.0,3.0,1,5.0,1.0,0.0,Grêmio,Brasileiro,Nathan Fernandes (Grêmio)
Adriel,BRA,GK,22.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Grêmio,Brasileiro,Adriel (Grêmio)
Andre Martins,BRA,"FW,MF",21.0,4.1,9.0,9,2.0,5.0,2.0,4.0,7.0,57.1,3.0,6.0,1.0,5.0,1,10.0,5.0,0.0,Grêmio,Brasileiro,Andre Martins (Grêmio)
Zinho,BRA,"FW,MF",19.0,2.7,2.0,2,1.0,0.0,1.0,0.0,8.0,0.0,8.0,1.0,0.0,1.0,1,3.0,1.0,0.0,Grêmio,Brasileiro,Zinho (Grêmio)
Josué,BRA,MF,17.0,1.3,2.0,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,2.0,6,8.0,5.0,0.0,Grêmio,Brasileiro,Josué (Grêmio)
Brenno,BRA,GK,23.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Grêmio,Brasileiro,Brenno (Grêmio)
Wesley,BRA,DF,19.0,1.0,3.0,2,2.0,1.0,0.0,2.0,3.0,66.7,1.0,0.0,0.0,0.0,1,4.0,0.0,1.0,Grêmio,Brasileiro,Wesley (Grêmio)
Juan Iturbe,PAR,"FW,MF",29.0,0.8,5.0,5,4.0,1.0,0.0,2.0,5.0,40.0,3.0,1.0,0.0,1.0,2,7.0,3.0,0.0,Grêmio,Brasileiro,Juan Iturbe (Grêmio)
Luan Vieira,BRA,"FW,MF",29.0,0.6,1.0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0,1.0,0.0,0.0,Grêmio,Brasileiro,Luan Vieira (Grêmio)
Darlan Mendes,BRA,MF,24.0,0.5,2.0,1,2.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0,2.0,1.0,0.0,Grêmio,Brasileiro,Darlan Mendes (Grêmio)
Gustavinho,BRA,"FW,MF",21.0,0.4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Grêmio,Brasileiro,Gustavinho (Grêmio)
Freddy Noguera,PAR,FW,19.0,0.3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Grêmio,Brasileiro,Freddy Noguera (Grêmio)
Nata,BRA,"FW,DF",21.0,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,Grêmio,Brasileiro,Nata (Grêmio)
Lian,BRA,MF,17.0,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Grêmio,Brasileiro,Lian (Grêmio)
João Vitor,BRA,MF,17.0,0.1,2.0,1,1.0,0.0,1.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0,2.0,0.0,0.0,Grêmio,Brasileiro,João Vitor (Grêmio)
Fabricio Bustos,ARG,DF,26.0,27.8,68.0,48,38.0,19.0,11.0,39.0,58.0,67.2,19.0,35.0,11.0,24.0,16,84.0,70.0,0.0,Internacional,Brasileiro,Fabricio Bustos (Internacional)
Alan Patrick,BRA,"MF,FW",31.0,27.2,23.0,8,8.0,11.0,4.0,14.0,44.0,31.8,30.0,20.0,2.0,18.0,9,32.0,7.0,0.0,Internacional,Brasileiro,Alan Patrick (Internacional)
Wanderson,BRA,"FW,MF",28.0,26.0,35.0,24,12.0,14.0,9.0,15.0,41.0,36.6,26.0,19.0,3.0,16.0,16,51.0,13.0,0.0,Internacional,Brasileiro,Wanderson (Internacional)
Gabriel Mercado,ARG,DF,35.0,24.2,32.0,18,22.0,9.0,1.0,18.0,33.0,54.5,15.0,21.0,12.0,9.0,23,55.0,87.0,0.0,Internacional,Brasileiro,Gabriel Mercado (Internacional)
Vitão,BRA,DF,22.0,22.7,16.0,14,10.0,6.0,0.0,9.0,23.0,39.1,14.0,26.0,16.0,10.0,16,32.0,104.0,0.0,Internacional,Brasileiro,Vitão (Internacional)
Renê,BRA,DF,30.0,25.4,53.0,33,28.0,24.0,1.0,33.0,58.0,56.9,25.0,30.0,5.0,25.0,36,89.0,90.0,1.0,Internacional,Brasileiro,Renê (Internacional)
Mauricio,BRA,"FW,MF",21.0,19.6,19.0,11,7.0,10.0,2.0,12.0,36.0,33.3,24.0,14.0,2.0,12.0,10,29.0,9.0,0.0,Internacional,Brasileiro,Mauricio (Internacional)
Johnny Cardoso,USA,MF,21.0,17.9,38.0,23,14.0,18.0,6.0,19.0,28.0,67.9,9.0,30.0,14.0,16.0,31,69.0,44.0,1.0,Internacional,Brasileiro,Johnny Cardoso (Internacional)
Sergio Rochet,URU,GK,29.0,19.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,3.0,5.0,Internacional,Brasileiro,Sergio Rochet (Internacional)
Enner Valencia,ECU,FW,33.0,16.0,4.0,3,1.0,3.0,0.0,0.0,4.0,0.0,4.0,7.0,2.0,5.0,2,6.0,10.0,0.0,Internacional,Brasileiro,Enner Valencia (Internacional)
Luiz Adriano,BRA,FW,35.0,14.8,12.0,7,0.0,6.0,6.0,2.0,7.0,28.6,5.0,9.0,2.0,7.0,9,21.0,18.0,0.0,Internacional,Brasileiro,Luiz Adriano (Internacional)
Carlos de Pena,URU,"MF,FW",30.0,15.8,26.0,13,5.0,17.0,4.0,12.0,36.0,33.3,24.0,13.0,2.0,11.0,21,47.0,20.0,0.0,Internacional,Brasileiro,Carlos de Pena (Internacional)
Charles Aránguiz,CHI,MF,33.0,14.1,33.0,16,13.0,14.0,6.0,18.0,39.0,46.2,21.0,12.0,2.0,10.0,10,43.0,10.0,0.0,Internacional,Brasileiro,Charles Aránguiz (Internacional)
Igor Gomes,BRA,DF,21.0,16.3,34.0,25,23.0,11.0,0.0,22.0,40.0,55.0,18.0,18.0,7.0,11.0,15,49.0,63.0,0.0,Internacional,Brasileiro,Igor Gomes (Internacional)
Pedro Henrique,BRA,"FW,MF",32.0,14.1,27.0,20,15.0,6.0,6.0,8.0,16.0,50.0,8.0,11.0,0.0,11.0,5,32.0,8.0,0.0,Internacional,Brasileiro,Pedro Henrique (Internacional)
Nicolás Hernández,COL,DF,25.0,14.4,16.0,6,12.0,3.0,1.0,13.0,18.0,72.2,5.0,18.0,7.0,11.0,9,25.0,67.0,2.0,Internacional,Brasileiro,Nicolás Hernández (Internacional)
Romulo,BRA,"MF,DF",22.0,13.5,26.0,17,8.0,13.0,5.0,15.0,24.0,62.5,9.0,18.0,4.0,14.0,17,43.0,31.0,0.0,Internacional,Brasileiro,Romulo (Internacional)
Bruno Henrique,BRA,MF,33.0,11.7,15.0,7,3.0,11.0,1.0,5.0,19.0,26.3,14.0,12.0,0.0,12.0,5,20.0,12.0,0.0,Internacional,Brasileiro,Bruno Henrique (Internacional)
Keiller,BRA,GK,26.0,10.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,2.0,1.0,Internacional,Brasileiro,Keiller (Internacional)
John,BRA,GK,26.0,9.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,7.0,0.0,Internacional,Brasileiro,John (Internacional)
Gabriel,BRA,MF,30.0,8.5,18.0,13,9.0,8.0,1.0,11.0,31.0,35.5,20.0,11.0,3.0,8.0,12,30.0,7.0,0.0,Internacional,Brasileiro,Gabriel (Internacional)
Gustavo Campanharo,BRA,MF,30.0,7.7,26.0,16,12.0,10.0,4.0,12.0,32.0,37.5,20.0,10.0,1.0,9.0,12,38.0,16.0,0.0,Internacional,Brasileiro,Gustavo Campanharo (Internacional)
Dalbert Henrique,BRA,DF,29.0,5.5,18.0,12,10.0,5.0,3.0,13.0,15.0,86.7,2.0,5.0,0.0,5.0,6,24.0,8.0,0.0,Internacional,Brasileiro,Dalbert Henrique (Internacional)
Matheus Dias,BRA,"MF,FW",25.0,4.5,17.0,8,10.0,6.0,1.0,11.0,19.0,57.9,8.0,10.0,0.0,10.0,7,24.0,8.0,0.0,Internacional,Brasileiro,Matheus Dias (Internacional)
Rodrigo Moledo,BRA,DF,35.0,5.3,2.0,2,1.0,1.0,0.0,0.0,3.0,0.0,3.0,10.0,8.0,2.0,3,5.0,35.0,0.0,Internacional,Brasileiro,Rodrigo Moledo (Internacional)
Lucca Holanda,BRA,FW,19.0,6.1,11.0,5,1.0,6.0,4.0,5.0,17.0,29.4,12.0,5.0,2.0,3.0,4,15.0,2.0,0.0,Internacional,Brasileiro,Lucca Holanda (Internacional)
Alexandre Alemão,BRA,FW,24.0,3.8,5.0,5,1.0,3.0,1.0,1.0,5.0,20.0,4.0,5.0,1.0,4.0,1,6.0,2.0,0.0,Internacional,Brasileiro,Alexandre Alemão (Internacional)
Thauan Lara,BRA,"DF,MF",19.0,3.7,7.0,6,4.0,2.0,1.0,4.0,9.0,44.4,5.0,4.0,2.0,2.0,4,11.0,9.0,0.0,Internacional,Brasileiro,Thauan Lara (Internacional)
Hugo Mallo,ESP,DF,31.0,3.6,7.0,3,7.0,0.0,0.0,4.0,8.0,50.0,4.0,8.0,3.0,5.0,6,13.0,10.0,0.0,Internacional,Brasileiro,Hugo Mallo (Internacional)
Gabriel Baralhas,BRA,MF,24.0,2.6,7.0,5,3.0,4.0,0.0,5.0,8.0,62.5,3.0,4.0,1.0,3.0,5,12.0,2.0,0.0,Internacional,Brasileiro,Gabriel Baralhas (Internacional)
Gabriel Barros,BRA,"FW,MF",21.0,2.0,2.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.0,2.0,0.0,Internacional,Brasileiro,Gabriel Barros (Internacional)
Jean Dias,BRA,"FW,MF",32.0,3.6,1.0,1,1.0,0.0,0.0,1.0,6.0,16.7,5.0,2.0,0.0,2.0,2,3.0,3.0,0.0,Internacional,Brasileiro,Jean Dias (Internacional)
João Dalla Corte,BRA,DF,16.0,0.2,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,0.0,Internacional,Brasileiro,João Dalla Corte (Internacional)
Estevão,BRA,MF,20.0,0.1,2.0,1,2.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0,2.0,0.0,0.0,Internacional,Brasileiro,Estevão (Internacional)
Lucas Ramos,BRA,FW,22.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Internacional,Brasileiro,Lucas Ramos (Internacional)
Wéverton,BRA,GK,35.0,35.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1,1.0,10.0,1.0,Palmeiras,Brasileiro,Wéverton (Palmeiras)
Gustavo Gómez,PAR,DF,29.0,30.7,59.0,28,33.0,22.0,4.0,34.0,59.0,57.6,25.0,24.0,12.0,12.0,28,87.0,110.0,1.0,Palmeiras,Brasileiro,Gustavo Gómez (Palmeiras)
Zé Rafael,BRA,MF,29.0,28.5,81.0,51,35.0,41.0,5.0,42.0,112.0,37.5,70.0,31.0,5.0,26.0,23,104.0,23.0,0.0,Palmeiras,Brasileiro,Zé Rafael (Palmeiras)
Raphael Veiga,BRA,MF,27.0,27.3,27.0,13,10.0,12.0,5.0,10.0,28.0,35.7,18.0,12.0,0.0,12.0,7,34.0,17.0,0.0,Palmeiras,Brasileiro,Raphael Veiga (Palmeiras)
Joaquín Piquerez,URU,DF,24.0,28.1,45.0,33,21.0,18.0,6.0,27.0,63.0,42.9,36.0,35.0,6.0,29.0,29,74.0,47.0,0.0,Palmeiras,Brasileiro,Joaquín Piquerez (Palmeiras)
Mayke,BRA,"DF,FW",30.0,27.8,53.0,31,24.0,23.0,6.0,29.0,42.0,69.0,13.0,28.0,8.0,20.0,43,96.0,37.0,0.0,Palmeiras,Brasileiro,Mayke (Palmeiras)
Murilo Cerqueira,BRA,DF,25.0,24.1,29.0,21,15.0,13.0,1.0,16.0,29.0,55.2,13.0,25.0,17.0,8.0,28,57.0,79.0,0.0,Palmeiras,Brasileiro,Murilo Cerqueira (Palmeiras)
Artur,BRA,FW,24.0,21.1,19.0,10,10.0,6.0,3.0,10.0,36.0,27.8,26.0,22.0,0.0,22.0,7,26.0,14.0,0.0,Palmeiras,Brasileiro,Artur (Palmeiras)
Luan Garcia,BRA,DF,29.0,20.2,12.0,6,6.0,5.0,1.0,6.0,12.0,50.0,6.0,22.0,19.0,3.0,26,38.0,67.0,0.0,Palmeiras,Brasileiro,Luan Garcia (Palmeiras)
Gabriel Menino,BRA,MF,22.0,17.7,37.0,24,18.0,15.0,4.0,18.0,43.0,41.9,25.0,28.0,4.0,24.0,15,52.0,14.0,0.0,Palmeiras,Brasileiro,Gabriel Menino (Palmeiras)
Richard Ríos,COL,MF,22.0,20.6,45.0,33,19.0,21.0,5.0,19.0,59.0,32.2,40.0,39.0,3.0,36.0,19,64.0,23.0,1.0,Palmeiras,Brasileiro,Richard Ríos (Palmeiras)
Rony,BRA,FW,27.0,18.2,9.0,8,3.0,5.0,1.0,2.0,10.0,20.0,8.0,8.0,1.0,7.0,2,11.0,12.0,0.0,Palmeiras,Brasileiro,Rony (Palmeiras)
