Player,Nation,Pos,Age,MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Team,Championship,Player_Team
Derik Lacerda,BRA,"FW,MF",23.0,19,658.0,35.0,19.2,7.3,5,60.0,0,14,26.0,1,1.37,9.0,4.0,5.0,0.68,0.81,10.4,7.1,3.3,0.45,0.67,Cuiabá,Brasileiro,Derik Lacerda (Cuiabá)
Patric Calmon,BRA,DF,28.0,15,520.0,35.0,15.2,5.8,5,77.0,2,10,13.0,19,0.87,4.0,11.0,-7.0,-1.21,-1.46,6.0,10.3,-4.3,-0.74,-0.77,Cuiabá,Brasileiro,Patric Calmon (Cuiabá)
Emerson Negueba,BRA,FW,22.0,10,484.0,48.0,14.2,5.4,5,71.0,1,5,25.0,26,1.2,6.0,10.0,-4.0,-0.74,-0.9,4.2,8.4,-4.1,-0.77,-0.79,Cuiabá,Brasileiro,Emerson Negueba (Cuiabá)
Matheusinho,BRA,DF,24.0,5,433.0,87.0,12.7,4.8,5,87.0,4,0,0.0,1,0.8,5.0,8.0,-3.0,-0.62,-0.74,4.4,7.7,-3.3,-0.68,-0.68,Cuiabá,Brasileiro,Matheusinho (Cuiabá)
Ronald,BRA,MF,25.0,21,585.0,28.0,17.1,6.5,4,76.0,1,17,17.0,13,1.24,9.0,10.0,-1.0,-0.15,-0.22,7.4,10.1,-2.8,-0.43,-0.41,Cuiabá,Brasileiro,Ronald (Cuiabá)
Iury de Castilho,BRA,FW,27.0,10,398.0,40.0,11.6,4.4,4,72.0,0,6,18.0,5,1.8,4.0,3.0,1.0,0.23,0.23,4.9,4.2,0.8,0.17,0.3,Cuiabá,Brasileiro,Iury de Castilho (Cuiabá)
Uendel,BRA,DF,34.0,9,358.0,40.0,10.5,4.0,4,57.0,0,5,26.0,12,1.56,5.0,3.0,2.0,0.5,0.53,7.0,3.0,4.0,1.02,1.24,Cuiabá,Brasileiro,Uendel (Cuiabá)
João Carlos,BRA,GK,34.0,3,270.0,90.0,7.9,3.0,3,90.0,3,0,0.0,35,1.0,4.0,4.0,0.0,0.0,-0.03,3.8,3.9,0.0,-0.02,0.09,Cuiabá,Brasileiro,João Carlos (Cuiabá)
Nicolás Quagliata,URU,"FW,MF",23.0,9,233.0,26.0,6.8,2.6,0,0.0,0,9,26.0,4,0.89,2.0,6.0,-4.0,-1.55,-1.69,2.1,5.6,-3.5,-1.34,-1.34,Cuiabá,Brasileiro,Nicolás Quagliata (Cuiabá)
Pablinho,BRA,FW,19.0,2,34.0,17.0,1.0,0.4,0,0.0,0,2,17.0,4,0.5,0.0,0.0,0.0,0.0,-0.03,0.3,0.3,0.1,0.21,0.31,Cuiabá,Brasileiro,Pablinho (Cuiabá)
Rafael Gava,BRA,MF,29.0,1,18.0,18.0,0.5,0.2,0,0.0,0,1,18.0,0,0.0,0.0,0.0,0.0,0.0,-0.03,0.2,0.5,-0.3,-1.55,-1.47,Cuiabá,Brasileiro,Rafael Gava (Cuiabá)
Vitão,BRA,DF,22.0,1,12.0,12.0,0.4,0.1,0,0.0,0,1,12.0,20,1.0,0.0,1.0,-1.0,-7.5,-7.55,0.2,0.5,-0.3,-2.03,-1.94,Cuiabá,Brasileiro,Vitão (Cuiabá)
Ricardo,BRA,MF,20.0,1,8.0,8.0,0.2,0.1,0,0.0,0,1,8.0,11,1.0,0.0,0.0,0.0,0.0,-0.03,0.1,0.0,0.0,0.27,0.37,Cuiabá,Brasileiro,Ricardo (Cuiabá)
Calebe,BRA,MF,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cuiabá,Brasileiro,Calebe (Cuiabá)
Luiz Felipe,BRA,MF,18.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cuiabá,Brasileiro,Luiz Felipe (Cuiabá)
João Maraninir,BRA,DF,20.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cuiabá,Brasileiro,João Maraninir (Cuiabá)
Vinicius Melo,BRA,GK,23.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cuiabá,Brasileiro,Vinicius Melo (Cuiabá)
Juan Pablo,BRA,DF,20.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cuiabá,Brasileiro,Juan Pablo (Cuiabá)
Victor Yan,BRA,MF,21.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cuiabá,Brasileiro,Victor Yan (Cuiabá)
Fabrício Bruno,BRA,DF,26.0,34,3060.0,90.0,89.5,34.0,34,90.0,34,0,0.0,2,1.88,53.0,35.0,18.0,0.53,1.53,45.1,39.4,5.7,0.17,0.41,Flamengo,Brasileiro,Fabrício Bruno (Flamengo)
Léo Pereira,BRA,DF,27.0,32,2645.0,83.0,77.3,29.4,32,83.0,25,0,0.0,0,1.81,44.0,33.0,11.0,0.37,0.03,40.3,34.5,5.8,0.2,0.33,Flamengo,Brasileiro,Léo Pereira (Flamengo)
Gerson,BRA,MF,25.0,32,2687.0,84.0,78.6,29.9,31,85.0,23,1,45.0,1,1.75,45.0,32.0,13.0,0.44,0.31,36.8,37.3,-0.5,-0.02,-0.65,Flamengo,Brasileiro,Gerson (Flamengo)
Ayrton Lucas,BRA,DF,25.0,35,2592.0,74.0,75.8,28.8,29,85.0,22,6,23.0,0,1.77,44.0,28.0,16.0,0.56,0.77,35.4,30.8,4.6,0.16,0.15,Flamengo,Brasileiro,Ayrton Lucas (Flamengo)
Wesley,BRA,DF,19.0,35,2514.0,72.0,73.5,27.9,27,85.0,22,8,27.0,1,1.74,41.0,32.0,9.0,0.32,-0.17,37.6,34.4,3.3,0.12,-0.03,Flamengo,Brasileiro,Wesley (Flamengo)
Pedro,BRA,FW,25.0,34,2151.0,63.0,62.9,23.9,26,75.0,10,8,24.0,1,1.74,36.0,24.0,12.0,0.5,0.36,31.2,26.9,4.3,0.18,0.15,Flamengo,Brasileiro,Pedro (Flamengo)
Thiago Maia,BRA,MF,25.0,32,2101.0,66.0,61.4,23.3,26,77.0,11,6,19.0,2,1.66,29.0,28.0,1.0,0.04,-0.84,26.5,25.5,0.9,0.04,-0.22,Flamengo,Brasileiro,Thiago Maia (Flamengo)
Erick Pulgar,CHI,MF,29.0,25,2000.0,80.0,58.5,22.2,22,85.0,17,3,45.0,1,2.2,38.0,17.0,21.0,0.95,1.39,29.2,26.1,3.1,0.14,0.04,Flamengo,Brasileiro,Erick Pulgar (Flamengo)
Giorgian De Arrascaeta,URU,"MF,FW",28.0,28,1842.0,66.0,53.9,20.5,22,75.0,8,6,32.0,0,1.86,32.0,22.0,10.0,0.49,0.26,27.6,25.7,1.9,0.09,-0.07,Flamengo,Brasileiro,Giorgian De Arrascaeta (Flamengo)
Everton Soares,BRA,"FW,MF",26.0,33,1741.0,53.0,50.9,19.3,21,73.0,4,12,17.0,5,1.73,29.0,24.0,5.0,0.26,-0.22,25.5,23.5,2.0,0.1,-0.04,Flamengo,Brasileiro,Everton Soares (Flamengo)
Matheus Cunha,BRA,GK,21.0,19,1580.0,83.0,46.2,17.6,18,88.0,17,1,5.0,19,1.74,28.0,22.0,6.0,0.34,-0.05,23.8,26.4,-2.6,-0.15,-0.51,Flamengo,Brasileiro,Matheus Cunha (Flamengo)
Gabriel Barbosa,BRA,FW,26.0,26,1540.0,59.0,45.0,17.1,17,78.0,9,9,24.0,3,1.65,23.0,24.0,-1.0,-0.06,-0.78,23.4,22.5,0.9,0.06,-0.12,Flamengo,Brasileiro,Gabriel Barbosa (Flamengo)
Everton Ribeiro,BRA,"FW,MF",33.0,30,1475.0,49.0,43.1,16.4,15,68.0,1,15,31.0,4,1.67,26.0,13.0,13.0,0.79,0.75,22.4,17.0,5.4,0.33,0.36,Flamengo,Brasileiro,Everton Ribeiro (Flamengo)
Agustín Rossi,ARG,GK,27.0,15,1350.0,90.0,39.5,15.0,15,90.0,15,0,0.0,10,1.8,20.0,12.0,8.0,0.53,0.27,17.4,12.3,5.1,0.34,0.35,Flamengo,Brasileiro,Agustín Rossi (Flamengo)
Bruno Henrique,BRA,"FW,MF",32.0,29,1543.0,53.0,45.1,17.1,14,78.0,4,15,30.0,1,1.79,20.0,18.0,2.0,0.12,-0.46,23.8,17.6,6.2,0.36,0.44,Flamengo,Brasileiro,Bruno Henrique (Flamengo)
Victor Hugo,BRA,"MF,FW",18.0,30,1274.0,42.0,37.3,14.2,12,73.0,3,18,22.0,8,1.77,17.0,18.0,-1.0,-0.07,-0.7,16.6,19.3,-2.7,-0.19,-0.5,Flamengo,Brasileiro,Victor Hugo (Flamengo)
David Luiz,BRA,DF,35.0,15,994.0,66.0,29.1,11.0,11,78.0,7,4,35.0,6,1.67,17.0,15.0,2.0,0.18,-0.26,16.8,18.0,-1.1,-0.1,-0.32,Flamengo,Brasileiro,David Luiz (Flamengo)
Luiz Araújo,BRA,"FW,MF",26.0,20,785.0,39.0,23.0,8.7,10,62.0,3,10,16.0,1,1.65,16.0,10.0,6.0,0.69,0.41,11.0,10.1,0.9,0.1,-0.03,Flamengo,Brasileiro,Luiz Araújo (Flamengo)
Matheuzinho,BRA,DF,22.0,11,620.0,56.0,18.1,6.9,7,75.0,4,4,23.0,10,1.64,9.0,5.0,4.0,0.58,0.26,7.1,6.2,0.9,0.13,0.01,Flamengo,Brasileiro,Matheuzinho (Flamengo)
Filipe Luís,BRA,DF,37.0,10,527.0,53.0,15.4,5.9,6,79.0,2,4,13.0,18,2.6,9.0,5.0,4.0,0.68,0.37,8.1,7.4,0.8,0.13,0.01,Flamengo,Brasileiro,Filipe Luís (Flamengo)
Santos,BRA,GK,32.0,6,490.0,82.0,14.3,5.4,5,89.0,4,1,45.0,32,1.5,8.0,8.0,0.0,0.0,-0.43,8.7,6.4,2.3,0.42,0.34,Flamengo,Brasileiro,Santos (Flamengo)
Matheus França,BRA,"MF,FW",18.0,9,369.0,41.0,10.8,4.1,5,63.0,0,4,14.0,4,1.56,12.0,5.0,7.0,1.71,1.5,9.0,3.4,5.6,1.37,1.39,Flamengo,Brasileiro,Matheus França (Flamengo)
Allan,BRA,MF,25.0,9,482.0,54.0,14.1,5.4,4,87.0,3,5,27.0,2,1.11,6.0,7.0,-1.0,-0.19,-0.65,7.8,6.6,1.2,0.23,0.12,Flamengo,Brasileiro,Allan (Flamengo)
Pablo,BRA,DF,31.0,7,421.0,60.0,12.3,4.7,4,83.0,2,3,30.0,31,1.14,3.0,6.0,-3.0,-0.64,-1.15,4.1,4.5,-0.5,-0.1,-0.26,Flamengo,Brasileiro,Pablo (Flamengo)
Guillermo Varela,URU,DF,29.0,5,233.0,47.0,6.8,2.6,3,73.0,0,2,7.0,22,1.8,3.0,4.0,-1.0,-0.39,-0.81,2.5,3.2,-0.7,-0.26,-0.41,Flamengo,Brasileiro,Guillermo Varela (Flamengo)
Arturo Vidal,CHI,"MF,DF",35.0,6,252.0,42.0,7.4,2.8,2,75.0,0,4,26.0,5,2.0,3.0,5.0,-2.0,-0.71,-1.17,5.1,4.5,0.5,0.19,0.08,Flamengo,Brasileiro,Arturo Vidal (Flamengo)
Marinho,BRA,"FW,DF",32.0,4,82.0,21.0,2.4,0.9,0,0.0,0,4,21.0,3,0.75,2.0,3.0,-1.0,-1.1,-1.5,2.2,1.7,0.4,0.47,0.36,Flamengo,Brasileiro,Marinho (Flamengo)
Igor,BRA,MF,19.0,4,78.0,20.0,2.3,0.9,0,0.0,0,4,20.0,14,1.0,1.0,2.0,-1.0,-1.15,-1.56,1.2,1.3,0.0,-0.05,-0.17,Flamengo,Brasileiro,Igor (Flamengo)
Rodrigo Caio,BRA,"MF,DF",29.0,5,65.0,13.0,1.9,0.7,0,0.0,0,5,13.0,32,1.8,1.0,2.0,-1.0,-1.38,-1.79,0.6,0.9,-0.3,-0.37,-0.5,Flamengo,Brasileiro,Rodrigo Caio (Flamengo)
Pedrinho,BRA,FW,19.0,1,19.0,19.0,0.6,0.2,0,0.0,0,1,19.0,1,1.0,0.0,0.0,0.0,0.0,-0.37,0.4,0.0,0.4,1.75,1.63,Flamengo,Brasileiro,Pedrinho (Flamengo)
Matheus Gonçalves,BRA,"FW,MF",17.0,2,16.0,8.0,0.5,0.2,0,0.0,0,2,8.0,10,3.0,1.0,0.0,1.0,5.63,5.28,0.3,0.8,-0.5,-2.87,-3.0,Flamengo,Brasileiro,Matheus Gonçalves (Flamengo)
André Inácio,BRA,FW,20.0,2,16.0,8.0,0.5,0.2,0,0.0,0,2,8.0,12,0.5,0.0,0.0,0.0,0.0,-0.37,0.3,0.6,-0.2,-1.33,-1.46,Flamengo,Brasileiro,André Inácio (Flamengo)
Cleiton,BRA,DF,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flamengo,Brasileiro,Cleiton (Flamengo)
Evertton,BRA,MF,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flamengo,Brasileiro,Evertton (Flamengo)
Lorran,BRA,FW,16.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flamengo,Brasileiro,Lorran (Flamengo)
Petterson,BRA,FW,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flamengo,Brasileiro,Petterson (Flamengo)
Rayan,BRA,MF,18.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flamengo,Brasileiro,Rayan (Flamengo)
Hugo Souza,BRA,GK,24.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flamengo,Brasileiro,Hugo Souza (Flamengo)
Zé Welinton,BRA,DF,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flamengo,Brasileiro,Zé Welinton (Flamengo)
Fábio,BRA,GK,42.0,35,3150.0,90.0,92.1,35.0,35,90.0,35,0,0.0,0,1.57,49.0,41.0,8.0,0.23,1.56,46.4,45.8,0.6,0.02,-0.45,Fluminense,Brasileiro,Fábio (Fluminense)
André,BRA,"MF,DF",21.0,31,2649.0,85.0,77.5,29.4,29,89.0,28,2,27.0,0,1.48,42.0,37.0,5.0,0.17,0.29,38.4,39.4,-1.0,-0.03,-0.39,Fluminense,Brasileiro,André (Fluminense)
Germán Cano,ARG,FW,34.0,30,2465.0,82.0,72.1,27.4,28,87.0,18,2,14.0,0,1.77,44.0,29.0,15.0,0.55,1.58,36.6,32.5,4.1,0.15,0.35,Fluminense,Brasileiro,Germán Cano (Fluminense)
Lima,BRA,"MF,FW",26.0,35,2532.0,72.0,74.0,28.1,26,84.0,17,9,39.0,0,1.6,40.0,29.0,11.0,0.39,1.1,37.5,34.5,3.0,0.11,0.21,Fluminense,Brasileiro,Lima (Fluminense)
Jhon Arias,COL,"FW,MF",25.0,29,2385.0,82.0,69.7,26.5,26,87.0,22,3,38.0,1,1.45,37.0,30.0,7.0,0.26,0.53,36.5,33.6,2.9,0.11,0.19,Fluminense,Brasileiro,Jhon Arias (Fluminense)
Nino,BRA,DF,25.0,26,2155.0,83.0,63.0,23.9,26,83.0,19,0,0.0,0,1.62,34.0,27.0,7.0,0.29,0.51,32.6,31.6,1.0,0.04,-0.03,Fluminense,Brasileiro,Nino (Fluminense)
Samuel Xavier,BRA,DF,32.0,25,2108.0,84.0,61.6,23.4,25,84.0,18,0,0.0,3,1.64,30.0,26.0,4.0,0.17,0.17,29.4,24.8,4.6,0.2,0.38,Fluminense,Brasileiro,Samuel Xavier (Fluminense)
Ganso,BRA,MF,33.0,27,1734.0,64.0,50.7,19.3,20,77.0,6,7,26.0,2,1.67,32.0,26.0,6.0,0.31,0.42,26.0,25.8,0.2,0.01,-0.09,Fluminense,Brasileiro,Ganso (Fluminense)
Martinelli,BRA,"MF,DF",21.0,28,1882.0,67.0,55.0,20.9,19,83.0,13,9,34.0,1,1.43,35.0,27.0,8.0,0.38,0.62,31.6,23.7,7.9,0.38,0.72,Fluminense,Brasileiro,Martinelli (Fluminense)
Keno,BRA,"FW,MF",33.0,24,1613.0,67.0,47.2,17.9,18,79.0,6,6,31.0,1,1.46,28.0,26.0,2.0,0.11,0.01,21.6,24.3,-2.7,-0.15,-0.39,Fluminense,Brasileiro,Keno (Fluminense)
Marcelo,BRA,DF,34.0,19,1325.0,70.0,38.7,14.7,18,72.0,3,1,26.0,1,1.79,24.0,19.0,5.0,0.34,0.38,21.8,15.3,6.5,0.44,0.64,Fluminense,Brasileiro,Marcelo (Fluminense)
Felipe Melo,BRA,DF,39.0,19,986.0,52.0,28.8,11.0,18,54.0,0,1,17.0,1,1.89,13.0,13.0,0.0,0.0,-0.15,10.7,12.5,-1.9,-0.17,-0.31,Fluminense,Brasileiro,Felipe Melo (Fluminense)
Guga,BRA,DF,24.0,22,1508.0,69.0,44.1,16.8,16,84.0,9,6,26.0,14,1.45,24.0,21.0,3.0,0.18,0.13,22.1,23.1,-1.1,-0.06,-0.21,Fluminense,Brasileiro,Guga (Fluminense)
John Kennedy,BRA,"FW,MF",20.0,26,1372.0,53.0,40.1,15.2,13,86.0,8,13,19.0,3,1.38,20.0,19.0,1.0,0.07,-0.07,21.8,22.3,-0.5,-0.03,-0.14,Fluminense,Brasileiro,John Kennedy (Fluminense)
Alexsander,BRA,"MF,DF",19.0,19,1194.0,63.0,34.9,13.3,13,75.0,6,6,38.0,4,1.32,12.0,16.0,-4.0,-0.3,-0.62,14.3,17.8,-3.6,-0.27,-0.5,Fluminense,Brasileiro,Alexsander (Fluminense)
Marlon,BRA,DF,27.0,15,935.0,62.0,27.3,10.4,13,70.0,6,2,10.0,1,1.27,14.0,19.0,-5.0,-0.48,-0.81,14.7,13.5,1.2,0.11,0.08,Fluminense,Brasileiro,Marlon (Fluminense)
Diogo Barbosa,BRA,DF,30.0,19,1117.0,59.0,32.7,12.4,10,87.0,8,9,27.0,2,1.37,14.0,13.0,1.0,0.08,-0.04,12.6,15.4,-2.8,-0.23,-0.42,Fluminense,Brasileiro,Diogo Barbosa (Fluminense)
David Braz,BRA,DF,35.0,18,865.0,48.0,25.3,9.6,10,76.0,6,8,13.0,16,2.0,6.0,11.0,-5.0,-0.52,-0.84,11.4,9.9,1.5,0.15,0.13,Fluminense,Brasileiro,David Braz (Fluminense)
Thiago dos Santos,BRA,"DF,MF",33.0,16,819.0,51.0,23.9,9.1,9,77.0,4,7,18.0,18,1.47,9.0,13.0,-4.0,-0.44,-0.72,7.1,11.2,-4.0,-0.44,-0.65,Fluminense,Brasileiro,Thiago dos Santos (Fluminense)
Lelê,BRA,"FW,MF",25.0,29,1144.0,39.0,33.5,12.7,8,85.0,2,21,22.0,7,1.55,16.0,21.0,-5.0,-0.39,-0.75,21.0,19.4,1.5,0.12,0.1,Fluminense,Brasileiro,Lelê (Fluminense)
Leonardo Fernández,URU,"MF,FW",24.0,18,658.0,37.0,19.2,7.3,8,59.0,1,10,19.0,6,1.22,6.0,3.0,3.0,0.41,0.38,9.6,7.1,2.5,0.35,0.36,Fluminense,Brasileiro,Leonardo Fernández (Fluminense)
Danielzinho,BRA,MF,27.0,12,612.0,51.0,17.9,6.8,8,65.0,1,4,23.0,13,0.83,6.0,9.0,-3.0,-0.44,-0.67,10.0,7.3,2.7,0.4,0.42,Fluminense,Brasileiro,Danielzinho (Fluminense)
Yony González,COL,"FW,MF",28.0,18,575.0,32.0,16.8,6.4,6,71.0,2,12,13.0,6,0.89,6.0,6.0,0.0,0.0,-0.13,11.0,6.0,5.0,0.78,0.87,Fluminense,Brasileiro,Yony González (Fluminense)
Gabriel Pirani,BRA,"MF,FW",20.0,9,396.0,44.0,11.6,4.4,6,60.0,0,3,12.0,5,1.56,5.0,4.0,1.0,0.23,0.14,6.4,7.1,-0.8,-0.18,-0.26,Fluminense,Brasileiro,Gabriel Pirani (Fluminense)
Manoel,BRA,DF,32.0,6,289.0,48.0,8.5,3.2,2,77.0,1,4,34.0,4,1.67,3.0,6.0,-3.0,-0.93,-1.14,3.5,8.0,-4.5,-1.41,-1.59,Fluminense,Brasileiro,Manoel (Fluminense)
Pedro Rangel,BRA,GK,22.0,2,180.0,90.0,5.3,2.0,2,90.0,2,0,0.0,34,0.67,2.0,5.0,-3.0,-1.5,-1.69,3.2,2.1,1.1,0.56,0.53,Fluminense,Brasileiro,Pedro Rangel (Fluminense)
Felipe Vieira,,DF,,7,203.0,29.0,5.9,2.3,1,78.0,0,6,21.0,16,0.86,0.0,6.0,-6.0,-2.66,-2.94,2.4,2.9,-0.5,-0.22,-0.29,Fluminense,Brasileiro,Felipe Vieira (Fluminense)
Vitor Mendes,BRA,DF,23.0,2,108.0,54.0,3.2,1.2,1,90.0,1,1,18.0,2,3.0,3.0,0.0,3.0,2.5,2.47,3.4,1.5,1.9,1.57,1.57,Fluminense,Brasileiro,Vitor Mendes (Fluminense)
Giovanni,BRA,"MF,DF",21.0,5,96.0,19.0,2.8,1.1,1,65.0,0,4,8.0,30,1.4,0.0,4.0,-4.0,-3.75,-3.97,1.7,1.2,0.5,0.46,0.42,Fluminense,Brasileiro,Giovanni (Fluminense)
Vitor Eudes,BRA,GK,24.0,1,90.0,90.0,2.6,1.0,1,90.0,1,0,0.0,11,0.0,0.0,1.0,-1.0,-1.0,-1.14,0.7,0.5,0.3,0.28,0.23,Fluminense,Brasileiro,Vitor Eudes (Fluminense)
Justen,BRA,DF,19.0,1,54.0,54.0,1.6,0.6,1,54.0,0,0,0.0,6,0.0,0.0,1.0,-1.0,-1.67,-1.8,0.3,1.4,-1.0,-1.74,-1.83,Fluminense,Brasileiro,Justen (Fluminense)
Alan Carvalho,CHN,MF,33.0,1,45.0,45.0,1.3,0.5,1,45.0,0,0,0.0,10,0.0,1.0,2.0,-1.0,-2.0,-2.13,1.0,2.5,-1.6,-3.13,-3.23,Fluminense,Brasileiro,Alan Carvalho (Fluminense)
Isaac,BRA,"MF,DF",18.0,7,131.0,19.0,3.8,1.5,0,0.0,0,7,19.0,18,1.0,4.0,2.0,2.0,1.37,1.32,2.9,2.1,0.8,0.54,0.5,Fluminense,Brasileiro,Isaac (Fluminense)
João Neto,BRA,"MF,DF",19.0,3,52.0,17.0,1.5,0.6,0,0.0,0,3,17.0,2,0.33,2.0,2.0,0.0,0.0,-0.11,1.0,0.6,0.3,0.57,0.52,Fluminense,Brasileiro,João Neto (Fluminense)
Arthur,BRA,"DF,FW",18.0,2,20.0,10.0,0.6,0.2,0,0.0,0,2,10.0,5,0.0,0.0,1.0,-1.0,-4.5,-4.63,0.8,0.1,0.7,2.96,2.93,Fluminense,Brasileiro,Arthur (Fluminense)
Alexandre Jesus,BRA,DF,21.0,1,12.0,12.0,0.4,0.1,0,0.0,0,1,12.0,4,1.0,0.0,1.0,-1.0,-7.5,-7.63,0.1,0.5,-0.4,-2.99,-3.05,Fluminense,Brasileiro,Alexandre Jesus (Fluminense)
Rafael Monteiro,BRA,MF,18.0,1,1.0,1.0,0.0,0.0,0,0.0,0,1,1.0,4,0.0,0.0,0.0,0.0,0.0,-0.11,0.1,0.0,0.1,4.54,4.49,Fluminense,Brasileiro,Rafael Monteiro (Fluminense)
Agner,BRA,FW,17.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fluminense,Brasileiro,Agner (Fluminense)
Kayky Almeida,BRA,DF,17.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fluminense,Brasileiro,Kayky Almeida (Fluminense)
Julio Cesar,BRA,DF,16.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fluminense,Brasileiro,Julio Cesar (Fluminense)
Gustavo Dohmann,BRA,MF,17.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fluminense,Brasileiro,Gustavo Dohmann (Fluminense)
Matheus dos Reis,BRA,FW,15.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fluminense,Brasileiro,Matheus dos Reis (Fluminense)
Edinho,BRA,MF,21.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fluminense,Brasileiro,Edinho (Fluminense)
Kauã Elias,BRA,FW,16.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fluminense,Brasileiro,Kauã Elias (Fluminense)
Esquerdinha,BRA,DF,16.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fluminense,Brasileiro,Esquerdinha (Fluminense)
Luan Freitas,BRA,DF,22.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fluminense,Brasileiro,Luan Freitas (Fluminense)
Gustavo,BRA,GK,20.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fluminense,Brasileiro,Gustavo (Fluminense)
Thiago,BRA,MF,18.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fluminense,Brasileiro,Thiago (Fluminense)
João Ricardo Riedi,BRA,GK,34.0,32,2868.0,90.0,83.9,31.9,32,90.0,31,0,0.0,1,1.38,35.0,39.0,-4.0,-0.13,-0.94,38.6,36.7,1.9,0.06,-0.89,Fortaleza,Brasileiro,João Ricardo Riedi (Fortaleza)
Titi,BRA,DF,34.0,32,2846.0,89.0,83.2,31.6,32,89.0,28,0,0.0,1,1.52,40.0,34.0,6.0,0.19,0.97,43.4,34.9,8.5,0.27,0.39,Fortaleza,Brasileiro,Titi (Fortaleza)
