Player,Nation,Pos,Age,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Team,Championship,Player_Team
Pedro Luccas,BRA,GK,19.0,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coritiba,Brasileiro,Pedro Luccas (Coritiba)
Edu,BRA,"FW,MF",29.0,10,2,320.0,3.6,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.5,2.5,0.4,3.0,5.0,7.0,17.0,0.56,0.0,0.56,0.56,0.56,0.72,0.12,0.83,0.72,0.83,Coritiba,Brasileiro,Edu (Coritiba)
Júnior Urso,BRA,MF,33.0,6,2,298.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.1,0.4,4.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.09,0.03,0.13,0.09,0.13,Coritiba,Brasileiro,Júnior Urso (Coritiba)
Reynaldo Cesar Moraes,BRA,DF,26.0,6,1,245.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coritiba,Brasileiro,Reynaldo Cesar Moraes (Coritiba)
Maurício Antônio,BRA,DF,30.0,3,1,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,Coritiba,Brasileiro,Maurício Antônio (Coritiba)
Marcos Vinicius,BRA,"DF,MF",25.0,5,1,173.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.3,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.15,Coritiba,Brasileiro,Marcos Vinicius (Coritiba)
William Pottker,BRA,"FW,MF",29.0,4,1,116.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.1,0.2,4.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.12,0.05,0.17,0.12,0.17,Coritiba,Brasileiro,William Pottker (Coritiba)
Gabriel Silva,BRA,"FW,MF",20.0,4,1,91.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,2.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.13,0.13,Coritiba,Brasileiro,Gabriel Silva (Coritiba)
Gustavo Vilar,BRA,DF,22.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coritiba,Brasileiro,Gustavo Vilar (Coritiba)
Lucas Barbosa,BRA,"MF,FW",21.0,5,0,102.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,1.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.11,0.16,0.27,0.11,0.27,Coritiba,Brasileiro,Lucas Barbosa (Coritiba)
Jesé,ESP,MF,29.0,6,0,96.0,1.1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,2.0,4.0,9.0,0.94,0.0,0.94,0.94,0.94,0.28,0.03,0.31,0.28,0.31,Coritiba,Brasileiro,Jesé (Coritiba)
Lucas Ronier,BRA,"FW,MF",18.0,2,0,55.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coritiba,Brasileiro,Lucas Ronier (Coritiba)
Wesley Pombo,BRA,MF,20.0,1,0,50.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.11,Coritiba,Brasileiro,Wesley Pombo (Coritiba)
Ruan Lucas,BRA,"MF,FW",18.0,4,0,29.0,0.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,2.0,4.0,0.0,3.1,3.1,0.0,3.1,0.09,1.11,1.21,0.09,1.21,Coritiba,Brasileiro,Ruan Lucas (Coritiba)
Éberth Araújo Nogueira,BRA,FW,19.0,1,0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12,Coritiba,Brasileiro,Éberth Araújo Nogueira (Coritiba)
Matheus Cadorini,BRA,FW,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coritiba,Brasileiro,Matheus Cadorini (Coritiba)
Jean Gabriel,BRA,MF,19.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coritiba,Brasileiro,Jean Gabriel (Coritiba)
Bernardo Lemes,BRA,MF,21.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coritiba,Brasileiro,Bernardo Lemes (Coritiba)
Marcao,BRA,GK,22.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coritiba,Brasileiro,Marcao (Coritiba)
Jesús Trindade,URU,MF,29.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coritiba,Brasileiro,Jesús Trindade (Coritiba)
Jorge Vinicius,BRA,DF,19.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coritiba,Brasileiro,Jorge Vinicius (Coritiba)
Rafael Cabral,BRA,GK,32.0,37,37,3330.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cruzeiro,Brasileiro,Rafael Cabral (Cruzeiro)
Luciano Castán,BRA,DF,33.0,36,36,3210.0,35.7,1.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,1.3,1.3,0.3,1.6,23.0,124.0,7.0,0.03,0.0,0.03,0.03,0.03,0.04,0.01,0.04,0.04,0.04,Cruzeiro,Brasileiro,Luciano Castán (Cruzeiro)
Marlon,BRA,DF,25.0,36,36,3198.0,35.5,3.0,2.0,5.0,3.0,0.0,0.0,7.0,0.0,1.3,1.2,3.9,5.1,55.0,170.0,176.0,0.08,0.06,0.14,0.08,0.14,0.04,0.11,0.15,0.03,0.14,Cruzeiro,Brasileiro,Marlon (Cruzeiro)
William,BRA,DF,27.0,33,31,2647.0,29.4,0.0,2.0,2.0,0.0,0.0,0.0,6.0,0.0,1.2,1.2,4.8,6.1,70.0,159.0,157.0,0.0,0.07,0.07,0.0,0.07,0.04,0.16,0.21,0.04,0.21,Cruzeiro,Brasileiro,William (Cruzeiro)
Bruno Nascimento,BRA,"FW,MF",25.0,35,30,2820.0,31.3,8.0,4.0,12.0,6.0,2.0,4.0,4.0,0.0,9.4,6.2,4.3,10.6,102.0,123.0,270.0,0.26,0.13,0.38,0.19,0.32,0.3,0.14,0.44,0.2,0.34,Cruzeiro,Brasileiro,Bruno Nascimento (Cruzeiro)
Neris,BRA,DF,30.0,26,24,2113.0,23.5,0.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.7,0.7,0.7,1.4,21.0,89.0,3.0,0.0,0.04,0.04,0.0,0.04,0.03,0.03,0.06,0.03,0.06,Cruzeiro,Brasileiro,Neris (Cruzeiro)
Mateus Vital,BRA,MF,24.0,32,23,1883.0,20.9,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.9,1.9,2.2,4.1,55.0,126.0,126.0,0.0,0.1,0.1,0.0,0.1,0.09,0.1,0.19,0.09,0.19,Cruzeiro,Brasileiro,Mateus Vital (Cruzeiro)
Machado,BRA,MF,27.0,35,22,2277.0,25.3,1.0,3.0,4.0,1.0,0.0,0.0,5.0,0.0,2.1,2.1,1.8,4.0,13.0,149.0,27.0,0.04,0.12,0.16,0.04,0.16,0.08,0.07,0.16,0.08,0.16,Cruzeiro,Brasileiro,Machado (Cruzeiro)
Wesley,BRA,"FW,MF",23.0,29,22,1775.0,19.7,4.0,1.0,5.0,4.0,0.0,0.0,6.0,0.0,4.7,4.7,1.5,6.3,65.0,63.0,186.0,0.2,0.05,0.25,0.2,0.25,0.24,0.08,0.32,0.24,0.32,Cruzeiro,Brasileiro,Wesley (Cruzeiro)
Jussa,BRA,MF,26.0,24,21,1766.0,19.6,1.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,1.2,1.2,0.4,1.6,10.0,83.0,13.0,0.05,0.0,0.05,0.05,0.05,0.06,0.02,0.08,0.06,0.08,Cruzeiro,Brasileiro,Jussa (Cruzeiro)
Lucas Silva,BRA,MF,29.0,20,18,1473.0,16.4,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.9,0.9,2.0,2.9,31.0,127.0,40.0,0.0,0.12,0.12,0.0,0.12,0.05,0.12,0.18,0.05,0.18,Cruzeiro,Brasileiro,Lucas Silva (Cruzeiro)
Arthur,BRA,"FW,MF",24.0,20,17,1350.0,15.0,3.0,1.0,4.0,3.0,0.0,0.0,3.0,0.0,3.6,3.6,1.3,4.9,66.0,38.0,112.0,0.2,0.07,0.27,0.2,0.27,0.24,0.09,0.33,0.24,0.33,Cruzeiro,Brasileiro,Arthur (Cruzeiro)
Lucas Oliveira,BRA,DF,26.0,16,15,1310.0,14.6,1.0,0.0,1.0,1.0,0.0,0.0,7.0,2.0,0.4,0.4,0.2,0.6,11.0,67.0,4.0,0.07,0.0,0.07,0.07,0.07,0.03,0.01,0.04,0.03,0.04,Cruzeiro,Brasileiro,Lucas Oliveira (Cruzeiro)
Gilberto,BRA,FW,33.0,20,14,1093.0,12.1,3.0,1.0,4.0,3.0,0.0,0.0,4.0,0.0,3.7,3.7,0.9,4.6,10.0,12.0,55.0,0.25,0.08,0.33,0.25,0.33,0.3,0.07,0.38,0.3,0.38,Cruzeiro,Brasileiro,Gilberto (Cruzeiro)
Matheus Pereira,POR,"FW,MF",26.0,15,12,1022.0,11.4,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.9,1.9,2.8,4.7,17.0,60.0,74.0,0.09,0.09,0.18,0.09,0.18,0.17,0.24,0.42,0.17,0.42,Cruzeiro,Brasileiro,Matheus Pereira (Cruzeiro)
Nikão,BRA,"FW,MF",30.0,22,7,798.0,8.9,2.0,3.0,5.0,2.0,0.0,0.0,1.0,0.0,0.6,0.6,2.4,3.0,11.0,43.0,87.0,0.23,0.34,0.56,0.23,0.56,0.07,0.27,0.34,0.07,0.34,Cruzeiro,Brasileiro,Nikão (Cruzeiro)
Ian Luccas,BRA,MF,19.0,14,7,480.0,5.3,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.7,0.7,0.8,1.4,1.0,14.0,27.0,0.0,0.19,0.19,0.0,0.19,0.12,0.15,0.27,0.12,0.27,Cruzeiro,Brasileiro,Ian Luccas (Cruzeiro)
Helibelton Palacios,COL,DF,29.0,10,6,629.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.3,0.3,0.1,0.3,6.0,27.0,34.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05,Cruzeiro,Brasileiro,Helibelton Palacios (Cruzeiro)
Rafael Elias,BRA,FW,23.0,12,6,540.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,2.5,2.5,0.5,3.0,8.0,10.0,36.0,0.17,0.0,0.17,0.17,0.17,0.42,0.08,0.5,0.42,0.5,Cruzeiro,Brasileiro,Rafael Elias (Cruzeiro)
Neto Moura,BRA,MF,26.0,13,6,499.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.5,0.9,3.0,32.0,17.0,0.0,0.0,0.0,0.0,0.0,0.07,0.1,0.17,0.07,0.17,Cruzeiro,Brasileiro,Neto Moura (Cruzeiro)
Ramiro Benetti,BRA,MF,29.0,6,6,407.0,4.5,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.8,0.8,0.6,1.4,4.0,26.0,13.0,0.22,0.22,0.44,0.22,0.44,0.17,0.14,0.31,0.17,0.31,Cruzeiro,Brasileiro,Ramiro Benetti (Cruzeiro)
Richard,BRA,MF,28.0,4,4,345.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,0.1,0.5,1.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.11,0.02,0.12,0.11,0.12,Cruzeiro,Brasileiro,Richard (Cruzeiro)
João Wellington,BRA,MF,19.0,7,3,366.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,0.0,0.6,1.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.14,0.14,Cruzeiro,Brasileiro,João Wellington (Cruzeiro)
Kaiki,BRA,"DF,FW",19.0,8,3,228.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.3,3.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.02,0.1,0.12,0.02,0.12,Cruzeiro,Brasileiro,Kaiki (Cruzeiro)
Wallisson Luiz,BRA,MF,25.0,11,2,392.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.5,1.5,0.1,1.6,5.0,22.0,12.0,0.0,0.0,0.0,0.0,0.0,0.34,0.02,0.37,0.34,0.37,Cruzeiro,Brasileiro,Wallisson Luiz (Cruzeiro)
Henrique Dourado,BRA,FW,33.0,11,2,342.0,3.8,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.3,2.3,0.7,3.0,4.0,4.0,19.0,0.26,0.0,0.26,0.26,0.26,0.61,0.17,0.78,0.61,0.78,Cruzeiro,Brasileiro,Henrique Dourado (Cruzeiro)
Stênio Toledo,BRA,"FW,MF",19.0,13,2,292.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4,1.4,13.0,7.0,44.0,0.0,0.0,0.0,0.0,0.0,0.31,0.13,0.44,0.31,0.44,Cruzeiro,Brasileiro,Stênio Toledo (Cruzeiro)
Robert,BRA,"MF,FW",17.0,9,1,186.0,2.1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.1,4.0,0.0,19.0,0.48,0.0,0.48,0.48,0.48,0.5,0.01,0.52,0.5,0.52,Cruzeiro,Brasileiro,Robert (Cruzeiro)
João Marcelo,BRA,DF,22.0,5,1,165.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cruzeiro,Brasileiro,João Marcelo (Cruzeiro)
Igor Marques,BRA,DF,24.0,4,1,119.0,1.3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.4,8.0,10.0,10.0,0.0,0.76,0.76,0.0,0.76,0.0,0.3,0.3,0.0,0.3,Cruzeiro,Brasileiro,Igor Marques (Cruzeiro)
Anderson,BRA,GK,24.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cruzeiro,Brasileiro,Anderson (Cruzeiro)
Rafael Bilu,BRA,FW,23.0,4,1,86.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.8,1.4,5.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.71,0.8,1.51,0.71,1.51,Cruzeiro,Brasileiro,Rafael Bilu (Cruzeiro)
Reynaldo Cesar Moraes,BRA,DF,26.0,2,1,66.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cruzeiro,Brasileiro,Reynaldo Cesar Moraes (Cruzeiro)
Fernando Henrique,BRA,MF,21.0,7,0,131.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.66,0.66,0.66,Cruzeiro,Brasileiro,Fernando Henrique (Cruzeiro)
Paulo Vitor,BRA,"MF,DF",23.0,8,0,125.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,2.0,7.0,19.0,0.0,0.0,0.0,0.0,0.0,0.02,0.08,0.1,0.02,0.1,Cruzeiro,Brasileiro,Paulo Vitor (Cruzeiro)
Daniel,BRA,MF,20.0,4,0,24.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,2.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.24,0.24,0.24,Cruzeiro,Brasileiro,Daniel (Cruzeiro)
João Pedro,BRA,FW,19.0,1,0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cruzeiro,Brasileiro,João Pedro (Cruzeiro)
Luis,BRA,FW,17.0,1,0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.28,0.0,0.28,Cruzeiro,Brasileiro,Luis (Cruzeiro)
Gabriel Mesquita,BRA,GK,24.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cruzeiro,Brasileiro,Gabriel Mesquita (Cruzeiro)
Arielson,BRA,FW,18.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cruzeiro,Brasileiro,Arielson (Cruzeiro)
Wesley Gasolina,BRA,MF,22.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cruzeiro,Brasileiro,Wesley Gasolina (Cruzeiro)
Henrique,BRA,MF,19.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cruzeiro,Brasileiro,Henrique (Cruzeiro)
Ruan Índio,BRA,FW,16.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cruzeiro,Brasileiro,Ruan Índio (Cruzeiro)
Juan,BRA,FW,21.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cruzeiro,Brasileiro,Juan (Cruzeiro)
Ruan Matheus,BRA,DF,19.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cruzeiro,Brasileiro,Ruan Matheus (Cruzeiro)
Marllon Borges,BRA,DF,30.0,36,36,3240.0,36.0,1.0,1.0,2.0,1.0,0.0,0.0,7.0,0.0,1.5,1.5,0.7,2.2,12.0,88.0,1.0,0.03,0.03,0.06,0.03,0.06,0.04,0.02,0.06,0.04,0.06,Cuiabá,Brasileiro,Marllon Borges (Cuiabá)
Walter,BRA,GK,35.0,35,35,3150.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cuiabá,Brasileiro,Walter (Cuiabá)
Deyverson,BRA,FW,31.0,36,34,2906.0,32.3,12.0,2.0,14.0,9.0,3.0,4.0,6.0,0.0,12.3,9.4,2.7,12.1,17.0,73.0,152.0,0.37,0.06,0.43,0.28,0.34,0.38,0.08,0.46,0.29,0.37,Cuiabá,Brasileiro,Deyverson (Cuiabá)
Raniele,BRA,"MF,DF",26.0,35,34,2885.0,32.1,3.0,1.0,4.0,3.0,0.0,0.0,10.0,0.0,2.8,2.8,0.9,3.7,37.0,105.0,38.0,0.09,0.03,0.12,0.09,0.12,0.09,0.03,0.11,0.09,0.11,Cuiabá,Brasileiro,Raniele (Cuiabá)
Matheus Alexandre,BRA,DF,23.0,35,33,2980.0,33.1,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.8,0.8,1.2,1.9,41.0,109.0,97.0,0.03,0.0,0.03,0.03,0.03,0.02,0.03,0.06,0.02,0.06,Cuiabá,Brasileiro,Matheus Alexandre (Cuiabá)
Alan Empereur,BRA,DF,28.0,33,33,2950.0,32.8,1.0,1.0,2.0,1.0,0.0,0.0,9.0,0.0,0.5,0.5,0.8,1.3,31.0,138.0,7.0,0.03,0.03,0.06,0.03,0.06,0.01,0.02,0.04,0.01,0.04,Cuiabá,Brasileiro,Alan Empereur (Cuiabá)
Rikelme,BRA,DF,19.0,31,27,2338.0,26.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.8,0.8,1.4,2.1,22.0,81.0,97.0,0.04,0.04,0.08,0.04,0.08,0.03,0.05,0.08,0.03,0.08,Cuiabá,Brasileiro,Rikelme (Cuiabá)
Denilson,BRA,MF,21.0,33,23,1908.0,21.2,1.0,3.0,4.0,1.0,0.0,0.0,8.0,0.0,1.3,1.3,2.6,3.9,35.0,128.0,63.0,0.05,0.14,0.19,0.05,0.19,0.06,0.12,0.18,0.06,0.18,Cuiabá,Brasileiro,Denilson (Cuiabá)
Jonathan Cafu,BRA,"FW,MF",31.0,32,23,1708.0,19.0,0.0,3.0,3.0,0.0,0.0,0.0,5.0,0.0,1.5,1.5,1.0,2.5,39.0,50.0,169.0,0.0,0.16,0.16,0.0,0.16,0.08,0.05,0.13,0.08,0.13,Cuiabá,Brasileiro,Jonathan Cafu (Cuiabá)
Clayson,BRA,"FW,MF",27.0,23,22,1639.0,18.2,7.0,2.0,9.0,4.0,3.0,3.0,3.0,1.0,4.5,2.1,1.9,4.0,50.0,68.0,124.0,0.38,0.11,0.49,0.22,0.33,0.25,0.11,0.35,0.12,0.22,Cuiabá,Brasileiro,Clayson (Cuiabá)
Fernando Sobral,BRA,MF,28.0,33,21,1903.0,21.1,2.0,2.0,4.0,2.0,0.0,0.0,7.0,0.0,1.6,1.6,1.4,3.0,55.0,103.0,76.0,0.09,0.09,0.19,0.09,0.19,0.08,0.07,0.14,0.08,0.14,Cuiabá,Brasileiro,Fernando Sobral (Cuiabá)
Allyson Aires dos Santos,BRA,DF,32.0,16,14,1133.0,12.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.0,0.4,5.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Cuiabá,Brasileiro,Allyson Aires dos Santos (Cuiabá)
Wellington Silva,BRA,FW,30.0,29,13,1336.0,14.8,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.7,3.6,64.0,49.0,109.0,0.07,0.13,0.2,0.07,0.2,0.06,0.18,0.24,0.06,0.24,Cuiabá,Brasileiro,Wellington Silva (Cuiabá)
Pablo Ceppelini,URU,MF,31.0,21,12,997.0,11.1,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,1.1,1.1,2.2,3.3,23.0,74.0,58.0,0.0,0.27,0.27,0.0,0.27,0.1,0.2,0.3,0.1,0.3,Cuiabá,Brasileiro,Pablo Ceppelini (Cuiabá)
Filipe Augusto,BRA,MF,29.0,27,9,1065.0,11.8,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.3,0.3,0.9,1.1,9.0,78.0,16.0,0.0,0.0,0.0,0.0,0.0,0.02,0.07,0.09,0.02,0.09,Cuiabá,Brasileiro,Filipe Augusto (Cuiabá)
Isidro Pitta,PAR,FW,23.0,29,7,823.0,9.1,5.0,1.0,6.0,4.0,1.0,1.0,0.0,0.0,3.5,2.7,0.4,3.1,23.0,21.0,77.0,0.55,0.11,0.66,0.44,0.55,0.38,0.04,0.42,0.3,0.34,Cuiabá,Brasileiro,Isidro Pitta (Cuiabá)
Lucas Mineiro,BRA,MF,26.0,16,7,612.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.2,0.2,0.4,0.5,5.0,22.0,25.0,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.08,0.02,0.08,Cuiabá,Brasileiro,Lucas Mineiro (Cuiabá)
Derik Lacerda,BRA,"FW,MF",23.0,19,5,658.0,7.3,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.2,2.2,1.3,3.5,19.0,18.0,52.0,0.14,0.14,0.27,0.14,0.27,0.3,0.18,0.47,0.3,0.47,Cuiabá,Brasileiro,Derik Lacerda (Cuiabá)
