Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Player Link_,Player ID_,Competition
396,Gaëtan Paquiez,FRA,DF,Grenoble,29-327,1994,15.0,56.5,45.5,10.8,1.73,0.00,0.27,0.73,9.07,0.00,0.00,0.00,0.00,46.5,0.20,0.87,https://fbref.com/en/players/475583ff/Gaetan-Paquiez,475583ff,Ligue 2
397,Issouf Paro,BFA,DF,US Concarneau,29-084,1994,6.0,70.7,67.8,2.67,1.83,0.00,0.50,0.17,0.17,0.00,0.00,0.00,0.00,63.7,0.17,0.00,https://fbref.com/en/players/5c061d37/Issouf-Paro,5c061d37,Ligue 2
398,Théo Pellenard,FRA,DF,Auxerre,29-310,1994,16.8,70.0,67.9,2.08,1.90,0.00,0.65,0.18,0.12,0.00,0.00,0.00,0.00,62.3,0.06,0.24,https://fbref.com/en/players/97fb4608/Theo-Pellenard,97fb4608,Ligue 2
399,Andy Pembélé,FRA,"DF,MF",Paris FC,23-188,2000,1.3,36.9,28.5,8.46,0.00,0.00,0.00,3.85,8.46,0.00,0.00,0.00,0.00,27.7,0.00,0.77,https://fbref.com/en/players/e67ec71e/Andy-Pembele,e67ec71e,Ligue 2
400,Jason Pendant,FRA,DF,Quevilly-Rouen,26-333,1997,12.9,50.0,39.1,10.6,0.31,0.00,0.31,2.33,10.3,0.00,0.00,0.00,0.00,38.0,0.23,0.78,https://fbref.com/en/players/22fe9049/Jason-Pendant,22fe9049,Ligue 2
401,Gaëtan Perrin,FRA,"FW,MF",Auxerre,27-215,1996,17.8,42.9,38.3,4.27,1.52,0.11,0.39,4.55,0.06,2.70,0.79,1.24,0.00,31.4,0.39,1.29,https://fbref.com/en/players/10dd88f9/Gaetan-Perrin,10dd88f9,Ligue 2
402,Léo Pétrot,FRA,DF,Saint-Étienne,26-268,1997,18.4,64.3,55.0,9.08,1.03,0.00,0.05,1.41,8.04,0.00,0.00,0.00,0.00,51.9,0.22,0.92,https://fbref.com/en/players/00638016/Leo-Petrot,00638016,Ligue 2
403,Alexandre Phliponeau,FRA,MF,US Concarneau,23-347,2000,13.0,61.5,59.5,1.77,1.54,0.00,0.69,0.23,0.08,0.00,0.00,0.00,0.00,54.2,0.23,0.92,https://fbref.com/en/players/60161521/Alexandre-Phliponeau,60161521,Ligue 2
404,Hugo Picard,FRA,"MF,FW",Guingamp,20-244,2003,9.7,33.8,30.0,3.40,1.24,0.21,0.10,4.33,0.10,2.06,1.13,0.82,0.00,23.3,0.41,1.03,https://fbref.com/en/players/6d353bf4/Hugo-Picard,6d353bf4,Ligue 2
405,Balthazar Pierret,FRA,MF,Quevilly-Rouen,23-238,2000,13.4,54.0,52.3,1.42,1.27,0.07,1.72,0.52,0.15,0.00,0.00,0.00,0.00,42.8,0.22,0.82,https://fbref.com/en/players/c269463b/Balthazar-Pierret,c269463b,Ligue 2
406,Lenny Pirringuel,FRA,"MF,FW",Pau FC,19-312,2004,1.3,33.1,29.2,3.85,2.31,0.00,0.00,2.31,0.00,0.77,0.00,0.77,0.00,23.8,0.00,0.00,https://fbref.com/en/players/668875b1/Lenny-Pirringuel,668875b1,Ligue 2
407,Alexi Pitu,ROU,"FW,MF",Bordeaux,21-340,2002,4.3,43.5,40.9,2.56,0.00,1.16,0.23,1.63,1.16,1.40,1.16,0.00,0.00,36.0,0.00,1.86,https://fbref.com/en/players/e0bb30bc/Alexi-Pitu,e0bb30bc,Ligue 2
408,Johny Placide,HAI,GK,Bastia,35-344,1988,15.0,44.1,34.5,9.27,3.73,0.07,0.20,0.00,0.00,0.00,0.00,0.00,0.00,27.7,0.33,0.00,https://fbref.com/en/players/f1666a9d/Johny-Placide,f1666a9d,Ligue 2
409,Jordan Poha,FRA,DF,Valenciennes,21-007,2003,13.2,59.1,55.8,2.80,1.67,0.00,0.45,0.15,0.08,0.00,0.00,0.00,0.00,49.8,0.45,0.30,https://fbref.com/en/players/b96fb922/Jordan-Poha,b96fb922,Ligue 2
410,Virgiliu Postolachi,MDA,FW,Grenoble,23-297,2000,10.1,19.1,17.9,1.09,0.00,0.10,0.40,0.50,0.00,0.00,0.00,0.00,0.00,13.8,0.10,0.69,https://fbref.com/en/players/99ac8a32/Virgiliu-Postolachi,99ac8a32,Ligue 2
411,Nicolas de Préville,FRA,FW,Troyes,33-000,1991,3.3,26.4,23.9,2.42,0.00,0.00,0.00,0.30,0.00,0.00,0.00,0.00,0.00,17.0,0.00,1.21,https://fbref.com/en/players/b0547a87/Nicolas-de-Preville,b0547a87,Ligue 2
412,Mehdi Puch Herrantz,FRA,MF,Ajaccio,19-353,2004,2.2,50.0,49.5,0.45,0.45,0.00,0.00,1.36,0.00,0.00,0.00,0.00,0.00,38.2,0.00,0.91,https://fbref.com/en/players/7be7c08b/Mehdi-Puch-Herrantz,7be7c08b,Ligue 2
413,Stephen Quemper,FRA,DF,Ajaccio,30-241,1993,9.0,68.4,56.3,12.1,1.44,0.00,0.22,3.67,10.7,0.00,0.00,0.00,0.00,54.8,0.00,1.11,https://fbref.com/en/players/05c97afc/Stephen-Quemper,05c97afc,Ligue 2
414,Lorenzo Rajot,FRA,MF,Rodez Aveyron,26-087,1997,14.0,51.1,45.9,4.71,1.43,0.29,0.79,4.71,0.21,2.79,1.43,0.86,0.00,36.2,0.50,1.29,https://fbref.com/en/players/44b0ce2c/Lorenzo-Rajot,44b0ce2c,Ligue 2
415,Lilian Raolisoa,FRA,"DF,MF",Angers,23-206,2000,6.4,47.8,41.3,5.63,0.47,0.16,0.00,2.19,4.38,0.78,0.16,0.31,0.00,35.9,0.94,1.09,https://fbref.com/en/players/79a793b7/Lilian-Raolisoa,79a793b7,Ligue 2
416,Serge Raux Yao,FRA,DF,Rodez Aveyron,24-223,1999,18.7,47.3,44.1,3.10,1.44,0.00,0.70,0.16,1.66,0.00,0.00,0.00,0.00,39.1,0.11,0.16,https://fbref.com/en/players/011855f2/Serge-Raux-Yao,011855f2,Ligue 2
417,Rayan Raveloson,MAD,MF,Auxerre,26-357,1997,13.5,53.0,50.9,2.15,1.26,0.07,0.74,0.59,0.89,0.00,0.00,0.00,0.00,46.1,0.00,0.37,https://fbref.com/en/players/fb3236a7/Rayan-Raveloson,fb3236a7,Ligue 2
418,Dante Rigo,BEL,MF,Grenoble,25-028,1998,18.7,47.6,45.7,1.71,0.96,0.05,0.37,1.02,0.00,0.75,0.27,0.43,0.00,38.0,0.27,0.96,https://fbref.com/en/players/223158da/Dante-Rigo,223158da,Ligue 2
419,Sebastian Ring,SWE,DF,Amiens,28-265,1995,4.1,42.0,34.6,7.07,0.73,0.24,0.00,1.22,6.34,0.00,0.00,0.00,0.00,33.2,0.24,1.46,https://fbref.com/en/players/cfe4071d/Sebastian-Ring,cfe4071d,Ligue 2
420,Matthis Riou,FRA,DF,Guingamp,22-354,2001,10.5,51.7,49.6,1.90,1.81,0.10,0.29,0.10,0.10,0.00,0.00,0.00,0.00,43.3,0.19,0.48,https://fbref.com/en/players/20fb4c73/Matthis-Riou,20fb4c73,Ligue 2
421,Maxence Rivera,FRA,"FW,DF",Saint-Étienne,21-223,2002,4.3,44.4,39.5,4.42,0.70,0.23,0.47,3.95,3.49,0.23,0.00,0.23,0.00,33.7,0.47,0.70,https://fbref.com/en/players/46a7b605/Maxence-Rivera,46a7b605,Ligue 2
422,Yohan Roche,BEN,DF,Quevilly-Rouen,26-185,1997,3.1,50.3,48.7,1.61,1.29,0.00,0.32,0.00,0.32,0.00,0.00,0.00,0.00,41.3,0.00,0.65,https://fbref.com/en/players/10146629/Yohan-Roche,10146629,Ligue 2
423,Stian Rode Gregersen,NOR,DF,Bordeaux,28-236,1995,10.9,70.5,67.4,2.94,2.84,0.00,0.18,0.00,0.09,0.00,0.00,0.00,0.00,62.5,0.09,0.28,https://fbref.com/en/players/5f011e05/Stian-Rode-Gregersen,5f011e05,Ligue 2
424,Clément Rodrigues,FRA,FW,US Concarneau,23-035,2000,1.3,27.7,26.9,0.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.0,0.00,1.54,https://fbref.com/en/players/7a566aa7/Clement-Rodrigues,7a566aa7,Ligue 2
425,Anthony Roncaglia,FRA,DF,Bastia,24-131,1999,15.0,44.6,42.7,1.60,1.13,0.20,0.27,0.40,0.27,0.00,0.00,0.00,0.00,34.1,0.27,0.53,https://fbref.com/en/players/c533d4d3/Anthony-Roncaglia,c533d4d3,Ligue 2
426,Marius Ros,FRA,"DF,MF",Pau FC,22-054,2001,0.2,25.0,25.0,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,20.0,0.00,5.00,https://fbref.com/en/players/29d7c0cb/Marius-Ros,29d7c0cb,Ligue 2
427,Baptiste Roux,FRA,MF,Guingamp,24-043,1999,6.6,45.9,44.4,1.06,0.91,0.15,0.45,1.67,0.15,0.00,0.00,0.00,0.00,32.7,0.45,0.91,https://fbref.com/en/players/51fbdbad/Baptiste-Roux,51fbdbad,Ligue 2
428,Jimmy Roye,FRA,MF,Stade Laval,35-122,1988,15.8,39.1,37.5,1.46,1.27,0.32,0.38,0.32,0.00,0.00,0.00,0.00,0.00,30.0,0.13,0.89,https://fbref.com/en/players/2952e5d7/Jimmy-Roye,2952e5d7,Ligue 2
429,Jean Ruiz,FRA,DF,Pau FC,25-277,1998,15.8,60.1,56.7,3.23,2.41,0.06,0.63,0.32,0.82,0.00,0.00,0.00,0.00,49.6,0.13,0.51,https://fbref.com/en/players/d9d93647/Jean-Ruiz,d9d93647,Ligue 2
430,Amadou Sagna,SEN,"MF,FW",Guingamp,24-212,1999,12.2,30.0,29.5,0.33,0.08,0.00,0.00,3.20,0.25,0.00,0.00,0.00,0.00,18.2,0.16,2.38,https://fbref.com/en/players/aab15873/Amadou-Sagna,aab15873,Ligue 2
431,Rafiki Said,COM,"FW,MF",Troyes,23-299,2000,14.9,25.4,23.7,1.54,0.00,0.20,0.20,1.21,0.87,0.20,0.07,0.07,0.00,17.6,0.20,1.14,https://fbref.com/en/players/c2e5f306/Rafiki-Said,c2e5f306,Ligue 2
432,Henri Saivet,SEN,"MF,FW",Pau FC,33-074,1990,12.3,40.7,35.4,5.04,1.14,0.33,0.57,4.47,0.00,3.50,1.79,1.54,0.00,28.8,0.24,0.57,https://fbref.com/en/players/f3709655/Henri-Saivet,f3709655,Ligue 2
433,Esteban Salles,FRA,GK,US Concarneau,29-312,1994,19.0,38.6,28.9,9.53,4.11,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.00,31.4,0.11,0.00,https://fbref.com/en/players/2f7b8ba6/Esteban-Salles,2f7b8ba6,Ligue 2
434,Mamadou Samassa,MLI,GK,Stade Laval,33-326,1990,17.0,31.1,20.3,10.8,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.5,0.00,0.00,https://fbref.com/en/players/cfe852d8/Mamadou-Samassa,cfe852d8,Ligue 2
435,Opa Sanganté,GNB,DF,Dunkerque,32-341,1991,17.0,62.8,59.5,2.88,2.76,0.12,1.06,0.06,0.00,0.00,0.00,0.00,0.00,50.9,0.35,0.29,https://fbref.com/en/players/96f8ba2b/Opa-Sangante,96f8ba2b,Ligue 2
436,Gustavo Sangaré,BFA,MF,Quevilly-Rouen,27-061,1996,10.8,45.9,44.2,1.57,1.30,0.28,0.37,0.83,0.09,0.00,0.00,0.00,0.00,34.9,0.19,0.56,https://fbref.com/en/players/fe5fd791/Gustavo-Sangare,fe5fd791,Ligue 2
437,Sam Sanna,FRA,MF,Stade Laval,24-306,1999,18.6,44.5,43.0,1.34,0.32,0.16,0.86,0.32,0.05,0.00,0.00,0.00,0.00,35.9,0.22,0.86,https://fbref.com/en/players/166ba501/Sam-Sanna,166ba501,Ligue 2
438,Romain Sans,FRA,DF,US Concarneau,24-295,1999,7.1,67.3,58.3,9.01,0.85,0.00,0.28,1.13,8.17,0.00,0.00,0.00,0.00,56.6,0.00,0.56,https://fbref.com/en/players/3c9072b6/Romain-Sans,3c9072b6,Ligue 2
439,Benjamin Santelli,FRA,"FW,MF",Bastia,32-053,1991,8.3,31.6,30.0,1.57,0.00,0.12,0.24,0.60,0.36,0.00,0.00,0.00,0.00,20.7,0.00,0.84,https://fbref.com/en/players/e6095655/Benjamin-Santelli,e6095655,Ligue 2
440,Bamba Sanyang,GAM,FW,Grenoble,24-245,1999,7.2,27.5,27.4,0.14,0.00,0.00,0.83,0.69,0.14,0.00,0.00,0.00,0.00,20.7,0.00,0.69,https://fbref.com/en/players/22514f66/Bamba-Sanyang,22514f66,Ligue 2
441,Alexis Sauvage,FRA,GK,Amiens,32-070,1991,2.0,15.0,8.50,6.50,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,https://fbref.com/en/players/c2d118f4/Alexis-Sauvage,c2d118f4,Ligue 2
442,Mohamed Sbai,FRA,"FW,MF",Grenoble,23-064,2000,11.2,30.4,26.5,3.66,1.25,0.54,0.71,4.38,0.27,2.14,1.43,0.45,0.00,19.8,0.27,0.80,https://fbref.com/en/players/bafbe06a/Mohamed-Sbai,bafbe06a,Ligue 2
443,Edson Seidou,CIV,DF,Stade Laval,32-094,1991,0.5,48.0,42.0,6.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,44.0,0.00,0.00,https://fbref.com/en/players/43528f14/Edson-Seidou,43528f14,Ligue 2
444,Steve Shamal,FRA,"FW,MF",Annecy,27-320,1996,6.5,42.9,37.5,5.38,2.46,0.15,0.31,7.85,0.15,2.77,1.23,1.38,0.00,27.8,0.00,0.92,https://fbref.com/en/players/79b60660/Steve-Shamal,79b60660,Ligue 2
445,Kalidou Sidibé,FRA,"MF,FW",Quevilly-Rouen,24-345,1999,2.6,41.5,40.0,1.15,0.00,0.00,0.00,1.54,1.15,0.00,0.00,0.00,0.00,25.4,0.38,1.54,https://fbref.com/en/players/ea540835/Kalidou-Sidibe,ea540835,Ligue 2
446,Kalidou Sidibé,FRA,MF,Guingamp,24-345,1999,11.4,46.2,45.7,0.35,0.26,0.09,0.18,0.26,0.09,0.00,0.00,0.00,0.00,31.9,0.18,1.05,https://fbref.com/en/players/ea540835/Kalidou-Sidibe,ea540835,Ligue 2
447,Lassine Sinayoko,MLI,FW,Auxerre,24-031,1999,11.9,36.7,35.5,1.09,0.25,0.00,0.08,1.85,0.59,0.00,0.00,0.00,0.00,28.6,0.08,1.51,https://fbref.com/en/players/5e5249c8/Lassine-Sinayoko,5e5249c8,Ligue 2
448,Thibault Sinquin,FRA,"MF,DF",US Concarneau,31-227,1992,1.9,75.3,71.6,3.16,2.63,0.00,0.53,0.00,0.53,0.00,0.00,0.00,0.00,60.5,0.53,0.53,https://fbref.com/en/players/97189d87/Thibault-Sinquin,97189d87,Ligue 2
449,Issouf Sissokho,MLI,MF,Bordeaux,21-343,2002,6.2,53.4,52.4,0.97,0.65,0.16,0.00,0.48,0.32,0.00,0.00,0.00,0.00,49.0,0.00,0.32,https://fbref.com/en/players/792a9d41/Issouf-Sissokho,792a9d41,Ligue 2
450,Ibrahim Sissoko,MLI,FW,Saint-Étienne,28-042,1995,14.3,23.7,22.0,1.61,0.07,0.07,0.07,0.77,0.07,0.00,0.00,0.00,0.00,17.1,0.14,0.63,https://fbref.com/en/players/a170541f/Ibrahim-Sissoko,a170541f,Ligue 2
451,Nelson Sissoko,FRA,DF,Quevilly-Rouen,26-307,1997,10.1,64.1,51.7,12.3,1.19,0.10,0.30,5.54,11.1,0.00,0.00,0.00,0.00,48.4,0.10,1.58,https://fbref.com/en/players/12bd0579/Nelson-Sissoko,12bd0579,Ligue 2
452,Omar Sissoko,FRA,FW,Paris FC,17-143,2006,0.1,20.0,10.0,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.0,0.00,0.00,https://fbref.com/en/players/2aa09133/Omar-Sissoko,2aa09133,Ligue 2
453,Maxime Sivis,FRA,DF,Guingamp,25-282,1998,18.0,50.2,37.3,12.6,0.33,0.06,0.00,3.44,12.3,0.00,0.00,0.00,0.00,35.3,0.28,1.39,https://fbref.com/en/players/6d7f8e2a/Maxime-Sivis,6d7f8e2a,Ligue 2
454,Jacques Siwe,FRA,"FW,MF",Guingamp,22-163,2001,1.3,43.1,43.1,0.00,0.00,0.00,0.00,2.31,0.00,0.00,0.00,0.00,0.00,23.8,0.00,0.77,https://fbref.com/en/players/c39b09e3/Jacques-Siwe,c39b09e3,Ligue 2
455,François-Joseph Sollacaro,FRA,GK,Ajaccio,29-293,1994,9.0,28.7,19.3,8.89,3.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.4,0.44,0.00,https://fbref.com/en/players/f19f32b1/Francois-Joseph-Sollacaro,f19f32b1,Ligue 2
456,Ibrahima Sory Diallo,SEN,FW,Valenciennes,20-218,2003,0.4,,,,,,,10.0,,,,,,,,,https://fbref.com/en/players/9054ce8e/Ibrahima-Sory-Diallo,9054ce8e,Ligue 2
457,Hamjatou Soukouna,MLI,DF,Annecy,25-142,1998,0.1,90.0,80.0,10.0,0.00,0.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,60.0,0.00,0.00,https://fbref.com/en/players/ab7cd245/Hamjatou-Soukouna,ab7cd245,Ligue 2
458,Moussa Soumano,FRA,"FW,MF",Ajaccio,18-183,2005,2.3,23.9,23.0,0.87,0.00,0.00,0.00,0.43,0.00,0.00,0.00,0.00,0.00,19.6,0.00,0.43,https://fbref.com/en/players/86a49468/Moussa-Soumano,86a49468,Ligue 2
459,Sambou Soumano,SEN,FW,Quevilly-Rouen,23-005,2001,16.4,20.7,18.5,1.95,0.00,0.00,0.12,0.37,0.00,0.00,0.00,0.00,0.00,15.3,0.18,0.49,https://fbref.com/en/players/7cc00776/Sambou-Soumano,7cc00776,Ligue 2
460,Saidou Sow,GUI,DF,Saint-Étienne,21-188,2002,0.5,60.0,56.0,4.00,2.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,46.0,0.00,0.00,https://fbref.com/en/players/f6b94e8d/Saidou-Sow,f6b94e8d,Ligue 2
461,Romain Spano,FRA,MF,Annecy,29-069,1994,0.1,20.0,20.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.0,0.00,0.00,https://fbref.com/en/players/2c61a215/Romain-Spano,2c61a215,Ligue 2
462,Fawaz Al-Sqoor,SEN,FW,Grenoble,27-260,1996,9.3,22.0,19.5,2.37,0.00,0.22,0.11,0.54,0.00,0.00,0.00,0.00,0.00,14.6,0.22,0.75,https://fbref.com/en/players/a2b25407/Fawaz-Al-Sqoor,a2b25407,Ligue 2
463,Rafał Strączek,POL,GK,Bordeaux,24-330,1999,16.0,38.3,31.1,7.19,1.63,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.1,0.06,0.13,https://fbref.com/en/players/710fa3ea/Rafal-Straczek,710fa3ea,Ligue 2
464,Tony Strata,FRA,DF,Ajaccio,19-123,2004,3.4,57.6,46.2,11.2,0.59,0.00,0.29,0.88,10.6,0.00,0.00,0.00,0.00,45.3,0.29,0.59,https://fbref.com/en/players/4ca4f263/Tony-Strata,4ca4f263,Ligue 2
465,Ibrahima Sy,SEN,MF,Dunkerque,21-023,2002,1.7,29.4,27.6,1.76,0.59,0.00,0.00,0.59,1.18,0.00,0.00,0.00,0.00,24.1,0.00,0.59,https://fbref.com/en/players/95fa998d/Ibrahima-Sy,95fa998d,Ligue 2
466,Mamadou Sylla,FRA,DF,US Concarneau,28-194,1995,2.0,73.0,70.0,3.00,2.50,0.00,0.00,0.50,0.50,0.00,0.00,0.00,0.00,66.0,0.00,0.00,https://fbref.com/en/players/ee270c2c/Mamadou-Sylla,ee270c2c,Ligue 2
467,Moussa Sylla,FRA,"FW,MF",Pau FC,24-044,1999,15.3,27.5,26.7,0.59,0.07,0.00,0.20,3.73,0.26,0.00,0.00,0.00,0.00,17.5,0.13,1.11,https://fbref.com/en/players/d8b97bb3/Moussa-Sylla,d8b97bb3,Ligue 2
468,Eddy Sylvestre,FRA,"MF,FW",Grenoble,24-132,1999,9.0,41.8,40.8,0.67,0.22,0.67,0.22,0.44,0.22,0.00,0.00,0.00,0.00,33.4,0.33,1.22,https://fbref.com/en/players/ff3a6a60/Eddy-Sylvestre,ff3a6a60,Ligue 2
469,Mehdi Tahrat,ALG,DF,Troyes,33-349,1990,5.3,61.3,56.4,4.53,3.77,0.00,0.94,0.00,0.19,0.00,0.00,0.00,0.00,52.6,0.38,0.19,https://fbref.com/en/players/ec1aa15e/Mehdi-Tahrat,ec1aa15e,Ligue 2
470,Waniss Taibi,FRA,MF,Rodez Aveyron,21-307,2002,9.8,51.8,50.7,1.02,0.41,0.20,0.31,1.63,0.10,0.51,0.31,0.10,0.00,41.3,0.10,1.12,https://fbref.com/en/players/95192fe4/Waniss-Taibi,95192fe4,Ligue 2
471,Kevin Tapoko,FRA,MF,Stade Laval,29-270,1994,1.2,36.7,36.7,0.00,0.00,0.00,0.83,0.00,0.00,0.00,0.00,0.00,0.00,27.5,0.00,1.67,https://fbref.com/en/players/741a7d11/Kevin-Tapoko,741a7d11,Ligue 2
472,Abdoul-Fessal Tapsoba,BFA,"FW,MF",Amiens,22-138,2001,5.6,22.3,21.6,0.54,0.00,0.00,0.54,2.32,0.00,0.00,0.00,0.00,0.00,13.0,0.18,1.43,https://fbref.com/en/players/926314b9/Abdoul-Fessal-Tapsoba,926314b9,Ligue 2
473,Florian Tardieu,FRA,FW,Troyes,31-261,1992,0.1,260.0,250.0,10.0,10.0,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.0,0.00,0.00,https://fbref.com/en/players/ed39121c/Florian-Tardieu,ed39121c,Ligue 2
474,Florian Tardieu,FRA,MF,Saint-Étienne,31-261,1992,13.4,74.3,70.9,3.21,2.54,0.00,1.34,0.90,0.15,0.52,0.37,0.00,0.00,65.6,0.22,0.52,https://fbref.com/en/players/ed39121c/Florian-Tardieu,ed39121c,Ligue 2
475,Dylan Tavares,CPV,DF,Bastia,27-131,1996,12.9,48.5,37.4,10.9,0.08,0.00,0.00,3.80,10.8,0.00,0.00,0.00,0.00,35.9,0.23,1.78,https://fbref.com/en/players/e79a29e5/Dylan-Tavares,e79a29e5,Ligue 2
476,Yohan Tavares,POR,DF,Stade Laval,35-312,1988,12.0,44.7,44.0,0.67,0.67,0.08,0.08,0.00,0.00,0.00,0.00,0.00,0.00,39.5,0.00,0.17,https://fbref.com/en/players/a885714c/Yohan-Tavares,a885714c,Ligue 2
477,Malik Tchokounté,FRA,FW,Stade Laval,35-119,1988,18.0,27.7,27.0,0.56,0.00,0.28,0.22,0.22,0.00,0.00,0.00,0.00,0.00,20.4,0.11,0.61,https://fbref.com/en/players/ed0c3318/Malik-Tchokounte,ed0c3318,Ligue 2
478,Jordan Tell,GLP,"MF,FW",Stade Laval,26-212,1997,1.5,32.7,32.0,0.67,0.00,0.67,0.67,1.33,0.67,0.00,0.00,0.00,0.00,24.0,0.00,0.67,https://fbref.com/en/players/4f093689/Jordan-Tell,4f093689,Ligue 2
479,Kevin Testud,FRA,"FW,MF",Annecy,31-271,1992,6.8,20.1,19.7,0.29,0.00,0.00,0.00,0.88,0.15,0.00,0.00,0.00,0.00,10.7,0.15,0.88,https://fbref.com/en/players/50d83257/Kevin-Testud,50d83257,Ligue 2
480,Demba Thiam,FRA,"DF,MF",Dunkerque,34-037,1989,9.7,54.0,45.2,8.66,0.62,0.00,0.10,1.03,8.04,0.00,0.00,0.00,0.00,43.6,0.21,1.24,https://fbref.com/en/players/39c35b7f/Demba-Thiam,39c35b7f,Ligue 2
481,Romain Thomas,FRA,DF,Caen,35-210,1988,19.0,55.7,53.3,2.16,2.11,0.00,0.95,0.00,0.05,0.00,0.00,0.00,0.00,46.3,0.26,0.21,https://fbref.com/en/players/275e2c51/Romain-Thomas,275e2c51,Ligue 2
482,Titouan Thomas,FRA,"MF,FW",Stade Laval,21-357,2002,4.1,46.3,44.1,1.95,1.95,0.00,0.98,0.24,0.00,0.00,0.00,0.00,0.00,36.6,0.24,0.73,https://fbref.com/en/players/93c456ba/Titouan-Thomas,93c456ba,Ligue 2
483,Yvann Titi,FRA,DF,Troyes,17-248,2006,1.0,50.0,39.0,11.0,5.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,38.0,0.00,1.00,https://fbref.com/en/players/0292ae89/Yvann-Titi,0292ae89,Ligue 2
484,Félix Tomi,FRA,"MF,DF",Bastia,23-130,2000,1.1,44.5,37.3,7.27,0.00,0.00,0.00,0.91,7.27,0.00,0.00,0.00,0.00,28.2,0.00,1.82,https://fbref.com/en/players/5dc03fbf/Felix-Tomi,5dc03fbf,Ligue 2
485,Mathis Touho,FRA,"MF,FW",Amiens,19-045,2004,1.6,21.9,21.9,0.00,0.00,0.00,0.00,3.13,0.00,0.00,0.00,0.00,0.00,16.3,0.00,0.63,https://fbref.com/en/players/cccb5e71/Mathis-Touho,cccb5e71,Ligue 2
486,Saikou Touray,GAM,MF,Grenoble,23-216,2000,4.3,44.4,43.5,0.70,0.47,0.23,0.23,0.47,0.23,0.00,0.00,0.00,0.00,38.8,0.23,0.70,https://fbref.com/en/players/b634e05c/Saikou-Touray,b634e05c,Ligue 2
487,Mohamed Toure,AUS,"FW,MF",Paris FC,19-288,2004,1.6,18.8,17.5,1.25,0.00,0.00,0.00,0.63,0.00,0.00,0.00,0.00,0.00,16.9,0.00,0.00,https://fbref.com/en/players/8ac64b4e/Mohamed-Toure,8ac64b4e,Ligue 2
488,Mathys Tourraine,FRA,DF,Grenoble,22-359,2001,14.6,60.1,49.4,10.4,0.75,0.07,0.62,2.53,9.66,0.00,0.00,0.00,0.00,46.3,0.27,1.23,https://fbref.com/en/players/d61ea220/Mathys-Tourraine,d61ea220,Ligue 2
489,Yoann Touzghar,TUN,FW,Ajaccio,37-041,1986,12.3,23.8,22.5,1.30,0.00,0.00,0.00,0.24,0.00,0.00,0.00,0.00,0.00,18.9,0.00,0.49,https://fbref.com/en/players/4e47507a/Yoann-Touzghar,4e47507a,Ligue 2
490,Brahim Traoré,FRA,"MF,DF",Caen,19-338,2004,16.8,42.0,40.8,1.13,1.07,0.00,0.30,0.06,0.06,0.00,0.00,0.00,0.00,37.7,0.06,0.12,https://fbref.com/en/players/f006d6ee/Brahim-Traore,f006d6ee,Ligue 2
491,Charles Traore,MLI,DF,Bastia,32-007,1992,1.7,42.4,32.4,9.41,0.59,0.00,0.00,1.76,8.82,0.00,0.00,0.00,0.00,30.6,0.59,1.18,https://fbref.com/en/players/de488e56/Charles-Traore,de488e56,Ligue 2
492,Driss Trichard,FRA,"MF,DF",Dunkerque,28-287,1995,4.8,59.0,48.5,9.58,0.21,0.00,0.00,2.71,9.38,0.00,0.00,0.00,0.00,44.0,0.83,2.29,https://fbref.com/en/players/6fea4e00/Driss-Trichard,6fea4e00,Ligue 2
493,Osaze Urhoghide,NED,DF,Amiens,23-188,2000,6.5,54.6,52.2,2.00,1.85,0.00,0.15,0.00,0.15,0.00,0.00,0.00,0.00,43.4,0.46,0.62,https://fbref.com/en/players/1124ac8a/Osaze-Urhoghide,1124ac8a,Ligue 2
494,Axel Urie,CTA,"MF,FW",US Concarneau,24-269,1999,9.0,35.7,35.2,0.44,0.11,0.00,0.67,1.22,0.33,0.00,0.00,0.00,0.00,30.8,0.00,0.56,https://fbref.com/en/players/1f4ab146/Axel-Urie,1f4ab146,Ligue 2
